sample,universe,target,horizon,outcome,metric,n,spearman
YTD_2026,K200,REVISION,5,top,FH_B_NET_BREADTH,28,0.0963202178206133
YTD_2026,K200,REVISION,5,top,FH_C_CONTINUOUS,28,0.0870279146141215
YTD_2026,K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,-0.04831951376479969
YTD_2026,K200,REVISION,5,spread,FH_B_NET_BREADTH,28,0.010481906056949092
YTD_2026,K200,REVISION,5,spread,FH_C_CONTINUOUS,28,0.05856595511767926
YTD_2026,K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,25,0.1362278423082548
YTD_2026,K200,REVISION,20,top,FH_B_NET_BREADTH,25,0.010365231137264891
YTD_2026,K200,REVISION,20,top,FH_C_CONTINUOUS,25,-0.1423076923076923
YTD_2026,K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,25,0.03426089447273474
YTD_2026,K200,REVISION,20,spread,FH_B_NET_BREADTH,25,-0.053420806630519055
YTD_2026,K200,REVISION,20,spread,FH_C_CONTINUOUS,25,-0.19230769230769232
YTD_2026,K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,28,0.025789360978043588
YTD_2026,K200,VALUE,5,top,FH_B_NET_BREADTH,28,-0.03507820928174262
YTD_2026,K200,VALUE,5,top,FH_C_CONTINUOUS,28,0.015873015873015872
YTD_2026,K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,28,0.01318122894433339
YTD_2026,K200,VALUE,5,spread,FH_B_NET_BREADTH,28,-0.027004653177214562
YTD_2026,K200,VALUE,5,spread,FH_C_CONTINUOUS,28,-0.07772304324028462
YTD_2026,K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,25,0.065049260371541
YTD_2026,K200,VALUE,20,top,FH_B_NET_BREADTH,25,-0.032973900383619706
YTD_2026,K200,VALUE,20,top,FH_C_CONTINUOUS,25,-0.15307692307692308
YTD_2026,K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,25,0.11573181293096253
YTD_2026,K200,VALUE,20,spread,FH_B_NET_BREADTH,25,0.09852915471772078
YTD_2026,K200,VALUE,20,spread,FH_C_CONTINUOUS,25,-0.03615384615384615
YTD_2026,KOSDAQ,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,-0.0947704596165006
YTD_2026,KOSDAQ,FLOW,5,top,FH_B_NET_BREADTH,28,0.03353065584946283
YTD_2026,KOSDAQ,FLOW,5,top,FH_C_CONTINUOUS,28,-0.013683634373289545
YTD_2026,KOSDAQ,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,0.009975837854368485
YTD_2026,KOSDAQ,FLOW,5,spread,FH_B_NET_BREADTH,28,0.03522127715279709
YTD_2026,KOSDAQ,FLOW,5,spread,FH_C_CONTINUOUS,28,0.059660645867542425
YTD_2026,KOSDAQ,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,-0.0016497686104016219
YTD_2026,KOSDAQ,FLOW,20,top,FH_B_NET_BREADTH,25,0.013093794855238646
YTD_2026,KOSDAQ,FLOW,20,top,FH_C_CONTINUOUS,25,-0.012307692307692308
YTD_2026,KOSDAQ,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.06599074441606488
YTD_2026,KOSDAQ,FLOW,20,spread,FH_B_NET_BREADTH,25,0.07062713588583269
YTD_2026,KOSDAQ,FLOW,20,spread,FH_C_CONTINUOUS,25,0.14153846153846153
YTD_2026,KOSDAQ,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,-0.09019487854313947
YTD_2026,KOSDAQ,MOMENTUM,5,top,FH_B_NET_BREADTH,28,-0.12326937453747312
YTD_2026,KOSDAQ,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.0005473453749315818
YTD_2026,KOSDAQ,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.34604178892041093
YTD_2026,KOSDAQ,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.22500203076495093
YTD_2026,KOSDAQ,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.3355227148330596
YTD_2026,KOSDAQ,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,0.06754697823349777
YTD_2026,KOSDAQ,MOMENTUM,20,top,FH_B_NET_BREADTH,25,-0.028733415624238975
YTD_2026,KOSDAQ,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.016153846153846154
YTD_2026,KOSDAQ,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,0.3340505105365708
YTD_2026,KOSDAQ,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.37792423050214313
YTD_2026,KOSDAQ,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.4776923076923077
YTD_2026,KOSDAQ,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,0.0017634956487103536
YTD_2026,KOSDAQ,REVISION,5,top,FH_B_NET_BREADTH,28,0.2639273026122054
YTD_2026,KOSDAQ,REVISION,5,top,FH_C_CONTINUOUS,28,0.2129173508483853
YTD_2026,KOSDAQ,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,0.25747036471171164
YTD_2026,KOSDAQ,REVISION,5,spread,FH_B_NET_BREADTH,28,0.36067235887520027
YTD_2026,KOSDAQ,REVISION,5,spread,FH_C_CONTINUOUS,28,0.2802408319649699
YTD_2026,KOSDAQ,REVISION,20,top,FH_A_HEALTHY_BREADTH,25,0.13718049616842345
YTD_2026,KOSDAQ,REVISION,20,top,FH_B_NET_BREADTH,25,0.16927167165628343
YTD_2026,KOSDAQ,REVISION,20,top,FH_C_CONTINUOUS,25,0.12
YTD_2026,KOSDAQ,REVISION,20,spread,FH_A_HEALTHY_BREADTH,25,0.0036964804356760814
YTD_2026,KOSDAQ,REVISION,20,spread,FH_B_NET_BREADTH,25,0.18874188741017514
YTD_2026,KOSDAQ,REVISION,20,spread,FH_C_CONTINUOUS,25,0.32076923076923075
YTD_2026,KOSDAQ,VALUE,5,top,FH_A_HEALTHY_BREADTH,28,-0.260356698660115
YTD_2026,KOSDAQ,VALUE,5,top,FH_B_NET_BREADTH,28,-0.1980594500543587
YTD_2026,KOSDAQ,VALUE,5,top,FH_C_CONTINUOUS,28,-0.20361247947454844
YTD_2026,KOSDAQ,VALUE,5,spread,FH_A_HEALTHY_BREADTH,28,-0.29497395803503534
YTD_2026,KOSDAQ,VALUE,5,spread,FH_B_NET_BREADTH,28,-0.3302882519531139
YTD_2026,KOSDAQ,VALUE,5,spread,FH_C_CONTINUOUS,28,-0.24740010946907498
YTD_2026,KOSDAQ,VALUE,20,top,FH_A_HEALTHY_BREADTH,25,-0.07288225933755058
YTD_2026,KOSDAQ,VALUE,20,top,FH_B_NET_BREADTH,25,-0.09747531135119848
YTD_2026,KOSDAQ,VALUE,20,top,FH_C_CONTINUOUS,25,-0.16615384615384618
YTD_2026,KOSDAQ,VALUE,20,spread,FH_A_HEALTHY_BREADTH,25,-0.3514544505832994
YTD_2026,KOSDAQ,VALUE,20,spread,FH_B_NET_BREADTH,25,-0.38510737763342356
YTD_2026,KOSDAQ,VALUE,20,spread,FH_C_CONTINUOUS,25,-0.43846153846153846
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,0.026904725576504532
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,28,0.13851784324823668
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,28,0.0870279146141215
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,-0.011697706772393273
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,28,0.030998952823698123
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,28,0.013683634373289545
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,0.01590684386234113
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,25,0.02165522165516009
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,25,-0.059230769230769226
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.18884278739138313
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,25,-0.0689029779936912
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,25,-0.043076923076923075
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,-0.03827442667712322
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,28,0.017553982440938025
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.021346469622331693
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.3285476785964257
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.27661678781929755
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.2868089764641488
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,0.04619321379150801
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,25,-0.0019734348136444166
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.018461538461538463
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,0.12136217077950741
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.2383909254882455
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.28384615384615386
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,0.09121406206301019
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,28,0.2438428026277825
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,28,0.22495894909688013
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,0.3046430438836484
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,28,0.3120169504622321
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,28,0.3579638752052545
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,25,0.12620729869572408
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,25,0.03491678628063639
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,25,0.10692307692307691
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,25,0.11053449689690867
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,25,0.09919541556998973
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,25,0.23846153846153845
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,28,-0.03793465551496629
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,28,0.02279963791044611
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,28,-0.0810071154898741
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,28,-0.089584148023805
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,28,-0.15514875553693813
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,28,-0.060207991242473995
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,25,-0.04360869706356705
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,25,-0.04221778790363489
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,25,-0.22615384615384618
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,25,-0.31616305371086106
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,25,-0.3694056441568052
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,25,-0.32846153846153847
YTD_2026,KOSPI_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,0.18455300030581698
YTD_2026,KOSPI_ALL,FLOW,5,top,FH_B_NET_BREADTH,28,0.21583765476217867
YTD_2026,KOSPI_ALL,FLOW,5,top,FH_C_CONTINUOUS,28,0.051450465243568694
YTD_2026,KOSPI_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,-0.014963756781552729
YTD_2026,KOSPI_ALL,FLOW,5,spread,FH_B_NET_BREADTH,28,0.0
YTD_2026,KOSPI_ALL,FLOW,5,spread,FH_C_CONTINUOUS,28,-0.06349206349206349
YTD_2026,KOSPI_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,-0.03299537220803244
YTD_2026,KOSPI_ALL,FLOW,20,top,FH_B_NET_BREADTH,25,-0.0421656144517068
YTD_2026,KOSPI_ALL,FLOW,20,top,FH_C_CONTINUOUS,25,-0.21615384615384614
YTD_2026,KOSPI_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.2243685310146206
YTD_2026,KOSPI_ALL,FLOW,20,spread,FH_B_NET_BREADTH,25,-0.2301037817221714
YTD_2026,KOSPI_ALL,FLOW,20,spread,FH_C_CONTINUOUS,25,-0.3661538461538461
YTD_2026,KOSPI_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,0.04332214862811668
YTD_2026,KOSPI_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,28,-0.01377083228493216
YTD_2026,KOSPI_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.11877394636015325
YTD_2026,KOSPI_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.15631099572577234
YTD_2026,KOSPI_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.08908885376170397
YTD_2026,KOSPI_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.21784345922276957
YTD_2026,KOSPI_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,-0.08221616078008172
YTD_2026,KOSPI_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,25,-0.0864919453316357
YTD_2026,KOSPI_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.043076923076923075
YTD_2026,KOSPI_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,0.04357456521344332
YTD_2026,KOSPI_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.12435708268880341
YTD_2026,KOSPI_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.25
YTD_2026,KOSPI_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,-0.02747767006349958
YTD_2026,KOSPI_ALL,REVISION,5,top,FH_B_NET_BREADTH,28,0.09086690928279671
YTD_2026,KOSPI_ALL,REVISION,5,top,FH_C_CONTINUOUS,28,0.08866995073891626
YTD_2026,KOSPI_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,-0.11286526843286923
YTD_2026,KOSPI_ALL,REVISION,5,spread,FH_B_NET_BREADTH,28,-0.010971546322071432
YTD_2026,KOSPI_ALL,REVISION,5,spread,FH_C_CONTINUOUS,28,0.019704433497536946
YTD_2026,KOSPI_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,25,-0.16182369907293068
YTD_2026,KOSPI_ALL,REVISION,20,top,FH_B_NET_BREADTH,25,-0.09776525357465866
YTD_2026,KOSPI_ALL,REVISION,20,top,FH_C_CONTINUOUS,25,-0.03307692307692307
YTD_2026,KOSPI_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,25,-0.30762931625793166
YTD_2026,KOSPI_ALL,REVISION,20,spread,FH_B_NET_BREADTH,25,-0.1903849674874932
YTD_2026,KOSPI_ALL,REVISION,20,spread,FH_C_CONTINUOUS,25,-0.06307692307692309
YTD_2026,KOSPI_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,28,0.07452697394194466
YTD_2026,KOSPI_ALL,VALUE,5,top,FH_B_NET_BREADTH,28,0.0545892982711686
YTD_2026,KOSPI_ALL,VALUE,5,top,FH_C_CONTINUOUS,28,0.04542966611932129
YTD_2026,KOSPI_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,28,-0.14166039888171228
YTD_2026,KOSPI_ALL,VALUE,5,spread,FH_B_NET_BREADTH,28,-0.09525275514663094
YTD_2026,KOSPI_ALL,VALUE,5,spread,FH_C_CONTINUOUS,28,-0.09688013136288998
YTD_2026,KOSPI_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,25,-0.13016613785168338
YTD_2026,KOSPI_ALL,VALUE,20,top,FH_B_NET_BREADTH,25,-0.14154373088084668
YTD_2026,KOSPI_ALL,VALUE,20,top,FH_C_CONTINUOUS,25,-0.2353846153846154
YTD_2026,KOSPI_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,25,-0.0767123320254435
YTD_2026,KOSPI_ALL,VALUE,20,spread,FH_B_NET_BREADTH,25,-0.13564607542747809
YTD_2026,KOSPI_ALL,VALUE,20,spread,FH_C_CONTINUOUS,25,-0.24846153846153846
YTD_2026,KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,-0.09564427173811928
YTD_2026,KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,28,0.024660223560136113
YTD_2026,KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,28,0.13081554460864805
YTD_2026,KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,0.1317068660000331
YTD_2026,KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,28,0.027182291878786402
YTD_2026,KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,28,0.15325670498084293
YTD_2026,KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,-0.42683818418729724
YTD_2026,KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,25,-0.22391029394786593
YTD_2026,KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,25,-0.12846153846153846
YTD_2026,KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.3174474937674372
YTD_2026,KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,25,-0.33113494175388625
YTD_2026,KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,25,-0.24846153846153846
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,-0.04708047836160425
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,28,0.08021480780140064
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.07662835249042146
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.04017534153523562
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.23475452492927396
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.23097974822112752
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,-0.2834681255377839
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,25,-0.22131419615902684
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.09615384615384616
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,-0.28475661701750105
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.012972235298841717
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.02692307692307692
YTD_2026,KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,-0.09762129004335161
YTD_2026,KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,28,-0.03951240365885446
YTD_2026,KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,28,-0.0060207991242474
YTD_2026,KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,-0.06999262304995023
YTD_2026,KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,28,-0.0599691800212401
YTD_2026,KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,28,0.10892172961138478
YTD_2026,KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,25,-0.2962370845394112
YTD_2026,KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,25,-0.19792721568241037
YTD_2026,KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,25,-0.08692307692307692
YTD_2026,KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,25,-0.45889357761510496
YTD_2026,KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,25,-0.2766259097907246
YTD_2026,KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,25,-0.2276923076923077
YTD_2026,KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,28,-0.06161097754971786
YTD_2026,KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,28,-0.09895584417394743
YTD_2026,KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,28,0.04324028461959496
YTD_2026,KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,28,-0.0553560559710663
YTD_2026,KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,28,-0.14370834673576072
YTD_2026,KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,28,-0.26491516146688554
YTD_2026,KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,25,-0.40394206790850756
YTD_2026,KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,25,-0.3120631850853949
YTD_2026,KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,25,-0.3161538461538462
YTD_2026,KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,25,-0.1538826925365743
YTD_2026,KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,25,-0.3089464491544546
YTD_2026,KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,25,-0.4123076923076923
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,0.2374840806929943
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_B_NET_BREADTH,28,0.192298756279697
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_C_CONTINUOUS,28,0.06075533661740558
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,-0.15812677650102835
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_B_NET_BREADTH,28,-0.11418626296076542
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_C_CONTINUOUS,28,0.003284072249589491
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,0.17553189671072253
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_B_NET_BREADTH,25,0.028620192187762298
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_C_CONTINUOUS,25,-0.06999999999999999
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.3078047477865751
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_B_NET_BREADTH,25,-0.16607773494870517
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_C_CONTINUOUS,25,-0.12307692307692307
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,0.25123004434246177
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,28,0.15472431838496625
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.09852216748768472
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.41110370892402837
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.35337220700742294
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.30706075533661736
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,0.13115083260174018
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,25,-0.08615455235582993
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.05615384615384616
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,0.28836634171423625
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.1727116960778086
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.26384615384615384
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,0.13108650988746964
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_B_NET_BREADTH,28,0.3610797858256975
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_C_CONTINUOUS,28,0.21182266009852216
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,28,0.2216126198546011
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_B_NET_BREADTH,28,0.41027938076201026
