sample,spec,universe,lag_steps,approx_trading_days,from_state,to_state,n_from,count,probability
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,46,18,0.391304347826087
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,46,5,0.10869565217391304
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,46,7,0.15217391304347827
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,57,27,0.47368421052631576
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,57,14,0.24561403508771928
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,57,9,0.15789473684210525
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,57,7,0.12280701754385964
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,53,32,0.6037735849056604
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,53,14,0.2641509433962264
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,53,5,0.09433962264150944
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,53,2,0.03773584905660377
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,65,9,0.13846153846153847
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,65,37,0.5692307692307692
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,65,9,0.13846153846153847
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,65,10,0.15384615384615385
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,26,9,0.34615384615384615
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,26,5,0.19230769230769232
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,26,8,0.3076923076923077
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,26,4,0.15384615384615385
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,30,4,0.13333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,30,9,0.3
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,30,4,0.13333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,30,13,0.43333333333333335
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,53,16,0.3018867924528302
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,53,21,0.39622641509433965
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,53,7,0.1320754716981132
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,53,9,0.16981132075471697
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,62,25,0.4032258064516129
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,62,16,0.25806451612903225
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,62,12,0.1935483870967742
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,62,9,0.14516129032258066
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,26,8,0.3076923076923077
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,26,11,0.4230769230769231
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,26,2,0.07692307692307693
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,26,5,0.19230769230769232
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,30,5,0.16666666666666666
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,30,16,0.5333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,30,4,0.13333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,30,5,0.16666666666666666
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,116,59,0.5086206896551724
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,116,33,0.28448275862068967
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,116,13,0.11206896551724138
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,116,11,0.09482758620689655
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,116,23,0.19827586206896552
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,116,61,0.5258620689655172
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,116,14,0.1206896551724138
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,116,18,0.15517241379310345
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,54,21,0.3888888888888889
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,54,8,0.14814814814814814
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,54,21,0.3888888888888889
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,54,4,0.07407407407407407
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,54,14,0.25925925925925924
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,54,14,0.25925925925925924
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,54,6,0.1111111111111111
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,54,20,0.37037037037037035
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,116,39,0.33620689655172414
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,116,42,0.3620689655172414
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,116,10,0.08620689655172414
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,116,25,0.21551724137931033
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,113,34,0.3008849557522124
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,113,36,0.3185840707964602
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,113,26,0.23008849557522124
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,113,17,0.1504424778761062
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,54,19,0.35185185185185186
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,54,23,0.42592592592592593
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,54,8,0.14814814814814814
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,54,4,0.07407407407407407
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,54,24,0.4444444444444444
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,54,14,0.25925925925925924
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,54,10,0.18518518518518517
TRAIN,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,54,6,0.1111111111111111
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,54,32,0.5925925925925926
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,54,16,0.2962962962962963
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,54,4,0.07407407407407407
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,54,2,0.037037037037037035
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,72,13,0.18055555555555555
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,72,42,0.5833333333333334
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,72,8,0.1111111111111111
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,72,9,0.125
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,17,6,0.35294117647058826
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,17,2,0.11764705882352941
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,17,4,0.23529411764705882
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,17,5,0.29411764705882354
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,31,3,0.0967741935483871
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,31,12,0.3870967741935484
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,31,2,0.06451612903225806
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,31,14,0.45161290322580644
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,54,18,0.3333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,54,23,0.42592592592592593
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,54,5,0.09259259259259259
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,54,8,0.14814814814814814
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,69,23,0.3333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,69,28,0.4057971014492754
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,69,5,0.07246376811594203
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,69,13,0.18840579710144928
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,17,6,0.35294117647058826
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,17,7,0.4117647058823529
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,17,1,0.058823529411764705
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,17,3,0.17647058823529413
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,31,6,0.1935483870967742
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,31,13,0.41935483870967744
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,31,6,0.1935483870967742
OOS,ROBUST_F10_L5_20,KOSPI_KOSDAQ_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,31,6,0.1935483870967742
TRAIN,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,103,45,0.4368932038834951
TRAIN,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,103,42,0.4077669902912621
TRAIN,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,103,11,0.10679611650485436
TRAIN,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,103,5,0.04854368932038835
TRAIN,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,121,37,0.30578512396694213
TRAIN,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,121,60,0.49586776859504134
TRAIN,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,121,13,0.10743801652892562
TRAIN,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,121,11,0.09090909090909091
TRAIN,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,67,13,0.19402985074626866
TRAIN,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,67,11,0.16417910447761194
TRAIN,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,67,28,0.417910447761194
TRAIN,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,67,15,0.22388059701492538
TRAIN,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,49,8,0.16326530612244897
TRAIN,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,49,8,0.16326530612244897
TRAIN,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,49,15,0.30612244897959184
TRAIN,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,49,18,0.3673469387755102
TRAIN,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,102,22,0.21568627450980393
TRAIN,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,102,40,0.39215686274509803
TRAIN,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,102,23,0.22549019607843138
TRAIN,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,102,17,0.16666666666666666
TRAIN,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,120,44,0.36666666666666664
TRAIN,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,120,41,0.3416666666666667
TRAIN,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,120,17,0.14166666666666666
TRAIN,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,120,18,0.15
TRAIN,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,66,23,0.3484848484848485
TRAIN,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,66,19,0.2878787878787879
TRAIN,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,66,18,0.2727272727272727
TRAIN,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,66,6,0.09090909090909091
TRAIN,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,49,13,0.2653061224489796
TRAIN,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,49,21,0.42857142857142855
TRAIN,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,49,8,0.16326530612244897
TRAIN,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,49,7,0.14285714285714285
OOS,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,69,40,0.5797101449275363
OOS,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,69,20,0.2898550724637681
OOS,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,69,4,0.057971014492753624
OOS,ROBUST_F20_L1_20,K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,69,5,0.07246376811594203
OOS,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,61,24,0.39344262295081966
OOS,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,61,28,0.45901639344262296
OOS,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,61,2,0.03278688524590164
OOS,ROBUST_F20_L1_20,K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,61,7,0.11475409836065574
OOS,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,17,2,0.11764705882352941
OOS,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,17,4,0.23529411764705882
OOS,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,17,4,0.23529411764705882
OOS,ROBUST_F20_L1_20,K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,17,7,0.4117647058823529
OOS,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,27,2,0.07407407407407407
OOS,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,27,10,0.37037037037037035
OOS,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,27,7,0.25925925925925924
OOS,ROBUST_F20_L1_20,K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,27,8,0.2962962962962963
OOS,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,69,29,0.42028985507246375
OOS,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,69,24,0.34782608695652173
OOS,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,69,4,0.057971014492753624
OOS,ROBUST_F20_L1_20,K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,69,12,0.17391304347826086
OOS,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,58,22,0.3793103448275862
OOS,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,58,20,0.3448275862068966
OOS,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,58,6,0.10344827586206896
OOS,ROBUST_F20_L1_20,K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,58,10,0.1724137931034483
OOS,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,17,6,0.35294117647058826
OOS,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,17,8,0.47058823529411764
OOS,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,17,2,0.11764705882352941
OOS,ROBUST_F20_L1_20,K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,17,1,0.058823529411764705
OOS,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,27,11,0.4074074074074074
OOS,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,27,10,0.37037037037037035
OOS,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,27,3,0.1111111111111111
OOS,ROBUST_F20_L1_20,K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,27,3,0.1111111111111111
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,117,62,0.5299145299145299
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,117,40,0.3418803418803419
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,117,10,0.08547008547008547
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,117,5,0.042735042735042736
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,127,34,0.2677165354330709
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,127,70,0.5511811023622047
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,127,13,0.10236220472440945
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,127,10,0.07874015748031496
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,53,15,0.2830188679245283
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,53,8,0.1509433962264151
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,53,16,0.3018867924528302
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,53,14,0.2641509433962264
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,43,7,0.16279069767441862
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,43,8,0.18604651162790697
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,43,14,0.32558139534883723
TRAIN,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,D_FLOW_LLOW,43,14,0.32558139534883723
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,117,35,0.29914529914529914
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,117,54,0.46153846153846156
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,117,18,0.15384615384615385
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,117,10,0.08547008547008547
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,124,43,0.3467741935483871
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,124,39,0.31451612903225806
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,124,19,0.1532258064516129
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,124,23,0.18548387096774194
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,53,19,0.3584905660377358
