sample,spec,split_rule,universe,forward_horizon,contrast,value,min_state_n
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.001954551289230025,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003555326143346768,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0004485905044414643,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0011521843496752786,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.0016007748541167432,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,0.006428126421288427,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.002639258474912062,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0038091328674910883,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005258252028709401,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0011698743925790261,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0026189935537973387,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,-0.0014491191612183126,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,0.011243794795474037,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,-0.0010430736343934668,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0032115109428776023,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006989210218202968,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.004254584577271069,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.008032283852596436,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,-0.0037776992753253656,54
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,A_MINUS_D,-0.0004547576824235059,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,C_MINUS_B,2.8718041257293648e-05,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0018290427220413147,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0014030030808751025,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0018577607632986083,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0013742850396178089,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,1,INTERACTION_DID,-0.003232045802916417,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,A_MINUS_D,-0.008609661460486105,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,C_MINUS_B,0.0052984015864443405,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.00283657045777149,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.00047468941627027555,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00813497204421583,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.005773091002714616,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,5,INTERACTION_DID,-0.0023618810415012145,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,A_MINUS_D,-0.0061391952392648086,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,C_MINUS_B,0.005291554787430315,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00096752055383615,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0018151610056706437,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.004324034233594165,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.007106715793100959,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,K200,20,INTERACTION_DID,0.0027826815595067937,29
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,A_MINUS_D,-0.0005529191520066553,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,C_MINUS_B,0.0015079965230021923,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0007814429920012969,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.00017363437899424,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0007265535310008954,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0013343621440079522,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,1,INTERACTION_DID,0.0006078086130070568,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,A_MINUS_D,-0.004990945295817997,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,C_MINUS_B,0.012471573043234544,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.008887124690113827,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0014064969426972806,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0035844483531207163,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.013878069985931826,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,5,INTERACTION_DID,0.010293621632811108,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,A_MINUS_D,-0.01533579260781119,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,C_MINUS_B,0.03284091199227798,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0133333854255234,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.00417173395894339,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.01950752656675458,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.02866917803333459,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,INTERACTION_DID,0.009161651466580009,48
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,0.0008959196539328086,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,-0.0006076093294693701,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.002170325713092025,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0018820153886285867,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.002777935042561395,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0012744060591592164,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,0.004052341101720612,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,-0.0035127619883713783,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.010229181720033946,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011076819686272239,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.004360399954609672,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.000847637966238293,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.014589581674643618,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,0.01543721964088191,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,-0.019429599961647094,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.039720783331990125,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.021417555257442978,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.00112637188709995,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.018303228074547144,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.040847155219090076,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,0.022543927144542928,47
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,A_MINUS_D,0.0006897264117417939,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,C_MINUS_B,-0.0021641356419157525,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0030361129017859,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0015617036716119412,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0008719772598701472,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0037258393135276937,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,INTERACTION_DID,-0.004597816573397841,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,A_MINUS_D,0.0017481009628218201,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,C_MINUS_B,-0.0025859172841236704,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.002690295890752429,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.001852479569450579,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00010437860662875875,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.004438396853574249,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,INTERACTION_DID,-0.004542775460203008,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,A_MINUS_D,0.0038299186006841438,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,C_MINUS_B,-0.0006397570579245934,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.00534488861896771,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.00853505016172726,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.004705131561043117,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.009174807219651854,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,INTERACTION_DID,-0.013879938780694972,45
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_MINUS_D,0.0018366528586494864,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_MINUS_B,0.0008286266902520984,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0026878512787856202,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-2.2571729884035248e-05,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0018592245885335216,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0008511984201361336,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,INTERACTION_DID,0.0027104230086696553,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_MINUS_D,0.005894629793879728,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_MINUS_B,-0.0012835587913779703,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00766853645113969,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0030574654486379325,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.00895209524251766,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0017739066572599622,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,INTERACTION_DID,0.010726001899777623,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_MINUS_D,0.0008665690340289114,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_MINUS_B,0.023838979461049545,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.014306635087585857,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0103989134074926,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.009532344373463689,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.013440066053556946,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,INTERACTION_DID,0.003907721680093257,35
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,0.0006541013340127381,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,-0.001271571182794286,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0005225504537718361,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-9.491939500971196e-05,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.00074902072902245,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.001176651787784574,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.0004276310587621241,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,-0.004136549863962248,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.00645116791574353,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0031111863486622472,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0007965682968809648,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.003339981567081283,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0072477362126244955,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,0.003907754645543212,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,-0.0028427045903655227,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,0.017257852569989376,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.012400923347609073,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.002014224632014781,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.004856929222380304,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.015243627937974596,46
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,0.010386698715594292,46
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,A_MINUS_D,0.00027177929792459514,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,C_MINUS_B,-0.00028171266812668835,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0010540370618465755,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0010441036916444821,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.000772324393719887,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0013258163597711704,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,1,INTERACTION_DID,-0.002098140753491058,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,A_MINUS_D,-0.0027495654600749996,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,C_MINUS_B,0.005039576752804785,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0009562956235705783,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0032463069163003637,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.005995872376375363,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0017932698365044214,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,5,INTERACTION_DID,-0.004202602539870942,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,A_MINUS_D,-0.000782221486387358,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,C_MINUS_B,0.01037228017581475,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.003380602580068851,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006209456109358541,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.006991677595745899,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0041628240664562085,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,K200,20,INTERACTION_DID,-0.00282885352928969,49
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,A_MINUS_D,0.00015418383401375903,43
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,C_MINUS_B,0.0010316544866250572,43
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0006921072300153592,43
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.000493731090623457,43
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00033954725660969795,43
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0005379233960016002,43
