factor,source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2,baseline_prediction_ic,augmented_prediction_ic
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.10778691306510488,2.10915900223242,2.071169892859673,0.018011496208933386,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,0.10778691306510488,1.4646147786133186,1.4433681025193994,0.014506665100044502,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.10778691306510488,3.8688220775101096,3.925071736796541,-0.014539221023736726,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.38792280140838487,0.9846957413336764,0.9687166775035864,0.01622741234612013,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.38792280140838487,1.831228546716194,1.8955454790898452,-0.0351222857949578,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.38792280140838487,1.7164743505031526,1.6942387970784614,0.012954200811782113,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.38792280140838487,1.6570160466119055,1.6206545253821587,0.021943976525812814,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.38792280140838487,3.004270381341512,3.1312602132078995,-0.04226977460320391,,
MOM12_1,K200,KOSDAQ,DISC_2016_2019,194,-0.05753563226716174,0.9984664744544791,0.9958105381437841,0.002660015512434888,,
MOM12_1,K200,KOSDAQ,VAL_2020_2022,149,-0.05753563226716174,0.9455063618234091,0.9345057950413378,0.011634577223633591,,
MOM12_1,K200,KOSDAQ,CONF_2023_2024,97,-0.05753563226716174,0.9372155824808852,0.9311289912747185,0.006494334195826124,,
MOM12_1,K200,KOSDAQ,STRESS_2025,49,-0.05753563226716174,1.3593919804348973,1.3193605622961477,0.02944803170454391,,
MOM12_1,K200,KOSDAQ,STRESS_2026,29,-0.05753563226716174,2.412608513401884,2.477296378816344,-0.0268124169566355,,
MOM12_1,K200,KOSPI_EX_K200,DISC_2016_2019,194,0.008784925952177863,0.9397466774747261,0.9396929103923842,5.7214442605202365e-05,,
MOM12_1,K200,KOSPI_EX_K200,VAL_2020_2022,149,0.008784925952177863,1.5620374870007239,1.5630567218285965,-0.0006525034362840909,,
MOM12_1,K200,KOSPI_EX_K200,CONF_2023_2024,97,0.008784925952177863,1.3367865708156064,1.3383382972409974,-0.0011607884603779262,,
MOM12_1,K200,KOSPI_EX_K200,STRESS_2025,49,0.008784925952177863,1.1823678975338825,1.1880551688591883,-0.0048100691309092,,
MOM12_1,K200,KOSPI_EX_K200,STRESS_2026,29,0.008784925952177863,4.043705054683326,4.0565629343361715,-0.003179727373526786,,
MOM12_1,K200,KOSPI_ALL,DISC_2016_2019,194,-0.12101183895711351,0.9455714696784201,0.9423485416253069,0.003408444688172807,,
MOM12_1,K200,KOSPI_ALL,VAL_2020_2022,149,-0.12101183895711351,1.6943458472499457,1.695079683161974,-0.00043310869101453875,,
MOM12_1,K200,KOSPI_ALL,CONF_2023_2024,97,-0.12101183895711351,1.4332210972715984,1.4000347421348507,0.023155084166653794,,
MOM12_1,K200,KOSPI_ALL,STRESS_2025,49,-0.12101183895711351,2.4157820331463284,2.3716691397475675,0.018260295338527688,,
MOM12_1,K200,KOSPI_ALL,STRESS_2026,29,-0.12101183895711351,6.345275540112128,6.329580706142556,0.0024734676800647337,,
MOM12_1,K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.04135146166979977,0.9799199809726876,0.97919824503344,0.0007365253829514362,,
MOM12_1,K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.04135146166979977,1.5644939058041099,1.558933633395903,0.003554039033056511,,
