signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2019-03-07,2019-03-14,K200,FOREIGN_FLOW,0.0059501818211814,-0.0010750663626277,38
2019-03-14,2019-03-21,K200,FOREIGN_FLOW,0.0055872274182712,-0.0017924570926358,38
2019-03-21,2019-03-28,K200,FOREIGN_FLOW,0.0084410643492901,-0.0171974514465809,38
2019-03-28,2019-04-04,K200,FOREIGN_FLOW,-0.0196563415684369,0.0264134150863723,38
2019-04-04,2019-04-11,K200,FOREIGN_FLOW,-0.0087590849091924,0.0011775070922794,38
2019-04-11,2019-04-18,K200,FOREIGN_FLOW,-0.0136668196082656,-0.01176767239289,38
2019-04-18,2019-04-25,K200,FOREIGN_FLOW,0.0046914607055543,-0.0114767791883286,38
2019-04-25,2019-05-03,K200,FOREIGN_FLOW,0.0125655811750844,0.0050193860004173,38
2019-05-03,2019-05-13,K200,FOREIGN_FLOW,0.002057578245553,-0.0556704141161809,38
2019-05-13,2019-05-20,K200,FOREIGN_FLOW,-0.0117307622669283,-0.0072675125413354,38
2019-05-20,2019-05-27,K200,FOREIGN_FLOW,0.004418106305614,-0.0021660121164904,38
2019-05-27,2019-06-03,K200,FOREIGN_FLOW,0.0049851769306766,-0.0006036825554929,38
2019-06-03,2019-06-11,K200,FOREIGN_FLOW,0.0020203377246605,0.0285845051076223,38
2019-06-11,2019-06-18,K200,FOREIGN_FLOW,0.0095510470143716,0.0080341856589647,38
2019-06-18,2019-06-25,K200,FOREIGN_FLOW,0.0021351254735916,0.0024962359175473,38
2019-06-25,2019-07-02,K200,FOREIGN_FLOW,0.0009227477395902,-0.0007831613613335,38
2019-07-02,2019-07-09,K200,FOREIGN_FLOW,-0.0107544791259767,-0.0476432734936702,38
2019-07-09,2019-07-16,K200,FOREIGN_FLOW,-0.0221580196080826,0.0128602807135903,38
2019-07-16,2019-07-23,K200,FOREIGN_FLOW,0.0117889882066607,0.0005633947350528,38
2019-07-23,2019-07-30,K200,FOREIGN_FLOW,-0.0037817889367938,-0.0372672649833186,38
2019-07-30,2019-08-06,K200,FOREIGN_FLOW,-0.003291644511531,-0.060269303758393,38
2019-08-06,2019-08-13,K200,FOREIGN_FLOW,0.0288535756176627,0.0262036291709774,38
2019-08-13,2019-08-21,K200,FOREIGN_FLOW,0.007806176624076,0.0304860111224628,38
2019-08-21,2019-08-28,K200,FOREIGN_FLOW,-0.0030405187523982,-0.0149006105919291,38
2019-08-28,2019-09-04,K200,FOREIGN_FLOW,-0.001593026908346,0.0367190918026797,38
2019-09-04,2019-09-11,K200,FOREIGN_FLOW,-0.0095621834608712,0.0108618241856783,38
2019-09-11,2019-09-20,K200,FOREIGN_FLOW,0.0082051083358919,0.0178332331288595,38
