universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,raw_high_minus_low,directed_high_minus_low
K200,2022,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.09208740279408373,-1,0.0036015270485062465,-0.0036015270485062465,-0.0006123476640681421,0.0006123476640681421
K200,2022,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.0608904418379629,-1,-0.05959183673469387,0.05959183673469387,-0.005664239725453131,0.005664239725453131
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.02764591458229869,-1,0.061992797118847545,-0.061992797118847545,0.0002924602280499865,-0.0002924602280499865
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.07975347247733257,-1,0.025354750421483975,-0.025354750421483975,-0.006145260275391413,0.006145260275391413
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,0.0018464685858121325,1,0.20576230492196879,0.20576230492196879,0.008349609703321926,0.008349609703321926
K200,2022,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_FACTOR_MOM_20,283,50,-0.04334148131592251,-1,0.18336815570160056,-0.18336815570160056,0.013387945492066393,-0.013387945492066393
K200,2022,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_FACTOR_MOM_20,283,50,0.02191792499535672,1,-0.0772482777813079,-0.0772482777813079,-0.014866547799666088,-0.014866547799666088
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_FACTOR_MOM_20,283,50,-0.0018446140341031223,-1,0.30036014405762307,-0.30036014405762307,0.0457923458105213,-0.0457923458105213
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_FACTOR_MOM_20,283,50,-0.057570270658241274,-1,0.14020846924556998,-0.14020846924556998,0.006517716151281849,-0.006517716151281849
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_FACTOR_MOM_20,283,50,-0.023811698355998667,-1,-0.01474189675870348,0.01474189675870348,-0.0029267501816415257,0.0029267501816415257
K200,2022,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,283,50,-0.04380093430106742,-1,0.14117986030144486,-0.14117986030144486,0.012889186920974861,-0.012889186920974861
K200,2022,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_FACTOR_MOM_20,283,50,-0.014131669505043805,-1,0.038463385354141656,-0.038463385354141656,-0.004433634008175245,0.004433634008175245
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_FACTOR_MOM_20,283,50,-0.03248987950710049,-1,-0.03894357743097239,0.03894357743097239,-0.0022348457449698446,0.0022348457449698446
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,283,50,-0.024129116427901717,-1,0.11270378643792213,-0.11270378643792213,-0.001636053236537341,0.001636053236537341
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,283,50,0.02761999332360187,1,0.08273709483793518,0.08273709483793518,0.0059052450874121105,0.0059052450874121105
K200,2022,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_FWD_RANGE_20,283,50,0.049473973052882446,1,-0.08491223134636716,-0.08491223134636716,0.0013618210427710498,0.0013618210427710498
K200,2022,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_FWD_RANGE_20,283,50,0.001937835456693334,1,-0.02954458385292559,-0.02954458385292559,-0.0008319012483533894,-0.0008319012483533894
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_FWD_RANGE_20,283,50,0.05347580558911698,1,0.009555822328931571,0.009555822328931571,0.010922431216977127,0.010922431216977127
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_FWD_RANGE_20,283,50,0.07063173877254902,1,-0.09419280856134388,-0.09419280856134388,-0.006344024574088031,-0.006344024574088031
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_FWD_RANGE_20,283,50,0.019168909569505312,1,0.0251140456182473,0.0251140456182473,0.0018156153250410145,0.0018156153250410145
K200,2022,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,283,50,0.003299821984339166,1,-0.15270474685666485,-0.15270474685666485,-0.019491672564802928,-0.019491672564802928
K200,2022,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_FWD_RANGE_20,283,50,-0.036179742383487444,-1,-0.12403361344537814,0.12403361344537814,-0.009088715260178348,0.009088715260178348
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_FWD_RANGE_20,283,50,0.03174811594172205,1,0.03807923169267707,0.03807923169267707,0.017343846773060737,0.017343846773060737
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,283,50,0.0011245747107467854,1,-0.09383178470374941,-0.09383178470374941,-0.005499461660955066,-0.005499461660955066
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,283,50,0.025532358733248533,1,0.043169267707082834,0.043169267707082834,-0.0023389995530194857,-0.0023389995530194857
K200,2022,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.07888557814574883,1,-0.04543380704392722,-0.04543380704392722,-0.00016957750980053704,-0.00016957750980053704
K200,2022,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.02567393721660877,1,0.21103960466000343,0.21103960466000343,0.012486085182668612,0.012486085182668612
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_TOP2_RELATIVE_LOSS_20,283,50,-0.007438284318345225,-1,-0.42549819927971183,0.42549819927971183,-0.02751002107134436,0.02751002107134436
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.0856804244740868,1,-0.07036841639080509,-0.07036841639080509,-0.0013240497496760763,-0.0013240497496760763
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.036321390687264705,1,-0.11903961584633853,-0.11903961584633853,-0.007287796788750377,-0.007287796788750377
K200,2022,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.09208740279408373,1,-0.0036015270485062465,-0.0036015270485062465,0.0006123476640681421,0.0006123476640681421
K200,2022,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.0608904418379629,1,0.05959183673469387,0.05959183673469387,0.005664239725453131,0.005664239725453131
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.02764591458229869,1,-0.061992797118847545,-0.061992797118847545,-0.0002924602280499865,-0.0002924602280499865
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,283,50,0.07975347247733257,1,-0.025354750421483975,-0.025354750421483975,0.006145260275391413,0.006145260275391413
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,283,50,-0.0018464685858121325,-1,-0.20576230492196879,0.20576230492196879,-0.008349609703321926,0.008349609703321926
K200,2023,CONFIRM_2023_2024,MKT_ACT5_BREADTH,TARGET_TOP2_ALPHA_VS_EW8_20,333,49,-0.05699495841541285,-1,-0.1816047517669781,0.1816047517669781,-0.013186662763650294,0.013186662763650294
