metric,strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
ACT1,LOW20,KOSPI_ALL,5,LATE_2020_2022,149,3.017419596878893e-06,0.050041946308724834,3.017419596878893e-06,-0.00014710841932929564,-0.00029723425825547013
ACT1,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,97,0.0005421446840839707,0.05792525773195876,0.0005421446840839707,0.0003683689108880945,0.00019459313769221823
ACT1,LOW20,KOSPI_ALL,5,YTD_2026,28,0.0013907094985128941,0.0625,0.0013907094985128941,0.001203209498512894,0.0010157094985128938
ACT1,LOW20,KOSPI_ALL,20,BULL_2025,12,0.0031397137918133997,0.03072916666666667,0.0031397137918133997,0.0030475262918134,0.0029553387918134
ACT1,LOW20,KOSPI_ALL,20,EARLY_2016_2019,48,-0.00012577899835654845,0.03528645833333333,-0.00012577899835654845,-0.00023163837335654823,-0.00033749774835654814
ACT1,LOW20,KOSPI_ALL,20,LATE_2020_2022,38,0.00017938209025780542,0.022039473684210525,0.00017938209025780542,0.0001132636692051736,4.714524815254199e-05
ACT1,LOW20,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.000571752144867231,0.022916666666666672,-0.000571752144867231,-0.0006405021448672312,-0.000709252144867231
ACT1,LOW20,KOSPI_ALL,20,YTD_2026,6,0.008305486890052264,0.034374999999999996,0.008305486890052264,0.008202361890052263,0.008099236890052262
ACT1,LOW20,KOSPI_EX_K200,5,BULL_2025,49,0.0007444096314994219,0.06466836734693877,0.0007444096314994219,0.0005504045294586054,0.0003563994274177892
ACT1,LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,193,0.0003490945264106688,0.06868523316062176,0.0003490945264106688,0.0001430388269288035,-6.301687255306171e-05
ACT1,LOW20,KOSPI_EX_K200,5,LATE_2020_2022,149,0.00019111968424648438,0.05696308724832215,0.00019111968424648438,2.023042250151787e-05,-0.00015065883924344857
ACT1,LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0009561012315679003,0.06282216494845361,0.0009561012315679003,0.0007676347367225395,0.0005791682418771786
ACT1,LOW20,KOSPI_EX_K200,5,YTD_2026,28,0.0015594396432860058,0.07790178571428572,0.0015594396432860058,0.001325734286143149,0.001092028929000292
ACT1,LOW20,KOSPI_EX_K200,20,BULL_2025,12,0.0019846409300959575,0.03177083333333333,0.0019846409300959575,0.0018893284300959573,0.0017940159300959574
ACT1,LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0004113825590286485,0.041015625,0.0004113825590286485,0.00028833568402864863,0.0001652888090286486
ACT1,LOW20,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0003606493745930395,0.031085526315789477,-0.0003606493745930395,-0.000453905953540408,-0.0005471625324877764
ACT1,LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.001228845287340015,0.03489583333333334,0.001228845287340015,0.001124157787340015,0.0010194702873400152
ACT1,LOW20,KOSPI_EX_K200,20,YTD_2026,6,0.014828271355031236,0.02916666666666667,0.014828271355031236,0.014740771355031239,0.014653271355031236
ACT1,LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.0007602531660684277,0.03431122448979593,0.0007602531660684277,0.00065731949259904,0.0005543858191296521
ACT1,LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.0005752556661883221,0.0444300518134715,0.0005752556661883221,0.00044196551074790767,0.0003086753553074931
ACT1,LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-1.944666070448388e-05,0.03754194630872483,-1.944666070448388e-05,-0.00013207249963065836,-0.00024469833855683275
ACT1,LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.0010307701234392728,0.03318298969072165,0.0010307701234392728,0.0009312211543671075,0.0008316721852949426
ACT1,LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0012072602965026934,0.03816964285714287,-0.0012072602965026934,-0.0013217692250741216,-0.0014362781536455503
ACT1,LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.0012828953314637037,0.01302083333333333,-0.0012828953314637037,-0.0013219578314637038,-0.0013610203314637038
ACT1,LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0017112490720979617,0.021874999999999995,0.0017112490720979617,0.001645624072097962,0.0015799990720979616
ACT1,LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.002608446368791459,0.010361842105263154,0.002608446368791459,0.00257736084247567,0.00254627531615988
ACT1,LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.00025266653060611,0.012499999999999997,0.00025266653060611,0.0002151665306061099,0.00017766653060610977
ACT1,LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.0023273052809786744,0.017708333333333326,0.0023273052809786744,0.0022741802809786746,0.0022210552809786743
ACT1,LOW30,K200,5,BULL_2025,49,-0.0005321079267010822,0.18941326530612246,-0.0005321079267010822,-0.0011003477226194493,-0.001668587518537817
ACT1,LOW30,K200,5,EARLY_2016_2019,193,0.00024586850703501965,0.19420336787564768,0.00024586850703501965,-0.00033674159659192337,-0.0009193517002188665
ACT1,LOW30,K200,5,LATE_2020_2022,149,0.00038689218982965455,0.17948825503355706,0.00038689218982965455,-0.00015157257527101663,-0.0006900373403716875
ACT1,LOW30,K200,5,NORMAL_2023_2024,97,-0.0005163208604690474,0.18749999999999997,-0.0005163208604690474,-0.0010788208604690474,-0.0016413208604690473
ACT1,LOW30,K200,5,YTD_2026,28,0.0011982250541877713,0.1747767857142857,0.0011982250541877713,0.0006738946970449142,0.00014956433990205706
ACT1,LOW30,K200,20,BULL_2025,12,-0.0021058758924226216,0.0890625,-0.0021058758924226216,-0.002373063392422621,-0.002640250892422621
ACT1,LOW30,K200,20,EARLY_2016_2019,48,-0.0014468486059632014,0.13398437500000002,-0.0014468486059632014,-0.0018488017309632018,-0.002250754855963202
ACT1,LOW30,K200,20,LATE_2020_2022,38,-0.0004813942339160387,0.12154605263157893,-0.0004813942339160387,-0.0008460323918107757,-0.0012106705497055125
ACT1,LOW30,K200,20,NORMAL_2023_2024,24,-0.001126973905227057,0.10026041666666667,-0.001126973905227057,-0.001427755155227057,-0.001728536405227057
ACT1,LOW30,K200,20,YTD_2026,6,0.0058790267198324565,0.10520833333333333,0.0058790267198324565,0.005563401719832457,0.005247776719832457
ACT1,LOW30,KOSDAQ,5,BULL_2025,49,0.0007713481347042283,0.07678571428571429,0.0007713481347042283,0.0005409909918470855,0.0003106338489899424
ACT1,LOW30,KOSDAQ,5,EARLY_2016_2019,193,6.107451331180892e-05,0.09715025906735751,6.107451331180892e-05,-0.00023037626389026355,-0.000521827041092336
ACT1,LOW30,KOSDAQ,5,LATE_2020_2022,149,-0.0005885455820531774,0.08393456375838927,-0.0005885455820531774,-0.000840349273328345,-0.001092152964603513
ACT1,LOW30,KOSDAQ,5,NORMAL_2023_2024,97,0.0012973160488796692,0.0803479381443299,0.0012973160488796692,0.0010562722344466793,0.0008152284200136899
ACT1,LOW30,KOSDAQ,5,YTD_2026,28,-0.00016849167852941516,0.08459821428571428,-0.00016849167852941516,-0.0004222863213865587,-0.0006760809642437012
ACT1,LOW30,KOSDAQ,20,BULL_2025,12,0.0023552851044760636,0.03229166666666667,0.0023552851044760636,0.0022584101044760634,0.002161535104476063
ACT1,LOW30,KOSDAQ,20,EARLY_2016_2019,48,0.00010539517475454084,0.04869791666666667,0.00010539517475454084,-4.069857524545887e-05,-0.00018679232524545925
ACT1,LOW30,KOSDAQ,20,LATE_2020_2022,38,0.0023251658633078476,0.03338815789473685,0.0023251658633078476,0.0022250013896236375,0.002124836915939427
ACT1,LOW30,KOSDAQ,20,NORMAL_2023_2024,24,0.0007608305071663315,0.03125000000000001,0.0007608305071663315,0.0006670805071663314,0.0005733305071663319
ACT1,LOW30,KOSDAQ,20,YTD_2026,6,0.01109598133659972,0.03749999999999999,0.01109598133659972,0.010983481336599722,0.010870981336599722
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0005399344690160517,0.07946428571428571,0.0005399344690160517,0.00030154161187319486,6.314875473033797e-05
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,0.0005463491816073156,0.10297927461139897,0.0005463491816073156,0.00023741135777311865,-7.152646606107819e-05
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.0006492156459174315,0.08506711409395974,-0.0006492156459174315,-0.0009044169881993106,-0.00115961833048119
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0016038563513805918,0.08885309278350516,0.0016038563513805918,0.0013372970730300767,0.0010707377946795606
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.00027394590630048447,0.09732142857142859,0.00027394590630048447,-1.8018379413800826e-05,-0.00030998266512808633
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-2.027887903951756e-06,0.029166666666666664,-2.027887903951756e-06,-8.952788790395144e-05,-0.00017702788790395084
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.002180277109593927,0.05286458333333333,0.002180277109593927,0.0020216833595939265,0.0018630896095939264
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0021704252230078853,0.03848684210526315,0.0021704252230078853,0.002054964696692096,0.0019395041703763065
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0004204875849183112,0.03411458333333334,-0.0004204875849183112,-0.0005228313349183107,-0.000625175084918311
ACT1,LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.014180557093465884,0.04270833333333335,0.014180557093465884,0.014052432093465884,0.013924307093465886
ACT1,LOW30,KOSPI_ALL,5,BULL_2025,49,-5.818894787681475e-05,0.10892857142857143,-5.818894787681475e-05,-0.000384974662162529,-0.0007117603764482434
ACT1,LOW30,KOSPI_ALL,5,EARLY_2016_2019,193,0.0002532464189736903,0.1191062176165803,0.0002532464189736903,-0.00010407223387605065,-0.0004613908867257916
ACT1,LOW30,KOSPI_ALL,5,LATE_2020_2022,149,-0.00019988124856718193,0.10125838926174498,-0.00019988124856718193,-0.000503656416352417,-0.0008074315841376518
ACT1,LOW30,KOSPI_ALL,5,NORMAL_2023_2024,97,0.0005006401726336638,0.11385309278350515,0.0005006401726336638,0.00015908089428314843,-0.00018247838406736713
ACT1,LOW30,KOSPI_ALL,5,YTD_2026,28,0.002692962821067229,0.12321428571428572,0.002692962821067229,0.002323319963924372,0.001953677106781515
ACT1,LOW30,KOSPI_ALL,20,BULL_2025,12,0.0034044918724204496,0.055729166666666684,0.0034044918724204496,0.00323730437242045,0.0030701168724204496
ACT1,LOW30,KOSPI_ALL,20,EARLY_2016_2019,48,0.0002528267970863415,0.06080729166666667,0.0002528267970863415,7.04049220863415e-05,-0.0001120169529136588
ACT1,LOW30,KOSPI_ALL,20,LATE_2020_2022,38,9.875883156485194e-05,0.04276315789473684,9.875883156485194e-05,-2.9530642119358614e-05,-0.00015782011580356927
ACT1,LOW30,KOSPI_ALL,20,NORMAL_2023_2024,24,8.383859268402483e-05,0.05026041666666667,8.383859268402483e-05,-6.694265731597533e-05,-0.00021772390731597522
ACT1,LOW30,KOSPI_ALL,20,YTD_2026,6,0.00559093237673568,0.04374999999999998,0.00559093237673568,0.005459682376735679,0.005328432376735679
ACT1,LOW30,KOSPI_EX_K200,5,BULL_2025,49,0.0009735735094852775,0.12512755102040815,0.0009735735094852775,0.0005981908564240532,0.00022280820336282857
ACT1,LOW30,KOSPI_EX_K200,5,EARLY_2016_2019,193,0.0006012269792825592,0.1268782383419689,0.0006012269792825592,0.00022059226425665254,-0.00016004245076925414
ACT1,LOW30,KOSPI_EX_K200,5,LATE_2020_2022,149,0.00011938891293611462,0.11275167785234899,0.00011938891293611462,-0.00021886612062093223,-0.0005571211541779792
ACT1,LOW30,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0005880042208789396,0.11836340206185568,0.0005880042208789396,0.0002329140146933725,-0.00012217619149219443
ACT1,LOW30,KOSPI_EX_K200,5,YTD_2026,28,0.0021853593383711085,0.15647321428571428,0.0021853593383711085,0.0017159396955139655,0.001246520052656823
ACT1,LOW30,KOSPI_EX_K200,20,BULL_2025,12,0.0017302563599309751,0.06458333333333333,0.0017302563599309751,0.0015365063599309754,0.0013427563599309753
ACT1,LOW30,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0003705823491003789,0.083203125,0.0003705823491003789,0.00012097297410037886,-0.00012863640089962102
ACT1,LOW30,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0012822871939933375,0.06578947368421054,0.0012822871939933375,0.001084918772940706,0.0008875503518880745
ACT1,LOW30,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0007422953701430811,0.06302083333333335,0.0007422953701430811,0.0005532328701430809,0.000364170370143081
ACT1,LOW30,KOSPI_EX_K200,20,YTD_2026,6,0.018786180812720325,0.065625,0.018786180812720325,0.018589305812720325,0.018392430812720323
ACT1,LOW30,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.0008909013669936342,0.07283163265306122,0.0008909013669936342,0.0006724064690344509,0.00045391157107526703
ACT1,LOW30,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.00023161400401411895,0.09125647668393783,0.00023161400401411895,-4.215542603769451e-05,-0.0003159248560895079
ACT1,LOW30,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.00044587797177635493,0.07567114093959731,-0.00044587797177635493,-0.0006728913945951468,-0.0008999048174139388
ACT1,LOW30,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.0014551661473583785,0.07442010309278349,0.0014551661473583785,0.001231905838080028,0.0010086455288016776
ACT1,LOW30,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.00212782645115774,0.07812499999999999,-0.00212782645115774,-0.00236220145115774,-0.0025965764511577394
ACT1,LOW30,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.0013229824344810279,0.023437499999999997,-0.0013229824344810279,-0.0013932949344810277,-0.0014636074344810282
ACT1,LOW30,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0011231919586195923,0.044921875,0.0011231919586195923,0.0009884263336195924,0.0008536607086195923
ACT1,LOW30,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.003971082561666726,0.02253289473684211,0.003971082561666726,0.0039034838774562007,0.003835885193245674
ACT1,LOW30,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0008478102181564664,0.027604166666666666,0.0008478102181564664,0.0007649977181564665,0.0006821852181564666
ACT1,LOW30,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.010343458022791546,0.022916666666666658,0.010343458022791546,0.010274708022791547,0.010205958022791548
ACT1,TOP01,K200,5,BULL_2025,49,-0.0001077671934930465,0.009183673469387752,-0.0001077671934930465,-0.00013531821390120973,-0.00016286923430937296
ACT1,TOP01,K200,5,EARLY_2016_2019,193,-6.875758216674093e-05,0.013050518134715024,-6.875758216674093e-05,-0.00010790913657088602,-0.00014706069097503106
ACT1,TOP01,K200,5,LATE_2020_2022,149,0.0001628206055702609,0.006543624161073826,0.0001628206055702609,0.00014318973308703948,0.00012355886060381796
ACT1,TOP01,K200,5,NORMAL_2023_2024,97,-2.3357718189302178e-05,0.006829896907216493,-2.3357718189302178e-05,-4.3847408910951644e-05,-6.433709963260125e-05
ACT1,TOP01,K200,5,YTD_2026,28,0.0009059295698966097,0.0055803571428571395,0.0009059295698966097,0.0008891884984680384,0.000872447427039467
ACT1,TOP01,K200,20,BULL_2025,12,-0.0008247376105400547,-0.0005208333333333361,-0.0008247376105400547,-0.0008231751105400546,-0.0008216126105400548
ACT1,TOP01,K200,20,EARLY_2016_2019,48,-6.578240702289339e-06,0.02005208333333333,-6.578240702289339e-06,-6.673449070228932e-05,-0.00012689074070228927
ACT1,TOP01,K200,20,LATE_2020_2022,38,-0.0013074461924794203,0.0016447368421052646,-0.0013074461924794203,-0.0013123804030057366,-0.0013173146135320522
ACT1,TOP01,K200,20,NORMAL_2023_2024,24,-0.0009389400653443163,0.007812500000000002,-0.0009389400653443163,-0.0009623775653443163,-0.000985815065344316
ACT1,TOP01,K200,20,YTD_2026,6,0.0012503687267258607,0.006250000000000001,0.0012503687267258607,0.0012316187267258606,0.0012128687267258605
ACT1,TOP01,KOSDAQ,5,BULL_2025,49,-0.0002677797319003721,0.002806122448979591,-0.0002677797319003721,-0.00027619809924731096,-0.0002846164665942497
ACT1,TOP01,KOSDAQ,5,EARLY_2016_2019,193,0.00018929995557794723,0.005602331606217618,0.00018929995557794723,0.00017249296075929436,0.00015568596594064154
ACT1,TOP01,KOSDAQ,5,LATE_2020_2022,149,-9.5947916264569e-05,0.001468120805369128,-9.5947916264569e-05,-0.00010035227868067641,-0.00010475664109678379
ACT1,TOP01,KOSDAQ,5,NORMAL_2023_2024,97,0.0001301320406928178,0.003028350515463917,0.0001301320406928178,0.00012104698914642599,0.00011196193760003427
ACT1,TOP01,KOSDAQ,5,YTD_2026,28,-0.000106299534610791,-0.00044642857142856984,-0.000106299534610791,-0.00010496024889650529,-0.00010362096318221956
ACT1,TOP01,KOSDAQ,20,BULL_2025,12,-0.0002427447534641249,-0.0005208333333333338,-0.0002427447534641249,-0.00024118225346412493,-0.00023961975346412494
ACT1,TOP01,KOSDAQ,20,EARLY_2016_2019,48,0.0001214741431454413,0.006249999999999998,0.0001214741431454413,0.00010272414314544126,8.397414314544131e-05
ACT1,TOP01,KOSDAQ,20,LATE_2020_2022,38,-2.177617829193767e-05,0.00016447368421052683,-2.177617829193767e-05,-2.226959934456924e-05,-2.2763020397200834e-05
ACT1,TOP01,KOSDAQ,20,NORMAL_2023_2024,24,0.0005272659148268101,0.0015624999999999986,0.0005272659148268101,0.00052257841482681,0.0005178909148268099
ACT1,TOP01,KOSDAQ,20,YTD_2026,6,-0.0006877398292292032,0.004166666666666663,-0.0006877398292292032,-0.0007002398292292032,-0.000712739829229203
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00030766039223322416,0.0005102040816326544,0.00030766039223322416,0.0003061297799883262,0.0003045991677434282
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00022755674548433034,0.004954663212435233,0.00022755674548433034,0.00021269275584702462,0.0001978287662097189
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.0001435992398413222,0.0012583892617449661,-0.0001435992398413222,-0.00014737440762655716,-0.0001511495754117921
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,2.313380608375239e-05,0.0025773195876288672,2.313380608375239e-05,1.5401847320865822e-05,7.669888557979242e-06
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.00010201287798381838,0.0020089285714285712,-0.00010201287798381838,-0.00010803966369810396,-0.00011406644941238979
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,0.00031355174404104847,1.1564823173178713e-18,0.00031355174404104847,0.0003135517440410484,0.0003135517440410486
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0006574642801162912,0.007031250000000002,0.0006574642801162912,0.0006363705301162913,0.0006152767801162913
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,9.405732961221519e-05,-0.0001644736842105261,9.405732961221519e-05,9.45507506648467e-05,9.504417171747827e-05
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0016821882794532635,-0.0013020833333333333,0.0016821882794532635,0.0016860945294532633,0.0016900007794532635
ACT1,TOP01,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.001520718799926727,0.005208333333333331,0.001520718799926727,0.001505093799926727,0.001489468799926727
ACT1,TOP01,KOSPI_ALL,5,BULL_2025,49,-1.4579939027753303e-05,0.00510204081632653,-1.4579939027753303e-05,-2.9886061476732926e-05,-4.519218392571257e-05
ACT1,TOP01,KOSPI_ALL,5,EARLY_2016_2019,193,-1.346285499785022e-06,0.005796632124352331,-1.346285499785022e-06,-1.8736181872841997e-05,-3.6126078245898977e-05
ACT1,TOP01,KOSPI_ALL,5,LATE_2020_2022,149,5.4971178159552194e-05,0.0031040268456375853,5.4971178159552194e-05,4.565909762263943e-05,3.634701708572667e-05
ACT1,TOP01,KOSPI_ALL,5,NORMAL_2023_2024,97,9.93440360672963e-05,0.0009020618556701021,9.93440360672963e-05,9.663785050028598e-05,9.393166493327567e-05
ACT1,TOP01,KOSPI_ALL,5,YTD_2026,28,4.441300006605858e-05,0.00580357142857143,4.441300006605858e-05,2.700228578034424e-05,9.591571494629896e-06
ACT1,TOP01,KOSPI_ALL,20,BULL_2025,12,0.00045585946865525276,-1.1564823173178713e-18,0.00045585946865525276,0.00045585946865525276,0.00045585946865525276
ACT1,TOP01,KOSPI_ALL,20,EARLY_2016_2019,48,-6.151712324376807e-05,0.012760416666666668,-6.151712324376807e-05,-9.979837324376789e-05,-0.00013807962324376803
ACT1,TOP01,KOSPI_ALL,20,LATE_2020_2022,38,-0.001629599755549503,-0.00016447368421052574,-0.001629599755549503,-0.0016291063344968716,-0.001628612913444239
ACT1,TOP01,KOSPI_ALL,20,NORMAL_2023_2024,24,8.254815341420805e-05,-0.0015624999999999997,8.254815341420805e-05,8.723565341420783e-05,9.192315341420818e-05
ACT1,TOP01,KOSPI_ALL,20,YTD_2026,6,0.00019579302566836857,0.00416666666666667,0.00019579302566836857,0.00018329302566836864,0.00017079302566836858
ACT1,TOP01,KOSPI_EX_K200,5,BULL_2025,49,-0.00012951042820852316,0.004464285714285713,-0.00012951042820852316,-0.00014290328535138027,-0.00015629614249423743
ACT1,TOP01,KOSPI_EX_K200,5,EARLY_2016_2019,193,-1.1935874533955619e-05,0.007189119170984456,-1.1935874533955619e-05,-3.3503232046908985e-05,-5.507058955986234e-05
ACT1,TOP01,KOSPI_EX_K200,5,LATE_2020_2022,149,6.248335238165729e-05,0.002978187919463088,6.248335238165729e-05,5.354878862326803e-05,4.4614224864878755e-05
ACT1,TOP01,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.00028546377884810956,0.002190721649484536,0.00028546377884810956,0.000278891613899656,0.0002723194489512023
ACT1,TOP01,KOSPI_EX_K200,5,YTD_2026,28,0.0008700821183588334,0.0031249999999999993,0.0008700821183588334,0.0008607071183588336,0.0008513321183588335
ACT1,TOP01,KOSPI_EX_K200,20,BULL_2025,12,0.0013345809043271177,0.0010416666666666675,0.0013345809043271177,0.0013314559043271174,0.0013283309043271175
ACT1,TOP01,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0003636332776149435,0.013541666666666669,-0.0003636332776149435,-0.00040425827761494346,-0.0004448832776149435
ACT1,TOP01,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0003167984582640084,0.0014802631578947356,0.0003167984582640084,0.0003123576687903242,0.00030791687931664
ACT1,TOP01,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0012849826380317859,-0.0005208333333333327,0.0012849826380317859,0.001286545138031786,0.0012881076380317862
ACT1,TOP01,KOSPI_EX_K200,20,YTD_2026,6,0.003670088244906892,-0.004166666666666666,0.003670088244906892,0.003682588244906892,0.0036950882449068925
ACT1,TOP01,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.00021662636188622827,0.0006377551020408175,0.00021662636188622827,0.0002147130965801058,0.00021279983127398344
ACT1,TOP01,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.00012314298723523702,0.00508419689119171,0.00012314298723523702,0.0001078903965616619,9.263780588808677e-05
ACT1,TOP01,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-8.487782339522632e-05,0.0014681208053691273,-8.487782339522632e-05,-8.928218581133366e-05,-9.368654822744106e-05
