metric,strategy,universe,horizon,sample,family,n_dates,gross_delta
AMIHUD20,LOW10,KOSPI_ALL,5,BULL_2025,REVISION,49,-0.0031906962439021505
AMIHUD20,LOW10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.0014938663652679048
AMIHUD20,LOW10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,193,6.431404922382325e-06
AMIHUD20,LOW10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,193,0.00013748481702277262
AMIHUD20,LOW10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,193,-0.00039111390176479495
AMIHUD20,LOW10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,193,-0.0003551623438971384
AMIHUD20,LOW10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.000712155632041966
AMIHUD20,LOW10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0005720781262637446
AMIHUD20,LOW10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.0008089149469861544
AMIHUD20,LOW10,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.00013774826122311457
AMIHUD20,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,-0.0006392549888196969
AMIHUD20,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,-0.0020930451565277855
AMIHUD20,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,-0.0008201610120261126
AMIHUD20,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,0.00026510516943605857
AMIHUD20,LOW10,KOSPI_ALL,5,YTD_2026,FLOW,28,0.0004784297307102797
AMIHUD20,LOW10,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,-0.008642475794030801
AMIHUD20,LOW10,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.006914101534511738
AMIHUD20,LOW10,KOSPI_ALL,5,YTD_2026,VALUE,28,-0.0024268749578687946
AMIHUD20,LOW10,KOSPI_ALL,20,BULL_2025,FLOW,12,-0.0040717355004120034
AMIHUD20,LOW10,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,-0.013669426063941245
AMIHUD20,LOW10,KOSPI_ALL,20,BULL_2025,REVISION,12,0.00500175463674525
AMIHUD20,LOW10,KOSPI_ALL,20,BULL_2025,VALUE,12,-0.006137074523139954
AMIHUD20,LOW10,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.00029127081997675674
AMIHUD20,LOW10,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.00030788354329090777
AMIHUD20,LOW10,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,-0.003880931040256899
AMIHUD20,LOW10,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,0.0008688008539344034
AMIHUD20,LOW10,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.0016869461836465933
AMIHUD20,LOW10,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.001992697580230804
AMIHUD20,LOW10,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,0.0015635177477888252
AMIHUD20,LOW10,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,-0.0001358639802351334
AMIHUD20,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0012926643142975806
AMIHUD20,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.004429265229401056
AMIHUD20,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,-0.0044433653372084134
AMIHUD20,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,0.0027064105706541644
AMIHUD20,LOW10,KOSPI_ALL,20,YTD_2026,FLOW,6,-0.009001961505269255
AMIHUD20,LOW10,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,-0.04015815112154641
AMIHUD20,LOW10,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.055750981697031604
AMIHUD20,LOW10,KOSPI_ALL,20,YTD_2026,VALUE,6,-0.009338036016275685
AMIHUD20,LOW10,KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.002361658987445433
AMIHUD20,LOW10,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,-0.003353114781091112
AMIHUD20,LOW10,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.006762531866857684
AMIHUD20,LOW10,KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.00023541618870205809
AMIHUD20,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,-0.001121545430631622
AMIHUD20,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,0.0009840996937348287
AMIHUD20,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.0003481203998008625
AMIHUD20,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,-0.0003978830028596053
AMIHUD20,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,6.237721098410558e-05
AMIHUD20,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.00028046557097729293
AMIHUD20,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.0017801178811549352
AMIHUD20,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.00037110509417010546
AMIHUD20,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,-0.0016199870527739582
AMIHUD20,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.0013485669024542763
AMIHUD20,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,-0.0007033752011427487
AMIHUD20,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0004156550030818119
AMIHUD20,LOW10,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.00022119283046003805
AMIHUD20,LOW10,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0033503771216981783
AMIHUD20,LOW10,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.001789422256284174
AMIHUD20,LOW10,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0009329941452636719
AMIHUD20,LOW10,KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.01251715472129042
AMIHUD20,LOW10,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.01523958543461113
AMIHUD20,LOW10,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0124254594067909
AMIHUD20,LOW10,KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.000581245420825045
AMIHUD20,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.0037393555012082557
AMIHUD20,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.0035049289675271934
AMIHUD20,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.0019111573030284868
AMIHUD20,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.0028361967856174865
AMIHUD20,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,-0.0010366712651918384
AMIHUD20,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.004401131257316178
AMIHUD20,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.005692552045793421
AMIHUD20,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.0010928859799268227
AMIHUD20,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.015599531879812653
AMIHUD20,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.013826468984132985
AMIHUD20,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.00295870067959322
AMIHUD20,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.0014284868041244275
AMIHUD20,LOW10,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.022817202409602288
AMIHUD20,LOW10,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.028318632049626636
AMIHUD20,LOW10,KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.002407213860944038
AMIHUD20,LOW10,KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.0005071305657193464
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.005108254134890279
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,-0.004912905364829964
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,-0.004180210552534103
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.0014547633170684776
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,193,-0.0007158414511806976
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,193,-0.001194946446361127
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,193,0.0004216248350424846
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,193,-0.00021254113476948253
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,0.00029608317469768296
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0006580078938773636
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,0.0007481112777486947
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-0.0005371090453745882
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.000555797196579117
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,-0.0019851976896202717
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,-0.0011920762692883655
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-3.379126848256283e-05
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.004700151771913792
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.01118938994072271
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.008152252470676311
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,-0.004676295595524055
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,-0.01448095525203776
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.043410416033818656
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,-0.014014836351297416
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.015303067043183854
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,0.004620931909523486
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.000500483276757756
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,0.0006253872348700373
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,-0.000634269428735079
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.0028622840243649954
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,0.005216504053311427
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,0.004109803777716546
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,0.0022725025310861694
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,-0.004014477764615977
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0034933630201078557
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,0.0027343634675382404
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,0.0063755765901208
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,-0.008723173272650929
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,-0.024453264218035595
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,-0.04000536717376624
AMIHUD20,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,-0.012109739735096344
AMIHUD20,LOW20,K200,5,BULL_2025,FLOW,49,-0.0009992467896388127
AMIHUD20,LOW20,K200,5,BULL_2025,MOMENTUM,49,-0.0035262812932409316
AMIHUD20,LOW20,K200,5,BULL_2025,REVISION,49,-0.0018177893739780068
AMIHUD20,LOW20,K200,5,BULL_2025,VALUE,49,-0.0005974535670725391
AMIHUD20,LOW20,K200,5,EARLY_2016_2019,FLOW,193,-0.00012605299108632437
AMIHUD20,LOW20,K200,5,EARLY_2016_2019,MOMENTUM,193,-0.000412503318832371
AMIHUD20,LOW20,K200,5,EARLY_2016_2019,REVISION,193,-0.00020168240821556572
AMIHUD20,LOW20,K200,5,EARLY_2016_2019,VALUE,193,-0.00020710442189131605
AMIHUD20,LOW20,K200,5,LATE_2020_2022,FLOW,149,0.0002354107487403042
AMIHUD20,LOW20,K200,5,LATE_2020_2022,MOMENTUM,149,-0.00042746274049228374
AMIHUD20,LOW20,K200,5,LATE_2020_2022,REVISION,149,0.0003202621849488658
AMIHUD20,LOW20,K200,5,LATE_2020_2022,VALUE,149,0.0006446452780722043
AMIHUD20,LOW20,K200,5,NORMAL_2023_2024,FLOW,97,0.00017680151882691362
AMIHUD20,LOW20,K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.0003828032779279042
AMIHUD20,LOW20,K200,5,NORMAL_2023_2024,REVISION,97,0.0013577263915125679
AMIHUD20,LOW20,K200,5,NORMAL_2023_2024,VALUE,97,-0.00035372247288316194
AMIHUD20,LOW20,K200,5,YTD_2026,FLOW,28,0.00010585262939148247
AMIHUD20,LOW20,K200,5,YTD_2026,MOMENTUM,28,-0.0057994899692923796
AMIHUD20,LOW20,K200,5,YTD_2026,REVISION,28,-0.005233702737151074
AMIHUD20,LOW20,K200,5,YTD_2026,VALUE,28,-0.0014816282668041647
AMIHUD20,LOW20,K200,20,BULL_2025,FLOW,12,-0.0077443542401395915
AMIHUD20,LOW20,K200,20,BULL_2025,MOMENTUM,12,-0.009006344190519823
AMIHUD20,LOW20,K200,20,BULL_2025,REVISION,12,-0.006384243500611998
AMIHUD20,LOW20,K200,20,BULL_2025,VALUE,12,-0.004607725547021727
AMIHUD20,LOW20,K200,20,EARLY_2016_2019,FLOW,48,4.199642836827208e-05
AMIHUD20,LOW20,K200,20,EARLY_2016_2019,MOMENTUM,48,-0.000475858423659211
AMIHUD20,LOW20,K200,20,EARLY_2016_2019,REVISION,48,-0.001958641966155915
AMIHUD20,LOW20,K200,20,EARLY_2016_2019,VALUE,48,-0.0006307804101922291
AMIHUD20,LOW20,K200,20,LATE_2020_2022,FLOW,38,-0.0035027177868924746
AMIHUD20,LOW20,K200,20,LATE_2020_2022,MOMENTUM,38,-0.0027710270055104794
AMIHUD20,LOW20,K200,20,LATE_2020_2022,REVISION,38,-0.0013025531593489018
AMIHUD20,LOW20,K200,20,LATE_2020_2022,VALUE,38,0.002111663614583584
AMIHUD20,LOW20,K200,20,NORMAL_2023_2024,FLOW,24,0.00018519129877922884
AMIHUD20,LOW20,K200,20,NORMAL_2023_2024,MOMENTUM,24,0.00040805638930239236
AMIHUD20,LOW20,K200,20,NORMAL_2023_2024,REVISION,24,0.0006413238340263655
AMIHUD20,LOW20,K200,20,NORMAL_2023_2024,VALUE,24,-0.0011767035334726867
AMIHUD20,LOW20,K200,20,YTD_2026,FLOW,6,0.014076627886552616
AMIHUD20,LOW20,K200,20,YTD_2026,MOMENTUM,6,-0.021640196064261725
AMIHUD20,LOW20,K200,20,YTD_2026,REVISION,6,-0.022414167698251563
AMIHUD20,LOW20,K200,20,YTD_2026,VALUE,6,0.0002435447654147918
AMIHUD20,LOW20,KOSDAQ,5,BULL_2025,FLOW,49,-0.0063454688361590135
AMIHUD20,LOW20,KOSDAQ,5,BULL_2025,MOMENTUM,49,-0.006140150158245506
AMIHUD20,LOW20,KOSDAQ,5,BULL_2025,REVISION,42,-0.004267917427402999
AMIHUD20,LOW20,KOSDAQ,5,BULL_2025,VALUE,41,0.0008043130340394639
AMIHUD20,LOW20,KOSDAQ,5,EARLY_2016_2019,FLOW,193,-0.0018510868126614308
AMIHUD20,LOW20,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,193,-0.0017333422343193902
AMIHUD20,LOW20,KOSDAQ,5,EARLY_2016_2019,REVISION,185,-0.0019259998959713848
AMIHUD20,LOW20,KOSDAQ,5,EARLY_2016_2019,VALUE,189,-0.0005544983893562329
AMIHUD20,LOW20,KOSDAQ,5,LATE_2020_2022,FLOW,147,0.0013136624572234992
AMIHUD20,LOW20,KOSDAQ,5,LATE_2020_2022,MOMENTUM,147,0.004346829776256501
AMIHUD20,LOW20,KOSDAQ,5,LATE_2020_2022,REVISION,145,-2.590765948812581e-05
AMIHUD20,LOW20,KOSDAQ,5,LATE_2020_2022,VALUE,145,-0.001433659161269166
AMIHUD20,LOW20,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,-0.0007665772501878471
AMIHUD20,LOW20,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0004287117178127345
AMIHUD20,LOW20,KOSDAQ,5,NORMAL_2023_2024,REVISION,94,-0.0014645876840436165
AMIHUD20,LOW20,KOSDAQ,5,NORMAL_2023_2024,VALUE,95,0.0017428636112808342
AMIHUD20,LOW20,KOSDAQ,5,YTD_2026,FLOW,28,-0.005975011047835924
AMIHUD20,LOW20,KOSDAQ,5,YTD_2026,MOMENTUM,28,-0.003697849190684158
AMIHUD20,LOW20,KOSDAQ,5,YTD_2026,REVISION,25,-0.008074313217978428
AMIHUD20,LOW20,KOSDAQ,5,YTD_2026,VALUE,25,-0.0044837564298852986
AMIHUD20,LOW20,KOSDAQ,20,BULL_2025,FLOW,12,-0.02588970698704822
AMIHUD20,LOW20,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.023116701576861503
AMIHUD20,LOW20,KOSDAQ,20,BULL_2025,REVISION,11,-0.020120712457621412
AMIHUD20,LOW20,KOSDAQ,20,BULL_2025,VALUE,10,0.007653224675185316
AMIHUD20,LOW20,KOSDAQ,20,EARLY_2016_2019,FLOW,48,-0.0018800320587539973
AMIHUD20,LOW20,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,-0.0027832459550481757
AMIHUD20,LOW20,KOSDAQ,20,EARLY_2016_2019,REVISION,46,-0.0029295362223315186
AMIHUD20,LOW20,KOSDAQ,20,EARLY_2016_2019,VALUE,47,0.001027613356809472
AMIHUD20,LOW20,KOSDAQ,20,LATE_2020_2022,FLOW,38,0.010505475198564793
AMIHUD20,LOW20,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.013719679487809205
AMIHUD20,LOW20,KOSDAQ,20,LATE_2020_2022,REVISION,37,-0.004240521046180252
AMIHUD20,LOW20,KOSDAQ,20,LATE_2020_2022,VALUE,37,-0.00331674635829136
AMIHUD20,LOW20,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,-0.015107316711577681
AMIHUD20,LOW20,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,-0.007560028447543158
AMIHUD20,LOW20,KOSDAQ,20,NORMAL_2023_2024,REVISION,23,-0.0031330698806376145
AMIHUD20,LOW20,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.008616254661973646
AMIHUD20,LOW20,KOSDAQ,20,YTD_2026,FLOW,6,-0.05589944925389969
AMIHUD20,LOW20,KOSDAQ,20,YTD_2026,MOMENTUM,6,-0.05391057017095887
AMIHUD20,LOW20,KOSDAQ,20,YTD_2026,REVISION,6,-0.036765112380479165
AMIHUD20,LOW20,KOSDAQ,20,YTD_2026,VALUE,6,-0.015631015291645983
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.008278373524369137
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,-0.0069013893067626
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.00681297613640814
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.00016943200336044228
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,-0.0018475234386215802
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,-0.001595318336382641
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,-0.000772841260212599
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,-0.0014468342283967838
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.00041796786963769285
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.003556628964424532
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.0006557890396378303
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.0007952891722599961
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,3.493942021551682e-05
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.00037229248768415394
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0003406304025670922
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.00028965199832091095
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.006987575621188546
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-0.004769383042646847
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.00040383233133746915
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0010624609093268142
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.016258099042102278
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.028391031056814096
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.00669760874295658
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.003918735372813016
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.0002999821657117052
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,-0.0027288758521083027
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,-0.0034066586372232025
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.004198022823473029
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.005756395685972467
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.008713184884658848
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.00023533665849311184
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.003625726028896305
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.007540322322273447
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.0031320518931572186
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.0006661610189874634
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0012846859118645683
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,-0.026169694304052266
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,-0.02417506376086982
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.026784952500248288
AMIHUD20,LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.006560464743525795
AMIHUD20,LOW20,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.003706274653447693
AMIHUD20,LOW20,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.009160605485005923
AMIHUD20,LOW20,KOSPI_ALL,5,BULL_2025,REVISION,49,-0.007886710720067748
AMIHUD20,LOW20,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.002947662137815103
AMIHUD20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,FLOW,193,-0.0006863952790708724
AMIHUD20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,193,-0.0006328923698305652
AMIHUD20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,REVISION,193,0.00012235673728750197
AMIHUD20,LOW20,KOSPI_ALL,5,EARLY_2016_2019,VALUE,193,-0.00011507796037269428
AMIHUD20,LOW20,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.0012153633444403086
AMIHUD20,LOW20,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-8.117170032408055e-06
AMIHUD20,LOW20,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.00021281211533697258
AMIHUD20,LOW20,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,-6.866880908043604e-05
AMIHUD20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.0008721573859620876
AMIHUD20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,-0.000829089017554459
AMIHUD20,LOW20,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,0.0009522593046881137
