universe,strategy,factor,family,phase,period,zero_fill_cagr,zero_fill_sharpe,legacy_cagr,legacy_sharpe,mean_legacy_minus_zero,mean_complete_names,n_periods
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,8,BULL_2025,0.686220809061304,2.3217022885181513,0.6862208090613031,2.321702288518148,-3.2788080699582465e-17,20.0,24
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,8,YTD_2026,0.21775772825650086,0.7876643371013671,0.21775772825650308,0.787664337101369,1.7780915628762273e-17,20.0,14
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,FULL_2016_2026,0.12529441452353174,0.6470039372200822,0.1252944145235313,0.6470039372200814,-8.516765263263798e-18,20.0,258
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,PRE_STRESS_2016_2024,0.07603993927290786,0.4494992667137414,0.07603993927290742,0.44949926671374063,-9.31665719779597e-18,20.0,221
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,EARLY_2016_2019,0.031324317490099673,0.2587323332166874,0.03132431749009945,0.2587323332166858,-1.2567523893694732e-17,20.0,97
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,LATE_2020_2022,0.02460757384531953,0.22979611758432114,0.024607573845319308,0.22979611758432072,-5.585809592645319e-18,20.0,75
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,NORMAL_2023_2024,0.2614669116157,1.3624256732640903,0.26146691161569957,1.362425673264089,-8.591749052573906e-18,20.0,49
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,BULL_2025,0.6910650787547468,2.570929659009782,0.6910650787547461,2.570929659009781,-9.14343832129442e-18,20.0,24
KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,FLOW,9,YTD_2026,0.13536226476609614,0.5736643670637827,0.13536226476609658,0.5736643670637829,6.238332500147364e-18,20.0,13
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,FULL_2016_2026,0.010127975994322691,0.16978049790682137,0.00936631091517115,0.16700181927836805,-2.6002012182529338e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,PRE_STRESS_2016_2024,0.011909009808506843,0.17316274676221585,0.011909009808506621,0.173162746762215,-7.88450462221755e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,EARLY_2016_2019,-0.07773499125474892,-0.26548629552454034,-0.07773499125474925,-0.26548629552454167,-1.0710368603910377e-17,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,LATE_2020_2022,0.14348571753801997,0.6060505356530935,0.1434857175380202,0.6060505356530932,-6.274639372897776e-18,20.0,75
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,NORMAL_2023_2024,0.01027474052793087,0.15031887277171552,0.010274740527930648,0.150318872771715,-4.630446778323509e-18,20.0,48
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,BULL_2025,0.41030617918577694,1.6105602670777441,0.4103061791857774,1.610560267077745,1.419003803349028e-17,20.0,25
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,0,YTD_2026,-0.4840052280707682,-1.3334797699649656,-0.49170173904714976,-1.3527328752002936,-0.0005180400888672085,19.923076923076923,13
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,FULL_2016_2026,-0.022268681501926846,0.06197613287412703,-0.022268681501926957,0.0619761328741262,-8.86539348809636e-18,20.0,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,PRE_STRESS_2016_2024,-0.0032876797912086975,0.11899847072792698,-0.0032876797912089195,0.1189984707279258,-1.1076584694863927e-17,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,EARLY_2016_2019,-0.11159151598256367,-0.4949587674900189,-0.11159151598256356,-0.49495876749002016,-1.0224690283786767e-17,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,LATE_2020_2022,0.19442246944347064,0.7090546875842778,0.1944224694434702,0.7090546875842764,-1.9621129045845777e-17,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,NORMAL_2023_2024,-0.04544719532273389,-0.08296682418165517,-0.04544719532273389,-0.0829668241816552,1.2363223752577054e-19,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,BULL_2025,0.34668589286069484,1.4151569352128919,0.34668589286069484,1.415156935212892,1.8735013540549518e-18,20.0,25
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,1,YTD_2026,-0.6190510624418077,-1.4662424171110948,-0.6190510624418073,-1.4662424171110944,8.073136176661295e-18,20.0,13
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,FULL_2016_2026,0.0017728137274592992,0.1681894557259713,0.0012781947743312205,0.16667687681574897,-1.783273720411189e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,PRE_STRESS_2016_2024,0.007267097397039457,0.17541928481857114,0.007267097397039457,0.17541928481857058,-6.080362771848571e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,EARLY_2016_2019,-0.09153242059383493,-0.45358726277901423,-0.09153242059383493,-0.45358726277901557,-9.513320899186584e-18,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,LATE_2020_2022,0.15784932467098534,0.5750074704011541,0.15784932467098511,0.5750074704011539,-6.845125067367942e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,NORMAL_2023_2024,0.0033132703722591472,0.14243631887337407,0.0033132703722591472,0.14243631887337435,1.940500622999566e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,BULL_2025,0.3920814923424305,1.2598174767332866,0.3920814923424303,1.2598174767332875,1.0444480928277026e-17,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,2,YTD_2026,-0.47723297830788114,-0.8406751599972884,-0.4819874930958581,-0.8535829625746847,-0.000329905638275992,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,FULL_2016_2026,0.027115772265007276,0.23690963129269735,0.02683470610845573,0.23591241821069248,-1.029572098283479e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,PRE_STRESS_2016_2024,0.016388256155993597,0.1953849338199455,0.016388256155993375,0.1953849338199448,-9.042295177450938e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,EARLY_2016_2019,-0.0657904231415074,-0.34691452819698604,-0.06579042314150785,-0.3469145281969879,-1.237345729349082e-17,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,LATE_2020_2022,0.182934758670664,0.6516153738738556,0.18293475867066378,0.6516153738738552,-4.7137154586878235e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,NORMAL_2023_2024,-0.043321327599939785,-0.07420726159797686,-0.04332132759994001,-0.07420726159797798,-8.917009704319557e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,BULL_2025,0.46458670479919983,1.6716414815665792,0.4645867047992003,1.6716414815665788,-2.8912057932946783e-19,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,3,YTD_2026,-0.3401664006058065,-0.691518848718576,-0.34349879009434026,-0.7013338323297663,-0.00019047083818230035,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,FULL_2016_2026,0.04319803704362468,0.29134517161725626,0.04256643168649488,0.2892666978690791,-2.1431681632724357e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,PRE_STRESS_2016_2024,0.029204563951884976,0.24313393006805384,0.029204563951884754,0.24313393006805337,-5.731799132232756e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,EARLY_2016_2019,-0.036017163722931955,-0.13162712670884028,-0.0360171637229324,-0.1316271267088412,-6.752477509964568e-18,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,LATE_2020_2022,0.1374664487413464,0.523880498234982,0.1374664487413464,0.5238804982349816,-2.1127290982758074e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,NORMAL_2023_2024,0.008713738664147597,0.1597809277198329,0.008713738664147375,0.15978092771983216,-9.155976713765341e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,BULL_2025,0.5296735915417874,1.888235966634585,0.5296735915417878,1.8882359666345843,-1.4456028966473393e-18,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,4,YTD_2026,-0.3301435686512013,-0.6445285613532663,-0.3376069101036041,-0.6629370627998548,-0.0003964861102053076,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,FULL_2016_2026,0.03983715624354511,0.2787190270749238,0.03933974844094168,0.27706141447038596,-1.732534256549103e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,PRE_STRESS_2016_2024,0.020266493786100792,0.20782059312485518,0.02026649378610057,0.20782059312485465,-7.588985941832502e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,EARLY_2016_2019,-0.047329512555731035,-0.21002028803739972,-0.04732951255573126,-0.21002028803740116,-1.0095249820336968e-17,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,LATE_2020_2022,0.1512667938078609,0.5557506757418561,0.15126679380786068,0.5557506757418555,-6.903730590204996e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,NORMAL_2023_2024,-0.024950668495992923,0.035644314205940546,-0.024950668495993256,0.03564431420594018,-3.611333613812049e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,BULL_2025,0.4799938852326924,2.085255947095624,0.47999388523269193,2.0852559470956207,-2.0617911313432675e-17,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,5,YTD_2026,-0.23363845337021183,-0.24188025372878819,-0.24039206217694498,-0.2563962315907482,-0.00032051883746142887,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,FULL_2016_2026,0.04789867910460055,0.3084601197115562,0.047597547295894715,0.307359557024354,-1.0783925085512318e-05,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,PRE_STRESS_2016_2024,0.020679493879553368,0.20547255651238758,0.020679493879553146,0.20547255651238674,-7.000033585240263e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,EARLY_2016_2019,-0.07375543736420853,-0.3313506069324214,-0.07375543736420864,-0.3313506069324225,-7.870422709246814e-18,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,LATE_2020_2022,0.15935857200330394,0.6024039802434745,0.1593585720033035,0.6024039802434734,-8.505126501727505e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,NORMAL_2023_2024,0.022491410968466186,0.20964415795058214,0.022491410968466408,0.2096441579505818,-2.9862578715117326e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,BULL_2025,0.3435848173587186,1.4679981756959235,0.34358481735871793,1.4679981756959224,-1.0552901145525576e-17,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,6,YTD_2026,0.036808496028718496,0.3011092745535741,0.031310354044654654,0.29032916623302096,-0.0001995026140818493,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,FULL_2016_2026,0.03488606417575091,0.26102596935061567,0.035112175558736025,0.26183724194950914,9.066209458746469e-06,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,PRE_STRESS_2016_2024,0.01164750457832242,0.17102902261553107,0.011647504578322199,0.17102902261553055,-5.813236942473749e-18,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,EARLY_2016_2019,-0.08947225706984119,-0.3866552766177724,-0.08947225706984141,-0.3866552766177735,-7.963354324031286e-18,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,LATE_2020_2022,0.1703388886375503,0.625782772494532,0.1703388886375501,0.6257827724945322,-5.831982091322365e-18,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,NORMAL_2023_2024,0.002148098026663714,0.11360270660307165,0.002148098026663714,0.11360270660307145,-1.4846931790566806e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,BULL_2025,0.4160224701002666,1.454645529963516,0.4160224701002664,1.4546455299635161,-2.8912057932946786e-18,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,7,YTD_2026,-0.13474357890989497,-0.09909580731269199,-0.13123947540116643,-0.08976019134684887,0.0001677248749869064,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,FULL_2016_2026,0.05894788512700422,0.35018932249889617,0.0588742850286359,0.3499161903501514,-2.7202595644577843e-06,19.996138996138995,259
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,PRE_STRESS_2016_2024,0.04612645073855104,0.30516647415663933,0.04612645073855082,0.3051664741566378,-1.4127743014548106e-17,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,EARLY_2016_2019,-0.08227178776627087,-0.35997636615470313,-0.08227178776627075,-0.3599763661547049,-1.3480062623111866e-17,20.0,98
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,LATE_2020_2022,0.19113327170158345,0.7174503300936631,0.19113327170158256,0.7174503300936617,-1.8274667158664456e-17,20.0,74
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,NORMAL_2023_2024,0.11733874264975186,0.592850221858299,0.1173387426497512,0.5928502218582982,-9.160402028755079e-18,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,BULL_2025,0.4242036768893329,1.6145682494072835,0.4242036768893327,1.6145682494072824,-7.968885967768458e-18,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,8,YTD_2026,-0.2277408109390635,-0.3764326422394119,-0.2287331829897833,-0.3792799898964863,-5.032480194223233e-05,19.928571428571427,14
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,FULL_2016_2026,0.06320589282759315,0.3693045212034675,0.06275588142371813,0.367594446822264,-1.5490303704202567e-05,19.996124031007753,258
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,PRE_STRESS_2016_2024,0.04315193861358768,0.29537253617682097,0.04315193861358724,0.29537253617681986,-1.2484453104135545e-17,20.0,221
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,EARLY_2016_2019,-0.0717219183028246,-0.24484393799794318,-0.07172191830282515,-0.24484393799794488,-1.3771603058962784e-17,20.0,97
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,LATE_2020_2022,0.2302363655880859,0.8438728064693601,0.23023636558808525,0.8438728064693589,-1.8935771642821416e-17,20.0,75
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,NORMAL_2023_2024,0.02093447003654303,0.20017505135315267,0.020934470036543473,0.20017505135315258,-6.195440985631454e-20,20.0,49
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,BULL_2025,0.6011661883442967,2.3561731963186703,0.6011661883442974,2.3561731963186694,-7.3273996823812e-18,20.0,24
KOSPI_EX_K200,CF20,FOREIGN_FLOW,FLOW,9,YTD_2026,-0.30988292560581754,-0.706401337947738,-0.31565688914809453,-0.7229561183242265,-0.0003074229504370251,19.923076923076923,13
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,FULL_2016_2026,0.006675575270465917,0.17602081779881398,0.006675575270465917,0.1760208177988136,-6.0185778899267724e-18,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,PRE_STRESS_2016_2024,-0.002450797011075201,0.13814646555731924,-0.002450797011075201,0.1381464655573186,-6.602594994749394e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,EARLY_2016_2019,-0.05011300482547609,-0.0676944510046765,-0.05011300482547576,-0.06769445100467604,3.427406459551115e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,LATE_2020_2022,-0.027190529390705542,0.08033436351266135,-0.027190529390706097,0.08033436351266016,-1.5433979326055317e-17,20.0,75
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,NORMAL_2023_2024,0.1465328157065331,0.617415007191795,0.14653281570653265,0.617415007191794,-1.328147661294743e-17,20.0,48
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,BULL_2025,0.5681802835882008,1.9167544299594206,0.5681802835882002,1.9167544299594197,-7.194765616613807e-18,20.0,25
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,0,YTD_2026,-0.4989012722311815,-1.0473314713560136,-0.4989012722311815,-1.0473314713560131,6.171612366455948e-18,20.0,13
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,FULL_2016_2026,-0.00035669956735340236,0.15931850562272826,-0.0003566995673537354,0.1593185056227275,-9.653376138456362e-18,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,PRE_STRESS_2016_2024,-0.009639854076864074,0.11208866181668814,-0.009639854076864407,0.1120886618166873,-8.448191634066348e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,EARLY_2016_2019,-0.04600887942930065,-0.08301371677378389,-0.0460088794293011,-0.08301371677378469,-6.711543346309503e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,LATE_2020_2022,-0.047841285587712834,0.02713998350210113,-0.047841285587713056,0.02713998350209979,-1.616926375074328e-17,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,NORMAL_2023_2024,0.13263724342171135,0.5676801481724016,0.1326372434217109,0.5676801481724016,-2.610935843944684e-19,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,BULL_2025,0.6040927014636603,1.8185301303567074,0.6040927014636599,1.8185301303567065,-1.5334955527634974e-17,20.0,25
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,1,YTD_2026,-0.5282005488433785,-0.8524155561162311,-0.5282005488433787,-0.8524155561162322,-1.921539850312771e-17,20.0,13
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,FULL_2016_2026,-0.004913410743773605,0.1559373440779551,-0.004913410743773827,0.15593734407795434,-1.0719368737774639e-17,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,PRE_STRESS_2016_2024,-0.00607517939961999,0.13717016829126216,-0.006075179399620101,0.13717016829126133,-8.63240788554522e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,EARLY_2016_2019,-0.025276788057800648,-0.004270825201766338,-0.025276788057800648,-0.004270825201767192,-7.881485996721157e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,LATE_2020_2022,-0.026867892977290753,0.13742847657693139,-0.026867892977291308,0.13742847657693066,-1.0396619751293431e-17,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,NORMAL_2023_2024,0.0669996675936837,0.3688464286678049,0.0669996675936837,0.36884642866780426,-7.469931702675638e-18,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,BULL_2025,0.4830642197748849,1.4444678671705895,0.4830642197748838,1.444467867170588,-1.7975168517999258e-17,20.0,24
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,2,YTD_2026,-0.48857093005024566,-0.7737761275306875,-0.4885709300502459,-0.7737761275306887,-3.122502256758253e-17,20.0,14
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,FULL_2016_2026,0.010056237751796537,0.1814910299654376,0.010056237751796537,0.18149102996543684,-9.484048038545014e-18,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,PRE_STRESS_2016_2024,-0.016891024931001142,0.07716106840390792,-0.016891024931001253,0.07716106840390735,-7.608057597694663e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,EARLY_2016_2019,-0.023445594985531226,-0.012186837945747426,-0.023445594985531115,-0.012186837945747419,-4.735087039018325e-19,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,LATE_2020_2022,-0.03989835786856899,0.041206712263037196,-0.03989835786856932,0.04120671226303618,-1.0001032472143315e-17,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,NORMAL_2023_2024,0.03262756035025682,0.2585363410376018,0.03262756035025638,0.2585363410376004,-1.826327496264358e-17,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,BULL_2025,0.5401826448034479,1.8943371449083999,0.5401826448034472,1.8943371449083977,-1.610040226140974e-17,20.0,24
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,3,YTD_2026,-0.24901986545540022,-0.29656160023963746,-0.2490198654554009,-0.2965616002396385,-2.7755575615628914e-17,20.0,14
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,FULL_2016_2026,0.014401895670212994,0.20443039566195403,0.014401895670212772,0.204430395661953,-1.2124645453231718e-17,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,PRE_STRESS_2016_2024,0.004453984810834921,0.16683142224408704,0.004453984810834699,0.16683142224408587,-1.2141101974964373e-17,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,EARLY_2016_2019,-0.008463663333225346,0.07136197321958702,-0.008463663333225346,0.07136197321958643,-3.644246894048216e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,LATE_2020_2022,0.0008838744558772316,0.19225251580479688,0.0008838744558765654,0.1922525158047956,-1.6238125240076817e-17,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,NORMAL_2023_2024,0.03635412195095067,0.2730007215825607,0.036354121950950447,0.27300072158255906,-2.294747087927993e-17,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,BULL_2025,0.44784690058282717,1.5621453420023053,0.4478469005828265,1.5621453420023046,-3.722427458866899e-18,20.0,24
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,4,YTD_2026,-0.3559875214159577,-0.4944287514661045,-0.35598752141595846,-0.4944287514661058,-2.6268669779077364e-17,20.0,14
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,FULL_2016_2026,0.029393393596362838,0.2507502112814737,0.029393393596362838,0.25075021128147273,-1.1577416383740724e-17,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,PRE_STRESS_2016_2024,0.011572535209584345,0.19122781848186968,0.011572535209584123,0.1912278184818688,-9.65516375843624e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,EARLY_2016_2019,-0.028370589214465558,-0.025273423406627735,-0.02837058921446589,-0.02527342340662876,-8.471712383477296e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,LATE_2020_2022,-0.02056947678361265,0.1304954469904076,-0.02056947678361276,0.13049544699040672,-9.6541610338515e-18,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,NORMAL_2023_2024,0.15124557132868266,0.5816535111242733,0.15124557132868266,0.5816535111242727,-1.2023580827114757e-17,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,BULL_2025,0.4505994036222216,1.7516085015534586,0.4505994036222212,1.7516085015534555,-2.7376104855258987e-17,20.0,24
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,5,YTD_2026,-0.2467567863432344,-0.1980260520460383,-0.24675678634323495,-0.19802605204603888,-1.4838081160587333e-17,20.0,14
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,FULL_2016_2026,0.027557088352591297,0.2408964255857226,0.027557088352591075,0.24089642558572189,-9.61161970343496e-18,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,PRE_STRESS_2016_2024,0.005109596655794357,0.16082584549970833,0.005109596655794135,0.16082584549970755,-8.602849885141486e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,EARLY_2016_2019,-0.032300477044668985,-0.03164133052310712,-0.03230047704466943,-0.03164133052310756,-4.522395337324103e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,LATE_2020_2022,-0.04106156334293565,0.04479135024174915,-0.04106156334293576,0.044791350241748316,-1.2354044214051046e-17,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,NORMAL_2023_2024,0.16413042331426642,0.6586529787065801,0.16413042331426597,0.6586529787065794,-1.1098689994259776e-17,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,BULL_2025,0.32979583870319273,1.2653437023538752,0.32979583870319296,1.2653437023538738,-1.1108554758924397e-17,20.0,24
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,6,YTD_2026,-0.06401899347436468,0.13121231277907294,-0.06401899347436468,0.13121231277907175,-2.2969597454228616e-17,20.0,14
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,FULL_2016_2026,0.02271460412880466,0.2247549809870327,0.022714604128804883,0.22475498098703212,-5.5696177239071955e-18,20.0,259
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,PRE_STRESS_2016_2024,0.0035064932875477073,0.15364124762314788,0.0035064932875477073,0.15364124762314735,-5.1948492327823555e-18,20.0,221
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,EARLY_2016_2019,-0.06934202907416975,-0.2190824994534875,-0.06934202907416953,-0.21908249945348807,-4.566925069408329e-18,20.0,98
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,LATE_2020_2022,0.014301617627205276,0.20640663254351288,0.014301617627205054,0.20640663254351216,-7.860465750519907e-18,20.0,74
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,NORMAL_2023_2024,0.14805460217834399,0.606698802258213,0.14805460217834465,0.6066988022582128,-2.4250726143757407e-18,20.0,49
KOSPI_EX_K200,CF20,MOM12_1,MOMENTUM,7,BULL_2025,0.33701563420417924,1.2367532250246382,0.337015634204179,1.2367532250246367,-9.992730023074733e-18,20.0,24
