date,universe,eligible_n,mom_n,rev_n,mom_rev_overlap_n,mom_rev_overlap_share_mom
2023-08-08,KOSPI_EX_K200,210,40,18,8,0.2
2023-08-08,KOSPI_ALL,407,79,54,24,0.3037974683544304
2023-08-08,KOSDAQ,329,62,31,9,0.14516129032258066
2023-08-08,KOSPI_KOSDAQ_ALL,736,141,85,26,0.18439716312056736
2023-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,539,102,49,14,0.13725490196078433
2023-08-16,K200,197,39,35,17,0.4358974358974359
2023-08-16,KOSPI_EX_K200,210,40,17,6,0.15
2023-08-16,KOSPI_ALL,407,79,53,23,0.2911392405063291
2023-08-16,KOSDAQ,328,61,30,8,0.13114754098360656
2023-08-16,KOSPI_KOSDAQ_ALL,735,141,83,31,0.2198581560283688
2023-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,538,102,47,13,0.12745098039215685
2023-08-23,K200,197,39,35,20,0.5128205128205128
2023-08-23,KOSPI_EX_K200,209,40,17,6,0.15
2023-08-23,KOSPI_ALL,406,79,53,26,0.3291139240506329
2023-08-23,KOSDAQ,330,62,31,8,0.12903225806451613
2023-08-23,KOSPI_KOSDAQ_ALL,736,141,84,37,0.2624113475177305
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,539,102,48,13,0.12745098039215685
2023-08-30,K200,197,39,35,17,0.4358974358974359
2023-08-30,KOSPI_EX_K200,212,40,16,4,0.1
2023-08-30,KOSPI_ALL,409,80,52,19,0.2375
2023-08-30,KOSDAQ,349,65,30,7,0.1076923076923077
2023-08-30,KOSPI_KOSDAQ_ALL,758,145,82,28,0.19310344827586207
2023-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,561,105,47,13,0.12380952380952381
2023-09-06,K200,197,39,35,13,0.3333333333333333
2023-09-06,KOSPI_EX_K200,209,40,16,3,0.075
2023-09-06,KOSPI_ALL,406,79,52,15,0.189873417721519
2023-09-06,KOSDAQ,356,66,30,8,0.12121212121212122
2023-09-06,KOSPI_KOSDAQ_ALL,762,146,82,20,0.136986301369863
2023-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,565,106,47,12,0.11320754716981132
2023-09-13,K200,197,39,35,15,0.38461538461538464
2023-09-13,KOSPI_EX_K200,208,40,16,4,0.1
2023-09-13,KOSPI_ALL,405,79,52,18,0.22784810126582278
2023-09-13,KOSDAQ,349,65,29,9,0.13846153846153847
2023-09-13,KOSPI_KOSDAQ_ALL,754,145,81,22,0.15172413793103448
2023-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,557,105,46,13,0.12380952380952381
2023-09-20,K200,197,39,35,14,0.358974358974359
2023-09-20,KOSPI_EX_K200,208,40,16,4,0.1
2023-09-20,KOSPI_ALL,405,79,52,17,0.21518987341772153
2023-09-20,KOSDAQ,342,64,29,7,0.109375
2023-09-20,KOSPI_KOSDAQ_ALL,747,143,81,19,0.13286713286713286
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,550,104,46,11,0.10576923076923077
2023-09-27,K200,197,39,35,15,0.38461538461538464
2023-09-27,KOSPI_EX_K200,198,38,17,3,0.07894736842105263
2023-09-27,KOSPI_ALL,395,77,52,19,0.24675324675324675
2023-09-27,KOSDAQ,323,60,27,8,0.13333333333333333
2023-09-27,KOSPI_KOSDAQ_ALL,718,138,80,21,0.15217391304347827
2023-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,521,98,44,12,0.12244897959183673
2023-10-11,K200,197,39,34,9,0.23076923076923078
2023-10-11,KOSPI_EX_K200,195,37,16,4,0.10810810810810811
2023-10-11,KOSPI_ALL,392,77,50,12,0.15584415584415584
2023-10-11,KOSDAQ,313,59,28,8,0.13559322033898305
2023-10-11,KOSPI_KOSDAQ_ALL,705,136,78,21,0.15441176470588236
2023-10-11,KOSDAQ_PLUS_KOSPI_EX_K200,508,97,44,12,0.12371134020618557
2023-10-18,K200,197,39,35,11,0.28205128205128205
2023-10-18,KOSPI_EX_K200,196,37,16,4,0.10810810810810811
2023-10-18,KOSPI_ALL,393,77,51,18,0.23376623376623376
2023-10-18,KOSDAQ,307,58,28,9,0.15517241379310345
2023-10-18,KOSPI_KOSDAQ_ALL,700,135,79,23,0.17037037037037037
2023-10-18,KOSDAQ_PLUS_KOSPI_EX_K200,503,96,44,12,0.125
2023-10-25,K200,197,39,35,11,0.28205128205128205
2023-10-25,KOSPI_EX_K200,192,37,16,6,0.16216216216216217
2023-10-25,KOSPI_ALL,389,76,52,19,0.25
2023-10-25,KOSDAQ,290,55,27,11,0.2
2023-10-25,KOSPI_KOSDAQ_ALL,679,132,79,27,0.20454545454545456
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,482,92,44,16,0.17391304347826086
2023-11-01,K200,197,39,35,11,0.28205128205128205
2023-11-01,KOSPI_EX_K200,188,36,16,7,0.19444444444444445
2023-11-01,KOSPI_ALL,385,75,52,19,0.25333333333333335
2023-11-01,KOSDAQ,284,54,27,12,0.2222222222222222
2023-11-01,KOSPI_KOSDAQ_ALL,669,129,79,31,0.24031007751937986
2023-11-01,KOSDAQ_PLUS_KOSPI_EX_K200,472,90,44,20,0.2222222222222222
2023-11-08,K200,197,39,35,14,0.358974358974359
2023-11-08,KOSPI_EX_K200,189,36,17,8,0.2222222222222222
2023-11-08,KOSPI_ALL,386,76,52,21,0.27631578947368424
2023-11-08,KOSDAQ,301,57,28,14,0.24561403508771928
2023-11-08,KOSPI_KOSDAQ_ALL,687,133,81,34,0.2556390977443609
2023-11-08,KOSDAQ_PLUS_KOSPI_EX_K200,490,94,46,20,0.2127659574468085
2023-11-15,K200,197,39,34,16,0.41025641025641024
2023-11-15,KOSPI_EX_K200,194,37,18,6,0.16216216216216217
2023-11-15,KOSPI_ALL,391,76,53,22,0.2894736842105263
2023-11-15,KOSDAQ,308,58,28,10,0.1724137931034483
2023-11-15,KOSPI_KOSDAQ_ALL,699,135,81,34,0.2518518518518518
2023-11-15,KOSDAQ_PLUS_KOSPI_EX_K200,502,96,46,17,0.17708333333333334
2023-11-22,K200,197,39,34,11,0.28205128205128205
2023-11-22,KOSPI_EX_K200,201,38,18,7,0.18421052631578946
2023-11-22,KOSPI_ALL,398,78,53,18,0.23076923076923078
2023-11-22,KOSDAQ,315,60,28,15,0.25
2023-11-22,KOSPI_KOSDAQ_ALL,713,138,81,33,0.2391304347826087
2023-11-22,KOSDAQ_PLUS_KOSPI_EX_K200,516,98,47,21,0.21428571428571427
2023-11-29,K200,197,39,35,11,0.28205128205128205
2023-11-29,KOSPI_EX_K200,198,38,18,8,0.21052631578947367
2023-11-29,KOSPI_ALL,395,77,54,21,0.2727272727272727
2023-11-29,KOSDAQ,321,60,29,12,0.2
2023-11-29,KOSPI_KOSDAQ_ALL,716,137,83,35,0.25547445255474455
2023-11-29,KOSDAQ_PLUS_KOSPI_EX_K200,519,98,47,22,0.22448979591836735
2023-12-06,K200,197,39,35,14,0.358974358974359
2023-12-06,KOSPI_EX_K200,199,38,19,5,0.13157894736842105
2023-12-06,KOSPI_ALL,396,77,55,18,0.23376623376623376
2023-12-06,KOSDAQ,316,59,29,11,0.1864406779661017
2023-12-06,KOSPI_KOSDAQ_ALL,712,137,84,29,0.2116788321167883
2023-12-06,KOSDAQ_PLUS_KOSPI_EX_K200,515,97,48,17,0.17525773195876287
2023-12-13,K200,197,39,35,11,0.28205128205128205
2023-12-13,KOSPI_EX_K200,201,38,19,6,0.15789473684210525
2023-12-13,KOSPI_ALL,398,78,55,15,0.19230769230769232
2023-12-13,KOSDAQ,325,60,30,10,0.16666666666666666
2023-12-13,KOSPI_KOSDAQ_ALL,723,138,85,26,0.18840579710144928
2023-12-13,KOSDAQ_PLUS_KOSPI_EX_K200,526,99,49,17,0.1717171717171717
2023-12-20,K200,197,39,35,11,0.28205128205128205
2023-12-20,KOSPI_EX_K200,206,39,20,7,0.1794871794871795
2023-12-20,KOSPI_ALL,403,79,56,18,0.22784810126582278
2023-12-20,KOSDAQ,336,62,31,7,0.11290322580645161
2023-12-20,KOSPI_KOSDAQ_ALL,739,141,87,23,0.16312056737588654
2023-12-20,KOSDAQ_PLUS_KOSPI_EX_K200,542,102,51,15,0.14705882352941177
2023-12-28,K200,197,39,36,9,0.23076923076923078
2023-12-28,KOSPI_EX_K200,203,39,21,7,0.1794871794871795
2023-12-28,KOSPI_ALL,400,78,57,17,0.21794871794871795
2023-12-28,KOSDAQ,336,62,32,7,0.11290322580645161
2023-12-28,KOSPI_KOSDAQ_ALL,736,141,90,28,0.19858156028368795
2023-12-28,KOSDAQ_PLUS_KOSPI_EX_K200,539,101,53,15,0.1485148514851485
2024-01-08,K200,197,39,36,8,0.20512820512820512
2024-01-08,KOSPI_EX_K200,206,39,21,7,0.1794871794871795
2024-01-08,KOSPI_ALL,403,79,57,16,0.20253164556962025
2024-01-08,KOSDAQ,339,63,29,6,0.09523809523809523
2024-01-08,KOSPI_KOSDAQ_ALL,742,142,87,18,0.1267605633802817
2024-01-08,KOSDAQ_PLUS_KOSPI_EX_K200,545,103,51,13,0.1262135922330097
2024-01-15,K200,197,39,36,8,0.20512820512820512
2024-01-15,KOSPI_EX_K200,205,39,20,5,0.1282051282051282
2024-01-15,KOSPI_ALL,402,78,56,13,0.16666666666666666
2024-01-15,KOSDAQ,332,62,29,3,0.04838709677419355
2024-01-15,KOSPI_KOSDAQ_ALL,734,141,86,16,0.11347517730496454
2024-01-15,KOSDAQ_PLUS_KOSPI_EX_K200,537,101,50,8,0.07920792079207921
2024-01-22,K200,197,39,36,14,0.358974358974359
2024-01-22,KOSPI_EX_K200,198,38,20,4,0.10526315789473684
2024-01-22,KOSPI_ALL,395,77,56,17,0.22077922077922077
2024-01-22,KOSDAQ,340,63,29,7,0.1111111111111111
2024-01-22,KOSPI_KOSDAQ_ALL,735,141,85,21,0.14893617021276595
2024-01-22,KOSDAQ_PLUS_KOSPI_EX_K200,538,102,49,14,0.13725490196078433
2024-01-29,K200,197,39,35,11,0.28205128205128205
2024-01-29,KOSPI_EX_K200,202,39,20,6,0.15384615384615385
2024-01-29,KOSPI_ALL,399,78,56,18,0.23076923076923078
2024-01-29,KOSDAQ,325,62,29,9,0.14516129032258066
2024-01-29,KOSPI_KOSDAQ_ALL,724,140,85,23,0.16428571428571428
2024-01-29,KOSDAQ_PLUS_KOSPI_EX_K200,527,101,49,15,0.1485148514851485
2024-02-05,K200,197,39,35,7,0.1794871794871795
2024-02-05,KOSPI_EX_K200,215,41,19,3,0.07317073170731707
2024-02-05,KOSPI_ALL,412,80,55,12,0.15
2024-02-05,KOSDAQ,320,60,28,5,0.08333333333333333
2024-02-05,KOSPI_KOSDAQ_ALL,732,141,83,17,0.12056737588652482
2024-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,535,102,48,9,0.08823529411764706
2024-02-14,K200,197,39,35,12,0.3076923076923077
2024-02-14,KOSPI_EX_K200,221,42,20,6,0.14285714285714285
2024-02-14,KOSPI_ALL,418,82,55,18,0.21951219512195122
2024-02-14,KOSDAQ,335,63,27,10,0.15873015873015872
2024-02-14,KOSPI_KOSDAQ_ALL,753,145,82,26,0.1793103448275862
2024-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,556,105,47,16,0.1523809523809524
2024-02-21,K200,197,39,35,13,0.3333333333333333
2024-02-21,KOSPI_EX_K200,218,42,20,6,0.14285714285714285
2024-02-21,KOSPI_ALL,415,81,55,20,0.24691358024691357
2024-02-21,KOSDAQ,339,63,26,6,0.09523809523809523
2024-02-21,KOSPI_KOSDAQ_ALL,754,145,81,25,0.1724137931034483
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,557,106,46,12,0.11320754716981132
2024-02-28,K200,197,39,34,11,0.28205128205128205
2024-02-28,KOSPI_EX_K200,211,40,18,7,0.175
2024-02-28,KOSPI_ALL,408,79,53,19,0.24050632911392406
2024-02-28,KOSDAQ,325,61,26,8,0.13114754098360656
2024-02-28,KOSPI_KOSDAQ_ALL,733,141,79,26,0.18439716312056736
2024-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,536,102,44,14,0.13725490196078433
2024-03-07,K200,197,39,34,10,0.2564102564102564
2024-03-07,KOSPI_EX_K200,210,40,18,6,0.15
2024-03-07,KOSPI_ALL,407,79,52,18,0.22784810126582278
2024-03-07,KOSDAQ,333,62,27,7,0.11290322580645161
2024-03-07,KOSPI_KOSDAQ_ALL,740,142,80,25,0.176056338028169
2024-03-07,KOSDAQ_PLUS_KOSPI_EX_K200,543,103,45,13,0.1262135922330097
2024-03-14,K200,197,39,34,8,0.20512820512820512
2024-03-14,KOSPI_EX_K200,215,41,18,7,0.17073170731707318
2024-03-14,KOSPI_ALL,412,80,52,16,0.2
2024-03-14,KOSDAQ,342,64,25,7,0.109375
2024-03-14,KOSPI_KOSDAQ_ALL,754,145,78,25,0.1724137931034483
2024-03-14,KOSDAQ_PLUS_KOSPI_EX_K200,557,106,43,15,0.14150943396226415
2024-03-21,K200,197,39,34,10,0.2564102564102564
2024-03-21,KOSPI_EX_K200,215,41,18,6,0.14634146341463414
2024-03-21,KOSPI_ALL,412,80,53,18,0.225
2024-03-21,KOSDAQ,347,65,26,7,0.1076923076923077
2024-03-21,KOSPI_KOSDAQ_ALL,759,146,79,24,0.1643835616438356
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,562,106,44,15,0.14150943396226415
2024-03-28,K200,197,39,34,12,0.3076923076923077
2024-03-28,KOSPI_EX_K200,211,40,18,7,0.175
2024-03-28,KOSPI_ALL,408,79,53,19,0.24050632911392406
2024-03-28,KOSDAQ,345,65,26,8,0.12307692307692308
2024-03-28,KOSPI_KOSDAQ_ALL,753,144,79,27,0.1875
2024-03-28,KOSDAQ_PLUS_KOSPI_EX_K200,556,105,45,15,0.14285714285714285
2024-04-04,K200,197,39,34,15,0.38461538461538464
2024-04-04,KOSPI_EX_K200,211,40,18,6,0.15
2024-04-04,KOSPI_ALL,408,79,53,21,0.26582278481012656
2024-04-04,KOSDAQ,348,65,26,8,0.12307692307692308
2024-04-04,KOSPI_KOSDAQ_ALL,756,145,80,30,0.20689655172413793
2024-04-04,KOSDAQ_PLUS_KOSPI_EX_K200,559,106,45,19,0.1792452830188679
2024-04-12,K200,197,39,35,15,0.38461538461538464
2024-04-12,KOSPI_EX_K200,207,40,18,7,0.175
2024-04-12,KOSPI_ALL,404,79,53,21,0.26582278481012656
2024-04-12,KOSDAQ,340,64,28,13,0.203125
2024-04-12,KOSPI_KOSDAQ_ALL,744,143,81,36,0.2517482517482518
2024-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,547,104,46,22,0.21153846153846154
2024-04-19,K200,197,39,35,13,0.3333333333333333
2024-04-19,KOSPI_EX_K200,204,39,18,7,0.1794871794871795
2024-04-19,KOSPI_ALL,401,78,53,20,0.2564102564102564
2024-04-19,KOSDAQ,325,61,28,12,0.19672131147540983
2024-04-19,KOSPI_KOSDAQ_ALL,726,140,81,31,0.22142857142857142
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,529,100,46,18,0.18
2024-04-26,K200,197,39,35,16,0.41025641025641024
2024-04-26,KOSPI_EX_K200,206,39,18,7,0.1794871794871795
2024-04-26,KOSPI_ALL,403,79,53,22,0.27848101265822783
2024-04-26,KOSDAQ,338,63,29,6,0.09523809523809523
2024-04-26,KOSPI_KOSDAQ_ALL,741,142,83,30,0.2112676056338028
2024-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,544,103,47,15,0.14563106796116504
2024-05-07,K200,197,39,35,22,0.5641025641025641
2024-05-07,KOSPI_EX_K200,216,41,19,6,0.14634146341463414
2024-05-07,KOSPI_ALL,413,81,54,27,0.3333333333333333
2024-05-07,KOSDAQ,350,66,30,6,0.09090909090909091
2024-05-07,KOSPI_KOSDAQ_ALL,763,147,85,27,0.1836734693877551
2024-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,566,107,49,14,0.1308411214953271
2024-05-14,K200,197,39,35,16,0.41025641025641024
2024-05-14,KOSPI_EX_K200,219,42,19,8,0.19047619047619047
2024-05-14,KOSPI_ALL,416,81,54,25,0.30864197530864196
2024-05-14,KOSDAQ,343,64,30,7,0.109375
2024-05-14,KOSPI_KOSDAQ_ALL,759,146,84,31,0.21232876712328766
2024-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,562,106,49,13,0.12264150943396226
2024-05-22,K200,197,39,35,15,0.38461538461538464
2024-05-22,KOSPI_EX_K200,217,41,20,10,0.24390243902439024
2024-05-22,KOSPI_ALL,414,80,55,27,0.3375
2024-05-22,KOSDAQ,337,63,31,10,0.15873015873015872
2024-05-22,KOSPI_KOSDAQ_ALL,751,144,86,36,0.25
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,554,105,51,19,0.18095238095238095
2024-05-29,K200,197,39,35,13,0.3333333333333333
2024-05-29,KOSPI_EX_K200,211,40,20,9,0.225
2024-05-29,KOSPI_ALL,408,79,55,22,0.27848101265822783
2024-05-29,KOSDAQ,332,62,31,9,0.14516129032258066
2024-05-29,KOSPI_KOSDAQ_ALL,740,142,87,34,0.23943661971830985
2024-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,543,103,52,18,0.17475728155339806
2024-06-05,K200,197,39,35,13,0.3333333333333333
2024-06-05,KOSPI_EX_K200,213,41,20,7,0.17073170731707318
2024-06-05,KOSPI_ALL,410,80,55,20,0.25
2024-06-05,KOSDAQ,332,62,32,11,0.1774193548387097
2024-06-05,KOSPI_KOSDAQ_ALL,742,143,87,30,0.2097902097902098
2024-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,545,104,52,19,0.18269230769230768
2024-06-13,K200,197,39,35,9,0.23076923076923078
2024-06-13,KOSPI_EX_K200,215,41,19,6,0.14634146341463414
2024-06-13,KOSPI_ALL,412,80,55,14,0.175
2024-06-13,KOSDAQ,341,64,32,9,0.140625
2024-06-13,KOSPI_KOSDAQ_ALL,753,145,87,28,0.19310344827586207
2024-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,556,106,52,16,0.1509433962264151
2024-06-20,K200,198,39,35,12,0.3076923076923077
2024-06-20,KOSPI_EX_K200,214,41,21,5,0.12195121951219512
2024-06-20,KOSPI_ALL,412,81,56,18,0.2222222222222222
2024-06-20,KOSDAQ,332,63,33,11,0.1746031746031746
2024-06-20,KOSPI_KOSDAQ_ALL,744,144,89,29,0.2013888888888889
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,546,105,54,16,0.1523809523809524
2024-06-27,K200,198,39,36,10,0.2564102564102564
2024-06-27,KOSPI_EX_K200,212,41,21,9,0.21951219512195122
2024-06-27,KOSPI_ALL,410,80,57,19,0.2375
2024-06-27,KOSDAQ,321,60,33,10,0.16666666666666666
2024-06-27,KOSPI_KOSDAQ_ALL,731,141,90,28,0.19858156028368795
2024-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,533,102,54,21,0.20588235294117646
2024-07-04,K200,198,39,36,13,0.3333333333333333
2024-07-04,KOSPI_EX_K200,203,39,22,6,0.15384615384615385
2024-07-04,KOSPI_ALL,401,79,58,20,0.25316455696202533
2024-07-04,KOSDAQ,323,61,33,12,0.19672131147540983
2024-07-04,KOSPI_KOSDAQ_ALL,724,140,91,34,0.24285714285714285
2024-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,526,101,55,22,0.21782178217821782
2024-07-11,K200,198,39,36,15,0.38461538461538464
2024-07-11,KOSPI_EX_K200,211,41,22,4,0.0975609756097561
2024-07-11,KOSPI_ALL,409,80,58,20,0.25
2024-07-11,KOSDAQ,322,61,32,9,0.14754098360655737
2024-07-11,KOSPI_KOSDAQ_ALL,731,141,91,30,0.2127659574468085
2024-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,533,102,54,15,0.14705882352941177
2024-07-18,K200,198,39,35,11,0.28205128205128205
2024-07-18,KOSPI_EX_K200,206,40,21,4,0.1
2024-07-18,KOSPI_ALL,404,79,57,19,0.24050632911392406
2024-07-18,KOSDAQ,312,59,32,10,0.1694915254237288
2024-07-18,KOSPI_KOSDAQ_ALL,716,139,89,28,0.2014388489208633
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,518,99,54,15,0.15151515151515152
2024-07-25,K200,198,39,36,14,0.358974358974359
2024-07-25,KOSPI_EX_K200,203,39,22,6,0.15384615384615385
2024-07-25,KOSPI_ALL,401,78,58,22,0.28205128205128205
2024-07-25,KOSDAQ,299,57,31,9,0.15789473684210525
2024-07-25,KOSPI_KOSDAQ_ALL,700,136,89,29,0.21323529411764705
2024-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,502,97,53,14,0.14432989690721648
2024-08-01,K200,198,39,35,16,0.41025641025641024
2024-08-01,KOSPI_EX_K200,208,40,22,6,0.15
2024-08-01,KOSPI_ALL,406,79,58,23,0.2911392405063291
2024-08-01,KOSDAQ,304,58,31,10,0.1724137931034483
2024-08-01,KOSPI_KOSDAQ_ALL,710,138,89,32,0.2318840579710145
2024-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,512,99,53,17,0.1717171717171717
2024-08-08,K200,198,39,36,16,0.41025641025641024
2024-08-08,KOSPI_EX_K200,197,38,21,5,0.13157894736842105
2024-08-08,KOSPI_ALL,395,77,57,21,0.2727272727272727
2024-08-08,KOSDAQ,273,53,29,9,0.16981132075471697
2024-08-08,KOSPI_KOSDAQ_ALL,668,130,87,30,0.23076923076923078
2024-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,470,91,50,15,0.16483516483516483
2024-08-16,K200,198,39,36,18,0.46153846153846156
2024-08-16,KOSPI_EX_K200,204,39,21,7,0.1794871794871795
2024-08-16,KOSPI_ALL,402,78,57,24,0.3076923076923077
2024-08-16,KOSDAQ,296,57,30,13,0.22807017543859648
2024-08-16,KOSPI_KOSDAQ_ALL,698,136,88,40,0.29411764705882354
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,500,96,51,20,0.20833333333333334
2024-08-23,K200,198,39,36,17,0.4358974358974359
2024-08-23,KOSPI_EX_K200,204,39,20,7,0.1794871794871795
2024-08-23,KOSPI_ALL,402,78,56,24,0.3076923076923077
2024-08-23,KOSDAQ,283,54,30,14,0.25925925925925924
2024-08-23,KOSPI_KOSDAQ_ALL,685,133,86,41,0.3082706766917293
2024-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,487,94,50,22,0.23404255319148937
2024-08-30,K200,198,39,34,10,0.2564102564102564
2024-08-30,KOSPI_EX_K200,202,39,20,7,0.1794871794871795
2024-08-30,KOSPI_ALL,400,78,55,18,0.23076923076923078
2024-08-30,KOSDAQ,279,53,28,12,0.22641509433962265
2024-08-30,KOSPI_KOSDAQ_ALL,679,131,83,32,0.24427480916030533
2024-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,481,92,49,19,0.20652173913043478
2024-09-06,K200,198,39,35,16,0.41025641025641024
2024-09-06,KOSPI_EX_K200,187,36,19,5,0.1388888888888889
2024-09-06,KOSPI_ALL,385,75,54,22,0.29333333333333333
2024-09-06,KOSDAQ,260,50,28,12,0.24
2024-09-06,KOSPI_KOSDAQ_ALL,645,125,82,31,0.248
2024-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,447,86,47,17,0.19767441860465115
2024-09-13,K200,198,39,35,12,0.3076923076923077
2024-09-13,KOSPI_EX_K200,195,37,19,3,0.08108108108108109
2024-09-13,KOSPI_ALL,393,77,54,15,0.19480519480519481
2024-09-13,KOSDAQ,269,51,27,10,0.19607843137254902
2024-09-13,KOSPI_KOSDAQ_ALL,662,128,81,26,0.203125
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,464,89,46,14,0.15730337078651685
2024-09-25,K200,198,39,35,13,0.3333333333333333
2024-09-25,KOSPI_EX_K200,199,38,20,6,0.15789473684210525
2024-09-25,KOSPI_ALL,397,77,55,18,0.23376623376623376
2024-09-25,KOSDAQ,276,52,27,5,0.09615384615384616
2024-09-25,KOSPI_KOSDAQ_ALL,673,130,82,23,0.17692307692307693
2024-09-25,KOSDAQ_PLUS_KOSPI_EX_K200,475,91,47,11,0.12087912087912088
2024-10-04,K200,199,39,35,11,0.28205128205128205
2024-10-04,KOSPI_EX_K200,197,38,20,5,0.13157894736842105
2024-10-04,KOSPI_ALL,396,77,55,15,0.19480519480519481
2024-10-04,KOSDAQ,273,52,26,9,0.17307692307692307
2024-10-04,KOSPI_KOSDAQ_ALL,669,129,82,25,0.1937984496124031
2024-10-04,KOSDAQ_PLUS_KOSPI_EX_K200,470,90,47,16,0.17777777777777778
2024-10-14,K200,199,39,35,10,0.2564102564102564
2024-10-14,KOSPI_EX_K200,198,38,20,6,0.15789473684210525
2024-10-14,KOSPI_ALL,397,77,56,15,0.19480519480519481
2024-10-14,KOSDAQ,271,52,27,8,0.15384615384615385
2024-10-14,KOSPI_KOSDAQ_ALL,668,129,83,21,0.16279069767441862
2024-10-14,KOSDAQ_PLUS_KOSPI_EX_K200,469,90,48,13,0.14444444444444443
2024-10-21,K200,199,39,35,13,0.3333333333333333
2024-10-21,KOSPI_EX_K200,196,37,20,8,0.21621621621621623
2024-10-21,KOSPI_ALL,395,77,55,23,0.2987012987012987
2024-10-21,KOSDAQ,276,52,28,7,0.1346153846153846
2024-10-21,KOSPI_KOSDAQ_ALL,671,129,83,27,0.20930232558139536
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,472,90,48,13,0.14444444444444443
2024-10-28,K200,199,39,35,12,0.3076923076923077
2024-10-28,KOSPI_EX_K200,197,38,20,6,0.15789473684210525
2024-10-28,KOSPI_ALL,396,77,56,22,0.2857142857142857
2024-10-28,KOSDAQ,266,51,27,6,0.11764705882352941
2024-10-28,KOSPI_KOSDAQ_ALL,662,129,83,27,0.20930232558139536
2024-10-28,KOSDAQ_PLUS_KOSPI_EX_K200,463,89,47,12,0.1348314606741573
2024-11-04,K200,199,39,35,13,0.3333333333333333
2024-11-04,KOSPI_EX_K200,194,37,21,7,0.1891891891891892
2024-11-04,KOSPI_ALL,393,76,56,21,0.27631578947368424
2024-11-04,KOSDAQ,271,52,27,7,0.1346153846153846
2024-11-04,KOSPI_KOSDAQ_ALL,664,129,84,27,0.20930232558139536
2024-11-04,KOSDAQ_PLUS_KOSPI_EX_K200,465,89,48,13,0.14606741573033707
2024-11-11,K200,199,39,35,15,0.38461538461538464
2024-11-11,KOSPI_EX_K200,192,36,20,5,0.1388888888888889
2024-11-11,KOSPI_ALL,391,76,56,20,0.2631578947368421
2024-11-11,KOSDAQ,265,51,27,8,0.1568627450980392
2024-11-11,KOSPI_KOSDAQ_ALL,656,127,84,28,0.2204724409448819
2024-11-11,KOSDAQ_PLUS_KOSPI_EX_K200,457,87,48,14,0.16091954022988506
2024-11-18,K200,199,39,35,17,0.4358974358974359
2024-11-18,KOSPI_EX_K200,191,36,20,7,0.19444444444444445
2024-11-18,KOSPI_ALL,390,76,56,24,0.3157894736842105
2024-11-18,KOSDAQ,254,49,26,9,0.1836734693877551
2024-11-18,KOSPI_KOSDAQ_ALL,644,125,82,33,0.264
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,445,85,46,16,0.18823529411764706
2024-11-25,K200,199,39,36,13,0.3333333333333333
2024-11-25,KOSPI_EX_K200,193,37,20,3,0.08108108108108109
2024-11-25,KOSPI_ALL,392,76,56,17,0.2236842105263158
2024-11-25,KOSDAQ,265,51,26,6,0.11764705882352941
2024-11-25,KOSPI_KOSDAQ_ALL,657,128,82,22,0.171875
2024-11-25,KOSDAQ_PLUS_KOSPI_EX_K200,458,88,46,10,0.11363636363636363
2024-12-02,K200,199,39,36,14,0.358974358974359
2024-12-02,KOSPI_EX_K200,181,34,20,2,0.058823529411764705
2024-12-02,KOSPI_ALL,380,74,57,17,0.22972972972972974
