universe,eval_year,horizon,model,feature,coef,alpha
K200,2022,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0007571017953304608,10.0
K200,2022,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0002863702968176006,10.0
K200,2022,20,STATIC_FAMILY,FAM_REVISION,0.001893302494810994,100.0
K200,2022,20,STATIC_FAMILY,FAM_VALUE,0.000685965059263933,100.0
K200,2022,20,STATIC_FAMILY,FAM_FLOW,0.001259044860878123,100.0
K200,2022,20,FAMILY_STATE,top_20d,-8.282414969821715e-06,100.0
K200,2022,20,FAMILY_STATE,spread_20d,-0.0004917671242758801,100.0
K200,2022,20,FAMILY_STATE,top_60d,1.651352118570555e-05,100.0
K200,2022,20,FAMILY_STATE,spread_60d,0.00014057657093816838,100.0
K200,2022,20,FAMILY_STATE,z_top_20d,-0.0002738263415755981,100.0
K200,2022,20,FAMILY_STATE,z_spread_20d,0.00038828457401447465,100.0
K200,2022,20,FAMILY_STATE,z_top_60d,-0.0003614247579545016,100.0
K200,2022,20,FAMILY_STATE,z_spread_60d,-0.00044954420477335655,100.0
K200,2022,20,FAMILY_STATE,rank_top_20d,-0.0010518348260230939,100.0
K200,2022,20,FAMILY_STATE,rank_spread_20d,0.0009645095339496763,100.0
K200,2022,20,FAMILY_STATE,rank_top_60d,-3.859771259998078e-05,100.0
K200,2022,20,FAMILY_STATE,rank_spread_60d,-0.00036692541642539594,100.0
K200,2022,20,FAMILY_STATE,spread_accel,0.00024547003800227767,100.0
K200,2022,20,FAMILY_STATE,top_accel,-0.0004551795678413139,100.0
K200,2022,20,FAMILY_STATE,member_positive_spread_share_20d,-0.0001590287189832363,100.0
K200,2022,20,FAMILY_STATE,member_same_sign_20d,0.0006831335969479997,100.0
K200,2022,20,FAMILY_STATE,FAM_REVISION,0.002166903687973074,100.0
K200,2022,20,FAMILY_STATE,FAM_VALUE,0.0007410913535293104,100.0
K200,2022,20,FAMILY_STATE,FAM_FLOW,0.0015621772643019457,100.0
K200,2022,20,FULL_INTERACTION,top_20d,-7.071604352504033e-05,100.0
K200,2022,20,FULL_INTERACTION,spread_20d,-0.0009467596407354602,100.0
K200,2022,20,FULL_INTERACTION,top_60d,4.7707616235799526e-05,100.0
K200,2022,20,FULL_INTERACTION,spread_60d,0.0006495194332249882,100.0
K200,2022,20,FULL_INTERACTION,z_top_20d,-0.0005366517471202337,100.0
K200,2022,20,FULL_INTERACTION,z_spread_20d,-2.7252248101402774e-05,100.0
K200,2022,20,FULL_INTERACTION,z_top_60d,-0.00011750254775858612,100.0
K200,2022,20,FULL_INTERACTION,z_spread_60d,-0.00037109486617956187,100.0
K200,2022,20,FULL_INTERACTION,rank_top_20d,-0.001355364665550432,100.0
K200,2022,20,FULL_INTERACTION,rank_spread_20d,0.0008053707557973712,100.0
K200,2022,20,FULL_INTERACTION,rank_top_60d,0.00010780811504639833,100.0
K200,2022,20,FULL_INTERACTION,rank_spread_60d,-0.0005036355039529474,100.0
K200,2022,20,FULL_INTERACTION,spread_accel,-4.079008080230622e-05,100.0
K200,2022,20,FULL_INTERACTION,top_accel,-0.0009928030904676143,100.0
K200,2022,20,FULL_INTERACTION,member_positive_spread_share_20d,3.618958858386508e-06,100.0
K200,2022,20,FULL_INTERACTION,member_same_sign_20d,0.000859003575741176,100.0
K200,2022,20,FULL_INTERACTION,FAM_REVISION,0.0023514613856831512,100.0
K200,2022,20,FULL_INTERACTION,FAM_VALUE,0.0008519666806660127,100.0
K200,2022,20,FULL_INTERACTION,FAM_FLOW,0.0017143939565108604,100.0
K200,2022,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0003514615517314322,100.0
K200,2022,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,-0.0007622335779935455,100.0
K200,2022,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.0012816530493887628,100.0
K200,2022,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0005738834088661693,100.0
K200,2022,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.00045120639416029084,100.0
K200,2022,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0006343501035717823,100.0
K200,2022,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,-0.0005425134726076478,100.0
K200,2022,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0011335765025727355,100.0
K200,2022,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.0006115306192840056,100.0
K200,2022,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.0004050596068909289,100.0
K200,2022,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.00022562463960450804,100.0
K200,2022,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.001648685525797468,100.0
K200,2022,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.0011628984195896353,100.0
K200,2022,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.00015151598675571822,100.0
K200,2022,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.0005739439220617082,100.0
K200,2022,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.002219516551023061,100.0
K200,2022,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.0018990643756925246,100.0
K200,2022,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.0017845086094207118,100.0
K200,2022,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0010350525054575862,100.0
K200,2022,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.00029045668584709626,100.0
K200,2023,5,STATIC_FAMILY,FAM_REVISION,0.0005424068606277756,100.0
K200,2023,5,STATIC_FAMILY,FAM_VALUE,0.00037005389241223164,100.0
K200,2023,5,STATIC_FAMILY,FAM_FLOW,0.0003107363283880356,100.0
K200,2023,5,FAMILY_STATE,top_20d,-0.00010235022822132196,100.0
K200,2023,5,FAMILY_STATE,spread_20d,0.00023281158461159706,100.0
K200,2023,5,FAMILY_STATE,top_60d,6.508595237484762e-05,100.0
K200,2023,5,FAMILY_STATE,spread_60d,5.332526983069312e-05,100.0
K200,2023,5,FAMILY_STATE,z_top_20d,-2.0321153449648195e-05,100.0
K200,2023,5,FAMILY_STATE,z_spread_20d,-0.00020670240992649597,100.0
K200,2023,5,FAMILY_STATE,z_top_60d,5.4734408190395786e-05,100.0
K200,2023,5,FAMILY_STATE,z_spread_60d,-0.0003819721914882408,100.0
K200,2023,5,FAMILY_STATE,rank_top_20d,-0.00045968141713794255,100.0
K200,2023,5,FAMILY_STATE,rank_spread_20d,0.0010937659859673356,100.0
K200,2023,5,FAMILY_STATE,rank_top_60d,-0.0005408744458104617,100.0
K200,2023,5,FAMILY_STATE,rank_spread_60d,0.00031095657050930975,100.0
K200,2023,5,FAMILY_STATE,spread_accel,0.00024200114228271896,100.0
K200,2023,5,FAMILY_STATE,top_accel,-0.00026443735240337424,100.0
K200,2023,5,FAMILY_STATE,member_positive_spread_share_20d,-0.0006193061995934602,100.0
K200,2023,5,FAMILY_STATE,member_same_sign_20d,-0.00011111981342057733,100.0
K200,2023,5,FAMILY_STATE,FAM_REVISION,0.0006781862337712483,100.0
K200,2023,5,FAMILY_STATE,FAM_VALUE,0.00046359817938200227,100.0
K200,2023,5,FAMILY_STATE,FAM_FLOW,0.00040538915828909866,100.0
K200,2023,5,FULL_INTERACTION,top_20d,-0.00013114798362690743,100.0
K200,2023,5,FULL_INTERACTION,spread_20d,8.830784617466582e-05,100.0
K200,2023,5,FULL_INTERACTION,top_60d,8.763032281485698e-05,100.0
K200,2023,5,FULL_INTERACTION,spread_60d,7.330233619424003e-05,100.0
K200,2023,5,FULL_INTERACTION,z_top_20d,-0.0002207255409424993,100.0
K200,2023,5,FULL_INTERACTION,z_spread_20d,-0.0003453084276522685,100.0
K200,2023,5,FULL_INTERACTION,z_top_60d,8.499445770342108e-06,100.0
K200,2023,5,FULL_INTERACTION,z_spread_60d,-0.0003293866535894678,100.0
K200,2023,5,FULL_INTERACTION,rank_top_20d,-0.000538640536156705,100.0
K200,2023,5,FULL_INTERACTION,rank_spread_20d,0.0010116346123990603,100.0
K200,2023,5,FULL_INTERACTION,rank_top_60d,-0.00052955858031863,100.0
K200,2023,5,FULL_INTERACTION,rank_spread_60d,0.00030073566578356543,100.0
K200,2023,5,FULL_INTERACTION,spread_accel,0.00010287023864037452,100.0
K200,2023,5,FULL_INTERACTION,top_accel,-0.00039864705872274007,100.0
K200,2023,5,FULL_INTERACTION,member_positive_spread_share_20d,-0.0005701063399814883,100.0
K200,2023,5,FULL_INTERACTION,member_same_sign_20d,-6.695300783297753e-05,100.0
K200,2023,5,FULL_INTERACTION,FAM_REVISION,0.0007347587370832257,100.0
K200,2023,5,FULL_INTERACTION,FAM_VALUE,0.00047056471967726,100.0
K200,2023,5,FULL_INTERACTION,FAM_FLOW,0.00036377963022658376,100.0
K200,2023,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0005606824849972594,100.0
K200,2023,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.0002002342355621339,100.0
K200,2023,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.0004412711738896462,100.0
K200,2023,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0005410877349556396,100.0
K200,2023,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.00026307766435301977,100.0
K200,2023,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0009299597129685423,100.0
K200,2023,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0002537862910198925,100.0
K200,2023,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,-5.181164897342759e-05,100.0
K200,2023,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.00019375622727817047,100.0
K200,2023,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.0002715019304358117,100.0
K200,2023,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,-0.0003802182271085239,100.0
K200,2023,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0002602464781042775,100.0
K200,2023,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,7.901036509990454e-05,100.0
K200,2023,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.00018685482896215402,100.0
K200,2023,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.00025916323321682164,100.0
K200,2023,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.000723868565034886,100.0
K200,2023,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.00043525095169135277,100.0
K200,2023,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.00027649116556814423,100.0
K200,2023,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.00011403208013339495,100.0
K200,2023,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.00013929096362063248,100.0
K200,2023,20,STATIC_FAMILY,FAM_REVISION,0.002589382060573457,0.1
K200,2023,20,STATIC_FAMILY,FAM_VALUE,0.0018369156270816114,0.1
K200,2023,20,STATIC_FAMILY,FAM_FLOW,0.001584889523803033,0.1
K200,2023,20,FAMILY_STATE,top_20d,-8.490757994721335e-05,100.0
K200,2023,20,FAMILY_STATE,spread_20d,-6.682932595594509e-05,100.0
K200,2023,20,FAMILY_STATE,top_60d,7.333380290626239e-05,100.0
K200,2023,20,FAMILY_STATE,spread_60d,-0.00040946361096650346,100.0
K200,2023,20,FAMILY_STATE,z_top_20d,-0.0005049427902478424,100.0
K200,2023,20,FAMILY_STATE,z_spread_20d,0.00013309569959024116,100.0
K200,2023,20,FAMILY_STATE,z_top_60d,-0.0001352119867447923,100.0
K200,2023,20,FAMILY_STATE,z_spread_60d,-0.0008848636861414198,100.0
K200,2023,20,FAMILY_STATE,rank_top_20d,-0.0006821880959381522,100.0
K200,2023,20,FAMILY_STATE,rank_spread_20d,0.0009808082847187903,100.0
K200,2023,20,FAMILY_STATE,rank_top_60d,0.0001658464280032832,100.0
K200,2023,20,FAMILY_STATE,rank_spread_60d,-6.482418866392097e-05,100.0
K200,2023,20,FAMILY_STATE,spread_accel,0.00046005052635328804,100.0
K200,2023,20,FAMILY_STATE,top_accel,-0.0008521617112448622,100.0
K200,2023,20,FAMILY_STATE,member_positive_spread_share_20d,-0.00019340575819333083,100.0
K200,2023,20,FAMILY_STATE,member_same_sign_20d,0.0007296390590963847,100.0
K200,2023,20,FAMILY_STATE,FAM_REVISION,0.0024382655021974314,100.0
K200,2023,20,FAMILY_STATE,FAM_VALUE,0.0016459009544108954,100.0
K200,2023,20,FAMILY_STATE,FAM_FLOW,0.0015282125630868343,100.0
K200,2023,20,FULL_INTERACTION,top_20d,-0.00014708625019986,100.0
K200,2023,20,FULL_INTERACTION,spread_20d,-0.0004302755840526238,100.0
K200,2023,20,FULL_INTERACTION,top_60d,0.00013251057950819497,100.0
K200,2023,20,FULL_INTERACTION,spread_60d,-3.82105484930497e-05,100.0
K200,2023,20,FULL_INTERACTION,z_top_20d,-0.0008404601816317209,100.0
K200,2023,20,FULL_INTERACTION,z_spread_20d,-0.0003499733876408213,100.0
K200,2023,20,FULL_INTERACTION,z_top_60d,-7.328077231047404e-05,100.0
K200,2023,20,FULL_INTERACTION,z_spread_60d,-0.0007271003767227199,100.0
K200,2023,20,FULL_INTERACTION,rank_top_20d,-0.0009494935502044483,100.0
K200,2023,20,FULL_INTERACTION,rank_spread_20d,0.0008243836045258946,100.0
K200,2023,20,FULL_INTERACTION,rank_top_60d,0.00017165291747884152,100.0
K200,2023,20,FULL_INTERACTION,rank_spread_60d,-0.00012090119480776321,100.0
K200,2023,20,FULL_INTERACTION,spread_accel,-4.0350646835346764e-05,100.0
K200,2023,20,FULL_INTERACTION,top_accel,-0.0012358289553973533,100.0
K200,2023,20,FULL_INTERACTION,member_positive_spread_share_20d,-0.00010314881793718755,100.0
K200,2023,20,FULL_INTERACTION,member_same_sign_20d,0.0008338280217906944,100.0
K200,2023,20,FULL_INTERACTION,FAM_REVISION,0.002539614527076574,100.0
K200,2023,20,FULL_INTERACTION,FAM_VALUE,0.001649062516233795,100.0
K200,2023,20,FULL_INTERACTION,FAM_FLOW,0.0015997292661102402,100.0
K200,2023,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0007354174724294692,100.0
K200,2023,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,-0.00037208146611156603,100.0
K200,2023,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.0013960100515302237,100.0
K200,2023,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0008240930646491233,100.0
K200,2023,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0005570157917920094,100.0
K200,2023,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0008144425409095375,100.0
K200,2023,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,-0.000807518428365558,100.0
K200,2023,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0011938307402631402,100.0
K200,2023,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.00022336674765124025,100.0
K200,2023,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.00039277557040735584,100.0
K200,2023,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,-0.0003505363118132248,100.0
K200,2023,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0016560144830242837,100.0
K200,2023,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.0008334840260764973,100.0
K200,2023,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,0.0001771721142640577,100.0
K200,2023,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.0006425702345794969,100.0
K200,2023,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.0022907503302313976,100.0
K200,2023,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.0020388870111216545,100.0
K200,2023,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.0018546961899301643,100.0
K200,2023,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.000539931556969218,100.0
K200,2023,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.00027577115217448304,100.0
K200,2024,5,STATIC_FAMILY,FAM_REVISION,0.0005146348721495576,100.0
K200,2024,5,STATIC_FAMILY,FAM_VALUE,0.00032855726986482064,100.0
K200,2024,5,STATIC_FAMILY,FAM_FLOW,0.00022384014489467612,100.0
K200,2024,5,FAMILY_STATE,top_20d,-0.00013874216962635124,1.0
K200,2024,5,FAMILY_STATE,spread_20d,0.00024466845644634326,1.0
K200,2024,5,FAMILY_STATE,top_60d,8.098996265432222e-05,1.0
K200,2024,5,FAMILY_STATE,spread_60d,-7.024640888499972e-05,1.0
K200,2024,5,FAMILY_STATE,z_top_20d,0.004288795962004944,1.0
K200,2024,5,FAMILY_STATE,z_spread_20d,-0.0024246140770741303,1.0
K200,2024,5,FAMILY_STATE,z_top_60d,-0.002851364711062905,1.0
K200,2024,5,FAMILY_STATE,z_spread_60d,0.0005695951172993569,1.0
K200,2024,5,FAMILY_STATE,rank_top_20d,-0.0008629359559047357,1.0
K200,2024,5,FAMILY_STATE,rank_spread_20d,0.002158595909320573,1.0
K200,2024,5,FAMILY_STATE,rank_top_60d,-0.0013327348956153346,1.0
K200,2024,5,FAMILY_STATE,rank_spread_60d,0.00047188424289921175,1.0
K200,2024,5,FAMILY_STATE,spread_accel,0.0014687244916949116,1.0
K200,2024,5,FAMILY_STATE,top_accel,-0.00409897299185314,1.0
K200,2024,5,FAMILY_STATE,member_positive_spread_share_20d,-0.0005223251953365622,1.0
K200,2024,5,FAMILY_STATE,member_same_sign_20d,-4.968415619877052e-05,1.0
K200,2024,5,FAMILY_STATE,FAM_REVISION,0.0007263947957836033,1.0
K200,2024,5,FAMILY_STATE,FAM_VALUE,0.0004751773410437137,1.0
K200,2024,5,FAMILY_STATE,FAM_FLOW,0.0003623743292929578,1.0
K200,2024,5,FULL_INTERACTION,top_20d,-0.00013817598488935273,100.0
K200,2024,5,FULL_INTERACTION,spread_20d,3.347529688692012e-05,100.0
K200,2024,5,FULL_INTERACTION,top_60d,8.822502939806465e-05,100.0
K200,2024,5,FULL_INTERACTION,spread_60d,-2.8161460400952324e-05,100.0
K200,2024,5,FULL_INTERACTION,z_top_20d,-0.00013759090710543348,100.0
K200,2024,5,FULL_INTERACTION,z_spread_20d,-0.00020481034023691702,100.0
K200,2024,5,FULL_INTERACTION,z_top_60d,0.00015816612279092457,100.0
K200,2024,5,FULL_INTERACTION,z_spread_60d,-0.00021942871332265466,100.0
K200,2024,5,FULL_INTERACTION,rank_top_20d,-0.0004946644752121581,100.0
K200,2024,5,FULL_INTERACTION,rank_spread_20d,0.0012451468703159607,100.0
K200,2024,5,FULL_INTERACTION,rank_top_60d,-0.0007260553485499782,100.0
K200,2024,5,FULL_INTERACTION,rank_spread_60d,0.00020179755302597823,100.0
K200,2024,5,FULL_INTERACTION,spread_accel,0.00014435135081162414,100.0
K200,2024,5,FULL_INTERACTION,top_accel,-0.0005061073656860574,100.0
K200,2024,5,FULL_INTERACTION,member_positive_spread_share_20d,-0.0003896010441775479,100.0
K200,2024,5,FULL_INTERACTION,member_same_sign_20d,1.3178575187262973e-05,100.0
K200,2024,5,FULL_INTERACTION,FAM_REVISION,0.0006529222225506997,100.0
K200,2024,5,FULL_INTERACTION,FAM_VALUE,0.00038694961717710406,100.0
K200,2024,5,FULL_INTERACTION,FAM_FLOW,0.00023796797411822302,100.0
K200,2024,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0006249257049860051,100.0
K200,2024,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.00031500850891419234,100.0
K200,2024,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.0004302188158867357,100.0
K200,2024,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.000515925401496793,100.0
K200,2024,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0001496862973561834,100.0
K200,2024,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0009679694571595849,100.0
K200,2024,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,5.0469497065422494e-05,100.0
K200,2024,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,-0.00015993594960378194,100.0
K200,2024,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.00024040947060835737,100.0
K200,2024,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.00024258147887720863,100.0
K200,2024,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,-0.00035869633698799245,100.0
K200,2024,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0001893647691429542,100.0
K200,2024,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-1.397020490155631e-05,100.0
K200,2024,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.00010064821616962002,100.0
K200,2024,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.00016090324077129835,100.0
K200,2024,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.0006491530672315769,100.0
K200,2024,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.0004592477749522834,100.0
K200,2024,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.00043529962771272153,100.0
K200,2024,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.00016857692590428595,100.0
K200,2024,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.00015548806878398004,100.0
K200,2024,20,STATIC_FAMILY,FAM_REVISION,0.0022581532065979793,10.0
K200,2024,20,STATIC_FAMILY,FAM_VALUE,0.0016390338983490547,10.0
K200,2024,20,STATIC_FAMILY,FAM_FLOW,0.0010875957255768662,10.0
K200,2024,20,FAMILY_STATE,top_20d,-3.181226638105491e-05,100.0
K200,2024,20,FAMILY_STATE,spread_20d,-8.808397466038305e-05,100.0
K200,2024,20,FAMILY_STATE,top_60d,2.7343661657009278e-05,100.0
K200,2024,20,FAMILY_STATE,spread_60d,-0.000807918527644614,100.0
K200,2024,20,FAMILY_STATE,z_top_20d,0.0003390416797159287,100.0
K200,2024,20,FAMILY_STATE,z_spread_20d,4.442691017531985e-05,100.0
K200,2024,20,FAMILY_STATE,z_top_60d,0.0006662239516185111,100.0
K200,2024,20,FAMILY_STATE,z_spread_60d,-0.000641285759413277,100.0
K200,2024,20,FAMILY_STATE,rank_top_20d,-0.0008677512351271702,100.0
K200,2024,20,FAMILY_STATE,rank_spread_20d,0.0009612950152392886,100.0
K200,2024,20,FAMILY_STATE,rank_top_60d,-0.0005174278077970723,100.0
K200,2024,20,FAMILY_STATE,rank_spread_60d,-0.0003361274778151261,100.0
K200,2024,20,FAMILY_STATE,spread_accel,0.00013801367491628885,100.0
K200,2024,20,FAMILY_STATE,top_accel,-0.000881976874891333,100.0
K200,2024,20,FAMILY_STATE,member_positive_spread_share_20d,0.0003106330036085343,100.0
K200,2024,20,FAMILY_STATE,member_same_sign_20d,0.0007703125179811987,100.0
K200,2024,20,FAMILY_STATE,FAM_REVISION,0.0021030347748348843,100.0
K200,2024,20,FAMILY_STATE,FAM_VALUE,0.001480220318257789,100.0
K200,2024,20,FAMILY_STATE,FAM_FLOW,0.0010644290460332523,100.0
K200,2024,20,FULL_INTERACTION,top_20d,-9.95888707668667e-05,100.0
K200,2024,20,FULL_INTERACTION,spread_20d,-0.000419614658990577,100.0
K200,2024,20,FULL_INTERACTION,top_60d,8.443196035450454e-05,100.0
K200,2024,20,FULL_INTERACTION,spread_60d,-0.0005043748235959845,100.0
K200,2024,20,FULL_INTERACTION,z_top_20d,-0.0002000329068789998,100.0
K200,2024,20,FULL_INTERACTION,z_spread_20d,-0.00018003315851239767,100.0
K200,2024,20,FULL_INTERACTION,z_top_60d,0.0006523902659905712,100.0
K200,2024,20,FULL_INTERACTION,z_spread_60d,-0.0004883399603179015,100.0
K200,2024,20,FULL_INTERACTION,rank_top_20d,-0.001203014599656843,100.0
K200,2024,20,FULL_INTERACTION,rank_spread_20d,0.0009692368323995712,100.0
K200,2024,20,FULL_INTERACTION,rank_top_60d,-0.0006175008822487388,100.0
K200,2024,20,FULL_INTERACTION,rank_spread_60d,-0.0003266303656764555,100.0
K200,2024,20,FULL_INTERACTION,spread_accel,-0.00013124684200994084,100.0
K200,2024,20,FULL_INTERACTION,top_accel,-0.0013868394459100285,100.0
K200,2024,20,FULL_INTERACTION,member_positive_spread_share_20d,0.0004376473084419371,100.0
K200,2024,20,FULL_INTERACTION,member_same_sign_20d,0.0008162539308571317,100.0
K200,2024,20,FULL_INTERACTION,FAM_REVISION,0.0021887741498265705,100.0
K200,2024,20,FULL_INTERACTION,FAM_VALUE,0.001564029598350612,100.0
K200,2024,20,FULL_INTERACTION,FAM_FLOW,0.0012288253038558905,100.0
K200,2024,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0005035735641031507,100.0
K200,2024,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,-0.00011920766800399416,100.0
K200,2024,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.0015372333141761788,100.0
K200,2024,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0005634853581656501,100.0
K200,2024,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0002726533979785334,100.0
K200,2024,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0005772829155719344,100.0
K200,2024,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,-0.0012080240693609049,100.0
K200,2024,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0008413398831046493,100.0
