universe,feature,action,sample,n,low_n,high_n,high_minus_low_payoff,high_payoff,low_payoff,high_beat_wplus,low_beat_wplus
K200,MKT_VOL_20D,MARKET,DISCOVERY_2016_2022,328,108,108,-0.0006789173609599619,-0.00011512361043003294,0.0005637937505299289,0.5277777777777778,0.5648148148148148
K200,MKT_VOL_20D,MARKET,NORMAL_2023_2024,97,32,32,-0.0008230304260331603,-0.0020198259707541184,-0.001196795544720958,0.46875,0.625
K200,MKT_VOL_20D,MARKET,BULL_2025,49,16,16,0.0014265505055745908,0.004247541501638635,0.002820990996064044,0.4375,0.4375
K200,MKT_VOL_20D,EW4,DISCOVERY_2016_2022,328,108,108,-0.000497105254491083,-0.0002808544770355709,0.0002162507774555121,0.2222222222222222,0.35185185185185186
K200,MKT_VOL_20D,EW4,NORMAL_2023_2024,97,32,32,0.001353086527330864,9.148137561810089e-07,-0.001352171713574683,0.21875,0.34375
K200,MKT_VOL_20D,EW4,BULL_2025,49,16,16,-0.0006977715020085526,0.0010980169591146623,0.001795788461123215,0.4375,0.4375
K200,MKT_VOL_20D,MOMENTUM,DISCOVERY_2016_2022,328,108,108,-0.0011661925831331636,-0.0014802309303140805,-0.00031403834718091687,0.4351851851851852,0.48148148148148145
K200,MKT_VOL_20D,MOMENTUM,NORMAL_2023_2024,97,32,32,0.0005995069560700802,-3.0376325909765303e-05,-0.0006298832819798454,0.5,0.4375
K200,MKT_VOL_20D,MOMENTUM,BULL_2025,49,16,16,5.6261942476409574e-05,0.0015713523742352594,0.0015150904317588498,0.5,0.625
K200,MKT_VOL_20D,REVISION,DISCOVERY_2016_2022,328,108,108,-0.000626776046881828,-8.70113261528751e-05,0.0005397647207289528,0.4444444444444444,0.4074074074074074
K200,MKT_VOL_20D,REVISION,NORMAL_2023_2024,97,32,32,0.003709217528006686,0.0012361972401586279,-0.002473020287848058,0.46875,0.5
K200,MKT_VOL_20D,REVISION,BULL_2025,49,16,16,0.0006592548916008615,0.0047278767809011794,0.004068621889300318,0.4375,0.625
K200,MKT_VOL_20D,VALUE,DISCOVERY_2016_2022,328,108,108,0.0001879337776257107,0.00041927021045735447,0.00023133643283164377,0.4444444444444444,0.3888888888888889
K200,MKT_VOL_20D,VALUE,NORMAL_2023_2024,97,32,32,-0.0005306506188943231,-0.0009474772654546688,-0.00041682664656034576,0.375,0.34375
