universe,eval_year,model,action,feature,coef_std,alpha
KOSDAQ,2024,FACTOR_ONLY,FLOW,MOMENTUM_spread_20d,7.76103684175027e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,MOMENTUM_top_60d,-0.00013926962999005152,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,MOMENTUM_spread_60d,0.0004118370026264311,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,MOMENTUM_member_positive_spread_share_20d,-5.705614546424013e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,MOMENTUM_member_same_sign_20d,-0.0003441020959272697,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_top_20d,6.289155500570505e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_spread_20d,-0.0002862617726297751,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_top_60d,-0.0007553417112692044,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_spread_60d,-0.0011944402929180105,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_member_positive_spread_share_20d,6.299639440283895e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,REVISION_member_same_sign_20d,-0.0003854520403015566,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_top_20d,-0.00020401751214899934,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_spread_20d,-0.00029750904230379637,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_top_60d,-0.000171010292959442,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_spread_60d,-0.0004355568228840024,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_member_positive_spread_share_20d,-9.391549053934471e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,VALUE_member_same_sign_20d,1.0259751490937903e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_top_20d,2.6999378719069167e-05,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_spread_20d,-0.00024480266439291267,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_top_60d,0.00028451858164481016,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_spread_60d,-0.0005178188072485425,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_member_positive_spread_share_20d,-0.00022375131887293831,100.0
KOSDAQ,2024,FACTOR_ONLY,FLOW,FLOW_member_same_sign_20d,0.0009198229773703013,100.0
KOSDAQ,2024,FULL,FLOW,MKT_RET_20D,-6.638334540598405e-05,100.0
KOSDAQ,2024,FULL,FLOW,MKT_RET_60D,0.0005426480839379826,100.0
KOSDAQ,2024,FULL,FLOW,MKT_VOL_20D,-0.0005944381753705353,100.0
KOSDAQ,2024,FULL,FLOW,MKT_DD_60D,-0.000980744442602991,100.0
KOSDAQ,2024,FULL,FLOW,LIQ_5D_20D,0.00048110707435259606,100.0
KOSDAQ,2024,FULL,FLOW,LIQ_1D_20D,0.00015558423125478985,100.0
KOSDAQ,2024,FULL,FLOW,RELATIVE_WORKING_BREADTH,3.3696938637146934e-05,100.0
KOSDAQ,2024,FULL,FLOW,ABS_CONFIRMED_BREADTH,0.00037862420279014604,100.0
KOSDAQ,2024,FULL,FLOW,DEFENSIVE_WORKING_BREADTH,-0.0005153538976435438,100.0
KOSDAQ,2024,FULL,FLOW,REVERSE_BREADTH,-0.0008371639818869504,100.0
KOSDAQ,2024,FULL,FLOW,BEARISH_REVERSE_BREADTH,-0.00030547860732171037,100.0
KOSDAQ,2024,FULL,FLOW,POSITIVE_ABS_BREADTH,0.0003397914920899118,100.0
KOSDAQ,2024,FULL,FLOW,WPLUS_FAMILY_SHARE,-0.0002634108878225355,100.0
KOSDAQ,2024,FULL,FLOW,WMINUS_FAMILY_SHARE,0.00012849211430684935,100.0
KOSDAQ,2024,FULL,FLOW,RMINUS_FAMILY_SHARE,-0.00013669540971046157,100.0
KOSDAQ,2024,FULL,FLOW,WPLUS_PAIR_SHARE,0.00011757788615561264,100.0
KOSDAQ,2024,FULL,FLOW,CONFLICT_PAIR_SHARE,-0.0009204213881093649,100.0
KOSDAQ,2024,FULL,FLOW,LEADER_STRENGTH_60D,0.00045943173220042995,100.0
KOSDAQ,2024,FULL,FLOW,SPREAD_DISPERSION_20D,-0.00011227719794497574,100.0
KOSDAQ,2024,FULL,FLOW,FAMILY_MEMBER_AGREEMENT,0.00013179933787050942,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_top_20d,-0.0007230112009906778,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_spread_20d,4.995923068061237e-05,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_top_60d,-0.0002168263823055073,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_spread_60d,0.0003788788921942993,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_member_positive_spread_share_20d,3.381427281467099e-05,100.0
KOSDAQ,2024,FULL,FLOW,MOMENTUM_member_same_sign_20d,-0.00025236143309358556,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_top_20d,6.943613589550522e-05,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_spread_20d,-0.00025186627422688323,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_top_60d,-0.0007057072769701904,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_spread_60d,-0.0012162943594365972,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_member_positive_spread_share_20d,4.826544277294536e-05,100.0
KOSDAQ,2024,FULL,FLOW,REVISION_member_same_sign_20d,-0.0003767021769557569,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_top_20d,-0.0002556392994014516,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_spread_20d,-0.0003672370158090935,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_top_60d,-0.0001518453240625529,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_spread_60d,-0.0005062833531754215,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_member_positive_spread_share_20d,-0.00011305823086847752,100.0
KOSDAQ,2024,FULL,FLOW,VALUE_member_same_sign_20d,-1.4044361910281286e-06,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_top_20d,1.0974784645256592e-05,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_spread_20d,-0.00024075149280502065,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_top_60d,0.0003171996813307452,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_spread_60d,-0.000518812948813306,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_member_positive_spread_share_20d,-0.0001927233190800429,100.0
KOSDAQ,2024,FULL,FLOW,FLOW_member_same_sign_20d,0.0008444902338116464,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,MKT_RET_20D,0.000628573101983974,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,MKT_RET_60D,0.0006045348583206855,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,MKT_VOL_20D,-0.0002473429865381558,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,MKT_DD_60D,-0.0008740488498545633,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,LIQ_5D_20D,0.0009361263742702923,100.0
KOSDAQ,2025,MARKET_ONLY,MARKET,LIQ_1D_20D,-0.0001596911929834941,100.0
KOSDAQ,2025,FACTOR_ONLY,MARKET,RELATIVE_WORKING_BREADTH,0.01639897780237356,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,ABS_CONFIRMED_BREADTH,-0.016586026975622458,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,DEFENSIVE_WORKING_BREADTH,-0.011407687549020686,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVERSE_BREADTH,-0.004554718991212612,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,BEARISH_REVERSE_BREADTH,0.0007004723424965803,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,POSITIVE_ABS_BREADTH,0.0017498227280771223,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,WPLUS_FAMILY_SHARE,0.0007475396284533987,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,WMINUS_FAMILY_SHARE,-0.0002657838391678894,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,RMINUS_FAMILY_SHARE,0.0005915576102201794,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,WPLUS_PAIR_SHARE,0.0009687107386334615,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,CONFLICT_PAIR_SHARE,-0.0012790324657994193,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,LEADER_STRENGTH_60D,0.0001587357222272097,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,SPREAD_DISPERSION_20D,0.0016045002066187026,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FAMILY_MEMBER_AGREEMENT,-9.38916958124203e-05,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_top_20d,-0.009169796449966645,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_spread_20d,0.0010048162907631349,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_top_60d,0.005366164247676698,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_spread_60d,-0.0013079517521521699,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_member_positive_spread_share_20d,-0.00030515275693674565,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,MOMENTUM_member_same_sign_20d,-0.0005137336742400134,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_top_20d,0.00016526304673141,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_spread_20d,-0.0015315294794869044,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_top_60d,0.00032951757288723644,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_spread_60d,-0.0016064031587464769,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_member_positive_spread_share_20d,-0.00017127124812835404,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,REVISION_member_same_sign_20d,-0.0003874258853457935,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_top_20d,-0.005627883255451852,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_spread_20d,0.0027298851800168803,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_top_60d,-0.000587210908563088,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_spread_60d,-0.0009914716973553888,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_member_positive_spread_share_20d,-0.0016026729675810932,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,VALUE_member_same_sign_20d,-0.00036524680284705235,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_top_20d,0.014847762182966184,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_spread_20d,-0.005064000673971728,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_top_60d,-0.00494408731810135,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_spread_60d,0.0011528951429994536,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_member_positive_spread_share_20d,-0.0006140159680608007,0.1
KOSDAQ,2025,FACTOR_ONLY,MARKET,FLOW_member_same_sign_20d,0.0009971193355440833,0.1
KOSDAQ,2025,FULL,MARKET,MKT_RET_20D,-0.00019723889207893072,100.0
KOSDAQ,2025,FULL,MARKET,MKT_RET_60D,0.0005681905367087953,100.0
KOSDAQ,2025,FULL,MARKET,MKT_VOL_20D,-0.00039999782722646395,100.0
KOSDAQ,2025,FULL,MARKET,MKT_DD_60D,-0.0007245844697855246,100.0
KOSDAQ,2025,FULL,MARKET,LIQ_5D_20D,0.0006746340172716835,100.0
KOSDAQ,2025,FULL,MARKET,LIQ_1D_20D,-0.00015454049124404495,100.0
KOSDAQ,2025,FULL,MARKET,RELATIVE_WORKING_BREADTH,0.0003498894692320723,100.0
KOSDAQ,2025,FULL,MARKET,ABS_CONFIRMED_BREADTH,-0.00033665568586942895,100.0
KOSDAQ,2025,FULL,MARKET,DEFENSIVE_WORKING_BREADTH,0.0006392629146780142,100.0
KOSDAQ,2025,FULL,MARKET,REVERSE_BREADTH,-0.0013169663914193272,100.0
KOSDAQ,2025,FULL,MARKET,BEARISH_REVERSE_BREADTH,-0.0002799214308787562,100.0
KOSDAQ,2025,FULL,MARKET,POSITIVE_ABS_BREADTH,0.0002667651209878239,100.0
KOSDAQ,2025,FULL,MARKET,WPLUS_FAMILY_SHARE,0.0003013704360056921,100.0
KOSDAQ,2025,FULL,MARKET,WMINUS_FAMILY_SHARE,3.171315396531965e-05,100.0
KOSDAQ,2025,FULL,MARKET,RMINUS_FAMILY_SHARE,6.644994881978487e-05,100.0
KOSDAQ,2025,FULL,MARKET,WPLUS_PAIR_SHARE,0.0004608811571911754,100.0
KOSDAQ,2025,FULL,MARKET,CONFLICT_PAIR_SHARE,-0.0006863338396022478,100.0
KOSDAQ,2025,FULL,MARKET,LEADER_STRENGTH_60D,0.000582408944532739,100.0
KOSDAQ,2025,FULL,MARKET,SPREAD_DISPERSION_20D,0.0003012654968497208,100.0
KOSDAQ,2025,FULL,MARKET,FAMILY_MEMBER_AGREEMENT,2.129196952177094e-05,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_top_20d,6.679311260949064e-05,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_spread_20d,-0.00018008250025055385,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_top_60d,0.0004535954355121793,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_spread_60d,0.0003398527818785138,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_member_positive_spread_share_20d,4.840447168771995e-05,100.0
KOSDAQ,2025,FULL,MARKET,MOMENTUM_member_same_sign_20d,-0.00029587142605103843,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_top_20d,0.00034676594197086146,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_spread_20d,-0.00019453892707371363,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_top_60d,-0.00041313562677325436,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_spread_60d,-0.0012898779206726935,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_member_positive_spread_share_20d,0.00012940963447640304,100.0
KOSDAQ,2025,FULL,MARKET,REVISION_member_same_sign_20d,-0.0003253628845032203,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_top_20d,-0.0004890185401562279,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_spread_20d,0.00023694397993070408,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_top_60d,-0.0009568297431505555,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_spread_60d,-0.00025047436271557577,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_member_positive_spread_share_20d,-0.00013583522410637932,100.0
KOSDAQ,2025,FULL,MARKET,VALUE_member_same_sign_20d,-0.00014273710481764598,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_top_20d,0.0012366482528686628,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_spread_20d,-0.0003873293332199102,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_top_60d,0.0001567113066466683,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_spread_60d,-0.0005648396417799539,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_member_positive_spread_share_20d,-0.0004765845316727475,100.0
KOSDAQ,2025,FULL,MARKET,FLOW_member_same_sign_20d,0.0007521864444765266,100.0
KOSDAQ,2025,MARKET_ONLY,EW4,MKT_RET_20D,0.0003182360292576707,10.0
KOSDAQ,2025,MARKET_ONLY,EW4,MKT_RET_60D,0.0008077561510461271,10.0
KOSDAQ,2025,MARKET_ONLY,EW4,MKT_VOL_20D,-0.0006426724727240701,10.0
KOSDAQ,2025,MARKET_ONLY,EW4,MKT_DD_60D,-0.0009008143381424997,10.0
KOSDAQ,2025,MARKET_ONLY,EW4,LIQ_5D_20D,0.0006319744548423545,10.0
KOSDAQ,2025,MARKET_ONLY,EW4,LIQ_1D_20D,-0.00016387904805159164,10.0
KOSDAQ,2025,FACTOR_ONLY,EW4,RELATIVE_WORKING_BREADTH,0.00012080185512942238,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,ABS_CONFIRMED_BREADTH,0.00024102720562942443,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,DEFENSIVE_WORKING_BREADTH,-0.0001485246376601573,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVERSE_BREADTH,-0.0005364903681379636,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,BEARISH_REVERSE_BREADTH,-0.00019485250377774307,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,POSITIVE_ABS_BREADTH,0.0003445920124306961,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,WPLUS_FAMILY_SHARE,-0.00021914850136344616,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,WMINUS_FAMILY_SHARE,0.0003000595649906961,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,RMINUS_FAMILY_SHARE,-1.5534663553618733e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,WPLUS_PAIR_SHARE,1.818401305839648e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,CONFLICT_PAIR_SHARE,-0.0006883184742237587,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,LEADER_STRENGTH_60D,0.00035843363415953274,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,SPREAD_DISPERSION_20D,-0.0001371071930086791,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FAMILY_MEMBER_AGREEMENT,9.609067324841379e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_top_20d,-0.0003775712335384522,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_spread_20d,4.6722020542772186e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_top_60d,9.49161339761459e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_spread_60d,7.019023205956588e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_member_positive_spread_share_20d,-4.651857030804985e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,MOMENTUM_member_same_sign_20d,2.0408312591032023e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_top_20d,2.6569801461226943e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_spread_20d,-7.974476551587462e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_top_60d,-0.0006391022803729548,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_spread_60d,-0.0007070744635034753,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_member_positive_spread_share_20d,0.00030628115419680804,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,REVISION_member_same_sign_20d,-0.00048298172787106014,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_top_20d,8.918978349829145e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_spread_20d,0.00013427410112421798,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_top_60d,-0.0003141029294867618,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_spread_60d,-0.00041838182771982693,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_member_positive_spread_share_20d,-0.00012834836087721917,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,VALUE_member_same_sign_20d,-2.081462363007981e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_top_20d,0.0002526465715328147,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_spread_20d,-0.0002191010530625778,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_top_60d,0.00046211492813212315,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_spread_60d,-0.0003893063770314312,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_member_positive_spread_share_20d,-0.0002232273533949546,100.0
KOSDAQ,2025,FACTOR_ONLY,EW4,FLOW_member_same_sign_20d,0.0006140201154331554,100.0
KOSDAQ,2025,FULL,EW4,MKT_RET_20D,-0.00024898541095270813,100.0
KOSDAQ,2025,FULL,EW4,MKT_RET_60D,0.00041199273714863225,100.0
KOSDAQ,2025,FULL,EW4,MKT_VOL_20D,-0.0005058088801484882,100.0
KOSDAQ,2025,FULL,EW4,MKT_DD_60D,-0.00033496119288642146,100.0
KOSDAQ,2025,FULL,EW4,LIQ_5D_20D,0.0003563761732268353,100.0
KOSDAQ,2025,FULL,EW4,LIQ_1D_20D,6.004785172302759e-05,100.0
KOSDAQ,2025,FULL,EW4,RELATIVE_WORKING_BREADTH,0.00010417461065412457,100.0
KOSDAQ,2025,FULL,EW4,ABS_CONFIRMED_BREADTH,0.0002598204143508163,100.0
KOSDAQ,2025,FULL,EW4,DEFENSIVE_WORKING_BREADTH,-0.00018195174795226988,100.0
KOSDAQ,2025,FULL,EW4,REVERSE_BREADTH,-0.0005600131573499432,100.0
KOSDAQ,2025,FULL,EW4,BEARISH_REVERSE_BREADTH,-0.0002023189069615708,100.0
KOSDAQ,2025,FULL,EW4,POSITIVE_ABS_BREADTH,0.0002998688054815075,100.0
KOSDAQ,2025,FULL,EW4,WPLUS_FAMILY_SHARE,-0.0002424573395721867,100.0
KOSDAQ,2025,FULL,EW4,WMINUS_FAMILY_SHARE,0.00032237328386870245,100.0
KOSDAQ,2025,FULL,EW4,RMINUS_FAMILY_SHARE,-2.1993114306878434e-05,100.0
KOSDAQ,2025,FULL,EW4,WPLUS_PAIR_SHARE,2.344045991691e-05,100.0
KOSDAQ,2025,FULL,EW4,CONFLICT_PAIR_SHARE,-0.0007031925427193763,100.0
KOSDAQ,2025,FULL,EW4,LEADER_STRENGTH_60D,0.00030988987892491596,100.0
KOSDAQ,2025,FULL,EW4,SPREAD_DISPERSION_20D,-0.00012572777538287283,100.0
KOSDAQ,2025,FULL,EW4,FAMILY_MEMBER_AGREEMENT,0.00010481826078075331,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_top_20d,-0.0004049229733079412,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_spread_20d,1.9112472649326052e-05,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_top_60d,2.9672952007152913e-05,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_spread_60d,0.00010415752720128347,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_member_positive_spread_share_20d,-2.4179023324764232e-05,100.0
KOSDAQ,2025,FULL,EW4,MOMENTUM_member_same_sign_20d,6.240397589288155e-05,100.0
KOSDAQ,2025,FULL,EW4,REVISION_top_20d,3.9692768191311274e-05,100.0
KOSDAQ,2025,FULL,EW4,REVISION_spread_20d,-4.885777925313823e-05,100.0
KOSDAQ,2025,FULL,EW4,REVISION_top_60d,-0.0006891651585267436,100.0
KOSDAQ,2025,FULL,EW4,REVISION_spread_60d,-0.0007371199905962312,100.0
KOSDAQ,2025,FULL,EW4,REVISION_member_positive_spread_share_20d,0.0002860800837922079,100.0
KOSDAQ,2025,FULL,EW4,REVISION_member_same_sign_20d,-0.0004722121411525899,100.0
KOSDAQ,2025,FULL,EW4,VALUE_top_20d,9.994034501118994e-05,100.0
KOSDAQ,2025,FULL,EW4,VALUE_spread_20d,9.373754109847159e-05,100.0
KOSDAQ,2025,FULL,EW4,VALUE_top_60d,-0.0003228164883328814,100.0
KOSDAQ,2025,FULL,EW4,VALUE_spread_60d,-0.0005299718298594263,100.0
KOSDAQ,2025,FULL,EW4,VALUE_member_positive_spread_share_20d,-0.00014133903592320935,100.0
KOSDAQ,2025,FULL,EW4,VALUE_member_same_sign_20d,-2.939108427344484e-06,100.0
KOSDAQ,2025,FULL,EW4,FLOW_top_20d,0.0002623233984141596,100.0
KOSDAQ,2025,FULL,EW4,FLOW_spread_20d,-0.00023227152367944295,100.0
KOSDAQ,2025,FULL,EW4,FLOW_top_60d,0.00043664128450320716,100.0
KOSDAQ,2025,FULL,EW4,FLOW_spread_60d,-0.00037921984908236743,100.0
KOSDAQ,2025,FULL,EW4,FLOW_member_positive_spread_share_20d,-0.00019524487699091158,100.0
KOSDAQ,2025,FULL,EW4,FLOW_member_same_sign_20d,0.0005639493713614328,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,MKT_RET_20D,0.0010342061747005452,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,MKT_RET_60D,0.0007098889053045161,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,MKT_VOL_20D,-0.00030805006341247095,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,MKT_DD_60D,-0.00023872966011819223,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,LIQ_5D_20D,-0.0005741512960707727,100.0
KOSDAQ,2025,MARKET_ONLY,MOMENTUM,LIQ_1D_20D,-0.00020024186794130892,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,RELATIVE_WORKING_BREADTH,-0.00023994585781634067,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,ABS_CONFIRMED_BREADTH,-0.000362609749402556,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,DEFENSIVE_WORKING_BREADTH,0.00021040367031647172,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,REVERSE_BREADTH,0.0004984351108396891,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,BEARISH_REVERSE_BREADTH,-0.00035517380019529286,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,POSITIVE_ABS_BREADTH,0.00020856134862843337,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,WPLUS_FAMILY_SHARE,0.0006346775359875566,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,WMINUS_FAMILY_SHARE,0.0010920400349226263,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,RMINUS_FAMILY_SHARE,6.978430124387366e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,WPLUS_PAIR_SHARE,0.0010638617238661256,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,CONFLICT_PAIR_SHARE,-0.0003516681222807779,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,LEADER_STRENGTH_60D,-0.0008937934688476439,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,SPREAD_DISPERSION_20D,-8.817874755400836e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,FAMILY_MEMBER_AGREEMENT,0.00018168693641413452,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,MOMENTUM_top_20d,6.461427963598693e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,MOMENTUM_spread_20d,0.0006611162924429165,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,MOMENTUM_top_60d,4.5172036488840196e-05,100.0
KOSDAQ,2025,FACTOR_ONLY,MOMENTUM,MOMENTUM_spread_60d,-0.0009287757256198486,100.0
