signal_date,date,universe,family,top_abs_5d,bottom_abs_5d,spread_5d,n_side
2018-08-28,2018-09-04,KOSPI_EX_K200,MOMENTUM,0.016825419013839077,0.008445744567560488,0.008379674446278589,29
2018-08-28,2018-09-04,KOSPI_EX_K200,REVISION,0.013030091974086425,-0.0055874936239499575,0.018617585598036383,17
2018-08-28,2018-09-04,KOSPI_EX_K200,VALUE,0.0005127814559939852,0.012815111377430882,-0.012302329921436896,18
2018-08-28,2018-09-04,KOSPI_EX_K200,FLOW,0.0018118924381459018,0.004651718035353176,-0.0028398255972072743,31
2018-08-28,2018-09-04,KOSPI_ALL,MOMENTUM,0.013425000161600177,-0.0025051245480329416,0.01593012470963312,67
2018-08-28,2018-09-04,KOSPI_ALL,REVISION,0.004608634942099219,-0.011541707347984433,0.016150342290083653,52
2018-08-28,2018-09-04,KOSPI_ALL,VALUE,-0.009820112073246198,0.018417962019305543,-0.02823807409255174,52
2018-08-28,2018-09-04,KOSPI_ALL,FLOW,2.9670331657525525e-05,0.002073108626578751,-0.0020434382949212253,69
2018-08-28,2018-09-04,KOSDAQ,MOMENTUM,0.05179205170562033,0.031648362994214224,0.020143688711406108,39
2018-08-28,2018-09-04,KOSDAQ,REVISION,0.028737440730500812,0.027859734746208235,0.0008777059842925775,24
2018-08-28,2018-09-04,KOSDAQ,VALUE,0.011854681626724395,0.030224513674346958,-0.01836983204762256,24
2018-08-28,2018-09-04,KOSDAQ,FLOW,0.030575510136689014,0.046501176295754544,-0.01592566615906553,40
2018-08-28,2018-09-04,KOSPI_KOSDAQ_ALL,MOMENTUM,0.03015493392940223,0.007192824986470257,0.022962108942931974,106
