strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-1.3704685578996744e-05,0.003187919463087249,-1.3704685578996744e-05,-2.326844396825853e-05,-3.283220235752027e-05,net_delta_60,-3.283220235752027e-05,-0.00033022159194735946,0.00022169869954968268,0.43
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0005412817414072183,0.003350515463917523,0.0005412817414072183,0.0005312301950154658,0.0005211786486237133,gross_delta,0.0005412817414072183,0.0002618447341566477,0.0008894397244113075,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0005412817414072183,0.003350515463917523,0.0005412817414072183,0.0005312301950154658,0.0005211786486237133,net_delta_30,0.0005312301950154658,0.0002478262541744645,0.0008878087732608743,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0005412817414072183,0.003350515463917523,0.0005412817414072183,0.0005312301950154658,0.0005211786486237133,net_delta_60,0.0005211786486237133,0.00023360618026816398,0.0008702275531785617,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.000314728067821152,0.004017857142857147,-0.000314728067821152,-0.00032678163924972325,-0.00033883521067829464,gross_delta,-0.000314728067821152,-0.0011156341583816742,0.0005620922125303783,0.23816666666666667
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.000314728067821152,0.004017857142857147,-0.000314728067821152,-0.00032678163924972325,-0.00033883521067829464,net_delta_30,-0.00032678163924972325,-0.0011443281911639863,0.000562479308546999,0.22283333333333333
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.000314728067821152,0.004017857142857147,-0.000314728067821152,-0.00032678163924972325,-0.00033883521067829464,net_delta_60,-0.00033883521067829464,-0.001153286232343715,0.0005617075536493,0.22783333333333333
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.00012418103932879156,0.0010000000000000009,-0.00012418103932879156,-0.00012718103932879153,-0.00013018103932879155,gross_delta,-0.00012418103932879156,-0.00045560227225681854,0.0001186505017049776,0.21866666666666668
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.00012418103932879156,0.0010000000000000009,-0.00012418103932879156,-0.00012718103932879153,-0.00013018103932879155,net_delta_30,-0.00012718103932879153,-0.0004593730058509742,0.0001193274330727946,0.211
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.00012418103932879156,0.0010000000000000009,-0.00012418103932879156,-0.00012718103932879153,-0.00013018103932879155,net_delta_60,-0.00013018103932879155,-0.000458826024047631,0.00012095065818303304,0.21316666666666667
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0007009650690490513,0.007812500000000002,0.0007009650690490513,0.0006775275690490513,0.0006540900690490515,gross_delta,0.0007009650690490513,0.0003926318773100734,0.0010518320942506086,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0007009650690490513,0.007812500000000002,0.0007009650690490513,0.0006775275690490513,0.0006540900690490515,net_delta_30,0.0006775275690490513,0.0003479442506082964,0.0010303071403519601,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0007009650690490513,0.007812500000000002,0.0007009650690490513,0.0006775275690490513,0.0006540900690490515,net_delta_60,0.0006540900690490515,0.00032317742081559565,0.001033801663046154,1.0
