weight,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
0.1,K200,10,EARLY_2016_2019,98,-7.113230735123353e-05,6.377551020407687e-05,-7.113230735123353e-05,-7.132363388184573e-05,-7.151496041245798e-05,net_delta_60,-7.151496041245798e-05,-0.0005389699447791782,0.00034435251780161796,0.36933333333333335
0.1,K200,10,LATE_2020_2022,75,0.00018139344116015028,0.0030000000000000027,0.00018139344116015028,0.0001723934411601502,0.0001633934411601502,gross_delta,0.00018139344116015028,-0.00029176878061649677,0.0006583188990277987,0.7706666666666667
0.1,K200,10,LATE_2020_2022,75,0.00018139344116015028,0.0030000000000000027,0.00018139344116015028,0.0001723934411601502,0.0001633934411601502,net_delta_30,0.0001723934411601502,-0.0003086486140478796,0.000675601509983435,0.7503333333333333
0.1,K200,10,LATE_2020_2022,75,0.00018139344116015028,0.0030000000000000027,0.00018139344116015028,0.0001723934411601502,0.0001633934411601502,net_delta_60,0.0001633934411601502,-0.0003170851250139431,0.0006801085267146302,0.7441666666666666
0.1,K200,10,NORMAL_2023_2024,48,0.0007648182326326745,0.0018229166666666695,0.0007648182326326745,0.0007593494826326746,0.0007538807326326746,gross_delta,0.0007648182326326745,4.874025587447832e-05,0.0014996740029479554,0.9816666666666667
0.1,K200,10,NORMAL_2023_2024,48,0.0007648182326326745,0.0018229166666666695,0.0007648182326326745,0.0007593494826326746,0.0007538807326326746,net_delta_30,0.0007593494826326746,2.309241841296428e-05,0.0014781066566747333,0.9775
0.1,K200,10,NORMAL_2023_2024,48,0.0007648182326326745,0.0018229166666666695,0.0007648182326326745,0.0007593494826326746,0.0007538807326326746,net_delta_60,0.0007538807326326746,2.303929677225013e-05,0.0014770580024988215,0.9788333333333333
0.1,K200,10,YTD_2026,13,9.448710510650971e-05,0.007692307692307697,9.448710510650971e-05,7.141018202958663e-05,4.8333258952663565e-05,gross_delta,9.448710510650971e-05,-0.0012588286933272316,0.0014509843077920052,0.5615
0.1,K200,10,YTD_2026,13,9.448710510650971e-05,0.007692307692307697,9.448710510650971e-05,7.141018202958663e-05,4.8333258952663565e-05,net_delta_30,7.141018202958663e-05,-0.0013271037278738702,0.0013929334352310175,0.5381666666666667
0.1,K200,10,YTD_2026,13,9.448710510650971e-05,0.007692307692307697,9.448710510650971e-05,7.141018202958663e-05,4.8333258952663565e-05,net_delta_60,4.8333258952663565e-05,-0.0012673382284193466,0.0014019579622950877,0.5416666666666666
0.1,K200,20,BULL_2025,12,0.0019567582883363278,0.00572916666666667,0.0019567582883363278,0.0019395707883363277,0.0019223832883363276,gross_delta,0.0019567582883363278,-9.185727333419962e-05,0.004256711332420162,0.9676666666666667
0.1,K200,20,BULL_2025,12,0.0019567582883363278,0.00572916666666667,0.0019567582883363278,0.0019395707883363277,0.0019223832883363276,net_delta_30,0.0019395707883363277,-0.00013407070760723647,0.004214884376576488,0.9618333333333333
0.1,K200,20,BULL_2025,12,0.0019567582883363278,0.00572916666666667,0.0019567582883363278,0.0019395707883363277,0.0019223832883363276,net_delta_60,0.0019223832883363276,-0.00011814273158844062,0.004207071876576487,0.9658333333333333
0.1,K200,20,EARLY_2016_2019,49,-0.0001949968277242392,0.0029336734693877504,-0.0001949968277242392,-0.00020379784813240247,-0.00021259886854056573,gross_delta,-0.0001949968277242392,-0.0008878073283086075,0.0004955168068919982,0.2915
0.1,K200,20,EARLY_2016_2019,49,-0.0001949968277242392,0.0029336734693877504,-0.0001949968277242392,-0.00020379784813240247,-0.00021259886854056573,net_delta_30,-0.00020379784813240247,-0.0008678175108263156,0.0005144425309976326,0.2876666666666667
0.1,K200,20,EARLY_2016_2019,49,-0.0001949968277242392,0.0029336734693877504,-0.0001949968277242392,-0.00020379784813240247,-0.00021259886854056573,net_delta_60,-0.00021259886854056573,-0.0008989320411520929,0.00048127587779122824,0.27466666666666667
0.1,K200,20,LATE_2020_2022,38,0.0011716275648505122,0.00032894736842104124,0.0011716275648505122,0.0011706407227452488,0.001169653880639986,gross_delta,0.0011716275648505122,0.0003159598043750215,0.002116322455636816,0.9966666666666667
0.1,K200,20,LATE_2020_2022,38,0.0011716275648505122,0.00032894736842104124,0.0011716275648505122,0.0011706407227452488,0.001169653880639986,net_delta_30,0.0011706407227452488,0.0002759164040929286,0.0021387322096003644,0.995
0.1,K200,20,LATE_2020_2022,38,0.0011716275648505122,0.00032894736842104124,0.0011716275648505122,0.0011706407227452488,0.001169653880639986,net_delta_60,0.001169653880639986,0.0002830252589845817,0.002148504476665377,0.9958333333333333
0.1,K200,20,NORMAL_2023_2024,24,-0.0005615149029714969,-0.0013020833333333356,-0.0005615149029714969,-0.0005576086529714968,-0.000553702402971497,gross_delta,-0.0005615149029714969,-0.0017257862396617997,0.000606259737997939,0.17366666666666666
0.1,K200,20,NORMAL_2023_2024,24,-0.0005615149029714969,-0.0013020833333333356,-0.0005615149029714969,-0.0005576086529714968,-0.000553702402971497,net_delta_30,-0.0005576086529714968,-0.001715403476311828,0.0006945720421129131,0.1955
0.1,K200,20,NORMAL_2023_2024,24,-0.0005615149029714969,-0.0013020833333333356,-0.0005615149029714969,-0.0005576086529714968,-0.000553702402971497,net_delta_60,-0.000553702402971497,-0.0017078243855200247,0.0007025666609070288,0.19216666666666668
0.1,KOSDAQ,5,BULL_2025,49,0.00022400338931900148,0.01147959183673469,0.00022400338931900148,0.00018956461380879744,0.00015512583829859335,gross_delta,0.00022400338931900148,-0.001019583209675524,0.0014993768248934935,0.6148333333333333
0.1,KOSDAQ,5,BULL_2025,49,0.00022400338931900148,0.01147959183673469,0.00022400338931900148,0.00018956461380879744,0.00015512583829859335,net_delta_30,0.00018956461380879744,-0.0010331986819260266,0.0014711016493696339,0.6063333333333333
0.1,KOSDAQ,5,BULL_2025,49,0.00022400338931900148,0.01147959183673469,0.00022400338931900148,0.00018956461380879744,0.00015512583829859335,net_delta_60,0.00015512583829859335,-0.0011094137606569069,0.0014325286364528858,0.5833333333333334
0.1,KOSDAQ,5,EARLY_2016_2019,196,0.00028811086025030735,0.001371173469387757,0.00028811086025030735,0.00028399733984214414,0.0002798838194339809,gross_delta,0.00028811086025030735,5.3931217583377276e-05,0.0005249563172822499,0.994
0.1,KOSDAQ,5,EARLY_2016_2019,196,0.00028811086025030735,0.001371173469387757,0.00028811086025030735,0.00028399733984214414,0.0002798838194339809,net_delta_30,0.00028399733984214414,4.247900934494575e-05,0.0005197224161578939,0.9888333333333333
0.1,KOSDAQ,5,EARLY_2016_2019,196,0.00028811086025030735,0.001371173469387757,0.00028811086025030735,0.00028399733984214414,0.0002798838194339809,net_delta_60,0.0002798838194339809,5.0205824416259385e-05,0.0005122453318767168,0.9911666666666666
0.1,KOSDAQ,5,LATE_2020_2022,149,0.000427619256067026,0.0075083892617449684,0.000427619256067026,0.00040509408828179105,0.0003825689204965561,gross_delta,0.000427619256067026,-0.00011075989220600415,0.0010105817534327907,0.9321666666666667
0.1,KOSDAQ,5,LATE_2020_2022,149,0.000427619256067026,0.0075083892617449684,0.000427619256067026,0.00040509408828179105,0.0003825689204965561,net_delta_30,0.00040509408828179105,-0.00012857315823082963,0.001004177980753928,0.9225
0.1,KOSDAQ,5,LATE_2020_2022,149,0.000427619256067026,0.0075083892617449684,0.000427619256067026,0.00040509408828179105,0.0003825689204965561,net_delta_60,0.0003825689204965561,-0.00015535244524615934,0.0009848289859228773,0.9176666666666666
0.1,KOSDAQ,5,NORMAL_2023_2024,97,-0.00013772776790902568,0.008956185567010309,-0.00013772776790902568,-0.00016459632461005662,-0.00019146488131108753,gross_delta,-0.00013772776790902568,-0.0008512594038174282,0.0005598020072510351,0.36783333333333335
0.1,KOSDAQ,5,NORMAL_2023_2024,97,-0.00013772776790902568,0.008956185567010309,-0.00013772776790902568,-0.00016459632461005662,-0.00019146488131108753,net_delta_30,-0.00016459632461005662,-0.0008781018143448149,0.0005167578517816965,0.3268333333333333
0.1,KOSDAQ,5,NORMAL_2023_2024,97,-0.00013772776790902568,0.008956185567010309,-0.00013772776790902568,-0.00016459632461005662,-0.00019146488131108753,net_delta_60,-0.00019146488131108753,-0.0009005458367986238,0.00047848949774280847,0.30266666666666664
0.1,KOSDAQ,5,YTD_2026,28,0.00031774452425304317,0.014508928571428565,0.00031774452425304317,0.0002742177385387574,0.0002306909528244718,gross_delta,0.00031774452425304317,-0.0013732385337584183,0.0022397148860308783,0.6186666666666667
0.1,KOSDAQ,5,YTD_2026,28,0.00031774452425304317,0.014508928571428565,0.00031774452425304317,0.0002742177385387574,0.0002306909528244718,net_delta_30,0.0002742177385387574,-0.0014379797996105148,0.0021862992645832894,0.613
0.1,KOSDAQ,5,YTD_2026,28,0.00031774452425304317,0.014508928571428565,0.00031774452425304317,0.0002742177385387574,0.0002306909528244718,net_delta_60,0.0002306909528244718,-0.0015587247623213298,0.002216819632619712,0.5808333333333333
0.1,KOSDAQ,10,BULL_2025,25,0.0007730054201284331,0.01600000000000001,0.0007730054201284331,0.0007250054201284332,0.0006770054201284329,gross_delta,0.0007730054201284331,-0.0012914861317923538,0.0027816110846247684,0.7643333333333333
0.1,KOSDAQ,10,BULL_2025,25,0.0007730054201284331,0.01600000000000001,0.0007730054201284331,0.0007250054201284332,0.0006770054201284329,net_delta_30,0.0007250054201284332,-0.0013720886458483835,0.0027252330230512303,0.7575
0.1,KOSDAQ,10,BULL_2025,25,0.0007730054201284331,0.01600000000000001,0.0007730054201284331,0.0007250054201284332,0.0006770054201284329,net_delta_60,0.0006770054201284329,-0.0013910711029711757,0.0026922973350447083,0.7426666666666667
0.1,KOSDAQ,10,EARLY_2016_2019,98,0.0002207097793570748,0.0015306122448979578,0.0002207097793570748,0.000216117942622381,0.0002115261058876871,gross_delta,0.0002207097793570748,-0.00020217114950635165,0.0006367474415305588,0.8448333333333333
0.1,KOSDAQ,10,EARLY_2016_2019,98,0.0002207097793570748,0.0015306122448979578,0.0002207097793570748,0.000216117942622381,0.0002115261058876871,net_delta_30,0.000216117942622381,-0.00021612415899035627,0.0006221135126216637,0.8518333333333333
0.1,KOSDAQ,10,EARLY_2016_2019,98,0.0002207097793570748,0.0015306122448979578,0.0002207097793570748,0.000216117942622381,0.0002115261058876871,net_delta_60,0.0002115261058876871,-0.00021326602821372908,0.0006101260121620432,0.8353333333333334
0.1,KOSDAQ,10,LATE_2020_2022,75,0.0003715720839258239,0.010166666666666662,0.0003715720839258239,0.0003410720839258239,0.00031057208392582403,gross_delta,0.0003715720839258239,-0.0006084804940787142,0.0013247733601083895,0.7755
0.1,KOSDAQ,10,LATE_2020_2022,75,0.0003715720839258239,0.010166666666666662,0.0003715720839258239,0.0003410720839258239,0.00031057208392582403,net_delta_30,0.0003410720839258239,-0.0006320425668486609,0.001318354089318309,0.7421666666666666
0.1,KOSDAQ,10,LATE_2020_2022,75,0.0003715720839258239,0.010166666666666662,0.0003715720839258239,0.0003410720839258239,0.00031057208392582403,net_delta_60,0.00031057208392582403,-0.0007043817177916111,0.0013219564655814,0.7455
0.1,KOSDAQ,10,NORMAL_2023_2024,48,-0.00026046616243891816,0.011979166666666666,-0.00026046616243891816,-0.0002964036624389181,-0.0003323411624389181,gross_delta,-0.00026046616243891816,-0.0019291332567757111,0.0012890043394789459,0.3775
0.1,KOSDAQ,10,NORMAL_2023_2024,48,-0.00026046616243891816,0.011979166666666666,-0.00026046616243891816,-0.0002964036624389181,-0.0003323411624389181,net_delta_30,-0.0002964036624389181,-0.001883272908185915,0.0012520772159474842,0.3626666666666667
0.1,KOSDAQ,10,NORMAL_2023_2024,48,-0.00026046616243891816,0.011979166666666666,-0.00026046616243891816,-0.0002964036624389181,-0.0003323411624389181,net_delta_60,-0.0003323411624389181,-0.0019518282830556925,0.0012185007841600537,0.3476666666666667
0.1,KOSDAQ,10,YTD_2026,13,0.00041713720748608077,0.018269230769230774,0.00041713720748608077,0.0003623295151783885,0.00030752182287069617,gross_delta,0.00041713720748608077,-0.0033193528127076523,0.004080632716406348,0.5996666666666667
0.1,KOSDAQ,10,YTD_2026,13,0.00041713720748608077,0.018269230769230774,0.00041713720748608077,0.0003623295151783885,0.00030752182287069617,net_delta_30,0.0003623295151783885,-0.0034648055324930653,0.004094458934833531,0.5633333333333334
0.1,KOSDAQ,10,YTD_2026,13,0.00041713720748608077,0.018269230769230774,0.00041713720748608077,0.0003623295151783885,0.00030752182287069617,net_delta_60,0.00030752182287069617,-0.0034387278985080648,0.004057273037037823,0.5551666666666667
0.1,KOSDAQ,20,BULL_2025,12,0.00365438236578495,0.013020833333333324,0.00365438236578495,0.00361531986578495,0.00357625736578495,gross_delta,0.00365438236578495,-0.00025579400897548474,0.007738769049343439,0.9631666666666666
0.1,KOSDAQ,20,BULL_2025,12,0.00365438236578495,0.013020833333333324,0.00365438236578495,0.00361531986578495,0.00357625736578495,net_delta_30,0.00361531986578495,-0.0002684325540501595,0.007684081549343438,0.965
0.1,KOSDAQ,20,BULL_2025,12,0.00365438236578495,0.013020833333333324,0.00365438236578495,0.00361531986578495,0.00357625736578495,net_delta_60,0.00357625736578495,-0.0003245440089754846,0.00768340052397051,0.9611666666666666
0.1,KOSDAQ,20,EARLY_2016_2019,49,-0.00037538203979939507,0.0015306122448979515,-0.00037538203979939507,-0.00037997387653408894,-0.00038456571326878265,gross_delta,-0.00037538203979939507,-0.0009350028769999886,0.0002171337328791691,0.102
0.1,KOSDAQ,20,EARLY_2016_2019,49,-0.00037538203979939507,0.0015306122448979515,-0.00037538203979939507,-0.00037997387653408894,-0.00038456571326878265,net_delta_30,-0.00037997387653408894,-0.0009531361949713782,0.00022672181648797132,0.10733333333333334
0.1,KOSDAQ,20,EARLY_2016_2019,49,-0.00037538203979939507,0.0015306122448979515,-0.00037538203979939507,-0.00037997387653408894,-0.00038456571326878265,net_delta_60,-0.00038456571326878265,-0.0009437570462739151,0.00020571949550374346,0.09316666666666666
0.1,KOSDAQ,20,LATE_2020_2022,38,0.0010084418179063697,0.00904605263157895,0.0010084418179063697,0.0009813036600116332,0.0009541655021168962,gross_delta,0.0010084418179063697,-0.0005356549268196619,0.002627510070028153,0.8938333333333334
0.1,KOSDAQ,20,LATE_2020_2022,38,0.0010084418179063697,0.00904605263157895,0.0010084418179063697,0.0009813036600116332,0.0009541655021168962,net_delta_30,0.0009813036600116332,-0.0006030362274527352,0.0026724618666103955,0.8796666666666667
0.1,KOSDAQ,20,LATE_2020_2022,38,0.0010084418179063697,0.00904605263157895,0.0010084418179063697,0.0009813036600116332,0.0009541655021168962,net_delta_60,0.0009541655021168962,-0.0005716405827474804,0.0026510831765434754,0.8783333333333333
0.1,KOSDAQ,20,NORMAL_2023_2024,24,0.0016176993691485412,0.0070312499999999984,0.0016176993691485412,0.0015966056191485409,0.0015755118691485413,gross_delta,0.0016176993691485412,-0.0007891568461355911,0.0037250344649137606,0.9031666666666667
0.1,KOSDAQ,20,NORMAL_2023_2024,24,0.0016176993691485412,0.0070312499999999984,0.0016176993691485412,0.0015966056191485409,0.0015755118691485413,net_delta_30,0.0015966056191485409,-0.0007648350416872166,0.0037272661776001207,0.9103333333333333
0.1,KOSDAQ,20,NORMAL_2023_2024,24,0.0016176993691485412,0.0070312499999999984,0.0016176993691485412,0.0015966056191485409,0.0015755118691485413,net_delta_60,0.0015755118691485413,-0.0008686959910277638,0.003711965639918687,0.9098333333333334
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0007994603421401815,0.019770408163265307,0.0007994603421401815,0.0007401491176503855,0.0006808378931605897,gross_delta,0.0007994603421401815,-0.0006088992318139612,0.002111033262506004,0.8748333333333334
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0007994603421401815,0.019770408163265307,0.0007994603421401815,0.0007401491176503855,0.0006808378931605897,net_delta_30,0.0007401491176503855,-0.0006179972345321684,0.0020551296241691323,0.8603333333333333
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0007994603421401815,0.019770408163265307,0.0007994603421401815,0.0007401491176503855,0.0006808378931605897,net_delta_60,0.0006808378931605897,-0.0007097173199761989,0.001981234165935484,0.8396666666666667
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,196,0.00045465296242352363,0.008067602040816323,0.00045465296242352363,0.0004304501563010747,0.0004062473501786258,gross_delta,0.00045465296242352363,0.00017488848301538908,0.0007359506217635857,0.9988333333333334
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,196,0.00045465296242352363,0.008067602040816323,0.00045465296242352363,0.0004304501563010747,0.0004062473501786258,net_delta_30,0.0004304501563010747,0.00013662570952076912,0.0007094045036378004,0.9986666666666667
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,196,0.00045465296242352363,0.008067602040816323,0.00045465296242352363,0.0004304501563010747,0.0004062473501786258,net_delta_60,0.0004062473501786258,0.00011521458862518765,0.0006829361529846802,0.997
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,0.0007804214058104514,0.02311241610738255,0.0007804214058104514,0.0007110841574883036,0.000641746909166156,gross_delta,0.0007804214058104514,0.000123525941763262,0.0014425808435023096,0.9886666666666667
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,0.0007804214058104514,0.02311241610738255,0.0007804214058104514,0.0007110841574883036,0.000641746909166156,net_delta_30,0.0007110841574883036,7.359640171092279e-05,0.0013784196800219522,0.986
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,0.0007804214058104514,0.02311241610738255,0.0007804214058104514,0.0007110841574883036,0.000641746909166156,net_delta_60,0.000641746909166156,-1.5201490946546748e-05,0.0013104509021544296,0.9711666666666666
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0007433372366916804,0.020682989690721645,0.0007433372366916804,0.0006812882676195155,0.0006192392985473504,gross_delta,0.0007433372366916804,-0.00017084211794235845,0.001682081728096289,0.9425
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0007433372366916804,0.020682989690721645,0.0007433372366916804,0.0006812882676195155,0.0006192392985473504,net_delta_30,0.0006812882676195155,-0.0002596328347688715,0.0015852988777760003,0.926
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0007433372366916804,0.020682989690721645,0.0007433372366916804,0.0006812882676195155,0.0006192392985473504,net_delta_60,0.0006192392985473504,-0.00027117571763121283,0.0015486923825515121,0.9056666666666666
0.1,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.0011476205994661998,0.025892857142857155,0.0011476205994661998,0.0010699420280376284,0.0009922634566090572,gross_delta,0.0011476205994661998,-0.0015861629770139005,0.003407573131295579,0.8128333333333333
