date,universe,eval_year,liquidity_score,persist_score,train_l67,permission,persist_action,liq_top2_gate_gross,liq_top2_gate_w_MOM1M,liq_top2_gate_w_MOM12_1,liq_top2_gate_w_OP12_REV,liq_top2_gate_w_OPFY1_REV,liq_top2_gate_w_PBR12MF,liq_top2_gate_w_PER12MF,liq_top2_gate_w_PRIVATE_FLOW,liq_top2_gate_w_FOREIGN_FLOW,persist_liq_gate_gross,persist_liq_gate_w_MOM1M,persist_liq_gate_w_MOM12_1,persist_liq_gate_w_OP12_REV,persist_liq_gate_w_OPFY1_REV,persist_liq_gate_w_PBR12MF,persist_liq_gate_w_PER12MF,persist_liq_gate_w_PRIVATE_FLOW,persist_liq_gate_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,cost_bps,liq_top2_gate_turnover,liq_top2_gate_ret,persist_liq_gate_turnover,persist_liq_gate_ret,persist_only_turnover,persist_only_ret,top2_turnover,top2_ret,ew8_turnover,ew8_ret
2025-04-17,KOSDAQ,2025,0.4072277986723048,-0.7637528848790888,0.43279974685253003,False,BOTTOM2,0.043990443629223594,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.043990443629223594,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.10263462492082905,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.043990443629223594,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.04324044362922359,0.75,0.04324044362922359,1.0,-0.0313402782910885,1.0,0.10163462492082904,0.0,0.043990443629223594
2025-05-20,KOSDAQ,2025,-0.6602774720461811,-0.5151586450693159,0.43279974685253003,False,BOTTOM2,0.04258111075626135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04258111075626135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.04682497881606345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.04258111075626135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.04258111075626135,0.0,0.04258111075626135,0.0,0.0217816599617391,0.5,0.04632497881606345,0.0,0.04258111075626135
2025-06-19,KOSDAQ,2025,-0.825772685891824,-0.29693439682816997,0.43279974685253003,False,BOTTOM2,-0.0148613768284676,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0148613768284676,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.02796339157893735,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0148613768284676,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.0148613768284676,0.0,-0.0148613768284676,0.5,0.003768437251477901,0.5,-0.02846339157893735,0.0,-0.0148613768284676
2025-07-17,KOSDAQ,2025,0.057386339687486486,0.33822393909777226,0.43279974685253003,False,TOP2,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.014129052882432613,0.0,-0.014129052882432613,0.5,-0.018162666571243553,1.0,-0.018662666571243554,0.0,-0.014129052882432613
2025-08-14,KOSDAQ,2025,0.04989682057773526,0.6538663793519721,0.43279974685253003,False,TOP2,0.0293561107410404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0293561107410404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002519576908775748,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.002519576908775748,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0293561107410404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.0293561107410404,0.0,0.0293561107410404,1.0,0.0015195769087757481,1.0,0.0015195769087757481,0.0,0.0293561107410404
2025-09-12,KOSDAQ,2025,-2.171731550601885,0.21971635748379698,0.43279974685253003,False,EW8,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0021652062868657493,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.03399472400744404,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.03399472400744404,0.0,0.03399472400744404,0.75,0.03324472400744404,1.0,0.0011652062868657493,0.0,0.03399472400744404
2025-10-17,KOSDAQ,2025,-0.43968217820240846,-1.13435596773445,0.43279974685253003,False,BOTTOM2,-0.033270142344914114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.033270142344914114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06260759656202725,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.0028242128197120495,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.033270142344914114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,-0.033270142344914114,0.0,-0.033270142344914114,0.75,-0.06335759656202725,0.5,-0.0033242128197120495,0.0,-0.033270142344914114
2025-11-14,KOSDAQ,2025,0.5210823261148219,0.8597392892211602,0.43279974685253003,True,TOP2,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.024197355794421466,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0021096051651593806,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.023447355794421466,0.75,0.023447355794421466,1.0,0.023197355794421465,0.5,0.023697355794421466,0.0,-0.0021096051651593806
2025-12-12,KOSDAQ,2025,-0.7544280959780977,-0.12212257613373964,0.43279974685253003,False,EW8,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017567217242259698,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.006977144594269576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.007727144594269575,0.75,-0.007727144594269575,0.75,-0.007727144594269575,0.5,-0.0180672172422597,0.0,-0.006977144594269576
2026-01-14,KOSDAQ,2026,0.06940842067658799,-0.6642918198150107,0.4387775667461222,False,BOTTOM2,0.008386680421399475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008386680421399475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.016264834779266553,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.007055995249155796,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.008386680421399475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.008386680421399475,0.0,0.008386680421399475,0.75,-0.017014834779266554,1.0,0.006055995249155796,0.0,0.008386680421399475
2026-02-11,KOSDAQ,2026,0.4361666435576555,0.1247049319162152,0.4387775667461222,False,EW8,0.04759711844925103,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04759711844925103,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04759711844925103,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1072124789459586,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.04759711844925103,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.0,0.04759711844925103,0.0,0.04759711844925103,0.75,0.04684711844925103,0.5,0.1067124789459586,0.0,0.04759711844925103
2026-03-17,KOSDAQ,2026,0.6233543534464016,-0.6563197446246191,0.4387775667461222,True,BOTTOM2,-0.0196825548834364,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.006452944692863101,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.006452944692863101,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0196825548834364,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.011143083458451762,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,-0.0204325548834364,0.75,-0.0072029446928631,0.75,-0.0072029446928631,0.5,-0.0201825548834364,0.0,-0.011143083458451762
2026-04-14,KOSDAQ,2026,-1.100832671575772,0.39238658416381816,0.4387775667461222,False,TOP2,0.05365346587011626,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05365346587011626,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.09517245438179031,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.09517245438179031,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.05365346587011626,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,10,0.75,0.05290346587011626,0.75,0.05290346587011626,1.0,0.09417245438179031,0.5,0.09467245438179031,0.0,0.05365346587011626
2020-01-03,KOSDAQ,2020,0.8457660098231717,-0.2601617286553277,0.1871426518642726,True,BOTTOM2,0.0186485243245297,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.0288017359584509,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0288017359584509,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0186485243245297,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.003627536632959226,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.5,0.0171485243245297,0.5,-0.030301735958450902,0.5,-0.030301735958450902,0.5,0.0171485243245297,0.5,0.002127536632959226
2020-02-04,KOSDAQ,2020,-0.9535496035083814,-0.0963179420561345,0.1871426518642726,False,EW8,-0.02945905089803824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02945905089803824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02945905089803824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.034917091818463405,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02945905089803824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,-0.031709050898038244,0.75,-0.031709050898038244,0.75,-0.031709050898038244,1.0,-0.03791709181846341,0.0,-0.02945905089803824
2020-03-03,KOSDAQ,2020,-0.67346055173383,0.984920921846791,0.1871426518642726,False,TOP2,-0.01881312181862967,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01881312181862967,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0286011982282171,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0286011982282171,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.01881312181862967,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.01881312181862967,0.0,-0.01881312181862967,0.75,0.0263511982282171,1.0,0.0256011982282171,0.0,-0.01881312181862967
2020-03-31,KOSDAQ,2020,1.2673700452945356,-0.5886485812721534,0.1871426518642726,True,BOTTOM2,-0.13221018992002745,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.027729778537427897,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.027729778537427897,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.13221018992002745,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.03333915131489743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,-0.13446018992002745,0.75,0.0254797785374279,1.0,0.024729778537427898,0.5,-0.13371018992002745,0.0,-0.03333915131489743
2020-04-29,KOSDAQ,2020,-0.5540481554278506,0.1413860871517501,0.1871426518642726,False,EW8,-0.018290626162699553,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.018290626162699553,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.018290626162699553,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008632291294957298,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.018290626162699553,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,-0.02054062616269955,0.75,-0.02054062616269955,0.75,-0.02054062616269955,1.0,0.005632291294957298,0.0,-0.018290626162699553
2020-06-01,KOSDAQ,2020,-0.32843642354934893,-0.2430444992481078,0.1871426518642726,False,BOTTOM2,-0.0042673091507569256,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0042673091507569256,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0462486798633959,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0064192327113519,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0042673091507569256,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.0042673091507569256,0.0,-0.0042673091507569256,0.75,-0.0484986798633959,0.5,0.0049192327113519,0.0,-0.0042673091507569256
2020-06-29,KOSDAQ,2020,-0.5959030182525772,0.0010140784780436538,0.1871426518642726,False,EW8,-0.0001784823799786863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0001784823799786863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0001784823799786863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.005906849957449,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0001784823799786863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.0001784823799786863,0.0,-0.0001784823799786863,0.75,-0.002428482379978686,0.5,0.004406849957448999,0.0,-0.0001784823799786863
2020-07-27,KOSDAQ,2020,-0.02652307800428803,0.07825384128816658,0.1871426518642726,False,EW8,0.004595211121085985,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004595211121085985,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004595211121085985,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.029089609333516,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.004595211121085985,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.004595211121085985,0.0,0.004595211121085985,0.0,0.004595211121085985,1.0,-0.032089609333516,0.0,0.004595211121085985
2020-08-25,KOSDAQ,2020,-0.4584872205044195,-0.7169093000918636,0.1871426518642726,False,BOTTOM2,0.003947912306204662,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.003947912306204662,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0197709704987252,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.018714094525238,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.003947912306204662,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.003947912306204662,0.0,0.003947912306204662,0.75,0.0175209704987252,1.0,-0.021714094525238,0.0,0.003947912306204662
2020-09-22,KOSDAQ,2020,0.2788661247430837,0.610282328996019,0.1871426518642726,True,TOP2,0.08634262523872166,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.08634262523872166,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.08634262523872166,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.08634262523872166,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.017449203003368028,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.08409262523872166,0.75,0.08409262523872166,0.5,0.08484262523872166,1.0,0.08334262523872166,0.0,0.017449203003368028
2020-10-26,KOSDAQ,2020,0.44856640587677415,-0.416579192091531,0.1871426518642726,True,BOTTOM2,-0.0304586731483316,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0009165531414738505,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0009165531414738505,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0304586731483316,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.018618660209522714,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.5,-0.0319586731483316,1.0,-0.0020834468585261496,1.0,-0.0020834468585261496,0.5,-0.0319586731483316,0.0,-0.018618660209522714
2020-11-23,KOSDAQ,2020,0.2890098796268951,1.0658125263646399,0.1871426518642726,True,TOP2,0.0104427405066552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0104427405066552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0104427405066552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0104427405066552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.007393427083301863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,1.0,0.007442740506655199,0.5,0.0089427405066552,0.5,0.0089427405066552,1.0,0.007442740506655199,0.0,0.007393427083301863
2020-12-21,KOSDAQ,2020,-0.2593618726888447,-0.38841097228211113,0.1871426518642726,False,BOTTOM2,0.016748311307462925,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016748311307462925,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03540078769532745,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0193010986547155,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.016748311307462925,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.014498311307462925,0.75,0.014498311307462925,1.0,-0.038400787695327454,0.5,0.0178010986547155,0.0,0.016748311307462925
2021-01-21,KOSDAQ,2021,0.11808014412527133,-1.0267918758062031,0.17761708971473725,False,BOTTOM2,0.026316173284813,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026316173284813,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.033121382411454056,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.003918726853761351,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.026316173284813,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.026316173284813,0.0,0.026316173284813,0.5,0.031621382411454055,0.5,-0.00541872685376135,0.0,0.026316173284813
2021-02-22,KOSDAQ,2021,-0.6288641353966056,-0.4419044606396527,0.17761708971473725,False,BOTTOM2,0.011116034599617804,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011116034599617804,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.010867358550968846,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.009028228227273751,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.011116034599617804,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.011116034599617804,0.0,0.011116034599617804,0.5,-0.012367358550968845,1.0,0.006028228227273751,0.0,0.011116034599617804
2021-03-23,KOSDAQ,2021,0.6804979238464449,0.4096618988127929,0.17761708971473725,True,TOP2,0.033205209790701296,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.033205209790701296,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.033205209790701296,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.033205209790701296,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.017440661185109622,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.030955209790701297,0.75,0.030955209790701297,1.0,0.030205209790701296,1.0,0.030205209790701296,0.0,0.017440661185109622
2021-04-20,KOSDAQ,2021,-0.15177578587134208,0.03911872046769748,0.17761708971473725,False,EW8,0.030718611264418702,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.030718611264418702,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.030718611264418702,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00856942473377875,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.030718611264418702,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.028468611264418704,0.75,0.028468611264418704,0.75,0.028468611264418704,0.5,0.007069424733778751,0.0,0.030718611264418702
2021-05-20,KOSDAQ,2021,-0.5109093392789477,-0.5564986070638464,0.17761708971473725,False,BOTTOM2,0.001675362777690189,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.001675362777690189,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0217099867597027,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.004055366021194,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.001675362777690189,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.001675362777690189,0.0,0.001675362777690189,0.75,-0.0239599867597027,1.0,0.001055366021194,0.0,0.001675362777690189
2021-06-17,KOSDAQ,2021,0.12069357002406968,0.5973705536456384,0.17761708971473725,False,TOP2,-0.007618477420099712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.007618477420099712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014649509662513448,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.014649509662513448,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.007618477420099712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.007618477420099712,0.0,-0.007618477420099712,1.0,-0.017649509662513448,0.5,-0.01614950966251345,0.0,-0.007618477420099712
2021-07-15,KOSDAQ,2021,-0.11589240014402469,0.7179485873226314,0.17761708971473725,False,TOP2,-0.007767663634174486,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.007767663634174486,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0020723958874888006,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0020723958874888006,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.007767663634174486,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.007767663634174486,0.0,-0.007767663634174486,1.0,-0.0009276041125111994,1.0,-0.0009276041125111994,0.0,-0.007767663634174486
2021-08-12,KOSDAQ,2021,-0.5285245036004297,0.1613723685810744,0.17761708971473725,False,EW8,0.014911575129040835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014911575129040835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014911575129040835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0168340249702634,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.014911575129040835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.014911575129040835,0.0,0.014911575129040835,0.75,0.012661575129040835,1.0,0.013834024970263401,0.0,0.014911575129040835
2021-09-10,KOSDAQ,2021,-0.13778181984914203,0.7650076397952292,0.17761708971473725,False,TOP2,-0.00955685279717165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00955685279717165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.021105281766395652,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.021105281766395652,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.00955685279717165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.00955685279717165,0.0,-0.00955685279717165,0.75,0.018855281766395653,0.5,0.01960528176639565,0.0,-0.00955685279717165
2021-10-15,KOSDAQ,2021,0.039762062137298715,0.4308342570134461,0.17761708971473725,False,TOP2,0.003938834986082087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.003938834986082087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.057952335041342395,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.057952335041342395,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003938834986082087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.003938834986082087,0.0,0.003938834986082087,0.5,0.056452335041342394,0.5,0.056452335041342394,0.0,0.003938834986082087
2021-11-12,KOSDAQ,2021,-0.3874686193398313,-0.5501694581988333,0.17761708971473725,False,BOTTOM2,-0.0064686524468376624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0064686524468376624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0353677454955214,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.00273838398003365,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0064686524468376624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.0064686524468376624,0.0,-0.0064686524468376624,1.0,0.0323677454955214,0.5,0.0012383839800336502,0.0,-0.0064686524468376624
2021-12-10,KOSDAQ,2021,-0.32673214611064805,0.6108911369622462,0.17761708971473725,False,TOP2,0.021547467913344998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.021547467913344998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.11369095388892395,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.11369095388892395,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.021547467913344998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.021547467913344998,0.0,0.021547467913344998,0.0,0.11369095388892395,1.0,0.11069095388892394,0.0,0.021547467913344998
2022-01-10,KOSDAQ,2022,-0.014094735063981253,-0.8720898446199341,0.45821086357827423,False,BOTTOM2,0.023501453346052414,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.023501453346052414,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00036359703217269876,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08783782191761486,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.023501453346052414,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.023501453346052414,0.0,0.023501453346052414,1.0,-0.003363597032172699,0.0,0.08783782191761486,0.0,0.023501453346052414
