sample,universe,factor,n_5d,mean_5d,median_5d,vol_5d,sharpe_5d_ann,positive_share,q10,q90,skew
FULL,KOSPI_ALL,PBR12MF,519,0.0008826092105300555,-0.0003276938468402,0.02732992266101433,0.2292689915691366,0.4951830443159923,-0.031927853611601165,0.03365752923809424,0.5229426736121444
FULL,KOSPI_ALL,PER12MF,519,0.0015670738553838332,-0.000823909068408,0.024340535742802004,0.4570614575992744,0.4932562620423892,-0.026321839773956118,0.031181579237254956,0.5380132577092915
FULL,KOSPI_ALL,PRIVATE_FLOW,519,0.0022920974412153506,0.0023330348614554,0.01232930671013734,1.319804753179097,0.5684007707129094,-0.01346878494712586,0.01822700641993814,0.10666053403768273
FULL,KOSPI_EX_K200,FOREIGN_FLOW,519,0.0003722127096676687,0.0003027064126973,0.019643587662528095,0.13451962795237515,0.5105973025048169,-0.023882033089657417,0.02521967427915596,0.05597230786761944
FULL,KOSPI_EX_K200,MOM12_1,519,0.0017215079493258128,0.0015422555933584,0.027003401824038077,0.45259090429349713,0.5337186897880539,-0.02934935967204672,0.03369233174369304,-0.06832876514852239
FULL,KOSPI_EX_K200,MOM1M,519,-0.001455769373978197,-0.0015730049201709,0.02862134555561365,-0.3610919442838895,0.4682080924855491,-0.035068110979890856,0.034704090245588536,0.14791499231403543
FULL,KOSPI_EX_K200,OP12_REV,517,0.00537263399886324,0.0050628220628383,0.023443017145175535,1.6270054926377762,0.5841392649903289,-0.02183276918388058,0.03360987813481378,0.20467311230866395
FULL,KOSPI_EX_K200,OPFY1_REV,518,0.004683518761817348,0.00507333420480895,0.02316458868089751,1.4353669409241667,0.5675675675675675,-0.022658206975922978,0.0326346310863612,-0.009867962353835691
FULL,KOSPI_EX_K200,PBR12MF,518,-0.0011965254204539036,-0.0013685830921806,0.03276953553246738,-0.25921904848112254,0.4806949806949807,-0.04174483348168241,0.033986806683860914,-0.011535238407442396
FULL,KOSPI_EX_K200,PER12MF,518,0.00030214697823974376,-5.4945045736931695e-05,0.03154088035615257,0.06800795447575773,0.4980694980694981,-0.03729363046196996,0.0386043048894899,-0.048752996983087465
FULL,KOSPI_EX_K200,PRIVATE_FLOW,519,0.002008627215750328,0.001901793275818,0.01645655603452406,0.8665141482546795,0.5491329479768786,-0.018331835055248175,0.021234080907395116,0.18767235833499002
FULL,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,519,0.0005272243400190313,0.0011457041748297,0.012619521531391974,0.29659773563227154,0.5202312138728323,-0.0141875542146908,0.01505835617307582,0.2553693809749974
FULL,KOSPI_KOSDAQ_ALL,MOM12_1,519,0.0009708727759595378,0.0023180519439773,0.027468931859685235,0.2509203123509518,0.5279383429672447,-0.030460398759367756,0.034023762310515515,-0.5895458414462028
FULL,KOSPI_KOSDAQ_ALL,MOM1M,519,-0.00029319980862578174,-0.001345353034737,0.025883232532652695,-0.08041932744056172,0.4797687861271676,-0.03184211248092397,0.029701815850267578,-0.0690671355480555
FULL,KOSPI_KOSDAQ_ALL,OP12_REV,519,0.0036875032980393566,0.0033949923804221,0.015190045561812323,1.7234100021257066,0.605009633911368,-0.014969560862521679,0.021258867047396098,-0.13369258880409554
FULL,KOSPI_KOSDAQ_ALL,OPFY1_REV,519,0.003013412318657774,0.0039344605914335,0.016125509122017066,1.3266623133564386,0.6127167630057804,-0.01661039853107884,0.021406391722459298,-0.23646946504356392
FULL,KOSPI_KOSDAQ_ALL,PBR12MF,519,0.0011138120971137333,0.0006987889685752,0.030874723563938854,0.25610857566100387,0.5105973025048169,-0.035935030175808,0.03855736336613076,0.3696287128183329
FULL,KOSPI_KOSDAQ_ALL,PER12MF,519,0.0022216518451415165,2.357968303812793e-05,0.02528411322302631,0.6237973758553442,0.5009633911368016,-0.02621840171489094,0.030312034147650997,0.47856179980450436
FULL,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,519,0.0016374085610861826,0.0018425860993626,0.012580385153264527,0.9240136514328394,0.5626204238921002,-0.01341825019110042,0.01715599010911812,-0.20654390674601472
