date,universe,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH
2023-05-19,K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2023-05-19,KOSDAQ,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2023-05-19,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2023-05-19,KOSPI_ALL,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2023-05-19,KOSPI_EX_K200,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2023-05-19,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2023-05-26,K200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2023-05-26,KOSDAQ,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.125,0.125,0.625
2023-05-26,KOSPI_ALL,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-26,KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.5
2023-05-26,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.125,0.0,0.125,0.5
2023-06-05,K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2023-06-05,KOSDAQ,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2023-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.25,0.0,1.0
2023-06-05,KOSPI_ALL,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2023-06-05,KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.0,0.375,0.625
2023-06-05,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.25,0.25,0.0,1.0
2023-06-13,K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2023-06-13,KOSDAQ,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2023-06-13,KOSPI_ALL,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2023-06-13,KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2023-06-13,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2023-06-20,K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2023-06-20,KOSDAQ,8,0.125,0.125,0.0,0.125,0.125,0.0,1.0
2023-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2023-06-20,KOSPI_ALL,8,0.25,0.25,0.0,0.125,0.125,0.0,1.0
2023-06-20,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2023-06-20,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.125,0.125,0.0,1.0
2023-06-27,K200,8,0.625,0.625,0.0,0.25,0.125,0.125,0.875
2023-06-27,KOSDAQ,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2023-06-27,KOSPI_ALL,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2023-06-27,KOSPI_EX_K200,8,0.75,0.75,0.0,0.125,0.125,0.0,0.875
2023-06-27,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2023-07-04,K200,8,0.625,0.375,0.25,0.125,0.0,0.125,0.375
2023-07-04,KOSDAQ,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2023-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.75,0.0,0.125,0.0,0.125,0.875
2023-07-04,KOSPI_ALL,8,0.875,0.75,0.125,0.125,0.0,0.125,0.75
2023-07-04,KOSPI_EX_K200,8,0.75,0.625,0.125,0.125,0.0,0.125,0.75
2023-07-04,KOSPI_KOSDAQ_ALL,8,0.75,0.75,0.0,0.125,0.0,0.125,0.875
2023-07-11,K200,8,0.625,0.25,0.375,0.125,0.0,0.125,0.25
2023-07-11,KOSDAQ,8,0.75,0.375,0.375,0.125,0.125,0.0,0.5
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.875,0.75,0.125,0.0,0.0,0.0,0.75
2023-07-11,KOSPI_ALL,8,0.875,0.75,0.125,0.125,0.0,0.125,0.75
2023-07-11,KOSPI_EX_K200,8,0.875,0.75,0.125,0.125,0.0,0.125,0.75
2023-07-11,KOSPI_KOSDAQ_ALL,8,0.875,0.625,0.25,0.0,0.0,0.0,0.625
2023-07-18,K200,8,0.5,0.25,0.25,0.25,0.0,0.25,0.25
2023-07-18,KOSDAQ,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2023-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.75,0.0,0.25,0.125,0.125,0.875
2023-07-18,KOSPI_ALL,8,0.75,0.5,0.25,0.125,0.0,0.125,0.5
2023-07-18,KOSPI_EX_K200,8,0.75,0.625,0.125,0.25,0.125,0.125,0.75
2023-07-18,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2023-07-25,K200,8,0.5,0.5,0.0,0.375,0.0,0.375,0.5
2023-07-25,KOSDAQ,8,0.625,0.625,0.0,0.375,0.125,0.25,0.75
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.75,0.0,0.25,0.0,0.25,0.75
2023-07-25,KOSPI_ALL,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2023-07-25,KOSPI_EX_K200,8,0.75,0.625,0.125,0.25,0.0,0.25,0.625
2023-07-25,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2023-08-01,K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2023-08-01,KOSDAQ,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2023-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.125,0.125,0.875
2023-08-01,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2023-08-01,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.0,0.375,0.375
2023-08-01,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2023-08-08,K200,8,0.125,0.125,0.0,0.375,0.25,0.125,0.875
2023-08-08,KOSDAQ,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2023-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.75
2023-08-08,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.0,0.375,0.625
2023-08-08,KOSPI_EX_K200,8,0.125,0.0,0.125,0.375,0.125,0.25,0.25
2023-08-08,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2023-08-16,K200,8,0.25,0.25,0.0,0.0,0.0,0.0,0.5
2023-08-16,KOSDAQ,8,0.625,0.25,0.375,0.0,0.0,0.0,0.375
2023-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2023-08-16,KOSPI_ALL,8,0.375,0.25,0.125,0.5,0.0,0.5,0.25
2023-08-16,KOSPI_EX_K200,8,0.25,0.125,0.125,0.5,0.0,0.5,0.125
2023-08-16,KOSPI_KOSDAQ_ALL,8,0.625,0.375,0.25,0.125,0.0,0.125,0.375
2023-08-23,K200,8,0.375,0.125,0.25,0.375,0.0,0.375,0.125
2023-08-23,KOSDAQ,8,0.5,0.0,0.5,0.25,0.125,0.125,0.125
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2023-08-23,KOSPI_ALL,8,0.25,0.125,0.125,0.625,0.0,0.625,0.125
2023-08-23,KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.0,0.75,0.125
2023-08-23,KOSPI_KOSDAQ_ALL,8,0.375,0.125,0.25,0.375,0.0,0.375,0.125
2023-08-30,K200,8,0.125,0.125,0.0,0.125,0.0,0.125,0.125
2023-08-30,KOSDAQ,8,0.25,0.125,0.125,0.0,0.0,0.0,0.375
2023-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.125,0.25,0.375,0.0,0.375,0.375
2023-08-30,KOSPI_ALL,8,0.125,0.125,0.0,0.5,0.0,0.5,0.125
2023-08-30,KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.0,0.75,0.125
2023-08-30,KOSPI_KOSDAQ_ALL,8,0.375,0.125,0.25,0.25,0.0,0.25,0.125
2023-09-06,K200,8,0.25,0.125,0.125,0.25,0.0,0.25,0.25
2023-09-06,KOSDAQ,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2023-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.125,0.5,0.5
2023-09-06,KOSPI_ALL,8,0.125,0.125,0.0,0.375,0.0,0.375,0.25
2023-09-06,KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.125
2023-09-06,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.625,0.125,0.5,0.375
2023-09-13,K200,8,0.375,0.375,0.0,0.25,0.0,0.25,0.375
2023-09-13,KOSDAQ,8,0.25,0.25,0.0,0.375,0.25,0.125,0.75
2023-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.5,0.0,0.5,0.5
2023-09-13,KOSPI_ALL,8,0.375,0.25,0.125,0.5,0.0,0.5,0.25
2023-09-13,KOSPI_EX_K200,8,0.25,0.125,0.125,0.125,0.0,0.125,0.25
2023-09-13,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.25,0.0,0.25,0.5
2023-09-20,K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2023-09-20,KOSDAQ,8,0.25,0.25,0.0,0.25,0.125,0.125,0.875
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.25,0.0,0.25,0.75
2023-09-20,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.25,0.125,0.875
2023-09-20,KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.0,0.25,0.75
2023-09-20,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.375,0.125,0.25,0.75
2023-09-27,K200,8,0.25,0.25,0.0,0.125,0.0,0.125,0.25
2023-09-27,KOSDAQ,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2023-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2023-09-27,KOSPI_ALL,8,0.25,0.25,0.0,0.125,0.0,0.125,0.25
2023-09-27,KOSPI_EX_K200,8,0.5,0.25,0.25,0.25,0.0,0.25,0.25
2023-09-27,KOSPI_KOSDAQ_ALL,8,0.375,0.25,0.125,0.375,0.0,0.375,0.25
2023-10-11,K200,8,0.625,0.125,0.5,0.125,0.0,0.125,0.125
2023-10-11,KOSDAQ,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2023-10-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2023-10-11,KOSPI_ALL,8,0.75,0.25,0.5,0.125,0.0,0.125,0.25
2023-10-11,KOSPI_EX_K200,8,0.625,0.25,0.375,0.125,0.0,0.125,0.25
2023-10-11,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2023-10-18,K200,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2023-10-18,KOSDAQ,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2023-10-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2023-10-18,KOSPI_ALL,8,0.5,0.125,0.375,0.0,0.0,0.0,0.125
2023-10-18,KOSPI_EX_K200,8,0.625,0.375,0.25,0.0,0.0,0.0,0.375
2023-10-18,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2023-10-25,K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2023-10-25,KOSDAQ,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2023-10-25,KOSPI_ALL,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2023-10-25,KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2023-10-25,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2023-11-01,K200,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2023-11-01,KOSDAQ,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2023-11-01,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2023-11-01,KOSPI_ALL,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2023-11-01,KOSPI_EX_K200,8,0.625,0.125,0.5,0.25,0.0,0.25,0.125
2023-11-01,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2023-11-08,K200,8,0.25,0.25,0.0,0.375,0.125,0.25,0.625
