strategy,universe,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,0.000957960108898067,0.08059895833333333,0.000957960108898067,0.0007161632338980668,0.000474366358898067,net_30,0.0007161632338980668,-0.0011973035594121833,0.00268555353603144,0.7593333333333333
VETO_PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,0.000957960108898067,0.08059895833333333,0.000957960108898067,0.0007161632338980668,0.000474366358898067,net_60,0.000474366358898067,-0.0014267611944251365,0.002457073538532327,0.6813333333333333
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.002931135759252496,0.09615384615384617,0.002931135759252496,0.0026426742207909574,0.0023542126823294183,gross_delta,0.002931135759252496,-0.002272777579806845,0.007397575359086066,0.862
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.002931135759252496,0.09615384615384617,0.002931135759252496,0.0026426742207909574,0.0023542126823294183,net_30,0.0026426742207909574,-0.002645320244445195,0.007188817906572016,0.8531666666666666
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.002931135759252496,0.09615384615384617,0.002931135759252496,0.0026426742207909574,0.0023542126823294183,net_60,0.0023542126823294183,-0.002890480124019951,0.006814237869840593,0.827
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.0029102498553161627,0.0655,0.0029102498553161627,0.0027137498553161626,0.0025172498553161626,gross_delta,0.0029102498553161627,-0.0005964145662909976,0.006611465710639532,0.9521666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.0029102498553161627,0.0655,0.0029102498553161627,0.0027137498553161626,0.0025172498553161626,net_30,0.0027137498553161626,-0.0007073898997362897,0.006366398378664581,0.9308333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.0029102498553161627,0.0655,0.0029102498553161627,0.0027137498553161626,0.0025172498553161626,net_60,0.0025172498553161626,-0.0008403620383756112,0.006229684090738057,0.9245
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0006762925529981714,0.06881377551020408,0.0006762925529981714,0.00046985122646755914,0.0002634098999369469,gross_delta,0.0006762925529981714,-0.00044053861224583593,0.001759395640573531,0.8856666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0006762925529981714,0.06881377551020408,0.0006762925529981714,0.00046985122646755914,0.0002634098999369469,net_30,0.00046985122646755914,-0.0007190841276693432,0.0015397231081457313,0.7873333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0006762925529981714,0.06881377551020408,0.0006762925529981714,0.00046985122646755914,0.0002634098999369469,net_60,0.0002634098999369469,-0.0008636039589349402,0.0013718330329207527,0.6733333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.0010027045419582802,0.08066666666666666,0.0010027045419582802,0.00076070454195828,0.0005187045419582803,gross_delta,0.0010027045419582802,-0.0007974759631287152,0.0028265736350821117,0.8631666666666666
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.0010027045419582802,0.08066666666666666,0.0010027045419582802,0.00076070454195828,0.0005187045419582803,net_30,0.00076070454195828,-0.0009883452555062352,0.002507136789392393,0.7968333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.0010027045419582802,0.08066666666666666,0.0010027045419582802,0.00076070454195828,0.0005187045419582803,net_60,0.0005187045419582803,-0.0011951243248312993,0.0023012730292503434,0.72
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0008052784774375144,0.07851562499999999,0.0008052784774375144,0.0005697316024375144,0.00033418472743751426,gross_delta,0.0008052784774375144,-0.0010373193170283234,0.002541898058830201,0.8118333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0008052784774375144,0.07851562499999999,0.0008052784774375144,0.0005697316024375144,0.00033418472743751426,net_30,0.0005697316024375144,-0.0012215538954906265,0.0023467506227500233,0.7305
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0008052784774375144,0.07851562499999999,0.0008052784774375144,0.0005697316024375144,0.00033418472743751426,net_60,0.00033418472743751426,-0.0014654243222564393,0.0020920993205911062,0.6543333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.00725289690322004,0.07403846153846155,0.00725289690322004,0.007030781518604656,0.006808666133989271,gross_delta,0.00725289690322004,0.0005636443249704529,0.01412618940490587,0.9853333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.00725289690322004,0.07403846153846155,0.00725289690322004,0.007030781518604656,0.006808666133989271,net_30,0.007030781518604656,0.0004407305847309025,0.013855748581472599,0.9845
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.00725289690322004,0.07403846153846155,0.00725289690322004,0.007030781518604656,0.006808666133989271,net_60,0.006808666133989271,6.200308849589748e-05,0.013540869965936597,0.9765
