date,sample,universe,factor,family,strategy,gross,turnover
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.03511673568748116,0.55
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,-0.04172222275016817,0.5
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,BASE,-0.005239467054851678,0.15000000000000002
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,VETO20,-0.00495651576848598,0.25
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,PROMOTE20,-0.000574334575105543,0.19999999999999996
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,VETO_PROMOTE20,0.003418435801742006,0.30000000000000004
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20,0.005149858628573459,0.15000000000000002
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,BASE,-0.013365922798889332,0.15000000000000002
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,VETO20,-0.0167598575024787,0.15000000000000002
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,-0.02922272562424083,0.25
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,-0.02915569821935226,0.30000000000000004
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.02292210598323378,0.15000000000000002
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,-0.014302111082792038,0.75
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,-0.009184782608232134,0.85
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,-0.01668555868958276,0.8
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.009216739962692296,0.9
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.011261051527198137,0.95
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,-0.06479260915831023,0.25
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,-0.05357169870672905,0.35
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,-0.04895013617422592,0.44999999999999996
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.05024741105950605,0.4
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,-0.042591496988876286,0.35
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,-0.054070804512748115,0.65
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,-0.04560555091123415,0.65
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.03558864163608258,0.65
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.028242512623709377,0.75
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.03852726796755906,0.55
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,-0.06287278143355315,0.55
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,-0.05631124539485342,0.5
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,-0.058596622691656275,0.55
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.0637868841754757,0.55
2016-09-28,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,-0.06946913161974187,0.6
2016-10-13,EARLY_2016_2019,K200,OP12_REV,REVISION,BASE,-0.005454366804977443,0.35
2016-10-13,EARLY_2016_2019,K200,OP12_REV,REVISION,VETO20,0.01300257810643608,0.5
2016-10-13,EARLY_2016_2019,K200,OP12_REV,REVISION,PROMOTE20,-0.009114819227375724,0.44999999999999996
2016-10-13,EARLY_2016_2019,K200,OP12_REV,REVISION,VETO_PROMOTE20,0.006653908923709741,0.5
2016-10-13,EARLY_2016_2019,K200,OP12_REV,REVISION,CF20,-0.0017738473767990107,0.4
2016-10-13,EARLY_2016_2019,K200,OPFY1_REV,REVISION,BASE,0.011935615519021612,0.6
2016-10-13,EARLY_2016_2019,K200,OPFY1_REV,REVISION,VETO20,0.01925058108429021,0.7
2016-10-13,EARLY_2016_2019,K200,OPFY1_REV,REVISION,PROMOTE20,0.008952072464962702,0.5
2016-10-13,EARLY_2016_2019,K200,OPFY1_REV,REVISION,VETO_PROMOTE20,0.020983903904271156,0.55
2016-10-13,EARLY_2016_2019,K200,OPFY1_REV,REVISION,CF20,0.01645960518349748,0.6
2016-10-13,EARLY_2016_2019,K200,PBR12MF,VALUE,BASE,0.024948967882522297,0.050000000000000044
2016-10-13,EARLY_2016_2019,K200,PBR12MF,VALUE,VETO20,0.02372748433424449,0.19999999999999996
2016-10-13,EARLY_2016_2019,K200,PBR12MF,VALUE,PROMOTE20,0.027235300965754872,0.19999999999999996
2016-10-13,EARLY_2016_2019,K200,PBR12MF,VALUE,VETO_PROMOTE20,0.020227443299332636,0.35
2016-10-13,EARLY_2016_2019,K200,PBR12MF,VALUE,CF20,0.028249007946072692,0.15000000000000002
2016-10-13,EARLY_2016_2019,K200,PER12MF,VALUE,BASE,0.005340130955969908,0.050000000000000044
2016-10-13,EARLY_2016_2019,K200,PER12MF,VALUE,VETO20,0.008158594511310046,0.30000000000000004
2016-10-13,EARLY_2016_2019,K200,PER12MF,VALUE,PROMOTE20,0.00036951122116785876,0.19999999999999996
2016-10-13,EARLY_2016_2019,K200,PER12MF,VALUE,VETO_PROMOTE20,0.004111437881571898,0.30000000000000004
2016-10-13,EARLY_2016_2019,K200,PER12MF,VALUE,CF20,0.0031196794687157864,0.15000000000000002
2016-10-13,EARLY_2016_2019,K200,MOM1M,MOMENTUM,BASE,-0.007875980709436058,0.85
2016-10-13,EARLY_2016_2019,K200,MOM1M,MOMENTUM,VETO20,-0.018763133110184887,0.9
2016-10-13,EARLY_2016_2019,K200,MOM1M,MOMENTUM,PROMOTE20,-0.008651463922006579,0.85
2016-10-13,EARLY_2016_2019,K200,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.013092466819002354,0.85
2016-10-13,EARLY_2016_2019,K200,MOM1M,MOMENTUM,CF20,-0.006562947981278632,0.85
2016-10-13,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,BASE,-0.04387670526609298,0.15000000000000002
2016-10-13,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,VETO20,-0.03740208341374733,0.25
2016-10-13,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,PROMOTE20,-0.036811552963226316,0.30000000000000004
2016-10-13,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.03174377502235376,0.25
2016-10-13,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,CF20,-0.03189124660624288,0.30000000000000004
2016-10-13,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,BASE,-0.012832807581108533,0.6
2016-10-13,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,VETO20,-0.008531837965516934,0.7
2016-10-13,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.018571306060253256,0.55
2016-10-13,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.013072161124251086,0.7
2016-10-13,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,CF20,-0.015354796421532207,0.75
2016-10-13,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,BASE,-0.02366903265954511,0.55
2016-10-13,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,VETO20,-0.02516854585503473,0.55
2016-10-13,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,PROMOTE20,-0.02463692405567614,0.4
2016-10-13,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.023161038297320465,0.44999999999999996
2016-10-13,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,CF20,-0.04116240137675239,0.5
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,BASE,-0.018816964944290977,0.5
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,VETO20,-0.0184024981289431,0.6
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,PROMOTE20,-0.01780252548019378,0.6
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,VETO_PROMOTE20,-0.01939075842811957,0.65
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,CF20,-0.017352748857590913,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,-0.01259422144204291,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO20,-0.0009652196217454466,0.35
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,PROMOTE20,-0.003008189290971925,0.5
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO_PROMOTE20,0.010425580260587774,0.35
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,-0.01259422144204291,0.4
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,BASE,0.012893475510651467,0.050000000000000044
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,VETO20,0.00041645462065169727,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,PROMOTE20,0.008098073567935692,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,VETO_PROMOTE20,0.0028610481372200623,0.25
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,CF20,0.007365881951087944,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,BASE,0.020692714702514284,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,VETO20,0.007362807185419244,0.25
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,0.01974349530496022,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,0.01265608872595925,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,CF20,0.013500564425377132,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,-0.03744743947383734,0.7
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,-0.026346769916461298,0.75
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,-0.029311708932701547,0.7
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.021659501651450662,0.75
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.033023554513792734,0.75
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,-0.028667845444979412,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,-0.04404777200721086,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,-0.023235703889494717,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.03526968088863477,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,-0.029937597603703202,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,-0.03109085649035166,0.4
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,-0.02665065971693688,0.55
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.030873274387254134,0.55
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.017544968481841852,0.5
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.03191387596710258,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,-0.034197768297564414,0.35
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,-0.025357957458493563,0.4
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,-0.020241339117176137,0.35
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.021909005527444188,0.4
2016-10-13,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,-0.030661979120526178,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,BASE,-0.010205618013758484,0.4
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,VETO20,-0.004527357203715235,0.5
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,PROMOTE20,-0.0015505292161366404,0.5
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,VETO_PROMOTE20,0.005039708485605217,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,CF20,-0.001432415505243602,0.4
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,BASE,-0.002356442058885323,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,VETO20,-7.246612681823207e-05,0.5
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,PROMOTE20,0.00458679173854694,0.65
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,VETO_PROMOTE20,0.011519563165995476,0.6
2016-10-13,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,CF20,0.0033019148204305147,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,BASE,0.0359071740899783,0.050000000000000044
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,VETO20,0.03154210219317273,0.25
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,PROMOTE20,0.03115108618072589,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,VETO_PROMOTE20,0.03069562894517471,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,CF20,0.027358930581823794,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,BASE,0.0040053277397235,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,VETO20,0.016858874570504057,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,PROMOTE20,0.008814293246266458,0.4
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,VETO_PROMOTE20,0.003991346570896927,0.4
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,CF20,0.016954684579638384,0.35
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,BASE,-0.0037419392969323486,0.8
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,VETO20,-0.017805309380576874,0.8
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,PROMOTE20,-0.016410359483477976,0.8
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.01890640599312469,0.8
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,CF20,-0.016653858983801957,0.85
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,BASE,-0.05505620808650604,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,VETO20,-0.045284381106636545,0.35
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,PROMOTE20,-0.05862437897553776,0.25
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.06441869830947808,0.35
2016-10-13,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,CF20,-0.06526010911092883,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,-0.03194567176776386,0.6
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,VETO20,-0.030173247209879295,0.7
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,PROMOTE20,-0.02971677832277154,0.7
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.03089513366523471,0.75
2016-10-13,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20,-0.02014440663997431,0.85
2016-10-13,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,BASE,-0.02313847372368331,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,VETO20,-0.022168837296544806,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,PROMOTE20,-0.023948305927134927,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.01998685158731187,0.55
2016-10-13,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20,-0.021732348940345588,0.4
2016-10-13,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,BASE,0.00421150960567211,0.6
2016-10-13,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,VETO20,0.004148512844398953,0.5
2016-10-13,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,PROMOTE20,0.008636660467476182,0.5
2016-10-13,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,VETO_PROMOTE20,0.003723335864144411,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,CF20,0.009047628820829448,0.55
2016-10-13,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,BASE,-0.01338627689933056,0.55
2016-10-13,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,VETO20,-0.013721333854070168,0.55
2016-10-13,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,PROMOTE20,-0.0071838243159278396,0.6
2016-10-13,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.009430699159693199,0.6
2016-10-13,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,CF20,-0.01338627689933056,0.55
2016-10-13,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,BASE,0.011554561728741478,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,VETO20,0.013690662797218481,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,PROMOTE20,0.006903881447497357,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,VETO_PROMOTE20,0.012932148659036538,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,CF20,0.011684969204073102,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,BASE,0.024415226770891963,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,VETO20,0.018435264514987493,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,PROMOTE20,0.0278073537515593,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,VETO_PROMOTE20,0.019952595645858193,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,CF20,0.025794380175152017,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,BASE,-0.006254481643177402,0.7
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,VETO20,-0.004498700992243751,0.75
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,PROMOTE20,-0.008409647827010022,0.75
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.005496790187602818,0.75
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,CF20,-0.015207822838570449,0.7
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,BASE,-0.02846301200152878,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,VETO20,-0.010082287708442716,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,PROMOTE20,-0.021462087664938772,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.019611031124065405,0.4
2016-10-13,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,CF20,-0.020866298605172105,0.35
2016-10-13,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,BASE,-0.005339307709787862,0.5
2016-10-13,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,VETO20,-0.0019975516226210313,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,PROMOTE20,0.006205212020727657,0.65
2016-10-13,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.007448829081537892,0.7
2016-10-13,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,CF20,-0.0005028565862951629,0.6
2016-10-13,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,BASE,-0.009702961368657679,0.4
2016-10-13,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,VETO20,-0.01765760823577616,0.55
2016-10-13,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,PROMOTE20,0.0028121781775134387,0.4
2016-10-13,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.00878865593616794,0.5
2016-10-13,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,CF20,-0.009106732335629154,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,-0.00800099586492843,0.5
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO20,-0.0021698515847965068,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,PROMOTE20,-0.00489067198763523,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO_PROMOTE20,-0.0002368629313280207,0.4
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20,0.0018995194177858297,0.44999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,-0.008321900085778107,0.6
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO20,-0.003676103242350704,0.55
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,PROMOTE20,0.0010430413188299687,0.55
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.0027281319202143864,0.55
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20,0.0011564582417141484,0.55
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,BASE,0.03077098168489344,0.050000000000000044
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO20,0.03202067834476715,0.25
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,PROMOTE20,0.03043079538683169,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO_PROMOTE20,0.029816982690740783,0.19999999999999996
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20,0.029645319910207517,0.15000000000000002
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,BASE,0.008967408017781748,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO20,0.0032191170394680188,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,PROMOTE20,0.011054951531084193,0.30000000000000004
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO_PROMOTE20,0.009096008666967522,0.35
2016-10-13,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20,0.018042320832410367,0.35
