policy,phase,return_type,period,cagr,sharpe,mdd,annual_turnover,annual_allocation_turnover,avg_target_exposure
FB20_HIGH_HALF_REBAL10,2,NET30,BULL_2025,0.4518610787197159,2.075440313553994,-0.1663033131146957,15.792811259862763,3.7090723204200833,0.7727272727272727
FB20_HIGH_HALF_REBAL10,2,NET30,YTD_2026,0.2783850845488016,0.9223577539586052,-0.23416956726252014,12.673626810625429,3.771484661135269,0.6360544217687075
FB20_HIGH_HALF_REBAL10,2,NET60,TRAIN_2016_2022,-0.004518737694296893,0.08249201211128722,-0.5464306645153896,15.283519824494592,4.815398077064329,0.7617801047120419
FB20_HIGH_HALF_REBAL10,2,NET60,OOS_2023_2024,-0.05358241555501986,-0.20525167136197264,-0.23326376090650291,15.23536547314203,3.43778644054968,0.7842535787321063
FB20_HIGH_HALF_REBAL10,2,NET60,PRE_STRESS_2016_2024,-0.01559952045384927,0.024083844095509465,-0.5464306645153896,15.272855205920584,4.510302021694916,0.7667572463768116
FB20_HIGH_HALF_REBAL10,2,NET60,BULL_2025,0.38454344345852,1.80559481195962,-0.17242126319348505,15.791924058885305,3.7081851194426263,0.7727272727272727
FB20_HIGH_HALF_REBAL10,2,NET60,YTD_2026,0.2304218992033762,0.8033202353492808,-0.23752821448522954,12.677506254832569,3.7753641053424074,0.6360544217687075
FB20_HIGH_HALF_REBAL10,3,GROSS,TRAIN_2016_2022,0.129193686352157,0.6994712314515846,-0.4612587898377475,15.416187318724976,4.817855619581032,0.7619324796274738
FB20_HIGH_HALF_REBAL10,3,GROSS,OOS_2023_2024,0.052127933409086724,0.36295766375165534,-0.22932672737461746,14.899234579388754,3.4203663586457895,0.7832310838445807
FB20_HIGH_HALF_REBAL10,3,GROSS,PRE_STRESS_2016_2024,0.11164555549496602,0.6286025340076886,-0.4612587898377475,15.301647269094069,4.508217083741732,0.7666515632079747
FB20_HIGH_HALF_REBAL10,3,GROSS,BULL_2025,0.4372520302573215,1.9585803535326016,-0.17589348409219363,15.78675647076457,3.727224535418501,0.7747933884297521
FB20_HIGH_HALF_REBAL10,3,GROSS,YTD_2026,0.32319171556868675,0.9931856347173734,-0.23354648052111282,13.618973083187125,3.676194600309755,0.6360544217687075
FB20_HIGH_HALF_REBAL10,3,NET30,TRAIN_2016_2022,0.0781177042010679,0.4720691050234555,-0.469995941249129,15.418267589311634,4.819935890167686,0.7619324796274738
FB20_HIGH_HALF_REBAL10,3,NET30,OOS_2023_2024,0.006075906606767267,0.12803536605709187,-0.2454989251256996,14.901016121650041,3.422147900907075,0.7832310838445807
FB20_HIGH_HALF_REBAL10,3,NET30,PRE_STRESS_2016_2024,0.06172317152306128,0.3997847464883585,-0.469995941249129,15.303661351121097,4.510231165768756,0.7666515632079747
FB20_HIGH_HALF_REBAL10,3,NET30,BULL_2025,0.37071806839679455,1.7147067605545154,-0.1805451014589824,15.7867469495662,3.7272150142201323,0.7747933884297521
FB20_HIGH_HALF_REBAL10,3,NET30,YTD_2026,0.27007094022992795,0.8729440761191789,-0.23702953905113022,13.624618991357977,3.681840508480605,0.6360544217687075
FB20_HIGH_HALF_REBAL10,3,NET60,TRAIN_2016_2022,0.029266367108995883,0.24460268694740667,-0.48958522799397197,15.420392609451662,4.822060910307716,0.7619324796274738
FB20_HIGH_HALF_REBAL10,3,NET60,OOS_2023_2024,-0.038041916920954266,-0.10718763617724335,-0.261361070680607,14.903251730525563,3.4243835097825976,0.7832310838445807
FB20_HIGH_HALF_REBAL10,3,NET60,PRE_STRESS_2016_2024,0.013958021554931976,0.17085996767485082,-0.48958522799397197,15.30581087415721,4.512380688804869,0.7666515632079747
FB20_HIGH_HALF_REBAL10,3,NET60,BULL_2025,0.3071625925420287,1.467316817388445,-0.18517951044442738,15.786737221434562,3.7272052860884908,0.7747933884297521
FB20_HIGH_HALF_REBAL10,3,NET60,YTD_2026,0.21896639703433007,0.7519732990934591,-0.24050982186703374,13.630869276817736,3.6880907939403644,0.6360544217687075
FB20_HIGH_HALF_REBAL10,4,GROSS,TRAIN_2016_2022,0.15706580466308062,0.8248847086576212,-0.4370860142568984,15.423595508998108,4.827282258814169,0.762085032032615
FB20_HIGH_HALF_REBAL10,4,GROSS,OOS_2023_2024,0.07748218285193476,0.48662201480319445,-0.2105955722847468,14.957210975690048,3.4261685626320655,0.7822085889570553
FB20_HIGH_HALF_REBAL10,4,GROSS,PRE_STRESS_2016_2024,0.13893222387858528,0.7529190891019,-0.4370860142568984,15.320212899393555,4.516699939034908,0.7665457842248413
FB20_HIGH_HALF_REBAL10,4,GROSS,BULL_2025,0.4893410832322298,2.2350744826755604,-0.18374090554986433,15.537533419001345,3.7087308300218154,0.7768595041322314
FB20_HIGH_HALF_REBAL10,4,GROSS,YTD_2026,0.15878193811114882,0.6046423886099198,-0.25030122824045775,14.174476345340784,3.6963981794387153,0.6360544217687075
FB20_HIGH_HALF_REBAL10,4,NET30,TRAIN_2016_2022,0.10470972126769462,0.5952426527588756,-0.4393899538729529,15.425377954474495,4.829064704290558,0.762085032032615
FB20_HIGH_HALF_REBAL10,4,NET30,OOS_2023_2024,0.03015853135370805,0.2519103171882872,-0.22730555621401005,14.95838424509933,3.4273418320413462,0.7822085889570553
FB20_HIGH_HALF_REBAL10,4,NET30,PRE_STRESS_2016_2024,0.08773186588879245,0.5222174219713087,-0.4393899538729529,15.321860309921252,4.518347349562605,0.7665457842248413
FB20_HIGH_HALF_REBAL10,4,NET30,BULL_2025,0.42139439932263056,1.984111409337957,-0.18835161236699083,15.536749384266177,3.7079467952866447,0.7768595041322314
FB20_HIGH_HALF_REBAL10,4,NET30,YTD_2026,0.11079257124930364,0.4790215668794634,-0.2546042495993851,14.18148520576638,3.703407039864308,0.6360544217687075
FB20_HIGH_HALF_REBAL10,4,NET60,TRAIN_2016_2022,0.05463731509216019,0.36512137367903236,-0.4553022849047762,15.427212783828825,4.830899533644887,0.762085032032615
FB20_HIGH_HALF_REBAL10,4,NET60,OOS_2023_2024,-0.015164490510600093,0.017516429037798237,-0.2436927047726869,14.959559386874862,3.428516973816878,0.7822085889570553
FB20_HIGH_HALF_REBAL10,4,NET60,PRE_STRESS_2016_2024,0.0387495466637513,0.29119948048575356,-0.4553022849047762,15.323548907532135,4.520035947173492,0.7665457842248413
FB20_HIGH_HALF_REBAL10,4,NET60,BULL_2025,0.35645092378060306,1.7284258208015428,-0.19294525572278676,15.535964198998197,3.7071616100186646,0.7768595041322314
FB20_HIGH_HALF_REBAL10,4,NET60,YTD_2026,0.06467795439874946,0.3533332598351138,-0.25889382348750867,14.188621747631787,3.7105435817297185,0.6360544217687075
FB20_HIGH_HALF_REBAL10,5,GROSS,TRAIN_2016_2022,0.1565278649928259,0.8940937345950839,-0.31068833092106884,15.819011153209148,5.277105919437398,0.7564102564102564
FB20_HIGH_HALF_REBAL10,5,GROSS,OOS_2023_2024,0.16687244277867452,0.9070698016338268,-0.1432162130631367,15.494832655155742,3.93723789582369,0.8016359918200409
FB20_HIGH_HALF_REBAL10,5,GROSS,PRE_STRESS_2016_2024,0.15881402619658336,0.8971010638325749,-0.31068833092106884,15.747118506702067,4.979965119642793,0.7664399092970522
FB20_HIGH_HALF_REBAL10,5,GROSS,BULL_2025,0.4934018785743284,2.2003442313145123,-0.17430243017376001,15.589609990199138,3.729740689768607,0.7789256198347108
FB20_HIGH_HALF_REBAL10,5,GROSS,YTD_2026,0.39041258375603505,1.0879531889702838,-0.25007797262916387,16.781829668182898,5.277635056181701,0.7040816326530612
FB20_HIGH_HALF_REBAL10,5,NET30,TRAIN_2016_2022,0.10285788402228202,0.631372571013427,-0.31405257386283647,15.821163677710588,5.279258443938841,0.7564102564102564
FB20_HIGH_HALF_REBAL10,5,NET30,OOS_2023_2024,0.11383539246361796,0.6629849200938678,-0.15283635515984562,15.496560676028535,3.9389659166964837,0.8016359918200409
FB20_HIGH_HALF_REBAL10,5,NET30,PRE_STRESS_2016_2024,0.10528297810124321,0.6386702967292995,-0.31405257386283647,15.74917688958246,4.982023502523188,0.7664399092970522
FB20_HIGH_HALF_REBAL10,5,NET30,BULL_2025,0.4251167953132744,1.955458913740453,-0.1788470546646992,15.587575756846865,3.7277064564163362,0.7789256198347108
FB20_HIGH_HALF_REBAL10,5,NET30,YTD_2026,0.32197402036906153,0.9471909522825745,-0.2586784543482846,16.78740428903024,5.283209677029038,0.7040816326530612
FB20_HIGH_HALF_REBAL10,5,NET60,TRAIN_2016_2022,0.05158909958450342,0.3679432290655441,-0.3304412020402626,15.823320056522855,5.281414822751104,0.7564102564102564
FB20_HIGH_HALF_REBAL10,5,NET60,OOS_2023_2024,0.0631171106973829,0.4174740254282761,-0.17211288570062033,15.498405072950568,3.9408103136185186,0.8016359918200409
FB20_HIGH_HALF_REBAL10,5,NET60,PRE_STRESS_2016_2024,0.05413481663488717,0.37934769740423596,-0.3304412020402626,15.75126408057417,4.984110693514898,0.7664399092970522
FB20_HIGH_HALF_REBAL10,5,NET60,BULL_2025,0.3598675279700687,1.706048126285842,-0.1833755572275133,15.58553729636322,3.725667995932693,0.7789256198347108
FB20_HIGH_HALF_REBAL10,5,NET60,YTD_2026,0.2567613942292599,0.806626620402795,-0.2676074966773948,16.792989400491816,5.288794788490618,0.7040816326530612
FB20_HIGH_HALF_REBAL10,6,GROSS,TRAIN_2016_2022,0.1654504821114191,0.9392105445315486,-0.3120881530223616,15.84521067242365,5.276911602226947,0.7565597667638484
FB20_HIGH_HALF_REBAL10,6,GROSS,OOS_2023_2024,0.09740061541939626,0.583269973256822,-0.1732776986185487,15.554856719984175,3.9118817159094803,0.8006134969325154
FB20_HIGH_HALF_REBAL10,6,GROSS,PRE_STRESS_2016_2024,0.14999694080465242,0.8566080762015525,-0.3120881530223616,15.780790035970428,4.97405333797593,0.7663339382940109
FB20_HIGH_HALF_REBAL10,6,GROSS,BULL_2025,0.5817607147347539,2.530537114409618,-0.15468516951687983,15.58913574947945,3.7124148740411016,0.78099173553719
FB20_HIGH_HALF_REBAL10,6,GROSS,YTD_2026,0.36338871642652903,1.0674758629008791,-0.23257359690113888,16.612792056767134,5.307435884215179,0.7040816326530612
FB20_HIGH_HALF_REBAL10,6,NET30,TRAIN_2016_2022,0.11130440301667277,0.6753777012592582,-0.33529169079588406,15.847422361735436,5.279123291538735,0.7565597667638484
FB20_HIGH_HALF_REBAL10,6,NET30,OOS_2023_2024,0.0473043092233727,0.3387242455797706,-0.20197189435399143,15.554908583252786,3.911933579178091,0.8006134969325154
FB20_HIGH_HALF_REBAL10,6,NET30,PRE_STRESS_2016_2024,0.0967752690078647,0.5972998891515374,-0.33529169079588406,15.782522526128357,4.975785828133855,0.7663339382940109
FB20_HIGH_HALF_REBAL10,6,NET30,BULL_2025,0.509398293570954,2.2892520203919213,-0.15898123779076279,15.58711157486819,3.710390699429841,0.78099173553719
FB20_HIGH_HALF_REBAL10,6,NET30,YTD_2026,0.2969253627624362,0.9225380949572197,-0.2388219077441267,16.61409325822667,5.308737085674715,0.7040816326530612
FB20_HIGH_HALF_REBAL10,6,NET60,TRAIN_2016_2022,0.059583014052193795,0.4105516450842649,-0.36136290933690385,15.849776166738636,5.281477096541932,0.7565597667638484
FB20_HIGH_HALF_REBAL10,6,NET60,OOS_2023_2024,-0.0005819136110337686,0.09398358027071675,-0.22971445352009512,15.554960006486699,3.9119850024120026,0.8006134969325154
FB20_HIGH_HALF_REBAL10,6,NET60,PRE_STRESS_2016_2024,0.045929030286715467,0.3372082689395763,-0.36136290933690385,15.784365503234465,4.9776288052399655,0.7663339382940109
FB20_HIGH_HALF_REBAL10,6,NET60,BULL_2025,0.44025374033100384,2.0407412867219126,-0.16326320353484225,15.585083212486142,3.7083623370477925,0.78099173553719
FB20_HIGH_HALF_REBAL10,6,NET60,YTD_2026,0.23359239751183725,0.7772244363660312,-0.24503151496049502,16.615397824500644,5.3100416519486835,0.7040816326530612
FB20_HIGH_HALF_REBAL10,7,GROSS,TRAIN_2016_2022,0.16032669517329845,0.9085466499039223,-0.34882568304663686,15.844224289121367,5.274193111979215,0.7567094515752626
FB20_HIGH_HALF_REBAL10,7,GROSS,OOS_2023_2024,0.06477255870759202,0.4269578572773988,-0.163274143281538,15.421542501516909,3.9183435276958583,0.7995910020449898
FB20_HIGH_HALF_REBAL10,7,GROSS,PRE_STRESS_2016_2024,0.13840186830545864,0.7982021338473044,-0.34882568304663686,15.750401595458824,4.973235124364797,0.7662278710848842
FB20_HIGH_HALF_REBAL10,7,GROSS,BULL_2025,0.6066204842249314,2.5469762068102577,-0.1392302810356586,15.335438708018312,3.6932577860402365,0.7830578512396694
FB20_HIGH_HALF_REBAL10,7,GROSS,YTD_2026,0.28206338697537015,0.899156768202202,-0.2680289907652508,16.506736858963702,5.268223081985702,0.7040816326530612
FB20_HIGH_HALF_REBAL10,7,NET30,TRAIN_2016_2022,0.10641902232982514,0.645556668411858,-0.3742814404603856,15.845933317025096,5.275902139882942,0.7567094515752626
FB20_HIGH_HALF_REBAL10,7,NET30,OOS_2023_2024,0.016600408920182996,0.1828910102509215,-0.17345342119988105,15.421918934641411,3.9187199608203587,0.7995910020449898
FB20_HIGH_HALF_REBAL10,7,NET30,PRE_STRESS_2016_2024,0.08582025531616111,0.5392404236865352,-0.3742814404603856,15.751814827244965,4.974648356150938,0.7662278710848842
FB20_HIGH_HALF_REBAL10,7,NET30,BULL_2025,0.5343283555902278,2.310553975531721,-0.14361274025650472,15.33646700183755,3.6942860798594714,0.7830578512396694
FB20_HIGH_HALF_REBAL10,7,NET30,YTD_2026,0.2200443802707468,0.7516084842441848,-0.2765951232872962,16.51063782909999,5.272124052121993,0.7040816326530612
FB20_HIGH_HALF_REBAL10,7,NET60,TRAIN_2016_2022,0.05492909064464446,0.38330615584187105,-0.402774216443043,15.847645561613849,5.277614384471694,0.7567094515752626
FB20_HIGH_HALF_REBAL10,7,NET60,OOS_2023_2024,-0.02946760519278646,-0.057590078065682365,-0.19975929436046103,15.422410423781772,3.9192114499607222,0.7995910020449898
FB20_HIGH_HALF_REBAL10,7,NET60,PRE_STRESS_2016_2024,0.03558324646238886,0.2817585712586904,-0.402774216443043,15.753256100696968,4.9760896296029395,0.7662278710848842
FB20_HIGH_HALF_REBAL10,7,NET60,BULL_2025,0.4651695787561734,2.068786739538118,-0.14798041841106535,15.337846216930503,3.695665294952428,0.7830578512396694
FB20_HIGH_HALF_REBAL10,7,NET60,YTD_2026,0.16090539424353456,0.6049303600575701,-0.2850767978730637,16.51454643545512,5.276032658477123,0.7040816326530612
FB20_HIGH_HALF_REBAL10,8,GROSS,TRAIN_2016_2022,0.172374382858121,0.9549136297004324,-0.3715957176107184,15.70635385111082,5.270049617474057,0.7568593111500291
FB20_HIGH_HALF_REBAL10,8,GROSS,OOS_2023_2024,0.050617003188007326,0.3581476473849861,-0.17969701493828916,15.643799676703809,3.927885260943062,0.7985685071574642
FB20_HIGH_HALF_REBAL10,8,GROSS,PRE_STRESS_2016_2024,0.14417086769379428,0.8207129104060904,-0.3715957176107184,15.692462392761579,4.9719940451109075,0.7661217075386013
FB20_HIGH_HALF_REBAL10,8,GROSS,BULL_2025,0.4561135015268818,1.9960695310084924,-0.17364996856589343,15.705799332114024,3.7122363624870722,0.7851239669421488
FB20_HIGH_HALF_REBAL10,8,GROSS,YTD_2026,0.2643821651679834,0.8369526677635737,-0.3116400948631721,16.390818827158295,5.271432169654037,0.7040816326530612
FB20_HIGH_HALF_REBAL10,8,NET30,TRAIN_2016_2022,0.11835920362546415,0.6997194876843158,-0.38739667433246505,15.70831382503796,5.272009591401195,0.7568593111500291
FB20_HIGH_HALF_REBAL10,8,NET30,OOS_2023_2024,0.0023940933340811377,0.10790260891861685,-0.20402988325857052,15.6450703883372,3.9291559725764498,0.7985685071574642
FB20_HIGH_HALF_REBAL10,8,NET30,PRE_STRESS_2016_2024,0.09149925236256307,0.5662239368080303,-0.38739667433246505,15.694269301628937,4.9738009539782615,0.7661217075386013
FB20_HIGH_HALF_REBAL10,8,NET30,BULL_2025,0.3889844094230537,1.7620324708011816,-0.1816763609284222,15.705336426335377,3.711773456708425,0.7851239669421488
FB20_HIGH_HALF_REBAL10,8,NET30,YTD_2026,0.20367947431500033,0.698990328940808,-0.3197402916403702,16.393241520451042,5.273854862946785,0.7040816326530612
FB20_HIGH_HALF_REBAL10,8,NET60,TRAIN_2016_2022,0.06674353780472275,0.44276359184651254,-0.4108104355017428,15.71043992204868,5.274135688411916,0.7568593111500291
FB20_HIGH_HALF_REBAL10,8,NET60,OOS_2023_2024,-0.04369666648783577,-0.1405924959714279,-0.23354904409789956,15.646343239236852,3.930428823476104,0.7985685071574642
FB20_HIGH_HALF_REBAL10,8,NET60,PRE_STRESS_2016_2024,0.041165028209650734,0.31080528965536613,-0.4108104355017428,15.696205917555046,4.975737569904372,0.7661217075386013
FB20_HIGH_HALF_REBAL10,8,NET60,BULL_2025,0.3248517921128957,1.5230392642149528,-0.18964150651518352,15.704871534908921,3.7113085652819695,0.7851239669421488
FB20_HIGH_HALF_REBAL10,8,NET60,YTD_2026,0.14577768880219732,0.5600814306453669,-0.3277636424630529,16.396748876528516,5.27736221902426,0.7040816326530612
FB20_HIGH_HALF_REBAL10,9,GROSS,TRAIN_2016_2022,0.1393875722222333,0.8035778312617577,-0.44977728892607116,15.678827031037653,5.273519732533724,0.7570093457943925
FB20_HIGH_HALF_REBAL10,9,GROSS,OOS_2023_2024,0.09463801230027524,0.5786376426202771,-0.1570113154078875,15.843803972080275,3.906784505740098,0.7975460122699386
FB20_HIGH_HALF_REBAL10,9,GROSS,PRE_STRESS_2016_2024,0.12928998889544374,0.7530331211930202,-0.44977728892607116,15.715480245108456,4.96986978891624,0.7660154475238528
FB20_HIGH_HALF_REBAL10,9,GROSS,BULL_2025,0.425591460938771,1.9471316923005089,-0.17240728963155183,15.690454468606484,3.6842167274723683,0.7871900826446281
FB20_HIGH_HALF_REBAL10,9,GROSS,YTD_2026,0.25938959226239144,0.820411871830394,-0.26016923664882075,15.853989241132982,5.289559072214347,0.7040816326530612
FB20_HIGH_HALF_REBAL10,9,NET30,TRAIN_2016_2022,0.08699413557978297,0.5461443907521645,-0.47187782078545193,15.680650136287664,5.275342837783737,0.7570093457943925
FB20_HIGH_HALF_REBAL10,9,NET30,OOS_2023_2024,0.04378344795838007,0.32418693989221764,-0.16030410267490225,15.845040811530222,3.908021345190044,0.7975460122699386
FB20_HIGH_HALF_REBAL10,9,NET30,PRE_STRESS_2016_2024,0.0772419241274962,0.496363866145354,-0.47187782078545193,15.717173098665496,4.971562642473279,0.7660154475238528
FB20_HIGH_HALF_REBAL10,9,NET30,BULL_2025,0.36006549172539026,1.6994680836374272,-0.18024453661873208,15.6890648839086,3.682827142774482,0.7871900826446281
FB20_HIGH_HALF_REBAL10,9,NET30,YTD_2026,0.20090533941673305,0.6890092205484918,-0.2688867907379321,15.860211080908673,5.29578091199004,0.7040816326530612
FB20_HIGH_HALF_REBAL10,9,NET60,TRAIN_2016_2022,0.03692490737071874,0.289109641515667,-0.49325326432520245,15.682560515409204,5.277253216905277,0.7570093457943925
FB20_HIGH_HALF_REBAL10,9,NET60,OOS_2023_2024,-0.004794237849283456,0.06895718086539168,-0.17339718602076348,15.846279705642404,3.909260239302225,0.7975460122699386
FB20_HIGH_HALF_REBAL10,9,NET60,PRE_STRESS_2016_2024,0.02750750191281992,0.23982192644702244,-0.49325326432520245,15.718934292794044,4.973323836601827,0.7660154475238528
FB20_HIGH_HALF_REBAL10,9,NET60,BULL_2025,0.29746189169870374,1.4488322070915292,-0.18802367235238582,15.687671850715137,3.6814341095810206,0.7871900826446281
FB20_HIGH_HALF_REBAL10,9,NET60,YTD_2026,0.14500652680434434,0.5562926838866707,-0.27752155981399984,15.866444501146857,5.302014332228226,0.7040816326530612
F_LOW_HALF_REBAL10,0,GROSS,TRAIN_2016_2022,0.1146887738646134,0.6966489325583841,-0.3417070391984023,15.2346731496402,4.950186972552931,0.7411388727484021
F_LOW_HALF_REBAL10,0,GROSS,OOS_2023_2024,0.11935349922227823,0.8560094401380104,-0.17610791427604833,13.058214518234047,3.170736336276755,0.6738241308793456
F_LOW_HALF_REBAL10,0,GROSS,PRE_STRESS_2016_2024,0.11571924586580495,0.7237888559805672,-0.3417070391984023,14.753094746582457,4.556453324978699,0.7262443438914027
F_LOW_HALF_REBAL10,0,GROSS,BULL_2025,0.7871044618535994,2.949049729125833,-0.10202617831048666,17.820079134623153,5.229999256874412,0.8512396694214877
F_LOW_HALF_REBAL10,0,GROSS,YTD_2026,-0.09119886124210641,-0.0009022367657829344,-0.32309075643143614,15.283443217258107,3.535704392144528,0.7721088435374149
F_LOW_HALF_REBAL10,0,NET30,TRAIN_2016_2022,0.06484892026476641,0.4401139591326391,-0.39148379303420777,15.235511898048596,4.951025720961327,0.7411388727484021
F_LOW_HALF_REBAL10,0,NET30,OOS_2023_2024,0.07628234382325805,0.5835569075762005,-0.18622181281843453,13.058529855721659,3.1710516737643677,0.6738241308793456
F_LOW_HALF_REBAL10,0,NET30,PRE_STRESS_2016_2024,0.06736824961986043,0.4650280822951325,-0.39148379303420777,14.753817681443222,4.557176259839465,0.7262443438914027
F_LOW_HALF_REBAL10,0,NET30,BULL_2025,0.6939268536807874,2.682425186866776,-0.1119086443652384,17.822530508860314,5.23245063111157,0.8512396694214877
F_LOW_HALF_REBAL10,0,NET30,YTD_2026,-0.13192623765918632,-0.10486003220444011,-0.3291614144918501,15.288103807449211,3.540364982335637,0.7721088435374149
F_LOW_HALF_REBAL10,0,NET60,TRAIN_2016_2022,0.017163291488740073,0.184959524227131,-0.4396209229805821,15.236400274517566,4.951914097430297,0.7411388727484021
F_LOW_HALF_REBAL10,0,NET60,OOS_2023_2024,0.034806236037149274,0.3096296354373125,-0.19622811652379168,13.059076411860111,3.1715982299028207,0.6738241308793456
F_LOW_HALF_REBAL10,0,NET60,PRE_STRESS_2016_2024,0.021040995326855993,0.20722760315952518,-0.4396209229805821,14.754630424363945,4.5579890027601895,0.7262443438914027
F_LOW_HALF_REBAL10,0,NET60,BULL_2025,0.6054461913203839,2.4102269377549197,-0.12199375286868619,17.824987868685298,5.23490799093655,0.8512396694214877
F_LOW_HALF_REBAL10,0,NET60,YTD_2026,-0.17091674843639004,-0.20838344535248537,-0.33519306652769665,15.292772794838568,3.5450339697249906,0.7721088435374149
F_LOW_HALF_REBAL10,1,GROSS,TRAIN_2016_2022,0.11234256906686557,0.6802601940827258,-0.30853842383731533,15.038850028393153,4.8859687485283345,0.7412790697674418
F_LOW_HALF_REBAL10,1,GROSS,OOS_2023_2024,0.013083810380881689,0.16294620582721497,-0.19678846341176093,13.619556239496072,3.411893419269366,0.6738241308793456
F_LOW_HALF_REBAL10,1,GROSS,PRE_STRESS_2016_2024,0.08956353824211227,0.5835705791790204,-0.30853842383731533,14.724665029402354,4.55965691692687,0.7263467632412857
F_LOW_HALF_REBAL10,1,GROSS,BULL_2025,0.5964653676533929,2.44466398698238,-0.12652515124443597,18.504285546523214,5.2114217746481915,0.8512396694214877
F_LOW_HALF_REBAL10,1,GROSS,YTD_2026,0.019582210306213765,0.27167480479128087,-0.3122521898639611,15.593501654499226,3.5585523359954347,0.7721088435374149
F_LOW_HALF_REBAL10,1,NET30,TRAIN_2016_2022,0.06323951600430999,0.4299760061956301,-0.36067213601659776,15.040627107018388,4.88774582715357,0.7412790697674418
F_LOW_HALF_REBAL10,1,NET30,OOS_2023_2024,-0.027498713364189964,-0.1254937142515415,-0.21230175427284015,13.621418317756202,3.4137554975294955,0.6738241308793456
F_LOW_HALF_REBAL10,1,NET30,PRE_STRESS_2016_2024,0.042449779075283134,0.3273017109039554,-0.36067213601659776,14.726460924153194,4.561452811677711,0.7263467632412857
F_LOW_HALF_REBAL10,1,NET30,BULL_2025,0.5101515968620205,2.1683529165383746,-0.13519392760546178,18.506591948886484,5.213728177011464,0.8512396694214877
F_LOW_HALF_REBAL10,1,NET30,YTD_2026,-0.027031900146855303,0.17024277472946436,-0.3186711421668259,15.596911310720968,3.561961992217177,0.7721088435374149
F_LOW_HALF_REBAL10,1,NET60,TRAIN_2016_2022,0.016224119809340465,0.17982690346174643,-0.40896125806429884,15.042709746364775,4.8898284664999565,0.7412790697674418
F_LOW_HALF_REBAL10,1,NET60,OOS_2023_2024,-0.0665233065552231,-0.4100334986922755,-0.2620065111606614,13.623507044398302,3.415844224171596,0.6738241308793456
F_LOW_HALF_REBAL10,1,NET60,PRE_STRESS_2016_2024,-0.002703841564401732,0.0716733552598978,-0.40896125806429884,14.728544911026791,4.563536798551307,0.7263467632412857
F_LOW_HALF_REBAL10,1,NET60,BULL_2025,0.42835254262979094,1.885674806261571,-0.14379274895323113,18.50890373220111,5.216039960326088,0.8512396694214877
F_LOW_HALF_REBAL10,1,NET60,YTD_2026,-0.07160882433424265,0.06922730106811428,-0.3250438673133228,15.600327502652034,3.5653781841482433,0.7721088435374149
F_LOW_HALF_REBAL10,2,GROSS,TRAIN_2016_2022,0.1107054576176103,0.6693502238128333,-0.30274198247491746,14.993292764708832,4.899509793560293,0.7411285631180919
F_LOW_HALF_REBAL10,2,GROSS,OOS_2023_2024,0.040553491475192605,0.34768850456354283,-0.21632409288963117,13.71798094408778,3.4362940003683615,0.6748466257668712
F_LOW_HALF_REBAL10,2,GROSS,PRE_STRESS_2016_2024,0.09477214575314319,0.6077046178065445,-0.30274198247491746,14.710852782696286,4.575455208926753,0.7264492753623188
F_LOW_HALF_REBAL10,2,GROSS,BULL_2025,0.6409225549262716,2.529822588528038,-0.1303806520756039,17.18466420606932,4.672900604431057,0.8512396694214877
F_LOW_HALF_REBAL10,2,GROSS,YTD_2026,0.1964914146008041,0.6231143257908213,-0.28494217904495545,16.491091702468196,4.437318643526087,0.7721088435374149
F_LOW_HALF_REBAL10,2,NET30,TRAIN_2016_2022,0.06181520739225532,0.42121224778723715,-0.35546734407185343,14.99469857085157,4.900915599703035,0.7411285631180919
F_LOW_HALF_REBAL10,2,NET30,OOS_2023_2024,-0.0014307099613881658,0.06258635443833685,-0.22768462229317277,13.718552281401198,3.436865337681779,0.6748466257668712
F_LOW_HALF_REBAL10,2,NET30,PRE_STRESS_2016_2024,0.0474715663328904,0.35363134046906347,-0.35546734407185343,14.712073781204273,4.57667620743474,0.7264492753623188
F_LOW_HALF_REBAL10,2,NET30,BULL_2025,0.5583337227487668,2.253755099132754,-0.13762102060448433,17.186849995680976,4.675086394042714,0.8512396694214877
F_LOW_HALF_REBAL10,2,NET30,YTD_2026,0.13862832600573616,0.5130966295071877,-0.28960493558599965,16.4935018615592,4.439728802617085,0.7721088435374149
F_LOW_HALF_REBAL10,2,NET60,TRAIN_2016_2022,0.01499895214825786,0.17326915970514387,-0.4042873291834761,14.99660596752987,4.902822996381333,0.7411285631180919
F_LOW_HALF_REBAL10,2,NET60,OOS_2023_2024,-0.04178265671285675,-0.21945045945895697,-0.2388973357115579,13.71933647238509,3.4376495286656734,0.6748466257668712
F_LOW_HALF_REBAL10,2,NET60,PRE_STRESS_2016_2024,0.0021403806592177332,0.10015386271763216,-0.4042873291834761,14.713732424447532,4.578334850677999,0.7264492753623188
F_LOW_HALF_REBAL10,2,NET60,BULL_2025,0.4797591122803502,1.9792617336685894,-0.14481147006386919,17.189040865320642,4.677277263682381,0.8512396694214877
F_LOW_HALF_REBAL10,2,NET60,YTD_2026,0.08345623002270242,0.40253968284716984,-0.29424633874500483,16.49591573535759,4.442142676415476,0.7721088435374149
F_LOW_HALF_REBAL10,3,GROSS,TRAIN_2016_2022,0.13776897289959322,0.8120815612325037,-0.2855899639023013,15.206114035213702,4.889702363824567,0.7409778812572759
