sample,universe,target,definition,metric,horizon,outcome,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,A,FH_A_INCLUSIVE,5,top,9,68,0.006340822554320499,0.0008717384803971708,0.005469084073923328,0.797872187724916
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,A,FH_A_INCLUSIVE,5,spread,9,68,-0.0019079473064205997,0.002121865778750983,-0.004029813085171583,-1.1007847101959845
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,A,FH_A_INCLUSIVE,20,top,9,68,0.0009473160608559112,0.005008638888078356,-0.004061322827222444,-0.3479397673674945
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,A,FH_A_INCLUSIVE,20,spread,9,68,-0.0040389212273418225,0.0028878088865802085,-0.0069267301139220305,-0.9794755333069791
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_NET_BREADTH,5,top,43,24,0.0011838199636095821,0.00513031672922818,-0.003946496765618598,-0.6099113596325093
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_NET_BREADTH,5,spread,43,24,0.003130046778871235,-0.0021511247737515124,0.005281171552622747,1.5552449926195926
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_NET_BREADTH,20,top,43,24,0.005731721479454447,0.007423129608767867,-0.0016914081293134204,-0.13041395155962163
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_NET_BREADTH,20,spread,43,24,0.007401752143014835,-0.007915325243221537,0.015317077386236373,2.830631350565521
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_INCLUSIVE,5,top,42,27,0.0007843293659680004,0.004642486584114285,-0.0038581572181462845,-0.6043798913988927
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_INCLUSIVE,5,spread,42,27,0.002392343391149136,5.345004052234836e-05,0.0023388933506267875,0.7470678500989506
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_INCLUSIVE,20,top,42,27,0.005359410342111682,0.0074400262392305,-0.0020806158971188177,-0.18239706218713403
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,B,FH_B_INCLUSIVE,20,spread,42,27,0.005309150345209605,-0.001313390851344459,0.006622541196554064,0.9627093431104047
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_CONTINUOUS,5,top,33,22,-0.0013509752485078147,0.009315661413495668,-0.010666636662003482,-1.3225422429076121
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_CONTINUOUS,5,spread,33,22,0.0018470872698813422,0.0016808544881766177,0.0001662327817047245,0.04336307197487968
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_CONTINUOUS,20,top,33,22,0.002553238103931085,0.02722042230314784,-0.024667184199216756,-2.2651330964370993
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_CONTINUOUS,20,spread,33,22,0.007021589201852748,-0.01341500389125879,0.02043659309311154,3.6450473805315595
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_INCLUSIVE,5,top,35,31,-0.0053906712246736994,0.0025304784716192034,-0.007921149696292902,-1.1577603384689972
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_INCLUSIVE,5,spread,35,31,0.0008301322347701144,0.003239209886572407,-0.0024090776518022926,-0.7078465801234045
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_INCLUSIVE,20,top,35,31,0.0013981895977520972,0.01086199838947842,-0.009463808791726322,-0.7935750227191513
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,C,FH_C_INCLUSIVE,20,spread,35,31,0.0030635918438860947,-0.0002951034502461005,0.0033586952941321952,0.40439361088788023
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,18,79,0.0067100529173999114,-0.002319707017815505,0.009029759935215417,1.4082563585981003
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,18,79,0.0064089356771556616,-0.0008678690642987408,0.007276804741454403,1.1518138316055149
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,18,79,0.0030377806737383714,-0.004022470074931627,0.007060250748669998,0.5146255311737998
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,18,79,0.012800349127022376,-0.001221499024568908,0.014021848151591285,0.9894157716162313
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_INCLUSIVE,5,top,9,68,0.016220910104395744,-0.0030399584932941383,0.01926086859768988,2.3600397446451598
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,9,68,0.017972772908078534,-0.0015757344249992856,0.01954850733307782,2.262833360876203
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_INCLUSIVE,20,top,9,68,0.006819351345960777,-0.006173496556990886,0.012992847902951663,0.7054706168027366
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,9,68,0.0040140358807354655,-0.005487657348102636,0.009501693228838102,0.5248228103452685
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_NET_BREADTH,5,top,42,18,0.0035647863779931523,0.0009586197238412943,0.002606166654151858,0.3106780344110912
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,42,18,0.007722992886858647,-0.009031943353554651,0.0167549362404133,2.2286424183044
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_NET_BREADTH,20,top,42,18,0.0012580985889661344,-0.005189572554031485,0.006447671142997619,0.35537708465396484
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,42,18,0.009423364164889017,-0.022483309995099388,0.03190667415998841,2.1179140768682254
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_INCLUSIVE,5,top,42,27,0.0019757384816594496,6.405637806977427e-05,0.0019116821035896753,0.2559859590169208
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,42,27,0.0065718894237291,-0.006040145476857289,0.012612034900586388,2.0713004479162795
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_INCLUSIVE,20,top,42,27,0.0062915060669161095,-0.006213155698994781,0.01250466176591089,0.6377408586149411
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,42,27,0.013691801199255834,-0.01678944232480235,0.030481243524058184,1.810154162912977
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_CONTINUOUS,5,top,27,23,-0.006255842210085004,-0.003913084134764373,-0.002342758075320631,-0.232526621875692
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,27,23,0.0005487855545858741,-0.00134785506317084,0.001896640617756714,0.22982870535347397
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_CONTINUOUS,20,top,27,23,-0.01919468417453227,-0.0025670265844607064,-0.016627657590071565,-0.765045637334648
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,27,23,-0.012069615551649975,-0.009324558011813608,-0.002745057539836367,-0.1604335539972997
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_INCLUSIVE,5,top,35,31,-0.0035671383704588776,-0.004937287652549983,0.0013701492820911054,0.16700212887690005
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,35,31,0.00696312990593869,-0.006662407298730058,0.013625537204668747,1.9372466954927725
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_INCLUSIVE,20,top,35,31,0.0019976667020000956,-0.004872971266519167,0.006870637968519263,0.34823280052099087
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,35,31,0.00903510949910935,-0.01803507867750318,0.027070188176612532,1.4050689903859348
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,13,84,0.013367748678439715,0.0015369551780302687,0.011830793500409446,2.6224279871258447
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,13,84,0.009421222182588338,0.0015436835795082436,0.007877538603080094,1.5037217961062357
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,13,84,0.019346380823127726,0.011134598371162471,0.008211782451965254,0.7319073664866879
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,13,84,0.03437019849971308,0.007094287522527808,0.027275910977185274,3.2926501245239934
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_INCLUSIVE,5,top,9,68,0.009976572847788998,0.001700763755171232,0.008275809092617766,1.4855956710669314
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_INCLUSIVE,5,spread,9,68,0.007372293903394901,0.0014701441561656193,0.005902149747229282,0.9085759089413729
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_INCLUSIVE,20,top,9,68,0.02176309975092243,0.011213485621762128,0.010549614129160301,0.8288884326295825
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,A,FH_A_INCLUSIVE,20,spread,9,68,0.030211658964736883,0.0041780423447712565,0.026033616619965626,2.814160346690846
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_NET_BREADTH,5,top,28,25,0.002818931555364567,0.0027081230742310235,0.0001108084811335436,0.017891810547394423
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_NET_BREADTH,5,spread,28,25,0.006924982256200965,0.0027234309861713323,0.004201551270029632,1.1807191486828559
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_NET_BREADTH,20,top,28,25,0.016263476918632228,0.010171434027894933,0.006092042890737295,0.4628874926853881
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_NET_BREADTH,20,spread,28,25,0.02783684120360508,0.004875500863347576,0.022961340340257503,1.876440802201427
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_INCLUSIVE,5,top,42,27,0.0038611585307646076,0.007275573241586592,-0.0034144147108219848,-0.5336639947852592
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_INCLUSIVE,5,spread,42,27,0.006176771382767376,0.0006379270241680374,0.005538844358599339,1.3055010635149262
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_INCLUSIVE,20,top,42,27,0.017722114074634872,0.0191644969049681,-0.0014423828303332283,-0.11784905086805993
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,B,FH_B_INCLUSIVE,20,spread,42,27,0.024702247648320436,0.004671839965901496,0.02003040768241894,1.5631225492545164
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_CONTINUOUS,5,top,30,20,-0.0017906492234969365,0.003071202597143666,-0.004861851820640603,-0.5781399796013119
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_CONTINUOUS,5,spread,30,20,0.00486163117654988,0.0006484903448731002,0.004213140831676779,1.2280942701680897
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_CONTINUOUS,20,top,30,20,0.0056149488940291,0.013766143026475247,-0.008151194132446148,-0.4826616828095112
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_CONTINUOUS,20,spread,30,20,0.01766562927865245,0.010963844942972686,0.006701784335679764,0.5362913986428893
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_INCLUSIVE,5,top,35,31,-0.0016715818651364,0.004273113921033274,-0.005944695786169674,-0.8209048575431561
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_INCLUSIVE,5,spread,35,31,0.0053127658196477,-9.215026663078641e-05,0.005404916086278486,1.190205336131621
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_INCLUSIVE,20,top,35,31,0.011687096603287121,0.021653856311539252,-0.009966759708252131,-0.7696437164847535
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,C,FH_C_INCLUSIVE,20,spread,35,31,0.021380563026769987,0.0006649354026593387,0.02071562762411065,1.421403288780848
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,23,74,0.00342067921744973,0.0021021740493710303,0.0013185051680786996,0.29390697881065336
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,23,74,0.0011738417144310479,0.001484807164369793,-0.0003109654499387452,-0.04485480669913973
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,23,74,0.005856876316142722,0.009507164458763092,-0.00365028814262037,-0.479988405575676
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,23,74,0.004020293643272841,0.005155246330252642,-0.001134952686979801,-0.06654370284054247
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_INCLUSIVE,5,top,9,68,0.006501862606945901,0.0017288792935428112,0.00477298331340309,0.8185115608892416
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_INCLUSIVE,5,spread,9,68,0.0006356081573620444,0.001251274199381766,-0.0006156660420197216,-0.07153771173233837
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_INCLUSIVE,20,top,9,68,0.012648394383330689,0.010643188145592406,0.002005206237738283,0.19413840072691826
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,A,FH_A_INCLUSIVE,20,spread,9,68,0.009422653853328355,0.004497678849083518,0.004924975004244838,0.3488276123362927
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_NET_BREADTH,5,top,37,28,0.004386498039527164,0.007512843637205139,-0.0031263455976779757,-0.4876242740983021
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_NET_BREADTH,5,spread,37,28,0.00312667076323141,0.004058437338771003,-0.0009317665755395931,-0.1033171094752778
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_NET_BREADTH,20,top,37,28,0.009675554212217325,0.014657828354182247,-0.0049822741419649225,-0.5686609438881753
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_NET_BREADTH,20,spread,37,28,0.004582757498814172,0.003541709391544226,0.0010410481072699461,0.05200315485877604
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_INCLUSIVE,5,top,42,27,0.0001432854626522946,0.007140767712242619,-0.006997482249590324,-1.0832672046084373
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_INCLUSIVE,5,spread,42,27,0.0003739625586363101,0.002905888317606132,-0.002531925758969822,-0.2996368449889477
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_INCLUSIVE,20,top,42,27,0.0037956381306237267,0.02255042827691992,-0.01875479014629619,-1.6887142776781947
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,B,FH_B_INCLUSIVE,20,spread,42,27,0.00014239384232526766,0.011986269585197254,-0.011843875742871986,-0.5390665838071245
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_CONTINUOUS,5,top,37,29,0.0005484394618657874,0.005780880248878663,-0.0052324407870128755,-0.8294491628481173
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_CONTINUOUS,5,spread,37,29,0.002909077499653427,0.00301348186936674,-0.00010440436971331313,-0.011532946864511017
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_CONTINUOUS,20,top,37,29,0.002160596620772559,0.007182917111847999,-0.00502232049107544,-0.5256847660091984
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_CONTINUOUS,20,spread,37,29,0.0036172028519169163,-0.013159839393744582,0.016777042245661497,0.9336632249836314
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_INCLUSIVE,5,top,35,31,-0.0035056652704775174,0.006989385114961773,-0.01049505038543929,-1.6386720562135801
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_INCLUSIVE,5,spread,35,31,0.002393075392019252,0.0072666938996081235,-0.004873618507588872,-0.5751237630064007
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_INCLUSIVE,20,top,35,31,0.001632402142742652,0.021947287161004206,-0.020314885018261553,-1.4210192140710007
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,C,FH_C_INCLUSIVE,20,spread,35,31,-0.0014493528033531385,0.006009873095168927,-0.007459225898522066,-0.32605580279397356
BULL_2025,K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,21,28,0.014142375091324705,0.007586095002076557,0.006556280089248148,0.7852016438481939
BULL_2025,K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,21,28,0.005886273667738509,0.0020912869766134034,0.0037949866911251053,0.734598465763297
BULL_2025,K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,21,28,0.07064608277468706,0.02845298908635373,0.042193093688333336,1.3852023936702957
BULL_2025,K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,21,28,0.02673073101172769,0.007071738505761807,0.01965899250596588,1.445301382287119
BULL_2025,K200,FLOW,A,FH_A_INCLUSIVE,5,top,11,21,0.023253022689005656,0.009859957634290916,0.01339306505471474,1.2155806940853164
BULL_2025,K200,FLOW,A,FH_A_INCLUSIVE,5,spread,11,21,0.011064299091717366,0.003277986847051823,0.007786312244665543,1.0336141536908587
BULL_2025,K200,FLOW,A,FH_A_INCLUSIVE,20,top,11,21,0.1141847612704857,0.0378008479676781,0.0763839133028076,2.292608495423066
BULL_2025,K200,FLOW,A,FH_A_INCLUSIVE,20,spread,11,21,0.03938240546879041,0.009687060078985047,0.029695345389805367,1.5480246867120027
BULL_2025,K200,FLOW,B,FH_B_NET_BREADTH,5,top,32,6,0.012622315506253838,-0.005721446692007683,0.01834376219826152,1.3167056121472536
BULL_2025,K200,FLOW,B,FH_B_NET_BREADTH,5,spread,32,6,0.004563369794744993,-0.00013421873196165003,0.0046975885267066435,0.7201653567733871
BULL_2025,K200,FLOW,B,FH_B_NET_BREADTH,20,top,32,6,0.05583859436653581,0.0235139447109865,0.032324649655549306,1.3386506963532556
BULL_2025,K200,FLOW,B,FH_B_NET_BREADTH,20,spread,32,6,0.020664925317464958,0.013176300089033017,0.0074886252284319405,0.6089952370658873
BULL_2025,K200,FLOW,B,FH_B_INCLUSIVE,5,top,34,8,0.01220618316202855,0.004577625778030612,0.007628557383997937,0.6031918344854774
BULL_2025,K200,FLOW,B,FH_B_INCLUSIVE,5,spread,34,8,0.004650544050197863,0.006560292638807937,-0.001909748588610074,-0.2838621569759325
BULL_2025,K200,FLOW,B,FH_B_INCLUSIVE,20,top,34,8,0.05142624943450146,0.04397831899320795,0.007447930441293514,0.2638559066215157
BULL_2025,K200,FLOW,B,FH_B_INCLUSIVE,20,spread,34,8,0.019501741745634984,0.02380270990587435,-0.004300968160239366,-0.31882755539011387
BULL_2025,K200,FLOW,C,FH_C_CONTINUOUS,5,top,34,9,0.013725854131409265,0.008006787833982766,0.0057190662974264984,0.5484510079326433
BULL_2025,K200,FLOW,C,FH_C_CONTINUOUS,5,spread,34,9,0.004629606681613294,-0.00012118129552607806,0.004750787977139372,0.8507175693438215
BULL_2025,K200,FLOW,C,FH_C_CONTINUOUS,20,top,34,9,0.052614824113129545,0.02198823056723727,0.030626593545892276,0.95514955719917
BULL_2025,K200,FLOW,C,FH_C_CONTINUOUS,20,spread,34,9,0.017360863605555228,0.006847475683474667,0.01051338792208056,0.5957326168964496
BULL_2025,K200,FLOW,C,FH_C_INCLUSIVE,5,top,32,11,0.014257678451760326,0.007122736831060081,0.007134941620700245,0.745542010599269
BULL_2025,K200,FLOW,C,FH_C_INCLUSIVE,5,spread,32,11,0.005583360360053287,0.0019577348663489635,0.003625625493704324,0.6405174764849388
BULL_2025,K200,FLOW,C,FH_C_INCLUSIVE,20,top,32,11,0.05304786070304347,0.04076984641620445,0.012278014286839022,0.3495597073088795
BULL_2025,K200,FLOW,C,FH_C_INCLUSIVE,20,spread,32,11,0.01985626624189097,0.011863910521345807,0.007992355720545163,0.48589101645716826
BULL_2025,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,20,29,0.007893948902627533,0.01309814925672013,-0.005204200354092596,-0.4968669297703585
BULL_2025,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,20,29,0.0020251675141358216,0.004126525544461885,-0.0021013580303260635,-0.17333695044995548
BULL_2025,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,20,29,0.061116772152700526,0.042007886562093116,0.01910888559060741,0.5181039005660527
BULL_2025,K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,20,29,0.02159859023141833,0.016148259348881554,0.005450330882536776,0.19032711651617779
BULL_2025,K200,MOMENTUM,A,FH_A_INCLUSIVE,5,top,11,21,0.0211530135500665,0.013470802502897825,0.0076822110471686765,0.5955175240632561
BULL_2025,K200,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,11,21,0.008079445426941745,0.004886179730115914,0.0031932656968258312,0.1886834240873686
BULL_2025,K200,MOMENTUM,A,FH_A_INCLUSIVE,20,top,11,21,0.10125450341781779,0.04742895775966883,0.05382554565814896,1.3009346286496182
BULL_2025,K200,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,11,21,0.012392200425309176,0.0224616251855964,-0.010069424760287222,-0.2615064236103938
BULL_2025,K200,MOMENTUM,B,FH_B_NET_BREADTH,5,top,36,6,0.008458926665486737,0.006359710042333918,0.0020992166231528194,0.15662704326140825
BULL_2025,K200,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,36,6,0.0030521397079549773,-0.0053668496246498205,0.008418989332604798,0.48175275108519683
BULL_2025,K200,MOMENTUM,B,FH_B_NET_BREADTH,20,top,36,6,0.0435736129525628,0.054039664558617855,-0.010466051606055057,-0.28872292015318624
BULL_2025,K200,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,36,6,0.014576320495548153,0.019993386961782485,-0.005417066466234332,-0.18719697160391288
BULL_2025,K200,MOMENTUM,B,FH_B_INCLUSIVE,5,top,34,8,0.011407017987065947,0.007967375964115639,0.003439642022950308,0.25727351530167464
BULL_2025,K200,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,34,8,0.004125227214475522,0.005779469336419285,-0.0016542421219437635,-0.10382329805421785
BULL_2025,K200,MOMENTUM,B,FH_B_INCLUSIVE,20,top,34,8,0.05322824060451558,0.04987842852677555,0.0033498120777400303,0.10267945191295724
BULL_2025,K200,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,34,8,0.019622595904331814,0.027219997554057025,-0.007597401649725211,-0.2793693960964682
BULL_2025,K200,MOMENTUM,C,FH_C_CONTINUOUS,5,top,35,10,0.011387649944532592,0.009905346065373211,0.0014823038791593815,0.12246192462031648
BULL_2025,K200,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,35,10,0.005025337388780324,-0.0023363594061895617,0.007361696794969886,0.5659917470234473
BULL_2025,K200,MOMENTUM,C,FH_C_CONTINUOUS,20,top,35,10,0.043980005839900804,0.055717727013925564,-0.01173772117402476,-0.3171496487961042
BULL_2025,K200,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,35,10,0.012875211762702964,0.01894756508821414,-0.006072353325511176,-0.21911295087154867
BULL_2025,K200,MOMENTUM,C,FH_C_INCLUSIVE,5,top,32,11,0.01357645279636386,0.00853816949799251,0.0050382832983713495,0.4360559537636673
BULL_2025,K200,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,32,11,0.0049013646725089965,-0.003375574505909655,0.008276939178418652,0.6580814989889245
BULL_2025,K200,MOMENTUM,C,FH_C_INCLUSIVE,20,top,32,11,0.052668121793144264,0.04399816727800822,0.008669954515136045,0.216127721438107
BULL_2025,K200,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,32,11,0.014321076616326242,0.010186834524275191,0.004134242092051051,0.13647978644117986
BULL_2025,K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,14,35,0.01843725862964121,0.013576246064679116,0.004861012564962092,0.5146560749313449
BULL_2025,K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,14,35,0.007576710144422956,0.010709715792263163,-0.003133005647840207,-0.5080150960000227
BULL_2025,K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,14,35,0.08483620236841231,0.05336412417822881,0.0314720781901835,1.0510622243866579
BULL_2025,K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,14,35,0.03307567369696533,0.039810394119200156,-0.006734720422234823,-0.45262309229163616
BULL_2025,K200,REVISION,A,FH_A_INCLUSIVE,5,top,11,21,0.023135306205587992,0.018537296540232947,0.0045980096653550455,0.4248419511424716
