date,universe,factor,family,cut_name,spread_20d,strength_vs_cut,state
2025-05-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.030942835248541467,0.8966930029947635,NEUTRAL
2025-05-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08938918083363556,2.590410747855849,WORKING
2025-06-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.09093159782780402,2.635108478857609,WORKING
2025-06-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0767999489338016,2.2255871605217927,WORKING
2025-06-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06371918600053017,1.8465194861511762,WORKING
2025-06-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.008914381841315322,0.25833003856709635,NEUTRAL
2025-07-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.00316311474148101,0.09166396141702325,NEUTRAL
2025-07-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.013466273644137328,0.390239396490983,NEUTRAL
2025-07-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.01651256769738163,0.47851800899264385,NEUTRAL
2025-07-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.01619134412425227,0.4692092650424381,NEUTRAL
2025-07-31,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05702247547809147,1.6524553863258302,WORKING
2025-08-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08285730891983589,2.401123509161772,WORKING
2025-08-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05133532127096907,1.4876472378960812,WORKING
2025-08-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05105713134019951,1.4795855666749085,WORKING
2025-08-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05406701852874485,1.5668091439616536,WORKING
2025-09-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.008789110854020343,0.25469980827684047,NEUTRAL
2025-09-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07711069783480973,2.234592358752147,WORKING
2025-09-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07661079955765882,2.2201057972030886,WORKING
2025-09-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.014358446782637424,0.4160936986041232,NEUTRAL
2025-10-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.062357007643563334,1.8070448939972255,WORKING
2025-10-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.029642837671201683,0.8590203488198145,NEUTRAL
2025-10-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.026594791467621448,0.7706909607207074,NEUTRAL
2025-10-31,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08459835876157928,2.4515774251787286,WORKING
2025-11-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07798092767584452,2.2598107656364976,WORKING
2025-11-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.023652383246602238,0.6854228576994575,NEUTRAL
2025-11-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0344930748534642,0.9995754630899213,NEUTRAL
2025-11-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.012181328839832029,0.3530029569081123,NEUTRAL
2025-12-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.00015800332204207734,-0.004578781232781096,NEUTRAL
2025-12-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.057182143769179294,1.6570824167278142,WORKING
2025-12-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.023562904207607982,0.6828298429502798,NEUTRAL
2025-12-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.011947312564310364,0.34622139487083703,NEUTRAL
2026-01-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.008637499620795186,0.25030626350576735,NEUTRAL
2026-01-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.003467797129624639,0.10049335805730057,NEUTRAL
2026-01-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.016393328047287214,0.47506256093623966,NEUTRAL
2026-01-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04039216312355687,1.1705252527052707,WORKING
2026-02-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.016883613387483787,-0.48927054900500905,NEUTRAL
2026-02-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.047711413531522306,-1.3826299475489192,REVERSE
2026-02-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.08402681431879666,-2.435014628052118,REVERSE
2026-03-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.10748460510065294,-3.114798387066156,REVERSE
2026-03-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.052399248552343014,-1.5184788065367807,REVERSE
2026-03-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03745844657612907,-1.085509025856037,REVERSE
2026-03-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.022876396231485074,-0.662935515434881,NEUTRAL
2026-03-31,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0038958857731927754,0.11289894688798671,NEUTRAL
2026-04-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.015287418990399093,-0.4430144016355544,NEUTRAL
2026-04-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.006019499579353216,0.17443919120470308,NEUTRAL
2026-04-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04131606514268005,1.1972990266450565,WORKING
2026-04-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.09619594485459348,2.787664090078817,WORKING
2026-05-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.10573359822514483,3.0640559259809894,WORKING
2026-05-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.11267555714674238,3.265227083765149,WORKING
2026-05-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07573225740573664,2.1946465077056367,WORKING
2026-05-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03948911805480515,-1.1443558927214676,REVERSE
2026-06-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06968225008668993,-2.019323232140189,REVERSE
2026-06-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.08467193227356451,-2.4537095133624063,REVERSE
2026-06-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.10831814650387539,-3.1389535990230577,REVERSE
2026-06-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.07575714901734643,-2.1953678421853144,REVERSE
2026-07-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05776484532884407,-1.6739685361538021,REVERSE
2026-07-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05213244184169208,-1.5107470098649156,REVERSE
2026-07-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.04326664925617196,-1.253825040252791,REVERSE
2026-07-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.08046401875402431,-2.331768308560994,REVERSE
2026-08-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.056345877350444384,-1.6328482364952697,REVERSE
2016-02-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08529295619850252,6.2122204514187445,WORKING
2016-02-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05905733346763342,4.301377172577473,WORKING
2016-02-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.014538705223682946,1.0589109107382237,WORKING
2016-02-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.010246347863183902,-0.7462816929440573,NEUTRAL
2016-03-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0024915898217496846,0.18147225676171283,NEUTRAL
2016-03-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.006452179774454336,-0.4699375533169682,NEUTRAL
2016-03-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.013236043085078308,-0.9640329191735383,NEUTRAL
2016-03-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0008286332416853615,0.06035260823582042,NEUTRAL
2016-04-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0045793149201067695,0.333529462080876,NEUTRAL
2016-04-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.002501644003655601,0.18220454225446625,NEUTRAL
2016-04-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0007127510008846372,0.05191245023985299,NEUTRAL
2016-04-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.02054952505039287,1.4967024883964999,WORKING
2016-05-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.008046510931142947,-0.5860589431638004,NEUTRAL
2016-05-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.00640790234484645,0.4667126544975837,NEUTRAL
2016-05-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06691399329027559,4.873608515063343,WORKING
2016-05-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03970846940711614,2.89212353211593,WORKING
2016-06-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.038315707101028273,2.7906831920518806,WORKING
2016-06-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05654184430890319,4.118164233389178,WORKING
2016-06-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.035083854105090184,2.555294665587628,WORKING
2016-06-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.032416651798462315,2.3610318629390337,WORKING
2016-06-30,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.018797779836607242,1.369116015517922,WORKING
2016-07-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.01925610482937823,1.4024976219293814,WORKING
2016-07-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.00997943909782606,0.7268416809580731,NEUTRAL
2016-07-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.013003692857471494,0.9471099410032002,NEUTRAL
2016-07-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04654425462970058,3.390000574417234,WORKING
2016-08-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.040228478582873484,2.929997839450841,WORKING
2016-08-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05716872156110342,4.163822161783456,WORKING
2016-08-19,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.039193266636177615,2.85459929409089,WORKING
2016-08-26,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.051541584896020565,3.75397573328823,WORKING
2016-09-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04179734513003708,3.044264541933918,WORKING
2016-09-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03925289800485454,2.8589424804986723,WORKING
2016-09-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06208457127427458,4.52186277246637,WORKING
2016-09-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.025049888893051264,1.824481633923159,WORKING
2016-10-06,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.028719633830657454,2.09176354756479,WORKING
2016-10-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03932422588425988,2.8641375696472644,WORKING
2016-10-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04989345302992021,3.6339358268111313,WORKING
2016-10-27,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06042989371015328,4.401346117135358,WORKING
2016-11-03,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08814829050632689,6.42018564541932,WORKING
2016-11-10,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03361105550506638,2.448024968397212,WORKING
2016-11-17,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06248466924406704,4.551003476473994,WORKING
2016-11-24,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08016370203069023,5.838636757500914,WORKING
2016-12-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.042581238027846746,3.101358535489046,WORKING
2016-12-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0476241834621165,3.4686560259084174,WORKING
2016-12-15,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.01688780087042263,-1.2300047579845597,REVERSE
2016-12-22,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.03491915828771397,-2.543299223401447,REVERSE
2016-12-29,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.024991011917433137,-1.8201933929199818,REVERSE
2017-01-06,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.05216538789163183,-3.799409751520332,REVERSE
2017-01-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.01840221587203028,-1.340305540888923,REVERSE
2017-01-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.008533444143097091,-0.6215241983571672,NEUTRAL
2017-01-31,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.010605447613794006,0.7724363358860571,NEUTRAL
2017-02-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07146023180879757,5.204728893117325,WORKING
2017-02-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07360742869849823,5.361117662201347,WORKING
2017-02-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08166994237530911,5.948342148082249,WORKING
2017-02-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07523549413154407,5.479696051674414,WORKING
2017-03-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05471649108188714,3.9852166002746476,WORKING
2017-03-15,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.020387398732355066,1.484894192922678,WORKING
2017-03-22,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.008409931529718362,0.6125282904060603,NEUTRAL
2017-03-29,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.013765323496568893,1.0025824869613513,WORKING
2017-04-05,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.007782856722671205,0.5668559733176276,NEUTRAL
2017-04-12,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.025471523327148082,1.8551909230750412,WORKING
2017-04-19,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.025319558794866914,-1.8441227503043578,REVERSE
2017-04-26,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.025699499817809612,-1.8717953448333187,REVERSE
2017-05-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.03668270989843525,-2.6717456024641946,REVERSE
2017-05-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0174642423198742,-1.2719892490953435,REVERSE
2017-05-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03230677083851852,2.353028801760151,WORKING
2017-05-30,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03074712492649101,2.23943367429007,WORKING
2017-06-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08945913343761425,6.515659476193683,WORKING
2017-06-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08511400665915891,6.199186854769859,WORKING
2017-06-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08398062884933744,6.116638504669634,WORKING
2017-06-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07109763117502532,5.178319267126933,WORKING
2017-07-05,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.047408183155330574,3.4529238765829167,WORKING
2017-07-12,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03924222791745979,2.8581653361940735,WORKING
2017-07-19,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.039702437297317594,2.8916841899061407,WORKING
2017-07-26,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.038361967160110755,2.794052493550204,WORKING
2017-08-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03125234328773341,2.276230708605987,WORKING
2017-08-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.00011482785698468945,0.008363363088186625,NEUTRAL
2017-08-17,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.004948344531115922,-0.36040733569279354,NEUTRAL
2017-08-24,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.009570113618357245,0.6970289012377285,NEUTRAL
2017-08-31,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.005355004145475739,-0.39002595000383633,NEUTRAL
2017-09-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.030197633186798578,2.1994120362164806,WORKING
2017-09-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.024931690027357956,1.815872747052295,WORKING
2017-09-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.00096417677778593,0.07022477546451768,NEUTRAL
2017-09-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.02673549346934334,1.9472508248218385,WORKING
2017-10-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.008297805238599243,-0.6043616929532668,NEUTRAL
2017-10-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.03449440638968737,-2.512362877127332,REVERSE
2017-10-27,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.04540249541444452,-3.3068417736939684,REVERSE
2017-11-03,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.05292258283502538,-3.8545592283670826,REVERSE
2017-11-10,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.013352716699876255,-0.9725307160408659,NEUTRAL
2017-11-17,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03959317451721267,2.883726153188935,WORKING
2017-11-24,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03350656156521592,2.4404142650153573,WORKING
2017-12-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.034545465115908724,2.5160816843699547,WORKING
2017-12-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.015993560505342508,-1.1648737256926758,REVERSE
2017-12-15,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.05004222102342981,-3.644771183128786,REVERSE
2017-12-22,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.024286926412677046,-1.7689120847423898,REVERSE
2018-01-03,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.07560602471340838,-5.506683246879333,REVERSE
2018-01-10,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.04120956743650084,-3.0014543877146687,REVERSE
2018-01-17,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.009058603227752537,-0.6597735937509944,NEUTRAL
2018-01-24,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.036616667748712084,-2.666935493734804,REVERSE
2018-01-31,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.003950546130265797,0.2877337655831097,NEUTRAL
2018-02-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0072142326229148734,-0.5254408504386076,NEUTRAL
2018-02-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.012047888250080518,-0.8774949435375745,NEUTRAL
2018-02-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.022764751895553825,1.6580461458963478,WORKING
2018-03-05,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0650716641619824,4.739424460492747,WORKING
2018-03-12,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0548338311350125,3.9937629364586047,WORKING
2018-03-19,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03636425657559017,2.6485513982394475,WORKING
2018-03-26,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.043772266364707324,3.188105799533277,WORKING
2018-04-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.000568311129109933,0.0413923279996196,NEUTRAL
2018-04-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.027921650122206598,2.033643265017655,WORKING
2018-04-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.047730227927303526,3.4763796601304677,WORKING
2018-04-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0312177661430475,2.2737123195743116,WORKING
2018-04-30,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0495928601895439,3.612042471559264,WORKING
2018-05-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.035742643777705085,2.6032769006959664,WORKING
2018-05-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06465495362051676,4.709073797748804,WORKING
2018-05-24,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.09416927339304482,6.858717438589458,WORKING
2018-05-31,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.10297937773961086,7.500391884407665,WORKING
2018-06-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.09453958470524548,6.885688663524971,WORKING
2018-06-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04921941711950284,3.5848431484199588,WORKING
2018-06-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04523662832204778,3.2947610229552278,WORKING
2018-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05280587732086661,3.8460591081442224,WORKING
2018-07-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0741705310193237,5.402130612268785,WORKING
2018-07-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07381599182328502,5.376308132399108,WORKING
2018-07-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04194708861270935,3.0551709469523862,WORKING
2018-07-30,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.04115308198414458,2.9973403307283153,WORKING
2018-08-06,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.021313028246973564,1.552311420058848,WORKING
2018-08-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.023639708416332894,1.7217726601918077,WORKING
2018-08-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06519142993499383,4.748147471367759,WORKING
2018-08-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.044069092172097424,3.209724787001436,WORKING
2018-09-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.05591599616441245,4.07258125894473,WORKING
2018-09-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06393879176104811,4.656912921303588,WORKING
2018-09-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06708053028015315,4.88573805706242,WORKING
2018-09-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.06329107332954464,4.609737048098043,WORKING
2018-10-08,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.07004262140320927,5.1014787685320755,WORKING
2018-10-16,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.059341149322687636,4.322048594202271,WORKING
2018-10-23,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.017871919518047674,1.3016819780256934,WORKING
2018-10-30,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.008726543366183837,0.6355883719569282,NEUTRAL
2018-11-06,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.034914266916233894,2.542942965636464,WORKING
2018-11-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.026611826838448316,1.9382436991710852,WORKING
2018-11-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.026193765370248423,1.907794643135821,WORKING
2018-11-27,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.01689415889131496,1.2304678375772748,WORKING
2018-12-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.030342107570505705,-2.209934672096081,REVERSE
2018-12-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.02973844100906964,-2.16596726932412,REVERSE
2018-12-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0070121472855542155,-0.510722182899848,NEUTRAL
2018-12-26,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0016013804402996712,-0.1166348168139379,NEUTRAL
2019-01-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.021000961402297458,1.5295823680818612,WORKING
2019-01-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.03560414603102435,2.5931895667266396,WORKING
2019-01-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.009812186668470613,-0.714660030696435,NEUTRAL
2019-01-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.014310949315622268,-1.0423225548757167,REVERSE
2019-02-01,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.015507654351790356,-1.1294832751900363,REVERSE
2019-02-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.030370005280251466,-2.2119665716896066,REVERSE
2019-02-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.014763597946597873,-1.0752907295994192,REVERSE
2019-02-27,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.02226865742618367,-1.6219136404021703,REVERSE
2019-03-07,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.000491106485024484,-0.03576921103535436,NEUTRAL
2019-03-14,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.037016509659226315,2.6960575479411335,WORKING
2019-03-21,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08149768920075773,5.935796273939025,WORKING
2019-03-28,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.1508411124001301,10.986349695583579,WORKING
2019-04-04,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.12186133810018784,8.875639097575707,WORKING
2019-04-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.08783552530052785,6.39740572906333,WORKING
2019-04-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.013852482521115483,1.0089306204878048,WORKING
2019-04-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0035979706099048547,-0.26205430791302475,NEUTRAL
2019-05-03,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.0032138317676102535,0.23407596974013892,NEUTRAL
2019-05-13,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.01245651602409037,-0.907256906633494,NEUTRAL
2019-05-20,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.024168554470751058,1.7602905920508316,WORKING
2019-05-27,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.012587271012050483,0.9167803051242254,NEUTRAL
2019-06-03,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.0062222764491320914,-0.4531927926348299,NEUTRAL
2019-06-11,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.006398848012852509,-0.4660531919945396,NEUTRAL
2019-06-18,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.009045770530186181,-0.6588389380675513,NEUTRAL
2019-06-25,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,-0.012373114039596844,-0.9011824130662435,NEUTRAL
2019-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.018409913027523928,1.3408661549056784,WORKING
2019-07-09,KOSPI_EX_K200,OPFY1_REV,REVISION,Q25,0.026966524697560113,1.964077735094528,WORKING
