universe,cut_name,factor_a,factor_b,family_pair,contrast,outcome,train_diff,oos_diff,same_sign,signed_oos_confirmation
KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.004489872063080296,0.014109399173567795,True,0.014109399173567795
KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.004120449829542469,0.002546436365637986,True,0.002546436365637986
KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.002445733581493304,0.0005353352633413314,True,0.0005353352633413314
KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.002017726899746776,0.002521588728561688,True,0.002521588728561688
KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0003264388078967704,-0.0028235426170975996,False,-0.0028235426170975996
KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0010425995225925777,0.0010588007749309152,False,-0.0010588007749309152
KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.004321968924724811,0.0037377471594212145,True,0.0037377471594212145
KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.000843077878885972,0.00432145791638849,False,-0.00432145791638849
KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0013511423140410994,7.136243624469895e-05,True,7.136243624469895e-05
KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0008033209283681241,-0.00649685725456613,True,0.00649685725456613
KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0006773678037469181,-0.004351887222171998,False,-0.004351887222171998
KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0028807310706686256,-0.003142311269412035,True,0.003142311269412035
KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.003665884476639421,0.0012231994514831607,False,-0.0012231994514831607
KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0011965861777107174,-0.002714208692767163,False,-0.002714208692767163
KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.00031702889001616517,0.010690834397909327,True,0.010690834397909327
KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.003797627008721735,0.004002511012343005,True,0.004002511012343005
KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0031791856404405844,-0.012514405389060658,False,-0.012514405389060658
KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0057972231825958315,-0.007949394566394319,False,-0.007949394566394319
KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0011249325070390118,0.011980000647148836,False,-0.011980000647148836
KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.003893712401794227,-0.0003866587056134828,False,-0.0003866587056134828
KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.003947980271062876,0.0012013926560090244,True,0.0012013926560090244
KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0008073806225440719,0.005201474313340405,True,0.005201474313340405
KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0051571931417010684,0.012051318198414287,False,-0.012051318198414287
KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.00012368468122071806,0.005125075406276191,True,0.005125075406276191
KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0012684520661165632,0.0037951142684987116,True,0.0037951142684987116
KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0001019600401321667,0.005985256740070325,True,0.005985256740070325
KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0004030501186754895,0.005585494113634326,True,0.005585494113634326
KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0040205706437870265,0.003010924625933919,True,0.003010924625933919
KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.00016762301767328514,0.003135567278016535,False,-0.003135567278016535
KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0015329071541784823,0.017035528970541926,True,0.017035528970541926
KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0020242613750439714,0.004498398319646454,True,0.004498398319646454
KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.0015809800096014686,-0.012738897440680668,True,0.012738897440680668
KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.00023246717491854458,-0.011330293342942825,False,-0.011330293342942825
KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0009414854900962413,0.006969176782381998,False,-0.006969176782381998
KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.003114507041974029,-0.0009818802536420944,False,-0.0009818802536420944
KOSDAQ,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.00340909261345775,0.0029031112692181173,False,-0.0029031112692181173
KOSDAQ,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0020856545659297537,0.0001487493816401036,True,0.0001487493816401036
KOSDAQ,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.00622894863230573,0.004289027653592469,True,0.004289027653592469
KOSDAQ,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.002865740119232396,0.007704577060722443,True,0.007704577060722443
KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.001613459149107433,0.0075855578241255175,False,-0.0075855578241255175
KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0011925853236207714,0.007839345874345418,True,0.007839345874345418
KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0023246823264459118,0.006757096660080614,True,0.006757096660080614
KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0005620284975050275,0.00860170643715906,False,-0.00860170643715906
KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.00583978131849751,0.00550744922199461,True,0.00550744922199461
KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0008903085201674237,0.0038788716545320977,True,0.0038788716545320977
KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0009642682100966283,0.00447986487872366,True,0.00447986487872366
KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.002947147424073651,0.0033995983693738225,False,-0.0033995983693738225
KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.006223071475186842,0.010044810943990453,True,0.010044810943990453
KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.003946660022866297,-0.004704163658108127,False,-0.004704163658108127
KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.003207917670400036,0.004748834933651847,True,0.004748834933651847
KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0016820286279434712,-0.002951238831078878,False,-0.002951238831078878
KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-9.382952785050801e-05,0.004527642405196615,False,-0.004527642405196615
KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0007931319790465633,-0.00677971997708861,True,0.00677971997708861
KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.006093868603142226,0.0055014330625235315,True,0.0055014330625235315
KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0013366817587231257,-0.0035433364249534693,False,-0.0035433364249534693
KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.000335209528683913,-0.0010577163454687194,True,0.0010577163454687194
KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0015838454260714392,-0.011783415372433251,True,0.011783415372433251
KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0006555371071799649,-0.0017153135604928921,False,-0.0017153135604928921
KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0029899194769774967,-0.006759125432155214,True,0.006759125432155214
KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.0032664698635451223,0.004119062401481374,False,-0.004119062401481374
KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0013672131919463205,-0.0008651063092007423,False,-0.0008651063092007423
KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0024501441654016212,0.0017250030113166615,True,0.0017250030113166615
KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0038700982606937407,0.0011952776500796288,True,0.0011952776500796288
KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.001738946701362351,-0.008610144952182968,False,-0.008610144952182968
KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0021994343790180965,-0.008417338861883634,False,-0.008417338861883634
KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0013984732199480196,0.011265050265468585,True,0.011265050265468585
KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0016945062311385505,-0.0013791426921732756,False,-0.0013791426921732756
KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.006772157459724854,0.000637910964431292,True,0.000637910964431292
KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.00029002361613030686,0.006821217743091074,True,0.006821217743091074
KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0009416582054157317,0.0095563098100216,False,-0.0095563098100216
KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0017047654423959194,0.005897316983036114,False,-0.005897316983036114
KOSDAQ,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0005983752770746149,0.002520227668046545,True,0.002520227668046545
KOSDAQ,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-2.1030905014649112e-05,-7.596878215730967e-05,True,7.596878215730967e-05
KOSDAQ,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0013973250864996512,0.0023842579375455953,False,-0.0023842579375455953
KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.007230627898707743,0.0025233409719495202,True,0.0025233409719495202
KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.001488862177105036,0.0024653166686906623,False,-0.0024653166686906623
KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0027501287887871195,-0.0008735137505680821,False,-0.0008735137505680821
KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,9.36231564435089e-05,0.0022130213464235113,True,0.0022130213464235113
KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.004538714512835538,-0.01538090814163306,True,0.01538090814163306
KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0007056329884972349,-0.009607832470360735,True,0.009607832470360735
KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0006124597658548048,-0.006121928253923343,True,0.006121928253923343
KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.002853817994305466,0.0024513937577900448,True,0.0024513937577900448
KOSDAQ,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.0012075082246310416,0.002396507744667924,False,-0.002396507744667924
KOSDAQ,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.005356202575765873,-0.0022688930542120707,False,-0.0022688930542120707
KOSDAQ,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0024343259679220513,0.014413268876479611,True,0.014413268876479611
KOSDAQ,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.004824559434070071,0.016656645486504393,True,0.016656645486504393
KOSDAQ,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-6.457756930002066e-05,0.010765250247823866,False,-0.010765250247823866
KOSDAQ,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0023982867844341916,0.014469878179451286,False,-0.014469878179451286
KOSDAQ,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0056493189265633915,0.001719181591197884,True,0.001719181591197884
KOSDAQ,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.001819675465643974,0.0018240798443712825,True,0.0018240798443712825
KOSDAQ,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.006688062851879248,0.005285412924064557,False,-0.005285412924064557
KOSDAQ,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.007997677408318932,0.012081759797521756,False,-0.012081759797521756
KOSDAQ,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0032219229007001927,0.009371699797577824,True,0.009371699797577824
KOSDAQ,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.002406245837146739,0.00045314964192961506,True,0.00045314964192961506
KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.0020733606751841297,0.0002520916703096362,False,-0.0002520916703096362
KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0034206464290213205,-0.006824701498104292,True,0.006824701498104292
KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0021290361429859885,0.0018007700638357064,True,0.0018007700638357064
KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0018966355435417132,-0.0007572138882149309,True,0.0007572138882149309
KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.00017938189279576998,-0.0006250305993809654,True,0.0006250305993809654
KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.005303509009631841,-0.007815084690139739,True,0.007815084690139739
KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.003003051200294787,-0.009512922656610301,True,0.009512922656610301
KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.008793696723427096,-0.0024355338355261246,True,0.0024355338355261246
KOSDAQ,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0028515258224232733,0.006156134491540156,True,0.006156134491540156
KOSDAQ,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0007317178598876854,-0.004420354956868964,False,-0.004420354956868964
KOSDAQ,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0029048933186168143,-0.01307006410165017,False,-0.01307006410165017
KOSDAQ,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.00013413774034069055,-0.011008091516879443,True,0.011008091516879443
KOSDAQ,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0026262064988436737,0.011671854431627125,True,0.011671854431627125
KOSDAQ,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0002752825880869398,0.0014758331178147178,False,-0.0014758331178147178
KOSDAQ,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0007767962719780149,0.007428375768537366,True,0.007428375768537366
KOSDAQ,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.002650262651215171,0.00452172058518429,True,0.00452172058518429
KOSDAQ,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0013836340865129586,-0.0009581016373631278,True,0.0009581016373631278
KOSDAQ,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.004744750476947085,0.007837701231715271,True,0.007837701231715271
KOSDAQ,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.00038722563205170844,0.0033678998392442628,True,0.0033678998392442628
KOSDAQ,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.00250218766260201,-0.004782628977212832,False,-0.004782628977212832
KOSDAQ,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.0042965549671393315,-0.004618828668517315,True,0.004618828668517315
KOSDAQ,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.003870243527972353,0.00368065861806735,True,0.00368065861806735
KOSDAQ,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0013850227959375221,-0.00031518877610877327,True,0.00031518877610877327
KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.001158460911872827,-0.010275451789330961,True,0.010275451789330961
KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,-0.003517796138066244,-0.011502045051754924,True,0.011502045051754924
KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.005421753226782029,0.0025815734315766713,True,0.0025815734315766713
KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0022328288511952238,0.002669851825732812,True,0.002669851825732812
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,-0.002133318044611923,-0.002424546756929684,True,0.002424546756929684
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.002172410581338689,-0.0008276634810884726,False,-0.0008276634810884726
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,0.0015778093553663448,0.007774893261635324,True,0.007774893261635324
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,0.0023191631675449896,0.006253929509368693,True,0.006253929509368693
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.0009075477028368743,0.004950018496272497,True,0.004950018496272497
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,mkt_1d_diff,0.0024565397220314353,-0.005857775341576143,False,-0.005857775341576143
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_1d_diff,-0.0032039736522845993,0.00545020154384295,False,-0.00545020154384295
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_1d_diff,-0.0009756084247963558,0.0033163969586048666,False,-0.0033163969586048666
KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,mkt_1d_diff,0.004288926106584904,0.0028401924528945444,True,0.0028401924528945444
