predictor_type,definition,universe,forward_horizon,high_minus_low_train,diff_tstat_train,high_minus_low_oos,diff_tstat_oos,same_sign,oos_confirmed,abs_oos_hl
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_EX_K200,1,0.0006804627637116897,0.4447054048843872,0.0010373848643162298,0.25024258227716,True,0.0010373848643162298,0.0010373848643162298
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_EX_K200,5,0.0022984892128265506,0.5131680275248933,0.011300805058771471,1.703357810434422,True,0.011300805058771471,0.011300805058771471
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_EX_K200,20,0.007294450114086885,0.8392105087298086,0.033710083535366094,2.6643415915892894,True,0.033710083535366094,0.033710083535366094
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_KOSDAQ_ALL,1,0.00010636738520016344,0.07045463930563131,0.00035122574256821497,0.06865385810917385,True,0.00035122574256821497,0.00035122574256821497
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_KOSDAQ_ALL,5,-0.0007849293528212715,-0.22245150557213092,0.009626315372311272,1.1587070988410781,False,-0.009626315372311272,0.009626315372311272
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_KOSDAQ_ALL,20,-0.004146719977925254,-0.5671784843754565,0.025231754782327556,1.2802626177802945,False,-0.025231754782327556,0.025231754782327556
LIQUIDITY_BREADTH,LIQ_5D_VS_20D,K200,1,0.0007201497139029968,0.4678503760799482,0.0005495492895780836,0.123033153683256,True,0.0005495492895780836,0.0005495492895780836
LIQUIDITY_BREADTH,LIQ_5D_VS_20D,K200,5,-0.0036589876911700767,-1.1641160534544068,0.015576663136619562,2.2204862778012413,False,-0.015576663136619562,0.015576663136619562
LIQUIDITY_BREADTH,LIQ_5D_VS_20D,K200,20,-0.008494493435882182,-1.3374233019007924,0.02418947882090003,1.4303504586154283,False,-0.02418947882090003,0.02418947882090003
LIQUIDITY_BREADTH,LIQ_5D_VS_20D,KOSDAQ,1,0.0018596567160778848,1.0228304464142552,-0.0018836634896971976,-0.33918328643020973,False,-0.0018836634896971976,0.0018836634896971976
