date,universe,predictor_type,definition,value,n_components
2018-07-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.16536964980544747,514
2018-07-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.13813229571984437,514
2018-08-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.122568093385214,514
2018-08-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.10505836575875487,514
2018-08-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.1145631067961165,515
2018-08-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.14757281553398058,515
2018-09-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.20194174757281552,515
2018-09-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.258252427184466,515
2018-09-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31906614785992216,514
2018-09-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.35019455252918286,514
2018-10-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3735408560311284,514
2018-10-16,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4,515
2018-10-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3552123552123552,518
2018-10-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.38223938223938225,518
2018-11-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.35452793834296725,519
2018-11-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29942418426103645,521
2018-11-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.32245681381957775,521
2018-11-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.24807692307692308,520
2018-12-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2673076923076923,520
2018-12-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28076923076923077,520
2018-12-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29615384615384616,520
2018-12-26,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.32884615384615384,520
2019-01-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3153846153846154,520
2019-01-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3326959847036329,523
2019-01-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.383587786259542,524
2019-01-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4351145038167939,524
2019-02-01,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5229007633587787,524
2019-02-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6106870229007634,524
2019-02-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6278625954198473,524
2019-02-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5858778625954199,524
2019-03-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5657142857142857,525
2019-03-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5,526
2019-03-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4372623574144487,526
2019-03-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4068441064638783,526
2019-04-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.36622390891840606,527
2019-04-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3719165085388994,527
2019-04-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.41366223908918404,527
2019-04-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4307400379506641,527
2019-05-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.42585551330798477,526
2019-05-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.41904761904761906,525
2019-05-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3352380952380952,525
2019-05-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29904761904761906,525
2019-06-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2984790874524715,526
2019-06-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.301707779886148,527
2019-06-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2916666666666667,528
2019-06-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3087121212121212,528
2019-07-02,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.33459357277882795,529
2019-07-09,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.33081285444234404,529
2019-07-16,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2792452830188679,530
2019-07-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.23684210526315788,532
2019-07-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.19548872180451127,532
2019-08-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22306238185255198,529
2019-08-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29245283018867924,530
2019-08-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31001890359168244,529
2019-08-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28166351606805295,529
2019-09-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2622641509433962,530
2019-09-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.25660377358490566,530
2019-09-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.269811320754717,530
2019-09-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3113207547169811,530
2019-10-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3169811320754717,530
2019-10-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.30245746691871456,529
2019-10-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.25660377358490566,530
2019-10-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.21172022684310018,529
2019-11-05,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.23773584905660378,530
2019-11-12,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.32264150943396225,530
2019-11-19,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.37030075187969924,532
2019-11-26,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4052532833020638,533
2019-12-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.42213883677298314,533
2019-12-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.38649155722326456,533
2019-12-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.36585365853658536,533
2019-12-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3883677298311445,533
2020-01-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.42213883677298314,533
2020-01-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4896810506566604,533
2020-01-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5169172932330827,532
2020-01-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5655430711610487,534
2020-02-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5543071161048689,534
2020-02-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4821763602251407,533
2020-02-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4737827715355805,534
2020-02-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4822429906542056,535
2020-03-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.48880597014925375,536
2020-03-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4681647940074906,534
2020-03-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5597014925373134,536
2020-03-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5671641791044776,536
2020-04-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6097560975609756,533
2020-04-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5700934579439252,535
2020-04-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5861423220973783,534
2020-04-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5794392523364486,535
2020-05-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5778611632270169,533
2020-05-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5309568480300187,533
2020-05-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4878048780487805,533
2020-06-01,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5056179775280899,534
2020-06-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5532710280373832,535
2020-06-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6,535
2020-06-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5655430711610487,534
2020-06-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.47102803738317756,535
2020-07-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.34205607476635513,535
2020-07-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31588785046728973,535
2020-07-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28785046728971964,535
2020-07-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31716417910447764,536
2020-08-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.35261194029850745,536
2020-08-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.394392523364486,535
2020-08-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4803738317757009,535
2020-08-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5018656716417911,536
2020-09-01,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5205223880597015,536
2020-09-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5093283582089553,536
2020-09-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.45539033457249073,538
2020-09-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4628252788104089,538
2020-09-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.44981412639405205,538
2020-10-12,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3821892393320965,539
2020-10-19,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.33643122676579923,538
2020-10-26,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2936802973977695,538
2020-11-02,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29608938547486036,537
2020-11-09,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2569832402234637,537
2020-11-16,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.30111524163568776,538
2020-11-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3320964749536178,539
2020-11-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.44052044609665425,538
2020-12-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.483271375464684,538
2020-12-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5260223048327137,538
2020-12-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5427509293680297,538
2020-12-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5695732838589982,539
2021-01-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6159554730983302,539
2021-01-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6790352504638218,539
2021-01-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.7012987012987013,539
2021-01-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.6827458256029685,539
2021-02-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5918367346938775,539
2021-02-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.48237476808905383,539
2021-02-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4666666666666667,540
2021-03-02,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.41404805914972276,541
2021-03-09,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.35185185185185186,540
2021-03-16,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.34750462107208874,541
2021-03-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28835489833641403,541
2021-03-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2949907235621521,539
2021-04-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.30185185185185187,540
2021-04-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.37291280148423006,539
2021-04-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4349442379182156,538
2021-04-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.48698884758364314,538
2021-05-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.533457249070632,538
2021-05-12,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5545286506469501,541
2021-05-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5600739371534196,541
2021-05-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.5295202952029521,542
2021-06-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4666666666666667,540
2021-06-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4,540
2021-06-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3713235294117647,544
2021-06-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3915441176470588,544
2021-07-01,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3897058823529412,544
2021-07-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3229357798165138,545
2021-07-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29908256880733947,545
2021-07-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.25321100917431194,545
2021-07-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.25871559633027524,545
2021-08-05,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2326007326007326,546
2021-08-12,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.21755027422303475,547
2021-08-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2062043795620438,548
2021-08-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.20802919708029197,548
2021-09-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2449725776965265,547
2021-09-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2937956204379562,548
2021-09-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2791970802919708,548
2021-09-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.30656934306569344,548
2021-10-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3151183970856102,549
2021-10-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2768670309653916,549
2021-10-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.26268115942028986,552
2021-10-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2413793103448276,551
2021-11-05,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.24682395644283123,551
2021-11-12,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2413793103448276,551
2021-11-19,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22141560798548093,551
2021-11-26,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.23243243243243245,555
2021-12-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22342342342342342,555
2021-12-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22719141323792486,559
2021-12-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22540250447227192,559
2021-12-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.24107142857142858,560
2022-01-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2549019607843137,561
2022-01-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29411764705882354,561
2022-01-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3540925266903915,562
2022-01-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.37722419928825623,562
2022-02-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3683274021352313,562
2022-02-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29411764705882354,561
2022-02-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.27629233511586454,561
2022-02-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28035714285714286,560
2022-03-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3196428571428571,560
2022-03-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.36607142857142855,560
2022-03-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.37967914438502676,561
2022-03-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.40535714285714286,560
2022-04-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4303571428571429,560
2022-04-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.44285714285714284,560
2022-04-18,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4561717352415027,559
2022-04-25,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.45698924731182794,558
2022-05-02,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.460573476702509,558
2022-05-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.44543828264758495,559
2022-05-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4400715563506261,559
2022-05-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.39177101967799643,559
2022-05-31,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31785714285714284,560
2022-06-09,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2571428571428571,560
2022-06-16,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.27450980392156865,561
2022-06-23,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2709447415329768,561
2022-06-30,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2642857142857143,560
2022-07-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.22857142857142856,560
2022-07-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.16071428571428573,560
2022-07-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.13725490196078433,561
2022-07-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.15714285714285714,560
2022-08-04,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.1746880570409982,561
2022-08-11,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2103386809269162,561
2022-08-19,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.28520499108734404,561
2022-08-26,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3226381461675579,561
2022-09-02,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.34341637010676157,562
2022-09-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.33451957295373663,562
2022-09-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29307282415630553,563
2022-09-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.29484902309058614,563
2022-10-05,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3037300177619893,563
2022-10-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3552397868561279,563
2022-10-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3747779751332149,563
2022-10-27,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.31560283687943264,564
2022-11-03,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2624113475177305,564
2022-11-10,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.26194690265486725,565
2022-11-17,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.2925531914893617,564
2022-11-24,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3398230088495575,565
2022-12-01,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.425531914893617,564
2022-12-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4450354609929078,564
2022-12-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.4247787610619469,565
2022-12-22,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3858407079646018,565
2022-12-29,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.34275618374558303,566
2023-01-06,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.324468085106383,564
2023-01-13,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3380530973451327,565
2023-01-20,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.35638297872340424,564
2023-01-31,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.32149200710479575,563
2023-02-07,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3274021352313167,562
2023-02-14,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.3428063943161634,563
2023-02-21,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.433392539964476,563
2023-02-28,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.41563055062166965,563
2023-03-08,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.41061946902654867,565
2023-03-15,KOSPI_EX_K200,LIQUIDITY_BREADTH,LIQ_20D_VS_60D,0.42579505300353354,566
