variant,top_n,weighting,cost_bps,year,n_periods,return,excess_return,sharpe,mdd,avg_turnover,avg_rank_ic
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2021,25,0.540212545968733,0.4801253263976897,1.2282589078189516,-0.1327216805113185,0.49866666666666665,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2022,25,-0.4842674346166137,-0.4061839284363533,-1.6058828357981356,-0.4757406560066215,0.5760000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2023,24,0.3235558296178651,0.2827406788230007,0.7674352509036574,-0.3696455382813504,0.47222222222222227,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2024,24,0.4880832145420233,0.5033969148443485,1.373175405844831,-0.17456042384040216,0.45,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2025,25,0.97133371464871,0.2819933144735878,1.5637365791557956,-0.19207243347274905,0.5813333333333334,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,2026,13,0.24519941022723146,0.23806459587340956,0.9520727868545086,-0.37211351611376753,0.4358974358974359,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2016,25,-0.26993227781367035,-0.2700533591771477,-0.5755040509735379,-0.3569628591634265,0.5293333333333333,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2017,24,-0.0010141939096954822,-0.12040712281241495,0.10124038770034513,-0.13667720360177138,0.5138888888888888,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2018,25,-0.27417126071908327,-0.15835918748639688,-0.9751792730583532,-0.4015049809680291,0.5306666666666667,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2019,24,-0.11342437990995802,-0.06933335326691936,-0.5348106636131493,-0.3041352786546039,0.5361111111111111,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2020,25,0.16356641272695782,-0.10934542881646325,0.5550834452113247,-0.23705310494008813,0.4746666666666666,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2021,25,0.48485274197896766,0.4269291208314596,1.1409577112743616,-0.13422230024365045,0.49866666666666665,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2022,25,-0.5065613675757846,-0.43169675948499453,-1.7277432382533835,-0.4949994378771376,0.5760000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2023,24,0.27921448915663793,0.23979610030853182,0.7035034377078093,-0.38218967304460083,0.47222222222222227,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2024,24,0.44107874147506565,0.4560271015758648,1.2736498793963618,-0.18796702546325916,0.45,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2025,25,0.8891230706034716,0.22772241700191653,1.48010991479693,-0.19874017474812278,0.5813333333333334,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,2026,13,0.2246896450058562,0.21748778246863942,0.9069753587369934,-0.37492804924964274,0.4358974358974359,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2016,25,-0.29854072360463335,-0.2986598769829426,-0.674027898768884,-0.3724580260909527,0.5293333333333333,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2017,24,-0.03726109976308689,-0.15248152871380094,-0.07865267524089957,-0.14500228370971613,0.5138888888888888,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2018,25,-0.3028487515754119,-0.1914763837050446,-1.1163204498533605,-0.41907381339737027,0.5306666666666667,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2019,24,-0.1473091138517808,-0.10466364968625097,-0.7350820176266728,-0.32314334013646795,0.5361111111111111,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2020,25,0.12313623262108209,-0.14076360492290974,0.4738294445173293,-0.24072946348079094,0.4746666666666666,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2021,25,0.43139493949035757,0.3755608832758428,1.0532686338075574,-0.1360343028484582,0.49866666666666665,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2022,25,-0.5279334550609844,-0.4561610468497508,-1.8500313876252166,-0.5135876660061611,0.5760000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2023,24,0.23627850045790955,0.19821192987669134,0.6396987684620308,-0.3945101508206086,0.47222222222222227,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2024,24,0.3954812799963301,0.4100717142114767,1.174251697439574,-0.2011789244781571,0.45,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2025,25,0.8101889563003319,0.1756474966521313,1.3963306550621466,-0.20536722218460746,0.5813333333333334,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,2026,13,0.2044841135663833,0.19721929461207366,0.8617507319228747,-0.37773778238551803,0.4358974358974359,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2016,25,-0.3350297387330672,-0.3351463895907937,-0.8059726993030499,-0.3925855619547436,0.5293333333333333,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2017,24,-0.08364265273490223,-0.1935153504091499,-0.31973713625816386,-0.1559998989897029,0.5138888888888888,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2018,25,-0.33941241769061337,-0.23370837870912786,-1.3046478025402297,-0.44175205673462936,0.5306666666666667,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2019,24,-0.19057370510733163,-0.14978655980947986,-0.9999068228803761,-0.34773844609971083,0.5361111111111111,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2020,25,0.07130027847994724,-0.1810211693740399,0.3652685481684985,-0.24561264489345735,0.4746666666666666,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2021,25,0.3629690674047761,0.30981007617902145,0.9357618367715295,-0.14204909605260996,0.49866666666666665,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2022,25,-0.5550582969161604,-0.48721992479189047,-2.013702991586918,-0.5373669343912421,0.5760000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2023,24,0.18114412515351663,0.14481240589167133,0.5548389173285746,-0.4105956425378676,0.47222222222222227,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2024,24,0.33680469560205495,0.35092923664068065,1.0419748257635784,-0.2184962334029774,0.45,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2025,25,0.7098256626972039,0.10948417591051807,1.2844065948346217,-0.21414026528878127,0.5813333333333334,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,2026,13,0.1780096697384792,0.1706671099189292,0.8012583601565905,-0.381476626566685,0.4358974358974359,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2016,25,-0.013536060127692706,-0.014269193418196546,0.06974960844273827,-0.1701679040859595,0.4800000000000001,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2017,24,0.08670798723776474,-0.041949615225418624,0.7092223086335315,-0.07544512085112542,0.44583333333333336,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2018,25,-0.3271849927629409,-0.2188882787712595,-1.575804253854283,-0.3676408175715826,0.4800000000000001,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2019,24,-0.005456558132607037,0.043953092745713684,0.019479615868790327,-0.1470421338819432,0.4708333333333334,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2020,25,0.4797426969976817,0.14203814231351153,1.2047299567730778,-0.261974140194312,0.38799999999999996,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2021,25,-0.034698899825528096,-0.07096292997259934,-0.013095347156329033,-0.13345362595648458,0.516,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2022,25,-0.33644111140629696,-0.2417285243167877,-1.6217408643483209,-0.32301735946029,0.49599999999999994,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2023,24,0.18245898050128262,0.1396040861374097,0.6815253525160788,-0.22894120429941733,0.45,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2024,24,0.23591342222663103,0.24311147632184182,1.1146571780512018,-0.11686489022427005,0.3791666666666667,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2025,25,1.191993817747774,0.4381845021840558,1.8625486958451725,-0.1776638002063956,0.43200000000000005,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,2026,13,0.17074709910776553,0.18222151892212324,0.7704025268729467,-0.41697907771287357,0.4,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2016,25,-0.048287023728175726,-0.04904116989960372,-0.07506341831949068,-0.173062684074074,0.4800000000000001,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2017,24,0.052577896726755835,-0.07225749320201091,0.464287965526468,-0.07604512085112536,0.44583333333333336,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2018,25,-0.35131186619568056,-0.24679500788992315,-1.7343996344835348,-0.38836040205541134,0.4800000000000001,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2019,24,-0.038670175690651454,0.009203462553227792,-0.2507462508386048,-0.16094664801833136,0.4708333333333334,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2020,25,0.4380874848285712,0.10944261516654996,1.131541504568789,-0.26485522137715367,0.38799999999999996,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2021,25,-0.07131407391200462,-0.10621907832368682,-0.1640831837280308,-0.1368050007747711,0.516,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2022,25,-0.36105341862001306,-0.26966738936558365,-1.7842300561789297,-0.344636393600135,0.49599999999999994,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2023,24,0.1446036800749786,0.10316737260933717,0.5767913736115415,-0.2358585224475538,0.45,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2024,24,0.20294515283777037,0.2098904867588467,0.9863850525408343,-0.12853544201839162,0.3791666666666667,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2025,25,1.1238829897798852,0.39289394140009337,1.7960301252622877,-0.1825871466719745,0.43200000000000005,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,2026,13,0.1524301769944858,0.16384278321170287,0.7258357234213341,-0.42138838875084295,0.4,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2016,25,-0.08186575892064107,-0.08263880989977423,-0.2208846931143227,-0.17595108440701301,0.4800000000000001,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2017,24,0.01947257585827944,-0.10164887242009113,0.21611486129998228,-0.0766451208511254,0.44583333333333336,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2018,25,-0.37461143051066126,-0.2737482493706843,-1.8934035042584265,-0.408433648742212,0.4800000000000001,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2019,24,-0.07082222394518933,-0.024438999602478972,-0.520086699573485,-0.17464397970252465,0.4708333333333334,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2020,25,0.39755107999060124,0.077734298768386,1.0580995432149458,-0.2677280298599034,0.38799999999999996,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2021,25,-0.10659718704566412,-0.14019192292037763,-0.31586079219662033,-0.1424315421865936,0.516,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2022,25,-0.38479066591448874,-0.29661941381036816,-1.9471945954809993,-0.36559857397118045,0.49599999999999994,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2023,24,0.10790307933494536,0.06784084436163917,0.47271510621009194,-0.24867373348954114,0.45,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2024,24,0.17081714723336505,0.17751748685972335,0.8576756228802214,-0.140066835391076,0.3791666666666667,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2025,25,1.0577921705617568,0.3489652500806777,1.729444898714256,-0.18748982601696174,0.43200000000000005,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,2026,13,0.13437114224734925,0.14572172899809943,0.6813107117159521,-0.42577393063567504,0.4,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2016,25,-0.1248791017648504,-0.1256742653514269,-0.416836866668246,-0.20364571670641807,0.4800000000000001,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2017,24,-0.02312439142647238,-0.13945730642687093,-0.11966944997729642,-0.0834220690755818,0.44583333333333336,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2018,25,-0.4044372697334041,-0.30825631204034765,-2.1059425203952626,-0.43422559171400554,0.4800000000000001,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2019,24,-0.11209617343386624,-0.06763146072173731,-0.8775819593064347,-0.19516305220609742,0.4708333333333334,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2020,25,0.3451935436589948,0.036796998941965864,0.9597963461472336,-0.27154559924147714,0.38799999999999996,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2021,25,-0.1516492089533329,-0.18356988369844252,-0.5194267351033379,-0.17470969176116735,0.516,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2022,25,-0.4151304373418314,-0.33107785689909097,-2.165155132259539,-0.39255903676084647,0.49599999999999994,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2023,24,0.060707399472219814,0.022410295550469916,0.3349903589475663,-0.26545960379119127,0.45,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2024,24,0.12925165142247796,0.13563698273260605,0.6854266857400675,-0.15522811862209285,0.3791666666666667,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2025,25,0.9727148774623398,0.2924448149408869,1.6405711354142571,-0.19399467780635282,0.43200000000000005,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,2026,13,0.11068797564827038,0.12195556867339463,0.62201384524331,-0.43158448590038867,0.4,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2016,25,-0.11338384377844668,-0.11396693561381066,-0.2799251323882855,-0.23299459364034947,0.4978181818181818,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2017,24,0.08266421069588814,-0.04538835299679267,0.603464644212095,-0.09027759242533606,0.46742424242424246,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2018,25,-0.3111156097192258,-0.19973564656354836,-1.3371628079999056,-0.373465811328328,0.5098181818181817,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2019,24,-0.05335910112746334,-0.00547659109116172,-0.313607008251175,-0.21121782396771416,0.5098484848484849,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2020,25,0.5057728244167459,0.15875836924214015,1.225835113272462,-0.24224495558309944,0.4138181818181819,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2021,25,0.1383103165490427,0.0944529897513704,0.5738797419905841,-0.11971272676627231,0.5054545454545455,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2022,25,-0.40541451126669215,-0.31941959003711606,-1.7023196234911542,-0.3860324373949985,0.5221818181818182,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2023,24,0.2743912756084268,0.23053351947444845,0.8192533610785275,-0.26979960141319204,0.4636363636363636,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2024,24,0.4069623428376863,0.4166163601133259,1.504866939614678,-0.12108270198451776,0.42424242424242425,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2025,25,1.0659530921572524,0.3500025093756738,1.7379144410654075,-0.18619402727217305,0.4865454545454545,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,2026,13,0.25707876947726227,0.2585788563012623,0.9851468429526351,-0.38561296194027805,0.4097902097902098,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2016,25,-0.145926186468201,-0.14649767611871756,-0.4111911687660822,-0.23648428237057872,0.4978181818181818,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2017,24,0.04702758685340158,-0.07698946431742015,0.38277991579661264,-0.09093213787988152,0.46742424242424246,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2018,25,-0.3373475962747313,-0.23007326875179934,-1.4898784002498258,-0.3921983464225012,0.5098181818181817,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2019,24,-0.08767486306557681,-0.04134749911573676,-0.5692152661561173,-0.22811306078210358,0.5098484848484849,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2020,25,0.4605905039764324,0.12352713490245049,1.1493144121304875,-0.24560566382629723,0.4138181818181819,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2021,25,0.0963248494096478,0.054093956633699314,0.4480523476162307,-0.12477125088408503,0.5054545454545455,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2022,25,-0.42867528446629055,-0.3458590391230041,-1.8468793696754353,-0.40644456142700813,0.5221818181818182,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2023,24,0.23257669304027107,0.19017895156881903,0.7302821082091756,-0.2769062437784112,0.4636363636363636,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2024,24,0.36516472915580067,0.37455302160170567,1.3823870082298368,-0.12873590851809946,0.42424242424242425,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2025,25,0.9935839428471398,0.3020336295563373,1.662758699687915,-0.19171667894779132,0.4865454545454545,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,2026,13,0.23732015284662267,0.23879788252250234,0.9397094630589926,-0.3897055952842189,0.4097902097902098,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2016,25,-0.17732609095780671,-0.17788611405632515,-0.5430202693601553,-0.2493790448116222,0.4978181818181818,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2017,24,0.012512782636225461,-0.1075901401334528,0.1599209602094676,-0.09173209366705737,0.46742424242424246,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2018,25,-0.3626250608370404,-0.2593117526093873,-1.642622743310433,-0.4104037118555497,0.5098181818181817,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2019,24,-0.12080008457183489,-0.07597986485294861,-0.8225708751301053,-0.2474466946702497,0.5098484848484849,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2020,25,0.4167004674035999,0.08931662298539123,1.0725655159155567,-0.2489555494830027,0.4138181818181819,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2021,25,0.05582421328773335,0.015162112343157785,0.32151947156045174,-0.12981043873372533,0.5054545454545455,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2022,25,-0.4510635915965474,-0.3713135521298955,-1.9920379795634031,-0.4262114177430435,0.5221818181818182,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2023,24,0.19206802043385407,0.15108420495214436,0.6415777943114944,-0.29022557414282646,0.4636363636363636,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2024,24,0.3245515783650852,0.33368094548486193,1.2597423981683296,-0.1396691686709849,0.42424242424242425,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2025,25,0.9236368175033134,0.2556936404516146,1.587544996859531,-0.1972118175399934,0.4865454545454545,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,2026,13,0.21784273149375522,0.21929887705212026,0.8942375162356434,-0.3937794034002863,0.4097902097902098,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2016,25,-0.21748151139173832,-0.21802646089053823,-0.7196124290876362,-0.26626496476063977,0.4978181818181818,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2017,24,-0.031820024902570854,-0.14688693283293064,-0.1404797041249293,-0.1017712008519196,0.46742424242424246,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2018,25,-0.39490064150310533,-0.29665210773996586,-1.846216738000569,-0.4338815015300035,0.5098181818181817,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2019,24,-0.16318310808535497,-0.12030016520911657,-1.156732664379045,-0.2725226700576514,0.5098484848484849,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2020,25,0.3601299801433657,0.04524188104889859,0.9698972821453163,-0.25340526695027765,0.4138181818181819,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2021,25,0.00404646901632244,-0.03461021584124091,0.15172888890814565,-0.13649934099062666,0.5054545454545455,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2022,25,-0.47961147708656726,-0.4037813126193769,-2.1864767008700756,-0.45159683629103076,0.5221818181818182,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2023,24,0.14002107371390404,0.10085317346079248,0.5237432005037911,-0.3076409808133238,0.4636363636363636,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2024,24,0.27218810213263045,0.2809825356859821,1.0960154520461323,-0.15660249423627237,0.42424242424242425,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2025,25,0.834008308735364,0.19634985975448127,1.4871831465204985,-0.20449602622700114,0.4865454545454545,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,2026,13,0.19230402245089673,0.19373255968568515,0.8335588130889225,-0.39918195785178967,0.4097902097902098,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2016,25,-0.037573967628327765,-0.04144570219472732,-0.12406804097176165,-0.15429764175045946,0.43400000000000005,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2017,24,0.12088672568242376,-0.011058890347821482,1.0370875018221415,-0.07440958183070256,0.43125000000000013,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2018,25,-0.2824848131527673,-0.16801962299258766,-1.4904737410834776,-0.31990088194257715,0.45400000000000007,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2019,24,-0.10302730857977083,-0.05544843591689619,-0.795161348210419,-0.18262611659063643,0.4750000000000001,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2020,25,0.4195224397425099,0.09247001545863887,1.2401984823952412,-0.28361735704539104,0.41200000000000003,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2021,25,0.025719525450991876,-0.012867616209247035,0.23276957314105454,-0.09938896853755397,0.45600000000000007,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2022,25,-0.29162090390826245,-0.19039373219036293,-1.566308216417908,-0.28306641642631103,0.4660000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2023,24,0.23051024243710305,0.18698005522752958,1.0410861756399663,-0.15504577894007499,0.4354166666666668,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2024,24,0.06609180941729398,0.07848234514929953,0.47304446682045453,-0.08327171601110561,0.4270833333333334,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2025,25,0.9794282080126127,0.2802464223772012,2.0221084608335373,-0.11125131887529671,0.41200000000000003,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,2026,13,0.23727847681425107,0.2311011084173067,1.003400817877001,-0.2952681924229996,0.38076923076923086,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2016,25,-0.06837156684147261,-0.07214027221218611,-0.30741606258664056,-0.1758278170274422,0.43400000000000005,-0.006222448773533256
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2017,24,0.08686500411436393,-0.04128389193686832,0.7779513813241218,-0.07829025404555157,0.43125000000000013,0.03871126213630461
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2018,25,-0.3067963194900545,-0.19610325213145163,-1.6584308271549193,-0.34013641252280213,0.45400000000000007,-0.07761071373414119
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2019,24,-0.13340341267545197,-0.08731374118612734,-1.0622764159073406,-0.19982110853548618,0.4750000000000001,-0.02248791513974655
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2020,25,0.37682412708737845,0.05923462108575639,1.1461568520451304,-0.28690396651307537,0.41200000000000003,0.0028971884900707077
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2021,25,-0.008639790636558176,-0.046009690634525535,0.02843286161328663,-0.10781825241053378,0.45600000000000007,-0.06346084169185014
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2022,25,-0.3162875415569876,-0.2184292353489674,-1.7389042024424146,-0.30387254430651134,0.4660000000000001,-0.004079943429634787
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2023,24,0.19267517805292833,0.1504616100792857,0.8985927141886603,-0.161813509081556,0.4354166666666668,-0.020987571186296478
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2024,24,0.03388305854704243,0.04589988162334091,0.28567096846077095,-0.09527606219356777,0.4270833333333334,0.02587780279735452
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2025,25,0.9206484254636547,0.2416977649248837,1.9400984853273433,-0.11501203747400879,0.41200000000000003,0.04317089438852708
MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,2026,13,0.21924745912873167,0.21314774403852765,0.9513363599467196,-0.2996491058195583,0.38076923076923086,-0.019173301945579164
MOM12_1_1M_ABOVE_MEDIAN,20,equal,60,2016,25,-0.09822562314847005,-0.1018939481557335,-0.49201422517777127,-0.19684077175447368,0.43400000000000005,-0.006222448773533256
