sample,universe,n_pos_alt,horizon,metric,series,n,mean,positive_share,tstat
TRAIN_2016_2022,K200,2,5,spread,neg_alt_spread_5,18,0.0008552443418666392,0.5,0.2655898809276427
TRAIN_2016_2022,K200,2,5,spread,mom_spread_5,18,-0.0020977436587256717,0.6111111111111112,-0.5176046845492248
TRAIN_2016_2022,K200,2,5,spread,pos_minus_mom_spread_5,18,0.005755825488442861,0.4444444444444444,1.1685868447546572
TRAIN_2016_2022,K200,2,20,top,pos_alt_top_20,18,0.007894948106350977,0.6111111111111112,0.5899257213528075
TRAIN_2016_2022,K200,2,20,top,neg_alt_top_20,18,0.009464336943825103,0.6666666666666666,0.80378087961902
TRAIN_2016_2022,K200,2,20,top,mom_top_20,18,0.0020923477760796763,0.5,0.18060194086331055
TRAIN_2016_2022,K200,2,20,top,pos_minus_mom_top_20,18,0.005802600330271301,0.5555555555555556,1.036497168025913
TRAIN_2016_2022,K200,2,20,spread,pos_alt_spread_20,18,0.0004986320389655766,0.4444444444444444,0.0992092621289438
TRAIN_2016_2022,K200,2,20,spread,neg_alt_spread_20,18,0.009076421602339532,0.4444444444444444,1.036918858934327
TRAIN_2016_2022,K200,2,20,spread,mom_spread_20,18,-0.007471377878181991,0.3333333333333333,-1.0351793279645434
TRAIN_2016_2022,K200,2,20,spread,pos_minus_mom_spread_20,18,0.007970009917147568,0.6666666666666666,0.8533816057131547
TRAIN_2016_2022,K200,3,5,top,pos_alt_top_5,20,0.003418567858802796,0.6,0.9995590720549318
TRAIN_2016_2022,K200,3,5,top,mom_top_5,20,-0.00275481576952102,0.5,-0.6364986156947149
TRAIN_2016_2022,K200,3,5,top,pos_minus_mom_top_5,20,0.006173383628323818,0.75,2.2686921943875795
TRAIN_2016_2022,K200,3,5,spread,pos_alt_spread_5,20,0.0007828998699032019,0.55,0.36690450747136716
TRAIN_2016_2022,K200,3,5,spread,mom_spread_5,20,-0.009220464204205114,0.35,-2.447864100070695
TRAIN_2016_2022,K200,3,5,spread,pos_minus_mom_spread_5,20,0.010003364074108317,0.8,2.303425921719666
TRAIN_2016_2022,K200,3,20,top,pos_alt_top_20,20,0.02043961935376533,0.75,2.8307096604229467
TRAIN_2016_2022,K200,3,20,top,mom_top_20,20,0.007055578880444812,0.6,0.8340514092099407
TRAIN_2016_2022,K200,3,20,top,pos_minus_mom_top_20,20,0.013384040473320516,0.75,2.652468633455398
TRAIN_2016_2022,K200,3,20,spread,pos_alt_spread_20,20,0.00031784485431436796,0.5,0.09408927665028129
TRAIN_2016_2022,K200,3,20,spread,mom_spread_20,20,-0.023543976829738866,0.4,-2.612072377807247
TRAIN_2016_2022,K200,3,20,spread,pos_minus_mom_spread_20,20,0.023861821684053236,0.7,2.63967814683418
TRAIN_2016_2022,KOSDAQ,0,5,top,neg_alt_top_5,24,0.00936446284779512,0.625,1.4057802573211373
TRAIN_2016_2022,KOSDAQ,0,5,top,mom_top_5,24,0.004485965221185424,0.5,0.5489490435009152
TRAIN_2016_2022,KOSDAQ,0,5,spread,neg_alt_spread_5,24,-0.0033034466568416672,0.4583333333333333,-1.1977519498368465
TRAIN_2016_2022,KOSDAQ,0,5,spread,mom_spread_5,24,-0.013565791887752046,0.375,-2.4143440482422607
TRAIN_2016_2022,KOSDAQ,0,20,top,neg_alt_top_20,24,0.02794022783696828,0.75,2.6670244107257046
TRAIN_2016_2022,KOSDAQ,0,20,top,mom_top_20,24,0.01177048524734598,0.4583333333333333,0.710186019961966
TRAIN_2016_2022,KOSDAQ,0,20,spread,neg_alt_spread_20,24,-0.004294293182216242,0.3333333333333333,-1.1530100051602599
TRAIN_2016_2022,KOSDAQ,0,20,spread,mom_spread_20,24,-0.04413913939716516,0.20833333333333334,-3.6359475530310155
TRAIN_2016_2022,KOSDAQ,1,5,top,pos_alt_top_5,12,0.005957462781169044,0.6666666666666666,0.5827107995594688
TRAIN_2016_2022,KOSDAQ,1,5,top,neg_alt_top_5,12,0.004378172696417437,0.5833333333333334,0.42377734287076435
TRAIN_2016_2022,KOSDAQ,1,5,top,mom_top_5,12,-0.0062422510955893505,0.5833333333333334,-0.5202962745919864
TRAIN_2016_2022,KOSDAQ,1,5,top,pos_minus_mom_top_5,12,0.01219971387675839,0.5,1.203824858813298
TRAIN_2016_2022,KOSDAQ,1,5,spread,pos_alt_spread_5,12,0.010630149529344825,0.6666666666666666,1.5120108045270106
TRAIN_2016_2022,KOSDAQ,1,5,spread,neg_alt_spread_5,12,0.005046704653227096,0.6666666666666666,2.1005284244290032
TRAIN_2016_2022,KOSDAQ,1,5,spread,mom_spread_5,12,-0.004158883883356575,0.5,-0.524599767524563
TRAIN_2016_2022,KOSDAQ,1,5,spread,pos_minus_mom_spread_5,12,0.0147890334127014,0.6666666666666666,1.1400929662711274
TRAIN_2016_2022,KOSDAQ,1,20,top,pos_alt_top_20,12,0.0013029210760645467,0.4166666666666667,0.1035597979189249
TRAIN_2016_2022,KOSDAQ,1,20,top,neg_alt_top_20,12,-0.002750288768523443,0.6666666666666666,-0.1513975845106747
TRAIN_2016_2022,KOSDAQ,1,20,top,mom_top_20,12,-0.008129058776999062,0.4166666666666667,-0.33513062441871794
TRAIN_2016_2022,KOSDAQ,1,20,top,pos_minus_mom_top_20,12,0.009431979853063608,0.5833333333333334,0.43825296941518194
TRAIN_2016_2022,KOSDAQ,1,20,spread,pos_alt_spread_20,12,0.02093037537781081,0.6666666666666666,0.9876082960421794
TRAIN_2016_2022,KOSDAQ,1,20,spread,neg_alt_spread_20,12,-0.0004792741959318003,0.5833333333333334,-0.07259074893434952
TRAIN_2016_2022,KOSDAQ,1,20,spread,mom_spread_20,12,-0.007294907923152673,0.5,-0.5528149617759468
TRAIN_2016_2022,KOSDAQ,1,20,spread,pos_minus_mom_spread_20,12,0.028225283300963484,0.5833333333333334,0.8895319131069964
TRAIN_2016_2022,KOSDAQ,2,5,top,pos_alt_top_5,14,0.003274008595524245,0.6428571428571429,0.2612248559892034
TRAIN_2016_2022,KOSDAQ,2,5,top,neg_alt_top_5,14,-0.001227465303425722,0.5714285714285714,-0.13061922381375277
TRAIN_2016_2022,KOSDAQ,2,5,top,mom_top_5,14,0.0007705635843018194,0.5,0.05300735381715194
TRAIN_2016_2022,KOSDAQ,2,5,top,pos_minus_mom_top_5,14,0.002503445011222425,0.5714285714285714,0.5199914963981129
TRAIN_2016_2022,KOSDAQ,2,5,spread,pos_alt_spread_5,14,0.00523270483071015,0.5714285714285714,1.6630893121869441
TRAIN_2016_2022,KOSDAQ,2,5,spread,neg_alt_spread_5,14,0.002493927237429079,0.42857142857142855,0.3163847612317188
TRAIN_2016_2022,KOSDAQ,2,5,spread,mom_spread_5,14,0.0016502099690513352,0.5,0.20457194366105858
TRAIN_2016_2022,KOSDAQ,2,5,spread,pos_minus_mom_spread_5,14,0.003582494861658815,0.5714285714285714,0.41894739276866017
TRAIN_2016_2022,KOSDAQ,2,20,top,pos_alt_top_20,14,0.03229477045991506,0.7857142857142857,1.5058815639678913
TRAIN_2016_2022,KOSDAQ,2,20,top,neg_alt_top_20,14,0.029642987989824936,0.5714285714285714,1.5990409860941284
TRAIN_2016_2022,KOSDAQ,2,20,top,mom_top_20,14,0.024188129840268642,0.5714285714285714,0.9115259618950527
TRAIN_2016_2022,KOSDAQ,2,20,top,pos_minus_mom_top_20,14,0.008106640619646412,0.7142857142857143,0.5456637767283862
TRAIN_2016_2022,KOSDAQ,2,20,spread,pos_alt_spread_20,14,0.0001350788317164326,0.6428571428571429,0.021316870498292746
TRAIN_2016_2022,KOSDAQ,2,20,spread,neg_alt_spread_20,14,0.010872966368372363,0.5714285714285714,0.9075631781926145
TRAIN_2016_2022,KOSDAQ,2,20,spread,mom_spread_20,14,-0.005405166022181575,0.42857142857142855,-0.3646927133754247
TRAIN_2016_2022,KOSDAQ,2,20,spread,pos_minus_mom_spread_20,14,0.005540244853898008,0.5714285714285714,0.33823803567294625
TRAIN_2016_2022,KOSDAQ,3,5,top,pos_alt_top_5,18,0.014384108158041857,0.8333333333333334,2.519845699888734
TRAIN_2016_2022,KOSDAQ,3,5,top,mom_top_5,18,0.014566853279225522,0.7777777777777778,1.6115044795908626
TRAIN_2016_2022,KOSDAQ,3,5,top,pos_minus_mom_top_5,18,-0.00018274512118366223,0.4444444444444444,-0.030273098425629925
TRAIN_2016_2022,KOSDAQ,3,5,spread,pos_alt_spread_5,18,0.004218037164265038,0.7777777777777778,1.4613149930990927
TRAIN_2016_2022,KOSDAQ,3,5,spread,mom_spread_5,18,-0.0011680171269316123,0.5555555555555556,-0.14029363689449786
TRAIN_2016_2022,KOSDAQ,3,5,spread,pos_minus_mom_spread_5,18,0.00538605429119665,0.4444444444444444,0.6560474577491731
TRAIN_2016_2022,KOSDAQ,3,20,top,pos_alt_top_20,18,0.009503548654402309,0.7222222222222222,0.7757231885931801
TRAIN_2016_2022,KOSDAQ,3,20,top,mom_top_20,18,0.018555037056246528,0.6666666666666666,0.8945376554302393
TRAIN_2016_2022,KOSDAQ,3,20,top,pos_minus_mom_top_20,18,-0.009051488401844221,0.3888888888888889,-0.7443413622142855
TRAIN_2016_2022,KOSDAQ,3,20,spread,pos_alt_spread_20,18,0.009603603491211378,0.6666666666666666,1.8656925553802775
TRAIN_2016_2022,KOSDAQ,3,20,spread,mom_spread_20,18,0.009842186865647775,0.5555555555555556,0.6532509929645476
TRAIN_2016_2022,KOSDAQ,3,20,spread,pos_minus_mom_spread_20,18,-0.0002385833744363968,0.5,-0.01342450469550634
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,5,top,neg_alt_top_5,26,0.004408690335907802,0.6153846153846154,0.7151972112108272
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,5,top,mom_top_5,26,-0.002595291461520055,0.5,-0.35773382103543394
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,5,spread,neg_alt_spread_5,26,0.0022828290652155423,0.6153846153846154,1.031628804549207
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,5,spread,mom_spread_5,26,-0.011550785155074749,0.38461538461538464,-2.555063954980502
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,20,top,neg_alt_top_20,26,0.016608557908626476,0.6538461538461539,1.7345634336917766
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,20,top,mom_top_20,26,0.0003071030642995751,0.5384615384615384,0.02322185975028775
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,20,spread,neg_alt_spread_20,26,0.006318172829360181,0.5769230769230769,1.6340366211561388
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,20,spread,mom_spread_20,26,-0.03254188682912741,0.23076923076923078,-3.0188075893179662
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,top,pos_alt_top_5,16,0.008828563968394825,0.6875,1.0962844857984526
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,top,neg_alt_top_5,16,0.011626749894292441,0.6875,1.3238853376820845
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,top,mom_top_5,16,0.0057938040667099506,0.625,0.4804191188072518
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,top,pos_minus_mom_top_5,16,0.0030347599016848754,0.4375,0.32724353195596434
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,spread,pos_alt_spread_5,16,-0.0037401197064950114,0.5,-0.40604433528292116
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,spread,neg_alt_spread_5,16,0.0022533926501176844,0.5,0.8842105994084324
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,spread,mom_spread_5,16,-0.0026633122355855547,0.4375,-0.3265480150750395
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,spread,pos_minus_mom_spread_5,16,-0.001076807470909458,0.5,-0.07584090714759696
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,top,pos_alt_top_20,16,0.040649470896738926,0.75,3.2672973274882477
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,top,neg_alt_top_20,16,0.04740444658519004,0.75,2.857516440844737
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,top,mom_top_20,16,0.04220851470819593,0.625,1.9651452257892772
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,top,pos_minus_mom_top_20,16,-0.0015590438114570018,0.5625,-0.08961344257751729
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,spread,pos_alt_spread_20,16,0.0006844099482008342,0.5,0.044110832513350635
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,spread,neg_alt_spread_20,16,0.004162970959982332,0.5,0.7149795439322493
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,spread,mom_spread_20,16,-0.0011321529260533217,0.4375,-0.08259661397700639
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,1,20,spread,pos_minus_mom_spread_20,16,0.001816562874254156,0.5625,0.07052527550545087
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,top,pos_alt_top_5,12,-0.007089132369531976,0.5,-0.857528488703728
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,top,neg_alt_top_5,12,-0.006241273494523843,0.5,-0.6323756614369683
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,top,mom_top_5,12,-0.0008959037856468664,0.5833333333333334,-0.08007289940443349
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,top,pos_minus_mom_top_5,12,-0.006193228583885109,0.5,-0.8719998891706526
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,spread,pos_alt_spread_5,12,0.006795358631472267,0.6666666666666666,1.4484564712250796
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,spread,neg_alt_spread_5,12,0.008559457693897066,0.5833333333333334,1.7680543792459413
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,spread,mom_spread_5,12,0.014103826950037349,0.75,2.019564910304389
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,5,spread,pos_minus_mom_spread_5,12,-0.0073084683185650826,0.4166666666666667,-0.7567120372208556
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,top,pos_alt_top_20,12,0.008088728178277554,0.6666666666666666,0.6308363075344392
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,top,neg_alt_top_20,12,0.0024456963469227564,0.5833333333333334,0.15649799399517975
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,top,mom_top_20,12,-0.0017360188964655927,0.5833333333333334,-0.09459719930268137
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,top,pos_minus_mom_top_20,12,0.009824747074743146,0.6666666666666666,0.7947111350312535
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,spread,pos_alt_spread_20,12,0.007409690647264197,0.6666666666666666,0.756946879911197
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,spread,neg_alt_spread_20,12,0.01619136774545356,0.8333333333333334,2.2632562733461072
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,spread,mom_spread_20,12,-0.0017167252110251812,0.3333333333333333,-0.15843044963820258
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,2,20,spread,pos_minus_mom_spread_20,12,0.009126415858289378,0.6666666666666666,0.5113704231734009
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,top,pos_alt_top_5,17,0.007612382396061488,0.6470588235294118,1.9640095778359132
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,top,mom_top_5,17,0.007296848527834506,0.5882352941176471,1.1543018029874061
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,top,pos_minus_mom_top_5,17,0.0003155338682269819,0.47058823529411764,0.07790722966425886
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,spread,pos_alt_spread_5,17,-0.0007209388134324478,0.47058823529411764,-0.34446021185577314
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,spread,mom_spread_5,17,-0.004104418475004701,0.35294117647058826,-0.9210619619965645
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,5,spread,pos_minus_mom_spread_5,17,0.0033834796615722527,0.5294117647058824,0.704000960725934
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,top,pos_alt_top_20,17,0.020860171367436044,0.7647058823529411,2.1647740863490292
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,top,mom_top_20,17,0.022315587321987025,0.6470588235294118,1.3633416790624031
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,top,pos_minus_mom_top_20,17,-0.001455415954550982,0.5882352941176471,-0.15981665918655266
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,spread,pos_alt_spread_20,17,0.0021136561056666336,0.7058823529411765,0.6065766049599215
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,spread,mom_spread_20,17,-0.006131147617941235,0.4117647058823529,-0.4858616167567355
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,3,20,spread,pos_minus_mom_spread_20,17,0.008244803723607867,0.5882352941176471,0.5665872245989247
TRAIN_2016_2022,KOSPI_ALL,0,5,top,neg_alt_top_5,21,0.0020616101275011964,0.47619047619047616,0.3613169236085148
TRAIN_2016_2022,KOSPI_ALL,0,5,top,mom_top_5,21,-0.001785827776317724,0.5714285714285714,-0.28148695568529836
TRAIN_2016_2022,KOSPI_ALL,0,5,spread,neg_alt_spread_5,21,0.0015049866553835697,0.6190476190476191,0.7937359530865911
TRAIN_2016_2022,KOSPI_ALL,0,5,spread,mom_spread_5,21,-0.004998064704712039,0.47619047619047616,-1.1577300091363623
TRAIN_2016_2022,KOSPI_ALL,0,20,top,neg_alt_top_20,21,0.0002745916470558751,0.6666666666666666,0.022371543049906722
TRAIN_2016_2022,KOSPI_ALL,0,20,top,mom_top_20,21,-0.005606877310156781,0.5714285714285714,-0.4513804653508719
TRAIN_2016_2022,KOSPI_ALL,0,20,spread,neg_alt_spread_20,21,-0.0013803958927830423,0.47619047619047616,-0.32296614512762484
TRAIN_2016_2022,KOSPI_ALL,0,20,spread,mom_spread_20,21,-0.010334371711014288,0.42857142857142855,-0.9581540414184947
TRAIN_2016_2022,KOSPI_ALL,1,5,top,pos_alt_top_5,15,-0.0021124902234704868,0.6666666666666666,-0.34457138068645593
TRAIN_2016_2022,KOSPI_ALL,1,5,top,neg_alt_top_5,15,-0.0007295036088032594,0.5333333333333333,-0.12856115167546878
TRAIN_2016_2022,KOSPI_ALL,1,5,top,mom_top_5,15,0.0007153595408044594,0.4666666666666667,0.11631881125131277
TRAIN_2016_2022,KOSPI_ALL,1,5,top,pos_minus_mom_top_5,15,-0.002827849764274948,0.3333333333333333,-0.5130667399034239
TRAIN_2016_2022,KOSPI_ALL,1,5,spread,pos_alt_spread_5,15,0.0019765846013847,0.5333333333333333,0.367441933132435
TRAIN_2016_2022,KOSPI_ALL,1,5,spread,neg_alt_spread_5,15,0.0015649061426947068,0.5333333333333333,0.7006868534490898
TRAIN_2016_2022,KOSPI_ALL,1,5,spread,mom_spread_5,15,0.004982054181131453,0.7333333333333333,1.0711734327588067
TRAIN_2016_2022,KOSPI_ALL,1,5,spread,pos_minus_mom_spread_5,15,-0.003005469579746753,0.3333333333333333,-0.389120370193586
TRAIN_2016_2022,KOSPI_ALL,1,20,top,pos_alt_top_20,15,-7.6321719896096e-05,0.5333333333333333,-0.005321496636936182
TRAIN_2016_2022,KOSPI_ALL,1,20,top,neg_alt_top_20,15,0.003928489435544798,0.7333333333333333,0.2567756201465022
TRAIN_2016_2022,KOSPI_ALL,1,20,top,mom_top_20,15,0.0011831037570534683,0.5333333333333333,0.08204846518093066
TRAIN_2016_2022,KOSPI_ALL,1,20,top,pos_minus_mom_top_20,15,-0.0012594254769495643,0.4666666666666667,-0.181424419476205
TRAIN_2016_2022,KOSPI_ALL,1,20,spread,pos_alt_spread_20,15,-0.0024279554706250948,0.4666666666666667,-0.34249051010703013
TRAIN_2016_2022,KOSPI_ALL,1,20,spread,neg_alt_spread_20,15,0.002663091599351027,0.6666666666666666,0.533715991093561
TRAIN_2016_2022,KOSPI_ALL,1,20,spread,mom_spread_20,15,-0.0023017795667188866,0.5333333333333333,-0.2677766513916309
TRAIN_2016_2022,KOSPI_ALL,1,20,spread,pos_minus_mom_spread_20,15,-0.00012617590390620788,0.6666666666666666,-0.010841684487328855
TRAIN_2016_2022,KOSPI_ALL,2,5,top,pos_alt_top_5,16,0.006769965792858946,0.5625,1.4425620415059313
TRAIN_2016_2022,KOSPI_ALL,2,5,top,neg_alt_top_5,16,0.005404956935745837,0.5625,0.8145734575944056
TRAIN_2016_2022,KOSPI_ALL,2,5,top,mom_top_5,16,0.004645270386624555,0.6875,0.6222388429980504
TRAIN_2016_2022,KOSPI_ALL,2,5,top,pos_minus_mom_top_5,16,0.002124695406234391,0.5,0.4322161478741932
TRAIN_2016_2022,KOSPI_ALL,2,5,spread,pos_alt_spread_5,16,-0.00037398717796914387,0.4375,-0.14063632442043553
TRAIN_2016_2022,KOSPI_ALL,2,5,spread,neg_alt_spread_5,16,-0.003957020645438957,0.25,-1.0077391687679798
TRAIN_2016_2022,KOSPI_ALL,2,5,spread,mom_spread_5,16,-0.005744743444348082,0.5,-1.050925255266865
TRAIN_2016_2022,KOSPI_ALL,2,5,spread,pos_minus_mom_spread_5,16,0.005370756266378937,0.625,0.8458375059461409
TRAIN_2016_2022,KOSPI_ALL,2,20,top,pos_alt_top_20,16,0.02586084574522307,0.8125,2.6870361722305476
TRAIN_2016_2022,KOSPI_ALL,2,20,top,neg_alt_top_20,16,0.030096914766518768,0.6875,2.5077793436225195
TRAIN_2016_2022,KOSPI_ALL,2,20,top,mom_top_20,16,0.025809788059932483,0.6875,2.2806172976238503
TRAIN_2016_2022,KOSPI_ALL,2,20,top,pos_minus_mom_top_20,16,5.105768529058835e-05,0.375,0.008158878574884246
TRAIN_2016_2022,KOSPI_ALL,2,20,spread,pos_alt_spread_20,16,-0.0032121691011957644,0.5,-0.9154658395426053
TRAIN_2016_2022,KOSPI_ALL,2,20,spread,neg_alt_spread_20,16,0.001358039994498128,0.4375,0.1579787367679183
TRAIN_2016_2022,KOSPI_ALL,2,20,spread,mom_spread_20,16,-0.009153565214689512,0.5,-0.9500296805063094
TRAIN_2016_2022,KOSPI_ALL,2,20,spread,pos_minus_mom_spread_20,16,0.005941396113493747,0.4375,0.6074434603492574
TRAIN_2016_2022,KOSPI_ALL,3,5,top,pos_alt_top_5,23,0.0034876832297940793,0.6956521739130435,0.7417925612192128
TRAIN_2016_2022,KOSPI_ALL,3,5,top,mom_top_5,23,0.0027189545202055006,0.6521739130434783,0.48844665909849494
TRAIN_2016_2022,KOSPI_ALL,3,5,top,pos_minus_mom_top_5,23,0.0007687287095885785,0.43478260869565216,0.28576056918684456
TRAIN_2016_2022,KOSPI_ALL,3,5,spread,pos_alt_spread_5,23,0.0015308348885201132,0.5652173913043478,0.7200753618589021
TRAIN_2016_2022,KOSPI_ALL,3,5,spread,mom_spread_5,23,0.0017492580787918613,0.5217391304347826,0.4914358064372285
TRAIN_2016_2022,KOSPI_ALL,3,5,spread,pos_minus_mom_spread_5,23,-0.00021842319027174745,0.5652173913043478,-0.054350147613681676
TRAIN_2016_2022,KOSPI_ALL,3,20,top,pos_alt_top_20,23,0.012135681642281551,0.6521739130434783,1.0894024618161704
TRAIN_2016_2022,KOSPI_ALL,3,20,top,mom_top_20,23,0.008252385747933695,0.5217391304347826,0.6615474446180166
TRAIN_2016_2022,KOSPI_ALL,3,20,top,pos_minus_mom_top_20,23,0.003883295894347858,0.6086956521739131,0.7256675578844345
TRAIN_2016_2022,KOSPI_ALL,3,20,spread,pos_alt_spread_20,23,0.003872381203748726,0.4782608695652174,1.1262245342039656
TRAIN_2016_2022,KOSPI_ALL,3,20,spread,mom_spread_20,23,-0.004519426995742143,0.30434782608695654,-0.49247757858377983
TRAIN_2016_2022,KOSPI_ALL,3,20,spread,pos_minus_mom_spread_20,23,0.00839180819949087,0.5652173913043478,1.0082437487124658
TRAIN_2016_2022,KOSPI_EX_K200,0,5,top,neg_alt_top_5,34,0.003668725333741656,0.6176470588235294,0.7119315616132663
TRAIN_2016_2022,KOSPI_EX_K200,0,5,top,mom_top_5,34,-0.00040257628030173617,0.5882352941176471,-0.0640796983679464
TRAIN_2016_2022,KOSPI_EX_K200,0,5,spread,neg_alt_spread_5,34,-0.00025286533710314066,0.5294117647058824,-0.1358816205483841
TRAIN_2016_2022,KOSPI_EX_K200,0,5,spread,mom_spread_5,34,-0.007472897000122317,0.38235294117647056,-1.5228608994119721
TRAIN_2016_2022,KOSPI_EX_K200,0,20,top,neg_alt_top_20,34,0.013606396195791659,0.7058823529411765,1.2030622878483195
TRAIN_2016_2022,KOSPI_EX_K200,0,20,top,mom_top_20,34,0.005741358011533654,0.6176470588235294,0.43273125527892914
TRAIN_2016_2022,KOSPI_EX_K200,0,20,spread,neg_alt_spread_20,34,0.0015449826606022887,0.5294117647058824,0.31527154459801515
TRAIN_2016_2022,KOSPI_EX_K200,0,20,spread,mom_spread_20,34,-0.017989471341824624,0.29411764705882354,-1.9089112689838266
TRAIN_2016_2022,KOSPI_EX_K200,1,5,top,pos_alt_top_5,15,-0.0012520988675348067,0.4666666666666667,-0.12183496129217479
TRAIN_2016_2022,KOSPI_EX_K200,1,5,top,neg_alt_top_5,15,-0.0008772474109917846,0.6666666666666666,-0.10623689269108756
TRAIN_2016_2022,KOSPI_EX_K200,1,5,top,mom_top_5,15,-0.004849197713639573,0.4666666666666667,-0.5598848685623249
TRAIN_2016_2022,KOSPI_EX_K200,1,5,top,pos_minus_mom_top_5,15,0.003597098846104769,0.6,0.409629395999637
TRAIN_2016_2022,KOSPI_EX_K200,1,5,spread,pos_alt_spread_5,15,-0.00010135476063460041,0.5333333333333333,-0.012143148107595703
TRAIN_2016_2022,KOSPI_EX_K200,1,5,spread,neg_alt_spread_5,15,-0.0005210907903430706,0.5333333333333333,-0.13558997816989624
TRAIN_2016_2022,KOSPI_EX_K200,1,5,spread,mom_spread_5,15,0.0011599919333384339,0.5333333333333333,0.22301304420236565
TRAIN_2016_2022,KOSPI_EX_K200,1,5,spread,pos_minus_mom_spread_5,15,-0.0012613466939730348,0.4666666666666667,-0.10650670902069947
TRAIN_2016_2022,KOSPI_EX_K200,1,20,top,pos_alt_top_20,15,-0.003923018418080796,0.4666666666666667,-0.19723036315929415
TRAIN_2016_2022,KOSPI_EX_K200,1,20,top,neg_alt_top_20,15,0.004354068152267887,0.6,0.2201674801683129
TRAIN_2016_2022,KOSPI_EX_K200,1,20,top,mom_top_20,15,-0.02282331392431714,0.3333333333333333,-1.1373318701601594
TRAIN_2016_2022,KOSPI_EX_K200,1,20,top,pos_minus_mom_top_20,15,0.018900295506236345,0.6,1.2668025175638076
