date,era,universe,signal,ic_future_payoff,ic_future_rank
2017-08-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.2380952380952381,0.2380952380952381
2017-08-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.03682714621051773,0.03682714621051773
2017-08-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.13335537736643982,-0.13335537736643982
2017-08-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.3333333333333334,0.3333333333333334
2017-08-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.34731161595484505,-0.34731161595484505
2017-08-31,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.14285714285714288,-0.14285714285714288
2017-08-31,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,0.28571428571428575,0.28571428571428575
2017-08-31,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,0.19641144645609454,0.19641144645609454
2017-08-31,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,0.13335537736643982,0.13335537736643982
2017-08-31,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,0.5476190476190477,0.5476190476190477
2017-08-31,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.3233590907165799,-0.3233590907165799
2017-08-31,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,0.0,0.0
2017-08-31,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.07142857142857144,0.07142857142857144
2017-08-31,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.0,0.0
2017-08-31,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.19397145798754878,-0.19397145798754878
2017-08-31,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.28571428571428575,0.28571428571428575
2017-08-31,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.2155727271443866,-0.2155727271443866
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,0.4523809523809524,0.4523809523809524
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,0.28571428571428575,0.28571428571428575
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,0.18413573105258865,0.18413573105258865
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,-0.024246432248443597,-0.024246432248443597
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,0.5000000000000001,0.5000000000000001
2017-08-31,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.4311454542887732,-0.4311454542887732
2017-09-07,2016_2019,K200,LOCAL_RANK20,0.4761904761904762,0.4761904761904762
2017-09-07,2016_2019,K200,GLOBAL_MEAN_RANK20,0.7185757571479554,0.7185757571479554
2017-09-07,2016_2019,K200,GLOBAL_TOP2_SHARE,0.7041868508280461,0.7041868508280461
2017-09-07,2016_2019,K200,GLOBAL_POSITIVE_SHARE,0.7659576272164713,0.7659576272164713
2017-09-07,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,0.7619047619047621,0.7619047619047621
2017-09-07,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,-0.5868368683374969,-0.5868368683374969
2017-09-07,2016_2019,KOSDAQ,LOCAL_RANK20,0.19047619047619052,0.19047619047619052
2017-09-07,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,0.4431217169079058,0.4431217169079058
2017-09-07,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,0.19766648444296034,0.19766648444296034
2017-09-07,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.38297881360823566,0.38297881360823566
2017-09-07,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,0.3571428571428572,0.3571428571428572
2017-09-07,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,0.08383383833392813,0.08383383833392813
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,0.2380952380952381,0.2380952380952381
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.3113828280974473,0.3113828280974473
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.08647908694379515,0.08647908694379515
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.21002063972064539,0.21002063972064539
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.30952380952380953,0.30952380952380953
2017-09-07,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.13173888881045848,-0.13173888881045848
2017-09-07,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.19047619047619052,-0.19047619047619052
2017-09-07,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,0.14371515142959107,0.14371515142959107
2017-09-07,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,0.0,0.0
2017-09-07,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,0.22237479499833038,0.22237479499833038
2017-09-07,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,0.30952380952380953,0.30952380952380953
2017-09-07,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.03592878785739777,-0.03592878785739777
2017-09-07,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.4285714285714286,-0.4285714285714286
2017-09-07,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.6347419188140272,-0.6347419188140272
2017-09-07,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.642416074439621,-0.642416074439621
2017-09-07,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.6794785402726762,-0.6794785402726762
2017-09-07,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.5714285714285715,-0.5714285714285715
2017-09-07,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.5748606057183643,0.5748606057183643
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,0.14285714285714288,0.14285714285714288
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,0.09581010095306071,0.09581010095306071
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.14824986333222026,-0.14824986333222026
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,0.09883324222148017,0.09883324222148017
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,0.11904761904761905,0.11904761904761905
2017-09-07,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.3113828280974473,0.3113828280974473
2017-09-14,2016_2019,K200,LOCAL_RANK20,-0.6428571428571429,-0.6428571428571429
2017-09-14,2016_2019,K200,GLOBAL_MEAN_RANK20,-0.3333333333333334,-0.3333333333333334
2017-09-14,2016_2019,K200,GLOBAL_TOP2_SHARE,-0.20619652471058067,-0.20619652471058067
2017-09-14,2016_2019,K200,GLOBAL_POSITIVE_SHARE,-0.22986424990745863,-0.22986424990745863
2017-09-14,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,-0.1666666666666667,-0.1666666666666667
2017-09-14,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,-0.04761904761904763,-0.04761904761904763
2017-09-14,2016_2019,KOSDAQ,LOCAL_RANK20,-0.4761904761904762,-0.4761904761904762
2017-09-14,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.261904761904762,-0.261904761904762
2017-09-14,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,-0.2886751345948129,-0.2886751345948129
2017-09-14,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,-0.3064856665432782,-0.3064856665432782
2017-09-14,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,-0.38095238095238104,-0.38095238095238104
2017-09-14,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,0.30952380952380953,0.30952380952380953
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,-0.6666666666666669,-0.6666666666666669
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.7619047619047621,-0.7619047619047621
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.6598288790738581,-0.6598288790738581
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.7151332219343157,-0.7151332219343157
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.7142857142857144,-0.7142857142857144
2017-09-14,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.023809523809523815,-0.023809523809523815
2017-09-14,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.7142857142857144,-0.7142857142857144
2017-09-14,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.6904761904761906,-0.6904761904761906
2017-09-14,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,-0.4536323543632775,-0.4536323543632775
2017-09-14,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,-0.6385118052984962,-0.6385118052984962
2017-09-14,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,-0.5714285714285715,-0.5714285714285715
2017-09-14,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.09523809523809526,0.09523809523809526
2017-09-14,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.523809523809524,-0.523809523809524
2017-09-14,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.6904761904761906,-0.6904761904761906
2017-09-14,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.37115374447904514,-0.37115374447904514
2017-09-14,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.6512820414044661,-0.6512820414044661
2017-09-14,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.6190476190476191,-0.6190476190476191
2017-09-14,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.2142857142857143,0.2142857142857143
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,-0.7142857142857144,-0.7142857142857144
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.7142857142857144,-0.7142857142857144
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.6598288790738581,-0.6598288790738581
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,-0.5874308608746165,-0.5874308608746165
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,-0.6666666666666669,-0.6666666666666669
2017-09-14,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.2142857142857143,0.2142857142857143
2017-09-21,2016_2019,K200,LOCAL_RANK20,-0.1666666666666667,-0.1666666666666667
2017-09-21,2016_2019,K200,GLOBAL_MEAN_RANK20,-0.1666666666666667,-0.1666666666666667
2017-09-21,2016_2019,K200,GLOBAL_TOP2_SHARE,-0.43124434601706485,-0.43124434601706485
2017-09-21,2016_2019,K200,GLOBAL_POSITIVE_SHARE,-0.1697250257391052,-0.1697250257391052
2017-09-21,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,-0.11904761904761905,-0.11904761904761905
2017-09-21,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,0.3333333333333334,0.3333333333333334
2017-09-21,2016_2019,KOSDAQ,LOCAL_RANK20,0.04761904761904763,0.04761904761904763
2017-09-21,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.04761904761904763,-0.04761904761904763
2017-09-21,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,0.012683657235796028,0.012683657235796028
2017-09-21,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.060616080621109,0.060616080621109
2017-09-21,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,0.023809523809523815,0.023809523809523815
2017-09-21,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,-0.023809523809523815,-0.023809523809523815
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,0.5952380952380953,0.5952380952380953
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.3333333333333334,0.3333333333333334
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.3424587453664927,0.3424587453664927
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.10910894511799618,0.10910894511799618
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.3571428571428572,0.3571428571428572
2017-09-21,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.6428571428571429,0.6428571428571429
2017-09-21,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.4761904761904762,-0.4761904761904762
2017-09-21,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.261904761904762,-0.261904761904762
2017-09-21,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,-0.5453972611392292,-0.5453972611392292
2017-09-21,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,-0.20609467411177057,-0.20609467411177057
2017-09-21,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,-0.2380952380952381,-0.2380952380952381
2017-09-21,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.30952380952380953,0.30952380952380953
2017-09-21,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.3333333333333334,-0.3333333333333334
2017-09-21,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.4047619047619048,-0.4047619047619048
2017-09-21,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.43124434601706485,-0.43124434601706485
2017-09-21,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.4000661320993194,-0.4000661320993194
2017-09-21,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.4285714285714286,-0.4285714285714286
2017-09-21,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.30952380952380953,0.30952380952380953
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,0.1666666666666667,0.1666666666666667
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.09523809523809526,-0.09523809523809526
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.29172411642330864,-0.29172411642330864
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,-0.20609467411177057,-0.20609467411177057
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,-0.11904761904761905,-0.11904761904761905
2017-09-21,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.7857142857142858,0.7857142857142858
2017-09-28,2016_2019,K200,LOCAL_RANK20,-0.28571428571428575,-0.28571428571428575
2017-09-28,2016_2019,K200,GLOBAL_MEAN_RANK20,0.09523809523809526,0.09523809523809526
2017-09-28,2016_2019,K200,GLOBAL_TOP2_SHARE,0.3000495990744895,0.3000495990744895
2017-09-28,2016_2019,K200,GLOBAL_POSITIVE_SHARE,0.21957751641341997,0.21957751641341997
2017-09-28,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,0.09523809523809526,0.09523809523809526
2017-09-28,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,-0.4790505047653036,-0.4790505047653036
2017-09-28,2016_2019,KOSDAQ,LOCAL_RANK20,0.0,0.0
2017-09-28,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.4285714285714286,-0.4285714285714286
2017-09-28,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,0.0,0.0
2017-09-28,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,-0.29277002188455997,-0.29277002188455997
2017-09-28,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,-0.4285714285714286,-0.4285714285714286
2017-09-28,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,-0.22754898976351917,-0.22754898976351917
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,0.4285714285714286,0.4285714285714286
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.30952380952380953,0.30952380952380953
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.5455447255899809,0.5455447255899809
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.43915503282683993,0.43915503282683993
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.30952380952380953,0.30952380952380953
2017-09-28,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.1077863635721933,0.1077863635721933
2017-09-28,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.3333333333333334,-0.3333333333333334
2017-09-28,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.09523809523809526,-0.09523809523809526
2017-09-28,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,0.19094065395649334,0.19094065395649334
2017-09-28,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,0.024397501823713332,0.024397501823713332
2017-09-28,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,-0.09523809523809526,-0.09523809523809526
2017-09-28,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.4311454542887732,-0.4311454542887732
2017-09-28,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.6190476190476191,-0.6190476190476191
2017-09-28,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.7619047619047621,-0.7619047619047621
2017-09-28,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.4637130167514838,-0.4637130167514838
2017-09-28,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.7563225565351133,-0.7563225565351133
2017-09-28,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.7619047619047621,-0.7619047619047621
2017-09-28,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.13173888881045848,0.13173888881045848
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,0.19047619047619052,0.19047619047619052
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,0.1666666666666667,0.1666666666666667
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,0.4637130167514838,0.4637130167514838
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,0.31716752370827334,0.31716752370827334
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,0.1666666666666667,0.1666666666666667
2017-09-28,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.22754898976351917,-0.22754898976351917
2017-10-13,2016_2019,K200,LOCAL_RANK20,-0.09523809523809526,-0.09523809523809526
2017-10-13,2016_2019,K200,GLOBAL_MEAN_RANK20,-0.09523809523809526,-0.09523809523809526
2017-10-13,2016_2019,K200,GLOBAL_TOP2_SHARE,-0.44474958999666075,-0.44474958999666075
2017-10-13,2016_2019,K200,GLOBAL_POSITIVE_SHARE,0.10146925788636822,0.10146925788636822
2017-10-13,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,0.04761904761904763,0.04761904761904763
2017-10-13,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,0.407192929050508,0.407192929050508
2017-10-13,2016_2019,KOSDAQ,LOCAL_RANK20,0.2380952380952381,0.2380952380952381
2017-10-13,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.14285714285714288,-0.14285714285714288
2017-10-13,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,-0.09883324222148017,-0.09883324222148017
2017-10-13,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.06341828617898013,0.06341828617898013
2017-10-13,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,0.04761904761904763,0.04761904761904763
2017-10-13,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,0.17964393928698885,0.17964393928698885
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,0.28571428571428575,0.28571428571428575
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.14285714285714288,0.14285714285714288
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.0,0.0
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.44392800325286097,0.44392800325286097
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.2380952380952381,0.2380952380952381
2017-10-13,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.6586944440522925,0.6586944440522925
2017-10-13,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.3333333333333334,-0.3333333333333334
2017-10-13,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.09523809523809526,-0.09523809523809526
2017-10-13,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,-0.38297881360823566,-0.38297881360823566
2017-10-13,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,0.16488754406534833,0.16488754406534833
2017-10-13,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,0.07142857142857144,0.07142857142857144
2017-10-13,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.4191691916696407,0.4191691916696407
2017-10-13,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,-0.4761904761904762,-0.4761904761904762
2017-10-13,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.1666666666666667,-0.1666666666666667
2017-10-13,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.18531232916527532,-0.18531232916527532
2017-10-13,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.11415291512216423,0.11415291512216423
2017-10-13,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.023809523809523815,0.023809523809523815
2017-10-13,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.730552019767088,0.730552019767088
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,0.07142857142857144,0.07142857142857144
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.07142857142857144,-0.07142857142857144
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.2841455713867555,-0.2841455713867555
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,0.21562217300853243,0.21562217300853243
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,0.07142857142857144,0.07142857142857144
2017-10-13,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.5030030300035688,0.5030030300035688
2017-10-20,2016_2019,K200,LOCAL_RANK20,0.0,0.0
2017-10-20,2016_2019,K200,GLOBAL_MEAN_RANK20,-0.38095238095238104,-0.38095238095238104
2017-10-20,2016_2019,K200,GLOBAL_TOP2_SHARE,-0.4469582637089474,-0.4469582637089474
2017-10-20,2016_2019,K200,GLOBAL_POSITIVE_SHARE,-0.37033684707312775,-0.37033684707312775
2017-10-20,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,-0.38095238095238104,-0.38095238095238104
2017-10-20,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,0.04761904761904763,0.04761904761904763
2017-10-20,2016_2019,KOSDAQ,LOCAL_RANK20,0.7380952380952381,0.7380952380952381
2017-10-20,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,0.04761904761904763,0.04761904761904763
2017-10-20,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,0.29371543043730824,0.29371543043730824
2017-10-20,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.21709401380148868,0.21709401380148868
2017-10-20,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,0.04761904761904763,0.04761904761904763
2017-10-20,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,-0.023809523809523815,-0.023809523809523815
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,-0.4761904761904762,-0.4761904761904762
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.4761904761904762,-0.4761904761904762
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.3192559026492481,-0.3192559026492481
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.5491201525567068,-0.5491201525567068
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.4761904761904762,-0.4761904761904762
2017-10-20,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.4285714285714286,-0.4285714285714286
2017-10-20,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.09523809523809526,-0.09523809523809526
2017-10-20,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.30952380952380953,-0.30952380952380953
2017-10-20,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,-0.29371543043730824,-0.29371543043730824
