sample,factor,direction,overlay,top_n,cost_bps,n_periods,annualized_return,sharpe,mdd,avg_turnover
FULL,PER12MF,LOW,ACT5_W10,20,0,257,0.13653548438869634,0.6774937929469559,-0.5240798176859572,0.17392996108949418
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,20,0,86,0.3654959457737237,1.4561698990060723,-0.11735386071454623,0.17267441860465113
FULL,PER12MF,LOW,ACT5_W10,20,30,257,0.12175986089553303,0.619936274045319,-0.5378865407741832,0.17392996108949418
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,20,30,86,0.3480194011726463,1.4009416314710421,-0.11902264354409842,0.17267441860465113
FULL,PER12MF,LOW,ACT5_W10,20,60,257,0.10716745427543328,0.5623311094120921,-0.5513008544271331,0.17392996108949418
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,20,60,86,0.3307570105553761,1.345634383485618,-0.12068938042214639,0.17267441860465113
FULL,PER12MF,LOW,BASE,10,0,259,0.16630226160833406,0.760104422502454,-0.571403158106673,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,0,86,0.40539499192321515,1.4792902300447215,-0.15322402317245265,0.12209302325581393
FULL,PER12MF,LOW,BASE,10,30,259,0.15497194095663946,0.7193806340945889,-0.580162473039862,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,30,86,0.3926023056303658,1.4420159944440345,-0.15482504502982453,0.12209302325581393
FULL,PER12MF,LOW,BASE,10,60,259,0.14374480489879615,0.6786341697914,-0.588747505998783,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,60,86,0.3799194603012126,1.4047416032420033,-0.1564242042024505,0.12209302325581393
FULL,PER12MF,LOW,BASE,20,0,259,0.14155636150679496,0.6914241948024183,-0.5574107346345969,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,0,86,0.36636047421808793,1.4554224883547278,-0.10367326929532827,0.10523255813953487
FULL,PER12MF,LOW,BASE,20,30,259,0.13287571399492548,0.6581503021901168,-0.5642391195070462,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,30,86,0.35564305896582704,1.4211583367943326,-0.10375114280039088,0.10523255813953487
FULL,PER12MF,LOW,BASE,20,60,259,0.1242569216314735,0.6248619778957483,-0.5709647910900082,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,60,86,0.3450055835545527,1.3868884438814666,-0.10701777556125947,0.10523255813953487
FULL,PER12MF,LOW,RAW_TA_W10,10,0,259,0.15842210508301457,0.7340177588842988,-0.5012913431636095,0.16216216216216217
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,0,86,0.4003708905071879,1.4180308945464941,-0.15233729223657821,0.17325581395348832
FULL,PER12MF,LOW,RAW_TA_W10,10,30,259,0.14439427139414396,0.6830797432733209,-0.5123409058464492,0.16216216216216217
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,30,86,0.38237401915504443,1.3681581950459076,-0.15394944045928238,0.17325581395348832
FULL,PER12MF,LOW,RAW_TA_W10,10,60,259,0.13052680927683125,0.6320815911574159,-0.524219068158402,0.16216216216216217
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,60,86,0.3645963295039225,1.3182275694361902,-0.15555972171179744,0.17325581395348832
FULL,PER12MF,LOW,RAW_TA_W10,20,0,259,0.13124285719056528,0.652234587239126,-0.5379710410054277,0.11196911196911197
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,0,86,0.344894102088773,1.380088286715115,-0.10736659246103397,0.10988372093023258
FULL,PER12MF,LOW,RAW_TA_W10,20,30,259,0.12173998685196041,0.615427493752137,-0.5455197227999589,0.11196911196911197
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,30,86,0.3338683343710227,1.3443856503318676,-0.1077935257035304,0.10988372093023258
FULL,PER12MF,LOW,RAW_TA_W10,20,60,259,0.11231230548737003,0.5786071858624567,-0.5529479706624458,0.11196911196911197
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,60,86,0.3229286821502564,1.308686721476812,-0.1082203689460266,0.10988372093023258
FULL,PER12MF,LOW,TURNOVER_W10,10,0,259,0.16241241901654857,0.7302448726122751,-0.5378941633021586,0.2108108108108108
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,0,86,0.3646249930787804,1.3537222594523215,-0.14398782055542447,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,10,30,259,0.1441432585059239,0.6664058630600096,-0.5498996658241952,0.2108108108108108
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,30,86,0.34119863452154253,1.2844742355952172,-0.14563086785625945,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,10,60,259,0.12614701527165773,0.6024896652653411,-0.5616014945615357,0.2108108108108108
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,60,86,0.3181560355576172,1.2152110607134616,-0.14727200442254962,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,20,0,259,0.13499114332439444,0.6600421666625591,-0.5553993942535806,0.1247104247104247
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,0,86,0.3488407875890205,1.3926168064224778,-0.12124131119468495,0.1308139534883721
FULL,PER12MF,LOW,TURNOVER_W10,20,30,259,0.12438605283932569,0.6197887405595642,-0.5641436968325992,0.1247104247104247
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,30,86,0.3357104184487367,1.3506349777444002,-0.1248519253474989,0.1308139534883721
FULL,PER12MF,LOW,TURNOVER_W10,20,60,259,0.1138745281545388,0.5795099459341714,-0.5727199972413423,0.1247104247104247
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,60,86,0.3227019265889046,1.3086285085888787,-0.12844935860565088,0.1308139534883721
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,257,0.08324526472525773,0.4769544917673057,-0.38975738063269294,0.6898832684824903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,86,0.23895927723127186,1.0195579283689156,-0.3339061533185368,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,257,0.028201411783032926,0.23745025946627912,-0.47497522959767113,0.6898832684824903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,86,0.17735370732762812,0.8032953684087505,-0.34326559668532475,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,257,-0.02415586435363104,-0.0014814513694496171,-0.5706106346522972,0.6898832684824903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,86,0.11868953543925276,0.5876134523241299,-0.35251598819096575,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,257,0.09724425696870354,0.5429353045009825,-0.42362305259831545,0.5752918287937743
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,86,0.20283711314023467,0.9135923365190142,-0.2844867932769557,0.5552325581395349
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,257,0.05058250393359276,0.33844120087479357,-0.4949374386319614,0.5752918287937743
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,86,0.15353195146653054,0.7302235679350495,-0.29102148744819667,0.5552325581395349
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,257,0.0058265826098602425,0.13437830703677292,-0.5743411798307363,0.5752918287937743
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,86,0.10616759577571178,0.5476242767157579,-0.29750859187836687,0.5552325581395349
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,257,0.15125973835938478,0.7322067283980285,-0.4382698391576849,0.7560311284046694
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,86,0.3760900597836072,1.4203963103390636,-0.1763549157899129,0.7325581395348837
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,257,0.08746572018347343,0.48130985156596073,-0.522173701130006,0.7560311284046694
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,86,0.3025865052930419,1.1941917128352044,-0.18437910196426688,0.7325581395348837
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,257,0.027068917706301043,0.2308499169204174,-0.6205636420151858,0.7560311284046694
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,86,0.23285529952600537,0.9686146888582752,-0.19581781544791677,0.7325581395348837
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,257,0.10173459222766157,0.5760135408980187,-0.41907317640024144,0.7250972762645914
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,86,0.19053699019098147,0.8889087449463416,-0.1934584111546327,0.7220930232558139
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,257,0.04302539600156563,0.30826883111603814,-0.4758091529970131,0.7250972762645914
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,86,0.12748964930690998,0.644266181361894,-0.20073721767431252,0.7220930232558139
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,257,-0.012675944733842148,0.041129699535125956,-0.573588717988186,0.7250972762645914
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,86,0.06765223379707885,0.4004980831040359,-0.20796720790141798,0.7220930232558139
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,257,0.09618558919266129,0.5138606230865774,-0.39927826585111914,0.6976653696498053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,86,0.16643722320030352,0.7298147504485086,-0.31158752435690806,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,257,0.03991702602559233,0.28517449920291155,-0.5127798253755302,0.6976653696498053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,86,0.10824842253259126,0.5280503741298537,-0.32073603736879086,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,257,-0.01357696106767814,0.056768913187709824,-0.6050213448578239,0.6976653696498053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,86,0.052847391821320144,0.3270466168110149,-0.3297837139722344,0.677906976744186
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,257,0.1246719704169863,0.671173539507612,-0.4376558636343578,0.6513618677042801
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,86,0.26175662505149133,1.1663088715102026,-0.17139241137237526,0.6389534883720931
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,257,0.07073785478064476,0.43339294724056154,-0.48535324350057807,0.6513618677042801
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,86,0.20258875543658128,0.9453553949275998,-0.17815256851867756,0.6389534883720931
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,257,0.01928939420412057,0.19605503020049722,-0.5731975388033661,0.6513618677042801
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,86,0.1460872955577499,0.7251497441604203,-0.18487151783258182,0.6389534883720931
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,257,0.09373095833586653,0.5082194667347366,-0.4724032615767284,0.7000000000000001
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,86,0.22246689275565323,0.9384270757936193,-0.295437576297362,0.6860465116279069
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,257,0.03737205149594436,0.27526303269967284,-0.5463985562191889,0.7000000000000001
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,86,0.16087986643517493,0.7262413518014226,-0.3063613766163841,0.6860465116279069
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,257,-0.016196684433623987,0.04285834468468414,-0.63112741699787,0.7000000000000001
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,86,0.10227312828992985,0.5149331104206253,-0.31714450604349653,0.6860465116279069
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,257,0.10945955265891638,0.6089296892311405,-0.39982089727651715,0.5815175097276265
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,86,0.22390375406953789,1.0512363416468313,-0.20531185814047148,0.5633720930232556
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,257,0.06181330436555732,0.3950707094136285,-0.45154065968707724,0.5815175097276265
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,86,0.17308109396494253,0.8504132982736877,-0.21099400391972434,0.5633720930232556
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,257,0.016132523708190405,0.1815773226891831,-0.5393390926092543,0.5815175097276265
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,86,0.12428557137721574,0.650401830491846,-0.2166461135077774,0.5633720930232556
FULL,PRIVATE_FLOW,HIGH,BASE,10,0,259,0.11094146015735862,0.5677723181686323,-0.4090675014656444,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,0,86,0.2751108550822843,1.0751862282845543,-0.30955443514007164,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,10,30,259,0.06258573084767494,0.37659260746795675,-0.49490470230370576,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,30,86,0.22268113534363554,0.9093412520919258,-0.31729664561659265,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,10,60,259,0.016249091057638054,0.1857917357888853,-0.5764388777657177,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,60,86,0.172318395719806,0.7439904141280176,-0.3249673645106169,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,20,0,259,0.11412548343323081,0.6335222190017592,-0.4362607216634372,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,0,86,0.2518039804561103,1.183528476566374,-0.17978811614687096,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,BASE,20,30,259,0.06964028657977184,0.43308900458382377,-0.5017042498781887,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,30,86,0.20413820393948323,0.9942495495766894,-0.1855995879858774,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,BASE,20,60,259,0.026860585906094636,0.2328263773192157,-0.5755249678996451,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,60,86,0.15821509077331597,0.8056418650120823,-0.19138042074793205,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,259,0.1277718426050214,0.615466044807096,-0.39218550343766634,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,86,0.22386064310755005,0.8542742605800178,-0.3286359951429385,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,259,0.0769408807793337,0.42556906247398124,-0.44030574342604456,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,86,0.17019616632293433,0.6941743070827283,-0.33395693911846125,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,259,0.028308428486587323,0.23588651025424906,-0.49230620101422995,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,86,0.11878921129951414,0.5343984639739703,-0.33965223951708745,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,259,0.111025216296192,0.5999906287809765,-0.42633976221122727,0.5563706563706564
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,86,0.256220756554826,1.1004380248832677,-0.17752832174240363,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,259,0.06532720142760229,0.4028174545617518,-0.5091354185330722,0.5563706563706564
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,86,0.2071282349716117,0.9258591407515464,-0.18322134834859638,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,259,0.021434328073606013,0.20599462093229898,-0.5838354347172066,0.5563706563706564
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,86,0.15987778282063791,0.7517405427364667,-0.1888850907385239,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,259,0.08612249064169486,0.4626245382973335,-0.3883352742513385,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,86,0.16611933143927415,0.6961770756465958,-0.3622912913186668,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,259,0.037221753162842486,0.27178153424402796,-0.4918233375921687,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,86,0.11559759789947854,0.5334686131098417,-0.3689366836001099,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,259,-0.009565667143577539,0.08115315083209901,-0.5783767927169632,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,86,0.06717637281602062,0.3710277133780191,-0.37591524750577576,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,259,0.1160320570232578,0.6123279161808951,-0.42930164291152206,0.5411196911196912
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,86,0.26992671919705513,1.1420056841897288,-0.2172726070849743,0.5180232558139536
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,259,0.07135713192375004,0.424732440644762,-0.5116912716662354,0.5411196911196912
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,86,0.2213839042171677,0.9715719428169767,-0.22299736406691806,0.5180232558139536
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,259,0.028399214644492687,0.23752960388626343,-0.5857146052076445,0.5411196911196912
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,86,0.1746225003481734,0.8018789918111667,-0.2286907573625081,0.5180232558139536
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,0,257,0.01544499207444372,0.18632209955085793,-0.5202307129672583,0.656420233463035
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,10,0,86,0.10957767136835184,0.5362284999661178,-0.4058615081895035,0.6372093023255814
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,30,257,-0.033799618692208155,-0.01646288526610922,-0.5679100170298692,0.656420233463035
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,10,30,86,0.05740495620826325,0.34703895466656004,-0.41230341490270406,0.6372093023255814
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,60,257,-0.08075046950296205,-0.21918449661357262,-0.6807998487660771,0.656420233463035
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,10,60,86,0.007588697621290219,0.15829045195453248,-0.41868806669041503,0.6372093023255814
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,0,257,0.01102681930963434,0.16425656196740582,-0.49328539496235013,0.5573929961089494
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,20,0,86,0.11887377749607109,0.5834686547313592,-0.3598379420903659,0.5319767441860465
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,30,257,-0.030767648508398082,-0.019936285090322192,-0.5420137804004306,0.5573929961089494
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,20,30,86,0.07476672210139212,0.41796094692161645,-0.3659407904132218,0.5319767441860465
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,60,257,-0.07090287953761165,-0.20399570066165218,-0.6709233611310103,0.5573929961089494
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,20,60,86,0.03232928644582711,0.2530041445240505,-0.3719962128164992,0.5319767441860465
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,257,-0.0042582283429137835,0.0967240709714768,-0.489216131639019,0.7922178988326849
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,86,0.1188884973480846,0.5770171235834056,-0.32314831774562613,0.7720930232558136
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,257,-0.06229251102990496,-0.16437600791656987,-0.6267638459389095,0.7922178988326849
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,86,0.05557824926358723,0.34117945226330765,-0.3302346459084816,0.7720930232558136
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,257,-0.1170746874462143,-0.42531591753213893,-0.768195045122841,0.7922178988326849
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,86,-0.004287414999524897,0.10533418732183021,-0.3372625944962563,0.7720930232558136
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,257,0.042207091262248975,0.30239416121122964,-0.5057590494696154,0.7647859922178988
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,86,0.21710119170401243,0.9885123624984289,-0.25240547300367777,0.7563953488372093
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,257,-0.016378312059191713,0.028410466436746638,-0.5649165674679517,0.7647859922178988
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,86,0.14982854192952133,0.7337874932622714,-0.26047207565222086,0.7563953488372093
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,257,-0.07179619360644707,-0.24541858657112756,-0.6969716107968256,0.7647859922178988
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,86,0.08613217853593147,0.47904592626851666,-0.26846915244735525,0.7563953488372093
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,257,-0.0005115219398011961,0.11763172840535781,-0.5161255666086079,0.7105058365758755
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,86,0.1496778497171356,0.6714642266542381,-0.3442750091625546,0.6779069767441861
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,257,-0.052914446473427024,-0.10732022844611169,-0.6571208330802216,0.7105058365758755
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,86,0.0923614857780537,0.47107403573374523,-0.3508615804690268,0.6779069767441861
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,257,-0.1026781085451074,-0.33207120998664896,-0.7737871402944536,0.7105058365758755
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,86,0.037789449614555215,0.2710480081313771,-0.3573937116546484,0.6779069767441861
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,257,0.019271478395609165,0.19761176359745855,-0.47356220456838594,0.6680933852140077
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,86,0.18473322645681955,0.8395778281598999,-0.2718353162374465,0.6575581395348837
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,257,-0.031008016030282803,-0.033419322205803376,-0.5913144284803529,0.6680933852140077
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,86,0.12746130146365275,0.626894714816385,-0.2800150705467286,0.6575581395348837
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,257,-0.07890347619189297,-0.2642563871772358,-0.7258056822670337,0.6680933852140077
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,86,0.07285034683522795,0.41475206907223194,-0.2881184976685408,0.6575581395348837
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,0,257,0.02886196474809255,0.23977625051772972,-0.45068797829082996,0.6439688715953308
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,10,0,86,0.14897643043731135,0.6458401339666019,-0.4007702489513465,0.6116279069767442
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,30,257,-0.020074005970288744,0.0459951151591251,-0.5053179832372903,0.6439688715953308
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,10,30,86,0.09717232103037343,0.47627269484333834,-0.40689488537605123,0.6116279069767442
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,60,257,-0.06677490138617459,-0.1477935971730468,-0.6598138929529365,0.6439688715953308
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,10,60,86,0.047611401982882384,0.3068914953906,-0.41296825625062683,0.6116279069767442
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,0,257,0.006122889133321818,0.14148682176056931,-0.46820787666899644,0.5507782101167316
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,0,86,0.1384875765365845,0.6695361095466555,-0.32465789634195796,0.5313953488372093
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,30,257,-0.03499943210387102,-0.04315389012629639,-0.5784730040511878,0.5507782101167316
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,30,86,0.0936921182721091,0.49793557288944523,-0.33021949874405077,0.5313953488372093
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,60,257,-0.0745076750472784,-0.2276040803881619,-0.6959452510012942,0.5507782101167316
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,60,86,0.05058901836086882,0.32693341150608224,-0.3357453448130655,0.5313953488372093
FULL,PRIVATE_FLOW,LOW,BASE,10,0,259,0.023185650891798915,0.2187378659306329,-0.572125348574599,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,0,86,0.16668763844726642,0.7153540484603157,-0.41662588712438653,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,10,30,259,-0.0210910313052336,0.04259399257502226,-0.6410543623047023,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,30,86,0.1178076072765537,0.5527125641980095,-0.4231584011383872,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,10,60,259,-0.06353017315484977,-0.13340794535533426,-0.6989840158935305,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,60,86,0.07089138077753687,0.3907880653433584,-0.4296310625579146,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,20,0,259,0.004419336067548407,0.133467015867667,-0.4913336412190399,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,0,86,0.10870695487311144,0.5471667410640672,-0.37254006742182744,0.5162790697674418
FULL,PRIVATE_FLOW,LOW,BASE,20,30,259,-0.03534037393819578,-0.04591961961074116,-0.5662878572965416,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,30,86,0.0662652473941856,0.3856554718042986,-0.37820044974691436,0.5162790697674418
