date,signal,top_n,cost_bps,gross,net,benchmark,excess,turnover
2016-03-18,ACT1_HIGH,20,0,-0.0044882333340933046,-0.0044882333340933046,-0.0047786609634832035,0.0002904276293898989,0.9
2016-03-18,ACT1_HIGH,20,30,-0.0044882333340933046,-0.007188233334093305,-0.0047786609634832035,-0.0024095723706101012,0.9
2016-03-18,ACT1_HIGH,20,60,-0.0044882333340933046,-0.009888233334093305,-0.0047786609634832035,-0.005109572370610101,0.9
2016-03-18,ACT1_LOW,10,0,-0.016799742925684806,-0.016799742925684806,-0.0047786609634832035,-0.012021081962201603,0.9
2016-03-18,ACT1_LOW,10,30,-0.016799742925684806,-0.019499742925684807,-0.0047786609634832035,-0.014721081962201604,0.9
2016-03-18,ACT1_LOW,10,60,-0.016799742925684806,-0.022199742925684808,-0.0047786609634832035,-0.017421081962201605,0.9
2016-03-18,ACT1_LOW,20,0,-0.0036679881188941394,-0.0036679881188941394,-0.0047786609634832035,0.001110672844589064,0.95
2016-03-18,ACT1_LOW,20,30,-0.0036679881188941394,-0.00651798811889414,-0.0047786609634832035,-0.0017393271554109364,0.95
2016-03-18,ACT1_LOW,20,60,-0.0036679881188941394,-0.00936798811889414,-0.0047786609634832035,-0.0045893271554109365,0.95
2016-03-18,ACT5_HIGH,10,0,-0.013147269140519757,-0.013147269140519757,-0.0047786609634832035,-0.008368608177036553,1.0
2016-03-18,ACT5_HIGH,10,30,-0.013147269140519757,-0.016147269140519758,-0.0047786609634832035,-0.011368608177036554,1.0
2016-03-18,ACT5_HIGH,10,60,-0.013147269140519757,-0.019147269140519757,-0.0047786609634832035,-0.014368608177036554,1.0
2016-03-18,ACT5_HIGH,20,0,-0.013378014422196036,-0.013378014422196036,-0.0047786609634832035,-0.008599353458712832,0.8
2016-03-18,ACT5_HIGH,20,30,-0.013378014422196036,-0.015778014422196035,-0.0047786609634832035,-0.010999353458712832,0.8
2016-03-18,ACT5_HIGH,20,60,-0.013378014422196036,-0.018178014422196034,-0.0047786609634832035,-0.013399353458712831,0.8
2016-03-18,ACT5_LOW,10,0,-0.025146818710400802,-0.025146818710400802,-0.0047786609634832035,-0.0203681577469176,0.9
2016-03-18,ACT5_LOW,10,30,-0.025146818710400802,-0.027846818710400803,-0.0047786609634832035,-0.0230681577469176,0.9
2016-03-18,ACT5_LOW,10,60,-0.025146818710400802,-0.030546818710400804,-0.0047786609634832035,-0.0257681577469176,0.9
2016-03-18,ACT5_LOW,20,0,-0.016581641985940088,-0.016581641985940088,-0.0047786609634832035,-0.011802981022456884,0.95
2016-03-18,ACT5_LOW,20,30,-0.016581641985940088,-0.019431641985940086,-0.0047786609634832035,-0.014652981022456883,0.95
2016-03-18,ACT5_LOW,20,60,-0.016581641985940088,-0.022281641985940088,-0.0047786609634832035,-0.017502981022456884,0.95
2016-04-01,RAW_HIGH,10,0,0.055476036434070876,0.055476036434070876,0.02613694175747581,0.029339094676595064,0.4
2016-04-01,RAW_HIGH,10,30,0.055476036434070876,0.054276036434070876,0.02613694175747581,0.028139094676595065,0.4
2016-04-01,RAW_HIGH,10,60,0.055476036434070876,0.053076036434070877,0.02613694175747581,0.026939094676595065,0.4
2016-04-01,RAW_HIGH,20,0,0.027449330651929282,0.027449330651929282,0.02613694175747581,0.0013123888944534708,0.30000000000000004
2016-04-01,RAW_HIGH,20,30,0.027449330651929282,0.02654933065192928,0.02613694175747581,0.00041238889445346927,0.30000000000000004
2016-04-01,RAW_HIGH,20,60,0.027449330651929282,0.025649330651929283,0.02613694175747581,-0.00048761110554652876,0.30000000000000004
2016-04-01,RAW_LOW,10,0,-0.019162930979486834,-0.019162930979486834,0.02613694175747581,-0.04529987273696265,0.4
2016-04-01,RAW_LOW,10,30,-0.019162930979486834,-0.020362930979486833,0.02613694175747581,-0.04649987273696264,0.4
2016-04-01,RAW_LOW,10,60,-0.019162930979486834,-0.021562930979486833,0.02613694175747581,-0.04769987273696265,0.4
2016-04-01,RAW_LOW,20,0,0.016941643708928276,0.016941643708928276,0.02613694175747581,-0.009195298048547535,0.35
2016-04-01,RAW_LOW,20,30,0.016941643708928276,0.015891643708928278,0.02613694175747581,-0.010245298048547534,0.35
2016-04-01,RAW_LOW,20,60,0.016941643708928276,0.014841643708928277,0.02613694175747581,-0.011295298048547535,0.35
2016-04-01,TURNOVER_HIGH,10,0,0.04835231106341524,0.04835231106341524,0.02613694175747581,0.02221536930593943,0.6
2016-04-01,TURNOVER_HIGH,10,30,0.04835231106341524,0.04655231106341524,0.02613694175747581,0.020415369305939426,0.6
2016-04-01,TURNOVER_HIGH,10,60,0.04835231106341524,0.04475231106341524,0.02613694175747581,0.01861536930593943,0.6
2016-04-01,TURNOVER_HIGH,20,0,0.04479146256967742,0.04479146256967742,0.02613694175747581,0.01865452081220161,0.44999999999999996
2016-04-01,TURNOVER_HIGH,20,30,0.04479146256967742,0.04344146256967742,0.02613694175747581,0.017304520812201612,0.44999999999999996
2016-04-01,TURNOVER_HIGH,20,60,0.04479146256967742,0.04209146256967742,0.02613694175747581,0.015954520812201608,0.44999999999999996
2016-04-01,TURNOVER_LOW,10,0,-0.013916450986360188,-0.013916450986360188,0.02613694175747581,-0.040053392743836,0.30000000000000004
2016-04-01,TURNOVER_LOW,10,30,-0.013916450986360188,-0.014816450986360188,0.02613694175747581,-0.040953392743836,0.30000000000000004
2016-04-01,TURNOVER_LOW,10,60,-0.013916450986360188,-0.015716450986360188,0.02613694175747581,-0.041853392743835996,0.30000000000000004
2016-04-01,TURNOVER_LOW,20,0,-0.014782289148563546,-0.014782289148563546,0.02613694175747581,-0.040919230906039356,0.44999999999999996
2016-04-01,TURNOVER_LOW,20,30,-0.014782289148563546,-0.016132289148563544,0.02613694175747581,-0.04226923090603936,0.44999999999999996
2016-04-01,TURNOVER_LOW,20,60,-0.014782289148563546,-0.017482289148563545,0.02613694175747581,-0.04361923090603936,0.44999999999999996
2016-04-01,ACT1_HIGH,10,0,0.0014150664515321994,0.0014150664515321994,0.02613694175747581,-0.02472187530594361,1.0
2016-04-01,ACT1_HIGH,10,30,0.0014150664515321994,-0.0015849335484678006,0.02613694175747581,-0.02772187530594361,1.0
2016-04-01,ACT1_HIGH,10,60,0.0014150664515321994,-0.004584933548467801,0.02613694175747581,-0.030721875305943613,1.0
2016-04-01,ACT1_HIGH,20,0,0.009781744527403513,0.009781744527403513,0.02613694175747581,-0.016355197230072296,0.9
2016-04-01,ACT1_HIGH,20,30,0.009781744527403513,0.007081744527403513,0.02613694175747581,-0.019055197230072297,0.9
2016-04-01,ACT1_HIGH,20,60,0.009781744527403513,0.004381744527403513,0.02613694175747581,-0.0217551972300723,0.9
2016-04-01,ACT1_LOW,10,0,0.05349598200139847,0.05349598200139847,0.02613694175747581,0.027359040243922658,0.8
2016-04-01,ACT1_LOW,10,30,0.05349598200139847,0.05109598200139847,0.02613694175747581,0.024959040243922658,0.8
2016-04-01,ACT1_LOW,10,60,0.05349598200139847,0.04869598200139847,0.02613694175747581,0.02255904024392266,0.8
2016-04-01,ACT1_LOW,20,0,0.03855055018069923,0.03855055018069923,0.02613694175747581,0.012413608423223418,0.7
2016-04-01,ACT1_LOW,20,30,0.03855055018069923,0.03645055018069923,0.02613694175747581,0.01031360842322342,0.7
2016-04-01,ACT1_LOW,20,60,0.03855055018069923,0.03435055018069923,0.02613694175747581,0.008213608423223415,0.7
2016-04-01,ACT5_HIGH,10,0,0.025761601232500746,0.025761601232500746,0.02613694175747581,-0.0003753405249750652,1.0
2016-04-01,ACT5_HIGH,10,30,0.025761601232500746,0.022761601232500747,0.02613694175747581,-0.0033753405249750644,1.0
2016-04-01,ACT5_HIGH,10,60,0.025761601232500746,0.019761601232500745,0.02613694175747581,-0.006375340524975067,1.0
2016-04-01,ACT5_HIGH,20,0,0.021870226034579377,0.021870226034579377,0.02613694175747581,-0.0042667157228964345,0.95
2016-04-01,ACT5_HIGH,20,30,0.021870226034579377,0.019020226034579375,0.02613694175747581,-0.007116715722896436,0.95
2016-04-01,ACT5_HIGH,20,60,0.021870226034579377,0.016170226034579377,0.02613694175747581,-0.009966715722896435,0.95
2016-04-01,ACT5_LOW,10,0,0.05283432712781758,0.05283432712781758,0.02613694175747581,0.02669738537034177,0.7
2016-04-01,ACT5_LOW,10,30,0.05283432712781758,0.050734327127817586,0.02613694175747581,0.024597385370341774,0.7
2016-04-01,ACT5_LOW,10,60,0.05283432712781758,0.04863432712781758,0.02613694175747581,0.02249738537034177,0.7
2016-04-01,ACT5_LOW,20,0,0.060742055479553914,0.060742055479553914,0.02613694175747581,0.0346051137220781,0.6
2016-04-01,ACT5_LOW,20,30,0.060742055479553914,0.05894205547955391,0.02613694175747581,0.0328051137220781,0.6
2016-04-01,ACT5_LOW,20,60,0.060742055479553914,0.057142055479553915,0.02613694175747581,0.031005113722078103,0.6
2016-04-18,RAW_HIGH,10,0,0.043835975016948664,0.043835975016948664,-0.009461259771629248,0.05329723478857791,0.5
2016-04-18,RAW_HIGH,10,30,0.043835975016948664,0.04233597501694866,-0.009461259771629248,0.05179723478857791,0.5
2016-04-18,RAW_HIGH,10,60,0.043835975016948664,0.04083597501694866,-0.009461259771629248,0.05029723478857791,0.5
2016-04-18,RAW_HIGH,20,0,0.01143581805955947,0.01143581805955947,-0.009461259771629248,0.02089707783118872,0.30000000000000004
2016-04-18,RAW_HIGH,20,30,0.01143581805955947,0.01053581805955947,-0.009461259771629248,0.019997077831188717,0.30000000000000004
2016-04-18,RAW_HIGH,20,60,0.01143581805955947,0.00963581805955947,-0.009461259771629248,0.01909707783118872,0.30000000000000004
2016-04-18,RAW_LOW,10,0,-0.02634333096786613,-0.02634333096786613,-0.009461259771629248,-0.01688207119623688,0.4
2016-04-18,RAW_LOW,10,30,-0.02634333096786613,-0.02754333096786613,-0.009461259771629248,-0.01808207119623688,0.4
2016-04-18,RAW_LOW,10,60,-0.02634333096786613,-0.02874333096786613,-0.009461259771629248,-0.01928207119623688,0.4
2016-04-18,RAW_LOW,20,0,-0.03006803497158133,-0.03006803497158133,-0.009461259771629248,-0.020606775199952083,0.35
2016-04-18,RAW_LOW,20,30,-0.03006803497158133,-0.03111803497158133,-0.009461259771629248,-0.02165677519995208,0.35
2016-04-18,RAW_LOW,20,60,-0.03006803497158133,-0.03216803497158133,-0.009461259771629248,-0.02270677519995208,0.35
2016-04-18,TURNOVER_HIGH,10,0,0.07861753589997358,0.07861753589997358,-0.009461259771629248,0.08807879567160283,0.4
2016-04-18,TURNOVER_HIGH,10,30,0.07861753589997358,0.07741753589997358,-0.009461259771629248,0.08687879567160282,0.4
2016-04-18,TURNOVER_HIGH,10,60,0.07861753589997358,0.07621753589997358,-0.009461259771629248,0.08567879567160283,0.4
2016-04-18,TURNOVER_HIGH,20,0,0.04568061297352322,0.04568061297352322,-0.009461259771629248,0.05514187274515247,0.44999999999999996
2016-04-18,TURNOVER_HIGH,20,30,0.04568061297352322,0.044330612973523226,-0.009461259771629248,0.05379187274515247,0.44999999999999996
2016-04-18,TURNOVER_HIGH,20,60,0.04568061297352322,0.04298061297352322,-0.009461259771629248,0.05244187274515247,0.44999999999999996
2016-04-18,TURNOVER_LOW,10,0,-0.012932615999375053,-0.012932615999375053,-0.009461259771629248,-0.003471356227745805,0.30000000000000004
2016-04-18,TURNOVER_LOW,10,30,-0.012932615999375053,-0.013832615999375053,-0.009461259771629248,-0.004371356227745805,0.30000000000000004
2016-04-18,TURNOVER_LOW,10,60,-0.012932615999375053,-0.014732615999375052,-0.009461259771629248,-0.0052713562277458045,0.30000000000000004
2016-04-18,TURNOVER_LOW,20,0,-0.006170967133748914,-0.006170967133748914,-0.009461259771629248,0.003290292637880334,0.44999999999999996
2016-04-18,TURNOVER_LOW,20,30,-0.006170967133748914,-0.007520967133748914,-0.009461259771629248,0.0019402926378803342,0.44999999999999996
2016-04-18,TURNOVER_LOW,20,60,-0.006170967133748914,-0.008870967133748913,-0.009461259771629248,0.0005902926378803346,0.44999999999999996
2016-04-18,ACT1_HIGH,10,0,-0.004946044966389631,-0.004946044966389631,-0.009461259771629248,0.004515214805239617,1.0
2016-04-18,ACT1_HIGH,10,30,-0.004946044966389631,-0.00794604496638963,-0.009461259771629248,0.0015152148052396171,1.0
2016-04-18,ACT1_HIGH,10,60,-0.004946044966389631,-0.01094604496638963,-0.009461259771629248,-0.001484785194760382,1.0
2016-04-18,ACT1_HIGH,20,0,0.004089213635512584,0.004089213635512584,-0.009461259771629248,0.013550473407141831,0.85
2016-04-18,ACT1_HIGH,20,30,0.004089213635512584,0.0015392136355125837,-0.009461259771629248,0.01100047340714183,0.85
2016-04-18,ACT1_HIGH,20,60,0.004089213635512584,-0.0010107863644874164,-0.009461259771629248,0.00845047340714183,0.85
2016-04-18,ACT1_LOW,10,0,-0.030084100206104712,-0.030084100206104712,-0.009461259771629248,-0.020622840434475466,0.9
2016-04-18,ACT1_LOW,10,30,-0.030084100206104712,-0.03278410020610471,-0.009461259771629248,-0.023322840434475467,0.9
2016-04-18,ACT1_LOW,10,60,-0.030084100206104712,-0.035484100206104714,-0.009461259771629248,-0.026022840434475468,0.9
2016-04-18,ACT1_LOW,20,0,-0.02195315108657485,-0.02195315108657485,-0.009461259771629248,-0.0124918913149456,0.85
2016-04-18,ACT1_LOW,20,30,-0.02195315108657485,-0.02450315108657485,-0.009461259771629248,-0.0150418913149456,0.85
2016-04-18,ACT1_LOW,20,60,-0.02195315108657485,-0.02705315108657485,-0.009461259771629248,-0.017591891314945603,0.85
2016-04-18,ACT5_HIGH,10,0,-0.011673519451578544,-0.011673519451578544,-0.009461259771629248,-0.002212259679949296,0.9
2016-04-18,ACT5_HIGH,10,30,-0.011673519451578544,-0.014373519451578543,-0.009461259771629248,-0.004912259679949295,0.9
2016-04-18,ACT5_HIGH,10,60,-0.011673519451578544,-0.017073519451578544,-0.009461259771629248,-0.007612259679949296,0.9
2016-04-18,ACT5_HIGH,20,0,0.009476400969870291,0.009476400969870291,-0.009461259771629248,0.018937660741499537,0.9
2016-04-18,ACT5_HIGH,20,30,0.009476400969870291,0.006776400969870291,-0.009461259771629248,0.01623766074149954,0.9
2016-04-18,ACT5_HIGH,20,60,0.009476400969870291,0.004076400969870291,-0.009461259771629248,0.013537660741499539,0.9
2016-04-18,ACT5_LOW,10,0,-0.02805481387757523,-0.02805481387757523,-0.009461259771629248,-0.01859355410594598,0.8
2016-04-18,ACT5_LOW,10,30,-0.02805481387757523,-0.03045481387757523,-0.009461259771629248,-0.02099355410594598,0.8
2016-04-18,ACT5_LOW,10,60,-0.02805481387757523,-0.03285481387757523,-0.009461259771629248,-0.023393554105945985,0.8
2016-04-18,ACT5_LOW,20,0,-0.01951921494793583,-0.01951921494793583,-0.009461259771629248,-0.010057955176306583,0.8
2016-04-18,ACT5_LOW,20,30,-0.01951921494793583,-0.02191921494793583,-0.009461259771629248,-0.012457955176306582,0.8
2016-04-18,ACT5_LOW,20,60,-0.01951921494793583,-0.02431921494793583,-0.009461259771629248,-0.014857955176306581,0.8
2016-05-02,RAW_HIGH,10,0,0.043591478082164486,0.043591478082164486,-0.013555944237194714,0.0571474223193592,0.5
2016-05-02,RAW_HIGH,10,30,0.043591478082164486,0.042091478082164485,-0.013555944237194714,0.0556474223193592,0.5
2016-05-02,RAW_HIGH,10,60,0.043591478082164486,0.040591478082164484,-0.013555944237194714,0.0541474223193592,0.5
2016-05-02,RAW_HIGH,20,0,-0.00890947233144306,-0.00890947233144306,-0.013555944237194714,0.0046464719057516535,0.30000000000000004
2016-05-02,RAW_HIGH,20,30,-0.00890947233144306,-0.00980947233144306,-0.013555944237194714,0.0037464719057516537,0.30000000000000004
2016-05-02,RAW_HIGH,20,60,-0.00890947233144306,-0.010709472331443062,-0.013555944237194714,0.0028464719057516522,0.30000000000000004
2016-05-02,RAW_LOW,10,0,-0.01361893721940537,-0.01361893721940537,-0.013555944237194714,-6.299298221065612e-05,0.30000000000000004
2016-05-02,RAW_LOW,10,30,-0.01361893721940537,-0.01451893721940537,-0.013555944237194714,-0.0009629929822106559,0.30000000000000004
2016-05-02,RAW_LOW,10,60,-0.01361893721940537,-0.01541893721940537,-0.013555944237194714,-0.0018629929822106556,0.30000000000000004
2016-05-02,RAW_LOW,20,0,-0.023453147811149287,-0.023453147811149287,-0.013555944237194714,-0.009897203573954573,0.30000000000000004
2016-05-02,RAW_LOW,20,30,-0.023453147811149287,-0.02435314781114929,-0.013555944237194714,-0.010797203573954575,0.30000000000000004
2016-05-02,RAW_LOW,20,60,-0.023453147811149287,-0.025253147811149287,-0.013555944237194714,-0.011697203573954573,0.30000000000000004
2016-05-02,TURNOVER_HIGH,10,0,0.051577525740965316,0.051577525740965316,-0.013555944237194714,0.06513346997816002,0.4
2016-05-02,TURNOVER_HIGH,10,30,0.051577525740965316,0.050377525740965316,-0.013555944237194714,0.06393346997816003,0.4
2016-05-02,TURNOVER_HIGH,10,60,0.051577525740965316,0.04917752574096532,-0.013555944237194714,0.06273346997816003,0.4
2016-05-02,TURNOVER_HIGH,20,0,0.03173978410468228,0.03173978410468228,-0.013555944237194714,0.04529572834187699,0.5
2016-05-02,TURNOVER_HIGH,20,30,0.03173978410468228,0.030239784104682275,-0.013555944237194714,0.04379572834187699,0.5
2016-05-02,TURNOVER_HIGH,20,60,0.03173978410468228,0.028739784104682278,-0.013555944237194714,0.04229572834187699,0.5
2016-05-02,TURNOVER_LOW,10,0,-0.04279846182132476,-0.04279846182132476,-0.013555944237194714,-0.029242517584130046,0.4
2016-05-02,TURNOVER_LOW,10,30,-0.04279846182132476,-0.04399846182132476,-0.013555944237194714,-0.030442517584130045,0.4
2016-05-02,TURNOVER_LOW,10,60,-0.04279846182132476,-0.04519846182132476,-0.013555944237194714,-0.031642517584130045,0.4
2016-05-02,TURNOVER_LOW,20,0,-0.034118655741895446,-0.034118655741895446,-0.013555944237194714,-0.02056271150470073,0.44999999999999996
2016-05-02,TURNOVER_LOW,20,30,-0.034118655741895446,-0.03546865574189544,-0.013555944237194714,-0.021912711504700727,0.44999999999999996
2016-05-02,TURNOVER_LOW,20,60,-0.034118655741895446,-0.03681865574189545,-0.013555944237194714,-0.02326271150470073,0.44999999999999996
2016-05-02,ACT1_HIGH,10,0,-0.0296627748954278,-0.0296627748954278,-0.013555944237194714,-0.01610683065823309,0.9
2016-05-02,ACT1_HIGH,10,30,-0.0296627748954278,-0.0323627748954278,-0.013555944237194714,-0.018806830658233083,0.9
2016-05-02,ACT1_HIGH,10,60,-0.0296627748954278,-0.0350627748954278,-0.013555944237194714,-0.021506830658233084,0.9
2016-05-02,ACT1_HIGH,20,0,-0.030827269410568882,-0.030827269410568882,-0.013555944237194714,-0.017271325173374166,0.7
2016-05-02,ACT1_HIGH,20,30,-0.030827269410568882,-0.03292726941056888,-0.013555944237194714,-0.019371325173374164,0.7
2016-05-02,ACT1_HIGH,20,60,-0.030827269410568882,-0.035027269410568884,-0.013555944237194714,-0.02147132517337417,0.7
2016-05-02,ACT1_LOW,10,0,-0.04859329500584002,-0.04859329500584002,-0.013555944237194714,-0.0350373507686453,0.8
2016-05-02,ACT1_LOW,10,30,-0.04859329500584002,-0.05099329500584002,-0.013555944237194714,-0.0374373507686453,0.8
2016-05-02,ACT1_LOW,10,60,-0.04859329500584002,-0.053393295005840016,-0.013555944237194714,-0.0398373507686453,0.8
2016-05-02,ACT1_LOW,20,0,-0.03906240506212048,-0.03906240506212048,-0.013555944237194714,-0.02550646082492576,0.9
2016-05-02,ACT1_LOW,20,30,-0.03906240506212048,-0.04176240506212048,-0.013555944237194714,-0.028206460824925762,0.9
2016-05-02,ACT1_LOW,20,60,-0.03906240506212048,-0.04446240506212048,-0.013555944237194714,-0.030906460824925763,0.9
2016-05-02,ACT5_HIGH,10,0,0.05601491005860622,0.05601491005860622,-0.013555944237194714,0.06957085429580093,1.0
2016-05-02,ACT5_HIGH,10,30,0.05601491005860622,0.053014910058606216,-0.013555944237194714,0.06657085429580092,1.0
2016-05-02,ACT5_HIGH,10,60,0.05601491005860622,0.05001491005860622,-0.013555944237194714,0.06357085429580094,1.0
2016-05-02,ACT5_HIGH,20,0,0.013442594085556859,0.013442594085556859,-0.013555944237194714,0.02699853832275157,0.9
2016-05-02,ACT5_HIGH,20,30,0.013442594085556859,0.010742594085556858,-0.013555944237194714,0.02429853832275157,0.9
2016-05-02,ACT5_HIGH,20,60,0.013442594085556859,0.008042594085556859,-0.013555944237194714,0.021598538322751572,0.9
