sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,0,0.02978062166347306,0.12236936848258839,0.04788217107986947,0.015116279069767535
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,0.01715322163623445,0.0427335182327655,-0.021005246458734694,0.0034883720930234396
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.00044505798459382184,-0.02074729666117081,-0.02436643165806618,-0.0005813953488370549
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,20,30,0.008501474707206524,0.03230547511731785,0.012259659333692552,0.0156976744186047
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,0.08356329453533573,0.34813202145797284,0.1177283740946935,0.2401162790697675
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,0.061196054069467154,0.24123924301208644,0.09818537920018577,0.14127906976744198
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,30,0.027426870877923504,0.11228010108514663,0.04798095100286359,0.015116279069767535
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,0.0162048618922479,0.050921999798577144,-0.02152636634180871,0.0034883720930234396
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.0004206134892121849,-0.0085820832924981,-0.025255026497628008,-0.0005813953488370549
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT1_W10,20,60,0.006945559340462815,0.028384067880875802,0.011822826565978217,0.0156976744186047
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,0.060748451430567174,0.254425849625342,0.11534988693512216,0.2401162790697675
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,0.04746661972986366,0.19013199242905723,0.0957005417139366,0.14127906976744198
OOS_2023_PLUS,PRIVATE_FLOW,LOW,ACT5_W10,20,60,0.025205291255504525,0.10231333486290753,0.04807369456941191,0.015116279069767535
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,0.015301662833766105,0.05912060691861107,-0.022037757076873832,0.0034883720930234396
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.00039660348901104925,0.003643075632351722,-0.026126838975299882,-0.0005813953488370549
