sample,factor,direction,overlay,top_n,cost_bps,return,sharpe,mdd,turnover
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,30,0.42649669358097264,1.4464230523696062,-0.1629226931917055,0.11744186046511626
FULL,PER12MF,LOW,MCAP_W10,10,60,0.15640431469453597,0.7248692302241752,-0.5461505661491058,0.12586872586872586
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,60,0.4139770997472947,1.4127983946864504,-0.16451114893029217,0.11744186046511626
FULL,PER12MF,LOW,MCAP_W10,20,0,0.14159191492985812,0.6963354840553146,-0.5483130490009633,0.10115830115830117
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,0,0.37341654784901346,1.4611965713937254,-0.11164365565558365,0.09825581395348838
FULL,PER12MF,LOW,MCAP_W10,20,30,0.13291543498984537,0.6625988900587882,-0.5553629118600316,0.10115830115830117
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,30,0.3633282652206915,1.4289714331748022,-0.11206563061645969,0.09825581395348838
FULL,PER12MF,LOW,MCAP_W10,20,60,0.12430074508955613,0.6288634807374491,-0.5623053936796417,0.10115830115830117
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,60,0.3533102540419992,1.3967666816729756,-0.1124875155773355,0.09825581395348838
FULL,PER12MF,LOW,RAW_TA_W10,10,0,0.17114315548428638,0.7787625315002018,-0.5012913431636095,0.16177606177606177
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,0,0.43489170333553595,1.5038789105371921,-0.15233729223657833,0.1709302325581395
FULL,PER12MF,LOW,RAW_TA_W10,10,30,0.15700465525158025,0.7281055903271009,-0.5123409058464493,0.16177606177606177
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,30,0.4167274232861333,1.4552231466643881,-0.15394944045928238,0.1709302325581395
FULL,PER12MF,LOW,RAW_TA_W10,10,60,0.14302730656300722,0.6773813273668067,-0.5242190681584021,0.16177606177606177
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,60,0.39878101891896756,1.4064951952454712,-0.15555972171179744,0.1709302325581395
FULL,PER12MF,LOW,RAW_TA_W10,20,0,0.13303219887238638,0.6613573188150389,-0.5501980586681614,0.11042471042471043
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,0,0.36328790544260237,1.4422479699664759,-0.1073665924610342,0.10872093023255813
FULL,PER12MF,LOW,RAW_TA_W10,20,30,0.12364322478904466,0.6248458805398067,-0.5574206419901226,0.11042471042471043
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,30,0.3522322529436068,1.4067507284344867,-0.10779352570353029,0.10872093023255813
FULL,PER12MF,LOW,RAW_TA_W10,20,60,0.11432751101826621,0.5883242872732277,-0.5645300182138842,0.11042471042471043
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,60,0.3412620252002647,1.371259609342018,-0.1082203689460266,0.10872093023255813
FULL,PER12MF,LOW,RESID_TA_W10,10,0,0.16342671587396884,0.7342575828520035,-0.5383456296544726,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,0,0.3584010192993956,1.3386288896728973,-0.14861239785265723,0.23372093023255816
FULL,PER12MF,LOW,RESID_TA_W10,10,30,0.14525299599354602,0.6708157333160507,-0.5500674430712132,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,30,0.3348707477336301,1.2688452695059746,-0.14969838300570926,0.23372093023255816
FULL,PER12MF,LOW,RESID_TA_W10,10,60,0.12734927665867546,0.6072794515763268,-0.5614994459692959,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,60,0.3117295403811535,1.1990084370034737,-0.15078350990584877,0.23372093023255816
FULL,PER12MF,LOW,RESID_TA_W10,20,0,0.12866350041571284,0.6353016261103511,-0.5491106558774992,0.1249034749034749
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,0,0.32919215342850205,1.3358058162241369,-0.111298819454409,0.13488372093023254
FULL,PER12MF,LOW,RESID_TA_W10,20,30,0.11809401520347484,0.5950109974650618,-0.5575165875139365,0.1249034749034749
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,30,0.3158371009227028,1.2921104410948165,-0.11560924729539646,0.13488372093023254
FULL,PER12MF,LOW,RESID_TA_W10,20,60,0.10761802384980412,0.554703039041617,-0.5657694841138596,0.1249034749034749
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,60,0.3026100158239329,1.2484005771020383,-0.11990100963733807,0.13488372093023254
FULL,PER12MF,LOW,TURNOVER_W10,10,0,0.1758003115912703,0.7761159334777186,-0.5358711645479874,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,0,0.40032355565726774,1.450099363075637,-0.14398782055542425,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,10,30,0.15742983598408067,0.7126991064035589,-0.5475093080357769,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,30,0.37629930691665825,1.381076001759959,-0.14563086785625934,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,10,60,0.13933216525166903,0.6492044386748681,-0.5589053351953523,0.20965250965250964
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,60,0.35266828882393453,1.3120487862054449,-0.1472720044225494,0.23139534883720936
FULL,PER12MF,LOW,TURNOVER_W10,20,0,0.13414230124859938,0.6595235993882987,-0.5692954206649002,0.12413127413127413
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,0,0.3649275844117621,1.4470151634437118,-0.12124131119468506,0.1308139534883721
FULL,PER12MF,LOW,TURNOVER_W10,20,30,0.12359235355226694,0.6191969502666003,-0.5775849558617097,0.12413127413127413
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,30,0.3516455109848293,1.4048987833228852,-0.12485192534749923,0.1308139534883721
FULL,PER12MF,LOW,TURNOVER_W10,20,60,0.11313509986183812,0.5788470533164629,-0.5857185210821392,0.12413127413127413
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,60,0.3384866760780665,1.3627584896803628,-0.12844935860565088,0.1308139534883721
FULL,PRIVATE_FLOW,HIGH,BASE,10,0,0.11094146015735862,0.5677723181686323,-0.4090675014656444,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,0,0.2751108550822843,1.0751862282845543,-0.30955443514007164,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,10,30,0.06258573084767494,0.37659260746795675,-0.49490470230370576,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,30,0.22268113534363554,0.9093412520919258,-0.31729664561659265,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,10,60,0.016249091057638054,0.1857917357888853,-0.5764388777657177,0.5891891891891892
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,10,60,0.172318395719806,0.7439904141280176,-0.3249673645106169,0.5581395348837209
FULL,PRIVATE_FLOW,HIGH,BASE,20,0,0.11412548343323081,0.6335222190017592,-0.4362607216634372,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,0,0.2518039804561103,1.183528476566374,-0.17978811614687096,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,BASE,20,30,0.06964028657977184,0.43308900458382377,-0.5017042498781887,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,30,0.20413820393948323,0.9942495495766894,-0.1855995879858774,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,BASE,20,60,0.026860585906094636,0.2328263773192157,-0.5755249678996451,0.5401544401544401
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,BASE,20,60,0.15821509077331597,0.8056418650120823,-0.19138042074793205,0.5162790697674419
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,0,0.1279132739040092,0.6265011954141363,-0.4292688983879236,0.6158301158301158
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,0,0.25831797684556634,0.9728732015598643,-0.3044382143296639,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,30,0.07674708986325007,0.430157623965929,-0.4829940153932384,0.6158301158301158
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,30,0.2043219012308728,0.811721978819855,-0.3099068295924806,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,10,60,0.02780897028555973,0.23376855117994247,-0.5399743867655606,0.6158301158301158
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,60,0.15254902603673703,0.6506769313532315,-0.3153441958513623,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,0,0.1322478149401154,0.7127292185563889,-0.39700302076517535,0.5548262548262548
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,0,0.27418897998284075,1.220236180833,-0.17897666562567405,0.5284883720930232
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,30,0.08585640375207237,0.5064929230375084,-0.4575558026679749,0.5548262548262548
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,30,0.22460666031668874,1.0359741364917006,-0.1846606653831827,0.5284883720930232
FULL,PRIVATE_FLOW,HIGH,MCAP_W10,20,60,0.04129046214153109,0.3005167058974223,-0.5389456687538663,0.5548262548262548
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,60,0.17687700496656134,0.8521017306831105,-0.19031541671622176,0.5284883720930232
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,0.12962975538031118,0.6222252311795385,-0.38824949851928725,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,0.22386064310755005,0.8542742605800178,-0.3286359951429385,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,0.07872208023730742,0.43236642117532953,-0.4366542440408192,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,0.17019616632293433,0.6941743070827283,-0.33395693911846125,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,0.030015886448407025,0.2426997896778733,-0.4835749722770025,0.6111969111969112
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,0.11878921129951414,0.5343984639739703,-0.33965223951708745,0.5953488372093023
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,0.11176661512411079,0.603933810214145,-0.42485007873862957,0.555019305019305
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,0.2589248311548211,1.108757490975285,-0.17752832174240374,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,0.0661480748666492,0.40681653923242816,-0.5054765063378901,0.555019305019305
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,0.20973002092307658,0.9343685068092293,-0.18322134834859638,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,0.022327192787965577,0.21005206466079376,-0.580407925700839,0.555019305019305
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,0.162380988729397,0.7604413227089983,-0.1888850907385239,0.5302325581395348
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,0,0.10043404421265967,0.5206601383528976,-0.37234475411953993,0.6054054054054053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,0,0.20699079834187395,0.8317574930672107,-0.3017142052224996,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,30,0.05125637781461889,0.3286369207076539,-0.4771060920814101,0.6054054054054053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,30,0.15508687896229345,0.6673768765332163,-0.3086459660436266,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,60,0.0041881891789015135,0.13681247875403,-0.5649702548151856,0.6054054054054053
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,60,0.10532508859053924,0.5032186741964652,-0.3159486038828595,0.5837209302325581
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,0,0.11650850848025263,0.613685589835843,-0.4254112818931871,0.5409266409266409
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,0,0.2705472113807621,1.1520032596266594,-0.21157165106499187,0.5151162790697674
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,30,0.07182686713049757,0.42640046587216074,-0.511670676382602,0.5409266409266409
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,30,0.2222405573040247,0.9808710505260272,-0.21720869908842222,0.5151162790697674
FULL,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,60,0.02886195832497651,0.23953286102853202,-0.5857649490635422,0.5409266409266409
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,60,0.1756971811269632,0.8105497964209493,-0.22281557806440533,0.5151162790697674
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,0.08612249064169486,0.4626245382973335,-0.3883352742513385,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,0.16611933143927415,0.6961770756465958,-0.3622912913186668,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,0.037221753162842486,0.27178153424402796,-0.4918233375921687,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,0.11559759789947854,0.5334686131098417,-0.3689366836001099,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,-0.009565667143577539,0.08115315083209901,-0.5783767927169632,0.6096525096525096
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,0.06717637281602062,0.3710277133780191,-0.37591524750577576,0.5872093023255814
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,0.116314257984373,0.6138675650017388,-0.4261048824125787,0.5403474903474903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,0.2717624172312152,1.1475659534785059,-0.2172726070849743,0.5186046511627908
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,0.07169113444497976,0.4263536939631334,-0.5120133084974869,0.5403474903474903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,0.22310024606458057,0.9770858043853219,-0.22299736406691784,0.5186046511627908
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,0.02878057200380657,0.23923195993346563,-0.5857398183021001,0.5403474903474903
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,0.17622568529570715,0.8073374466920845,-0.2286907573625081,0.5186046511627908
FULL,PRIVATE_FLOW,LOW,BASE,10,0,0.023185650891798915,0.2187378659306329,-0.572125348574599,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,0,0.16668763844726642,0.7153540484603157,-0.41662588712438653,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,10,30,-0.0210910313052336,0.04259399257502226,-0.6410543623047023,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,30,0.1178076072765537,0.5527125641980095,-0.4231584011383872,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,10,60,-0.06353017315484977,-0.13340794535533426,-0.6989840158935305,0.5841698841698842
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,10,60,0.07089138077753687,0.3907880653433584,-0.4296310625579146,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,BASE,20,0,0.004419336067548407,0.133467015867667,-0.4913336412190399,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,0,0.10870695487311144,0.5471667410640672,-0.37254006742182744,0.5162790697674418
FULL,PRIVATE_FLOW,LOW,BASE,20,30,-0.03534037393819578,-0.04591961961074116,-0.5662878572965416,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,30,0.0662652473941856,0.3856554718042986,-0.37820044974691436,0.5162790697674418
FULL,PRIVATE_FLOW,LOW,BASE,20,60,-0.07358892533059613,-0.22519556593744405,-0.6882298493507943,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,60,0.025383727105364295,0.2246200766431747,-0.3838190393824774,0.5162790697674418
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,0,0.015950896241487156,0.19160957930004663,-0.5078974600168178,0.5888030888030888
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,0,0.19607034726727535,0.7487565396703663,-0.45940912029014325,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,30,-0.028415143952639776,0.01745439746157814,-0.6159482521941171,0.5888030888030888
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,30,0.1463334864314818,0.6063118044764549,-0.46594413439198856,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,MCAP_W10,10,60,-0.0709230246579563,-0.15631087489491224,-0.7273914750971349,0.5888030888030888
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,60,0.09857969959912105,0.464493099254011,-0.4724147168899715,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,0,0.0037439867814774708,0.1337802504597329,-0.4885932957349861,0.5395752895752896
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,20,0,0.13959513589408812,0.6480099039182045,-0.37696465999241535,0.5244186046511629
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,30,-0.03647802647345366,-0.04289697751420457,-0.5914833189143649,0.5395752895752896
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,20,30,0.09529015767359561,0.4886509652978998,-0.38300555722611496,0.5244186046511629
FULL,PRIVATE_FLOW,LOW,MCAP_W10,20,60,-0.07515264866300786,-0.2193309004440807,-0.711445374195512,0.5395752895752896
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,20,60,0.052638739094662546,0.32994660656679714,-0.38899862060591917,0.5244186046511629
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,0.024869840196189985,0.227364948738585,-0.5491549391583586,0.5864864864864864
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,0.2198495747396474,0.7958614980325301,-0.4789097037414731,0.5651162790697674
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,-0.01965487890242268,0.0606056047341444,-0.6262941925438298,0.5864864864864864
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,0.16880496974016834,0.6575170985202917,-0.4848222056032233,0.5651162790697674
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,-0.062323995557675094,-0.10604229839488652,-0.7344581065665761,0.5864864864864864
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,0.11980944449391706,0.5198411540884228,-0.49114853234734523,0.5651162790697674
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,0.0026351131371427083,0.13141994403253032,-0.5062272273950743,0.5333976833976836
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,0.1258601765093459,0.5899002592968327,-0.39354531388056213,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,-0.03708163703852241,-0.03893925612951545,-0.5878553090628322,0.5333976833976836
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,0.0824701092864335,0.43657747160287574,-0.39972681608872307,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,-0.07528785441244235,-0.20916662014293805,-0.7071548038126134,0.5333976833976836
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,0.0406853899391304,0.2837406835617858,-0.40585679645935124,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,0,0.015719957655766947,0.19213239368988982,-0.5377361094139347,0.5729729729729729
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,0,0.17083986064370627,0.6907413792973959,-0.4583002280118109,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,30,-0.02741455230948131,0.026724108636371924,-0.6101186537197154,0.5729729729729729
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,30,0.12217216855954294,0.5432129280179172,-0.46483384915479053,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,10,60,-0.06879168051301343,-0.13863073893128278,-0.6975348281622575,0.5729729729729729
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,60,0.07544537757728187,0.39620201963592905,-0.47130290025915245,0.5616279069767443
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,0,0.014658643205921251,0.18136554278240896,-0.4873185235583012,0.5318532818532818
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,20,0,0.1091471247110205,0.5270129986576932,-0.3983904316474117,0.5151162790697675
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,30,-0.025408578935825155,0.012085762707073122,-0.5488015280801823,0.5318532818532818
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,20,30,0.06674086425791148,0.37760665652230413,-0.4048288809871543,0.5151162790697675
FULL,PRIVATE_FLOW,LOW,RESID_TA_W10,20,60,-0.06395684706504212,-0.1570290743240286,-0.6754239721123865,0.5318532818532818
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,20,60,0.025890947846241907,0.22868895483104973,-0.4112106516882006,0.5151162790697675
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,0.01411661216593818,0.18647865933122693,-0.5289730583781553,0.5702702702702703
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,0.15627524852805186,0.6476988680037021,-0.44902421827553696,0.5546511627906977
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.02875463868153716,0.022350635019492613,-0.6030519268157009,0.5702702702702703
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,0.10875535208966225,0.5019149040315275,-0.4558310830041927,0.5546511627906977
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.0698872351520573,-0.14172055659638044,-0.6965452046549241,0.5702702702702703
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,0.06310921275623582,0.3566989516143826,-0.46256868094182013,0.5546511627906977
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.017792446166716713,0.1943371282635773,-0.48218924154831766,0.5326254826254826
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.10915201285770526,0.5264194444028963,-0.3969064990798936,0.5156976744186047
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,-0.022454182447360194,0.024825288358673554,-0.5518340303343999,0.5326254826254826
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.06668586088339779,0.3770733885118005,-0.40345547624454237,0.5156976744186047
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,-0.061173025609926435,-0.14450229744542467,-0.6730285719207513,0.5326254826254826
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.025780330594375345,0.22826315227552643,-0.4099458783577773,0.5156976744186047
