universe,variant,top_n,weighting,cost_bps,sample,n_periods,mean_delta_net,mean_delta_excess,delta_hit_rate
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,30,rank_linear,60,POST_2023,86,0.005609595411543925,0.005609595411543924,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,30,rank_linear,60,TRAIN_2016_2022,167,-0.0010138332686036515,-0.0010138332686036513,0.49700598802395207
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,30,rank_linear,100,POST_2023,86,0.005032240268260282,0.005032240268260282,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,30,rank_linear,100,TRAIN_2016_2022,167,-0.0016377716543329794,-0.0016377716543329794,0.49101796407185627
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,0,POST_2023,86,0.013718426791101707,0.013718426791101706,0.5465116279069767
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,0,TRAIN_2016_2022,167,0.007227837684775323,0.007227837684775323,0.5329341317365269
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,30,POST_2023,86,0.013160307335980838,0.013160307335980838,0.5465116279069767
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,30,TRAIN_2016_2022,167,0.006591502246079342,0.006591502246079342,0.5269461077844312
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,60,POST_2023,86,0.01260218788085997,0.01260218788085997,0.5348837209302325
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,60,TRAIN_2016_2022,167,0.00595516680738336,0.00595516680738336,0.5209580838323353
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,100,POST_2023,86,0.011858028607365479,0.011858028607365479,0.5348837209302325
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,equal,100,TRAIN_2016_2022,167,0.005106719555788719,0.005106719555788719,0.5149700598802395
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,0,POST_2023,86,0.014738643537549362,0.014738643537549362,0.5465116279069767
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,0,TRAIN_2016_2022,167,0.004064831483896537,0.004064831483896537,0.5389221556886228
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,30,POST_2023,86,0.014164728020427945,0.014164728020427945,0.5348837209302325
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,30,TRAIN_2016_2022,167,0.003421306419681027,0.003421306419681027,0.5389221556886228
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,60,POST_2023,86,0.01359081250330653,0.01359081250330653,0.5232558139534884
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,60,TRAIN_2016_2022,167,0.0027777813554655186,0.002777781355465518,0.5269461077844312
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,100,POST_2023,86,0.012825591813811313,0.012825591813811309,0.5232558139534884
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,10,rank_linear,100,TRAIN_2016_2022,167,0.001919747936511505,0.0019197479365115054,0.5149700598802395
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,0,POST_2023,86,0.011226969012095194,0.011226969012095193,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,0,TRAIN_2016_2022,167,0.0018011306739048544,0.0018011306739048542,0.47904191616766467
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,30,POST_2023,86,0.010726543623837417,0.010726543623837417,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,30,TRAIN_2016_2022,167,0.0011595768078345053,0.0011595768078345053,0.46107784431137727
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,60,POST_2023,86,0.010226118235579642,0.01022611823557964,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,60,TRAIN_2016_2022,167,0.0005180229417641569,0.0005180229417641569,0.46107784431137727
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,100,POST_2023,86,0.009558884384569272,0.009558884384569272,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,equal,100,TRAIN_2016_2022,167,-0.00033738221299630777,-0.0003373822129963081,0.4550898203592814
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,0,POST_2023,86,0.013404525700866287,0.013404525700866287,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,0,TRAIN_2016_2022,167,0.003687570888799945,0.003687570888799945,0.5688622754491018
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,30,POST_2023,86,0.012851418481400853,0.01285141848140085,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,30,TRAIN_2016_2022,167,0.00302226139431302,0.00302226139431302,0.5568862275449101
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,60,POST_2023,86,0.012298311261935417,0.012298311261935415,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,60,TRAIN_2016_2022,167,0.002356951899826095,0.002356951899826095,0.5449101796407185
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,100,POST_2023,86,0.011560834969314834,0.011560834969314834,0.5697674418604651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,100,TRAIN_2016_2022,167,0.0014698725738435286,0.0014698725738435281,0.5089820359281437
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,0,POST_2023,86,0.009986368967506827,0.009986368967506827,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,0,TRAIN_2016_2022,165,0.0005920658166966298,0.0005920658166966298,0.47878787878787876
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,30,POST_2023,86,0.009421038442809096,0.009421038442809096,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,30,TRAIN_2016_2022,165,-2.554382898090489e-06,-2.554382898090489e-06,0.46060606060606063
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,60,POST_2023,86,0.008855707918111367,0.008855707918111367,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,60,TRAIN_2016_2022,165,-0.0005971745824928112,-0.0005971745824928109,0.46060606060606063
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,100,POST_2023,86,0.008101933885181063,0.008101933885181063,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,equal,100,TRAIN_2016_2022,165,-0.0013900015152857716,-0.0013900015152857716,0.46060606060606063
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,0,POST_2023,86,0.011557888941806654,0.011557888941806652,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,0,TRAIN_2016_2022,165,0.0022814813209354958,0.002281481320935496,0.5575757575757576
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,30,POST_2023,86,0.01100400870266042,0.01100400870266042,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,30,TRAIN_2016_2022,165,0.0016636065808083508,0.0016636065808083508,0.5393939393939394
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,60,POST_2023,86,0.010450128463514187,0.010450128463514187,0.5697674418604651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,60,TRAIN_2016_2022,165,0.0010457318406812068,0.0010457318406812072,0.5272727272727272
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,100,POST_2023,86,0.009711621477985873,0.009711621477985873,0.5581395348837209
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,30,rank_linear,100,TRAIN_2016_2022,165,0.00022189885384501354,0.00022189885384501376,0.509090909090909
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,0,POST_2023,86,0.015197825533170988,0.015197825533170988,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,0,TRAIN_2016_2022,167,0.008634470009142865,0.008634470009142867,0.5089820359281437
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,30,POST_2023,86,0.014572471798560444,0.01457247179856044,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,30,TRAIN_2016_2022,167,0.007818797528312871,0.007818797528312873,0.5149700598802395
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,60,POST_2023,86,0.013947118063949892,0.013947118063949892,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,60,TRAIN_2016_2022,167,0.00700312504748288,0.00700312504748288,0.49700598802395207
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,100,POST_2023,86,0.013113313084469167,0.013113313084469164,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,equal,100,TRAIN_2016_2022,167,0.0059155617397095555,0.0059155617397095555,0.49700598802395207
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,0,POST_2023,86,0.023350451240606956,0.023350451240606956,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,0,TRAIN_2016_2022,167,0.007965994142420815,0.007965994142420817,0.5568862275449101
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,30,POST_2023,86,0.02270318332366691,0.022703183323666908,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,30,TRAIN_2016_2022,167,0.007157827635110625,0.007157827635110625,0.5508982035928144
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,60,POST_2023,86,0.022055915406726866,0.022055915406726866,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,60,TRAIN_2016_2022,167,0.006349661127800434,0.006349661127800434,0.5449101796407185
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,100,POST_2023,86,0.021192891517473476,0.021192891517473476,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,10,rank_linear,100,TRAIN_2016_2022,167,0.0052721057847201795,0.0052721057847201795,0.5269461077844312
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,0,POST_2023,86,0.013611684485833924,0.013611684485833924,0.627906976744186
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,0,TRAIN_2016_2022,164,0.0020731117141808983,0.0020731117141808983,0.5304878048780488
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,30,POST_2023,86,0.012976750443511447,0.012976750443511447,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,30,TRAIN_2016_2022,164,0.0012866087870357773,0.0012866087870357773,0.5121951219512195
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,60,POST_2023,86,0.01234181640118897,0.01234181640118897,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,60,TRAIN_2016_2022,164,0.0005001058598906578,0.0005001058598906576,0.49390243902439024
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,100,POST_2023,86,0.011495237678092334,0.011495237678092334,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,equal,100,TRAIN_2016_2022,164,-0.0005485647096361688,-0.0005485647096361686,0.4817073170731707
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,0,POST_2023,86,0.01779916746980868,0.01779916746980868,0.6395348837209303
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,0,TRAIN_2016_2022,164,0.005153640470532303,0.005153640470532303,0.5853658536585366
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,30,POST_2023,86,0.01714657054479766,0.01714657054479766,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,30,TRAIN_2016_2022,164,0.004350571972966345,0.004350571972966345,0.573170731707317
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,60,POST_2023,86,0.016493973619786648,0.016493973619786648,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,60,TRAIN_2016_2022,164,0.003547503475400386,0.003547503475400386,0.5548780487804879
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,100,POST_2023,86,0.015623844386438627,0.015623844386438627,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,100,TRAIN_2016_2022,164,0.0024767454786457747,0.002476745478645775,0.5365853658536586
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,0,POST_2023,86,0.012113870758708766,0.012113870758708766,0.6744186046511628
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,0,TRAIN_2016_2022,164,0.0014554039704836952,0.0014554039704836952,0.524390243902439
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,30,POST_2023,86,0.01140446339489698,0.011404463394896982,0.6744186046511628
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,30,TRAIN_2016_2022,164,0.0006630974858363792,0.0006630974858363791,0.5182926829268293
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,60,POST_2023,86,0.010695056031085195,0.010695056031085195,0.6627906976744186
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,60,TRAIN_2016_2022,164,-0.00012920899881093792,-0.00012920899881093762,0.5060975609756098
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,100,POST_2023,86,0.009749179546002813,0.009749179546002813,0.6395348837209303
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,equal,100,TRAIN_2016_2022,164,-0.001185617645007359,-0.0011856176450073589,0.4878048780487805
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,0,POST_2023,86,0.014758858082395498,0.014758858082395495,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,0,TRAIN_2016_2022,164,0.0037566384692789183,0.003756638469278919,0.6036585365853658
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,30,POST_2023,86,0.014078290591745092,0.014078290591745092,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,30,TRAIN_2016_2022,164,0.002959471373681152,0.002959471373681152,0.5853658536585366
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,60,POST_2023,86,0.013397723101094687,0.013397723101094683,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,60,TRAIN_2016_2022,164,0.002162304278083386,0.002162304278083386,0.5609756097560976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,100,POST_2023,86,0.012490299780227478,0.012490299780227478,0.5697674418604651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,30,rank_linear,100,TRAIN_2016_2022,164,0.0010994148172863635,0.0010994148172863633,0.524390243902439
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,0,POST_2023,86,0.018467158815136817,0.018467158815136817,0.5348837209302325
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,0,TRAIN_2016_2022,160,0.00844845344153304,0.00844845344153304,0.51875
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,30,POST_2023,86,0.017598519801212676,0.017598519801212676,0.5348837209302325
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,30,TRAIN_2016_2022,160,0.007391164684938112,0.007391164684938112,0.51875
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,60,POST_2023,86,0.01672988078728853,0.01672988078728853,0.5232558139534884
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,60,TRAIN_2016_2022,160,0.0063338759283431845,0.0063338759283431845,0.50625
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,100,POST_2023,86,0.015571695435389669,0.015571695435389669,0.5232558139534884
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,equal,100,TRAIN_2016_2022,160,0.0049241575862166145,0.004924157586216615,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,0,POST_2023,86,0.022738466681771277,0.022738466681771277,0.5581395348837209
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,0,TRAIN_2016_2022,160,0.00630456331939943,0.00630456331939943,0.55
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,30,POST_2023,86,0.02185337322544314,0.021853373225443135,0.5581395348837209
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,30,TRAIN_2016_2022,160,0.005252522042253394,0.005252522042253393,0.54375
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,60,POST_2023,86,0.02096827976911499,0.02096827976911499,0.5581395348837209
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,60,TRAIN_2016_2022,160,0.00420048076510736,0.004200480765107358,0.5375
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,100,POST_2023,86,0.01978815516067747,0.01978815516067747,0.5581395348837209
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,10,rank_linear,100,TRAIN_2016_2022,160,0.00279775906224598,0.002797759062245981,0.53125
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,0,POST_2023,86,0.016773984407635136,0.016773984407635136,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,0,TRAIN_2016_2022,153,0.005407040666367337,0.005407040666367337,0.5294117647058824
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,30,POST_2023,86,0.01584985080415963,0.015849850804159626,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,30,TRAIN_2016_2022,153,0.004318976632501961,0.004318976632501962,0.5163398692810458
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,60,POST_2023,86,0.014925717200684124,0.014925717200684124,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,60,TRAIN_2016_2022,153,0.0032309125986365863,0.003230912598636586,0.5032679738562091
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,100,POST_2023,86,0.01369353906271678,0.01369353906271678,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,equal,100,TRAIN_2016_2022,153,0.001780160553482753,0.001780160553482753,0.49673202614379086
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,0,POST_2023,86,0.021723302687363527,0.021723302687363527,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,0,TRAIN_2016_2022,153,0.007379229679624929,0.007379229679624929,0.5686274509803921
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,30,POST_2023,86,0.020798820800649806,0.020798820800649806,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,30,TRAIN_2016_2022,153,0.006293577281182925,0.006293577281182926,0.5359477124183006
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,60,POST_2023,86,0.019874338913936085,0.01987433891393608,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,60,TRAIN_2016_2022,153,0.00520792488274092,0.005207924882740922,0.5294117647058824
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,100,POST_2023,86,0.018641696398317788,0.018641696398317788,0.5697674418604651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,100,TRAIN_2016_2022,153,0.003760388351484915,0.0037603883514849144,0.5098039215686274
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,0,POST_2023,84,0.010844300048312317,0.010844300048312319,0.6428571428571429
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,0,TRAIN_2016_2022,142,0.0042709129968588645,0.004270912996858865,0.5422535211267606
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,30,POST_2023,84,0.00989315192034474,0.00989315192034474,0.6309523809523809
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,30,TRAIN_2016_2022,142,0.0031621741529488327,0.0031621741529488327,0.5352112676056338
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,60,POST_2023,84,0.008942003792377163,0.008942003792377163,0.6071428571428571
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,60,TRAIN_2016_2022,142,0.0020534353090388003,0.0020534353090388008,0.5211267605633803
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,100,POST_2023,84,0.0076738062884203935,0.007673806288420392,0.6071428571428571
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,equal,100,TRAIN_2016_2022,142,0.0005751168504920904,0.00057511685049209,0.5070422535211268
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,0,POST_2023,84,0.015458830208233708,0.015458830208233708,0.6309523809523809
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,0,TRAIN_2016_2022,142,0.007250630847694557,0.007250630847694557,0.5422535211267606
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,30,POST_2023,84,0.01451902916309778,0.014519029163097778,0.6309523809523809
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,30,TRAIN_2016_2022,142,0.006165074400400134,0.006165074400400134,0.5352112676056338
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,60,POST_2023,84,0.01357922811796185,0.01357922811796185,0.6309523809523809
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,60,TRAIN_2016_2022,142,0.00507951795310571,0.00507951795310571,0.528169014084507
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,100,POST_2023,84,0.01232616005778061,0.01232616005778061,0.6190476190476191
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,30,rank_linear,100,TRAIN_2016_2022,142,0.003632109356713145,0.003632109356713145,0.5070422535211268
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,0,POST_2023,86,0.017760553623284797,0.017760553623284797,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,0,TRAIN_2016_2022,166,0.00876444087184434,0.00876444087184434,0.5421686746987951
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,30,POST_2023,86,0.017043559647980756,0.017043559647980756,0.5930232558139535
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,30,TRAIN_2016_2022,166,0.007853073472870719,0.007853073472870719,0.5481927710843374
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,60,POST_2023,86,0.01632656567267671,0.01632656567267671,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,60,TRAIN_2016_2022,166,0.006941706073897093,0.006941706073897093,0.5301204819277109
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,100,POST_2023,86,0.015370573705604653,0.015370573705604653,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,equal,100,TRAIN_2016_2022,166,0.005726549541932263,0.005726549541932263,0.5301204819277109
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,0,POST_2023,86,0.025193740603942794,0.025193740603942794,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,0,TRAIN_2016_2022,166,0.009168026844122257,0.009168026844122257,0.5481927710843374
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,30,POST_2023,86,0.024471142503886666,0.024471142503886666,0.6162790697674418
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,30,TRAIN_2016_2022,166,0.008273527623454062,0.008273527623454062,0.5542168674698795
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,60,POST_2023,86,0.023748544403830542,0.023748544403830542,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,60,TRAIN_2016_2022,166,0.0073790284027858664,0.007379028402785866,0.5481927710843374
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,100,POST_2023,86,0.022785080270422378,0.022785080270422378,0.6046511627906976
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,10,rank_linear,100,TRAIN_2016_2022,166,0.006186362775228272,0.006186362775228272,0.5481927710843374
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,0,POST_2023,86,0.018938021975626107,0.018938021975626104,0.627906976744186
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,0,TRAIN_2016_2022,163,0.003925936709956554,0.003925936709956554,0.5153374233128835
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,30,POST_2023,86,0.018170237238874044,0.018170237238874044,0.627906976744186
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,30,TRAIN_2016_2022,163,0.00297592203934525,0.00297592203934525,0.50920245398773
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,60,POST_2023,86,0.01740245250212198,0.017402452502121978,0.627906976744186
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,60,TRAIN_2016_2022,163,0.002025907368733946,0.002025907368733946,0.5030674846625767
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,100,POST_2023,86,0.016378739519785898,0.016378739519785898,0.5813953488372093
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,equal,100,TRAIN_2016_2022,163,0.000759221141252209,0.0007592211412522085,0.49079754601226994
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,0,POST_2023,86,0.022624913134837513,0.022624913134837513,0.6511627906976745
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,0,TRAIN_2016_2022,163,0.005261186629390615,0.0052611866293906144,0.5828220858895705
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,30,POST_2023,86,0.02186802957464107,0.02186802957464107,0.6395348837209303
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,30,TRAIN_2016_2022,163,0.004311938568398702,0.004311938568398703,0.5705521472392638
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,60,POST_2023,86,0.021111146014444634,0.021111146014444634,0.6395348837209303
