date,universe,eval_year,persist_score,crash_score,train_p33,train_p67,train_c67,persist_action,capped_action,cap_triggered,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,crash_cap_gross,crash_cap_w_MOM1M,crash_cap_w_MOM12_1,crash_cap_w_OP12_REV,crash_cap_w_OPFY1_REV,crash_cap_w_PBR12MF,crash_cap_w_PER12MF,crash_cap_w_PRIVATE_FLOW,crash_cap_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,cost_bps,crash_cap_turnover,crash_cap_ret,persist_only_turnover,persist_only_ret,ew8_turnover,ew8_ret,top2_turnover,top2_ret
2023-04-26,KOSDAQ,2023,0.8262912483244429,0.32334393363613795,-0.23304554837700384,0.2404023123895596,0.24602687346602417,TOP2,EW8,True,-0.01387903987249515,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01387903987249515,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,30,0.75,-0.010713998623248863,0.5,-0.01537903987249515,0.0,-0.008463998623248863,1.0,-0.01687903987249515
2023-05-26,KOSDAQ,2023,0.3764870218558413,-0.49101805630025924,-0.23304554837700384,0.2404023123895596,0.24602687346602417,TOP2,TOP2,False,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.011892985671865312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,30,0.75,0.02464180707598355,1.0,0.02389180707598355,0.0,0.011892985671865312,1.0,0.02389180707598355
2023-06-27,KOSDAQ,2023,0.2214489261845812,-0.05906294186664718,-0.23304554837700384,0.2404023123895596,0.24602687346602417,EW8,EW8,False,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1617543501526427,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,0.75,0.010240819869127988,0.75,0.010240819869127988,0.0,0.012490819869127989,1.0,0.1587543501526427
2023-07-25,KOSDAQ,2023,-1.393885514844351,2.757420835003772,-0.23304554837700384,0.2404023123895596,0.24602687346602417,BOTTOM2,BOTTOM2,False,0.10959056777716175,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.10959056777716175,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.021752632651143137,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0481754312689839,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,0.75,0.10734056777716175,0.75,0.10734056777716175,0.0,0.021752632651143137,0.0,-0.0481754312689839
2023-08-23,KOSDAQ,2023,0.4189252216762699,1.2042463656848303,-0.23304554837700384,0.2404023123895596,0.24602687346602417,TOP2,EW8,True,-0.0066090845735094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0005919208771713743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0005919208771713743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0066090845735094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,0.75,-0.002841920877171374,0.0,-0.0066090845735094,0.0,-0.0005919208771713743,1.0,-0.0096090845735094
2023-09-20,KOSDAQ,2023,0.7641485168035125,-0.9622614953650043,-0.23304554837700384,0.2404023123895596,0.24602687346602417,TOP2,TOP2,False,0.0374636560598451,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0374636560598451,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.029034130394696437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0374636560598451,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,30,0.75,0.0352136560598451,1.0,0.034463656059845096,0.0,0.029034130394696437,1.0,0.034463656059845096
2023-10-25,KOSDAQ,2023,-0.9538477993577256,0.6972874600618347,-0.23304554837700384,0.2404023123895596,0.24602687346602417,BOTTOM2,BOTTOM2,False,0.0132450706376355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0132450706376355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.019152385123997036,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.05749271024936375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,1.0,0.010245070637635498,1.0,0.010245070637635498,0.0,-0.019152385123997036,1.0,-0.06049271024936375
2023-11-22,KOSDAQ,2023,-0.11230504683352258,0.80687277852667,-0.23304554837700384,0.2404023123895596,0.24602687346602417,EW8,EW8,False,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.023449615568289346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04736682225981025,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,30,0.75,-0.025699615568289345,0.75,-0.025699615568289345,0.0,-0.023449615568289346,1.0,-0.050366822259810255
2023-12-20,KOSDAQ,2023,0.5781936311903959,-0.7453509683482028,-0.23304554837700384,0.2404023123895596,0.24602687346602417,TOP2,TOP2,False,-0.00395336108835815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.00395336108835815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.01901520744011058,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00395336108835815,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,30,0.75,-0.00620336108835815,0.75,-0.00620336108835815,0.0,0.01901520744011058,1.0,-0.00695336108835815
2024-01-22,KOSDAQ,2024,0.3228233783167533,-0.07266842852221768,-0.2040983239476454,0.25145796260359804,0.2145849648014739,TOP2,TOP2,False,-0.009994284170928899,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.009994284170928899,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.03114274334626547,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009994284170928899,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,30,1.0,-0.012994284170928898,1.0,-0.012994284170928898,0.0,-0.03114274334626547,1.0,-0.012994284170928898
2024-02-21,KOSDAQ,2024,0.2609668251924923,-0.19913541812013325,-0.2040983239476454,0.25145796260359804,0.2145849648014739,TOP2,TOP2,False,-0.01188781958801845,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.01188781958801845,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.012935346053125737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01188781958801845,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,30,1.0,-0.01488781958801845,1.0,-0.01488781958801845,0.0,-0.012935346053125737,1.0,-0.01488781958801845
2024-03-21,KOSDAQ,2024,-0.5222915218136231,1.1242550667370823,-0.2040983239476454,0.25145796260359804,0.2145849648014739,BOTTOM2,BOTTOM2,False,0.0579811671915667,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0579811671915667,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.043681566781795265,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.057463746702042746,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,30,1.0,0.0549811671915667,1.0,0.0549811671915667,0.0,0.043681566781795265,1.0,0.054463746702042744
2024-04-19,KOSDAQ,2024,-0.1480293852489599,0.26752409628508456,-0.2040983239476454,0.25145796260359804,0.2145849648014739,EW8,EW8,False,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004914005560617262,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0143104579615832,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,30,0.75,0.002664005560617262,0.75,0.002664005560617262,0.0,0.004914005560617262,0.5,0.012810457961583201
2024-05-22,KOSDAQ,2024,0.4884191418428367,-0.44131776648868026,-0.2040983239476454,0.25145796260359804,0.2145849648014739,TOP2,TOP2,False,0.0135733042679283,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0135733042679283,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.04096976622626298,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0135733042679283,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,30,0.75,0.0113233042679283,0.75,0.0113233042679283,0.0,0.04096976622626298,0.5,0.012073304267928301
2024-06-20,KOSDAQ,2024,-0.9114570437085197,1.5702418469666342,-0.2040983239476454,0.25145796260359804,0.2145849648014739,BOTTOM2,BOTTOM2,False,-0.01298939839106525,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.01298939839106525,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.013206753984580426,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01258703580120215,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,30,1.0,-0.01598939839106525,1.0,-0.01598939839106525,0.0,-0.013206753984580426,1.0,-0.015587035801202149
2024-07-18,KOSDAQ,2024,1.022811391927242,-1.2214560969344357,-0.2040983239476454,0.25145796260359804,0.2145849648014739,TOP2,TOP2,False,0.01006187811667535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.01006187811667535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02504016674294185,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01006187811667535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,0.5,0.00856187811667535,0.5,0.00856187811667535,0.0,0.02504016674294185,1.0,0.00706187811667535
2024-08-16,KOSDAQ,2024,-0.07504985212767298,-0.8223516378574871,-0.2040983239476454,0.25145796260359804,0.2145849648014739,EW8,EW8,False,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013983093691645562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006331837316695101,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,30,0.75,-0.01623309369164556,0.75,-0.01623309369164556,0.0,-0.013983093691645562,1.0,-0.0093318373166951
2024-09-13,KOSDAQ,2024,0.19787998632687356,-0.5260686330583478,-0.2040983239476454,0.25145796260359804,0.2145849648014739,EW8,EW8,False,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015293897689197087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02634441803994625,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,30,0.0,-0.015293897689197087,0.0,-0.015293897689197087,0.0,-0.015293897689197087,1.0,-0.02934441803994625
2024-10-21,KOSDAQ,2024,-0.11872578293331805,-0.42477718993299113,-0.2040983239476454,0.25145796260359804,0.2145849648014739,EW8,EW8,False,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029019351099685287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0551634819445362,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,30,0.0,0.029019351099685287,0.0,0.029019351099685287,0.0,0.029019351099685287,0.5,-0.0566634819445362
2024-11-18,KOSDAQ,2024,-0.3887916136407166,0.6913012938956985,-0.2040983239476454,0.25145796260359804,0.2145849648014739,BOTTOM2,BOTTOM2,False,0.03746603013245835,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.03746603013245835,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0016344865333317625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01159818928410135,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,30,0.75,0.035216030132458345,0.75,0.035216030132458345,0.0,-0.0016344865333317625,1.0,0.00859818928410135
2024-12-16,KOSDAQ,2024,0.29720406944153815,-0.026237153707725874,-0.2040983239476454,0.25145796260359804,0.2145849648014739,TOP2,TOP2,False,-0.009945913333949901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.009945913333949901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.00908429841883475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009945913333949901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,30,0.5,-0.011445913333949901,0.5,-0.011445913333949901,0.0,-0.00908429841883475,0.5,-0.011445913333949901
2025-01-16,KOSDAQ,2025,0.1967136151730722,-0.23089940795957645,-0.20633065891355964,0.25738669106674766,0.21903301153714816,EW8,EW8,False,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004284273141544449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.017535070972504098,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,30,0.75,-0.006534273141544448,0.75,-0.006534273141544448,0.0,-0.004284273141544449,1.0,0.014535070972504099
2025-02-19,KOSDAQ,2025,0.23440756233282764,0.10433988916598945,-0.20633065891355964,0.25738669106674766,0.21903301153714816,EW8,EW8,False,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0015978015963790376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0653873635345414,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0015978015963790376,0.0,0.0015978015963790376,0.0,0.0015978015963790376,1.0,-0.0683873635345414
2025-03-20,KOSDAQ,2025,-0.330920376536793,1.0122374673855254,-0.20633065891355964,0.25738669106674766,0.21903301153714816,BOTTOM2,BOTTOM2,False,0.04103594090043765,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.04103594090043765,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.03594462327045128,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02234601887543725,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,0.75,0.038785940900437646,0.75,0.038785940900437646,0.0,0.03594462327045128,1.0,-0.02534601887543725
2025-04-17,KOSDAQ,2025,-0.7637528848790888,1.546138100840868,-0.20633065891355964,0.25738669106674766,0.21903301153714816,BOTTOM2,BOTTOM2,False,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0303402782910885,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.043990443629223594,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.10263462492082905,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,30,1.0,-0.0333402782910885,1.0,-0.0333402782910885,0.0,0.043990443629223594,1.0,0.09963462492082904
2025-05-20,KOSDAQ,2025,-0.5151586450693159,0.5797354228062629,-0.20633065891355964,0.25738669106674766,0.21903301153714816,BOTTOM2,BOTTOM2,False,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0217816599617391,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.04258111075626135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04682497881606345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,30,0.0,0.0217816599617391,0.0,0.0217816599617391,0.0,0.04258111075626135,0.5,0.04532497881606345
2025-06-19,KOSDAQ,2025,-0.29693439682816997,-0.4053349708378473,-0.20633065891355964,0.25738669106674766,0.21903301153714816,BOTTOM2,BOTTOM2,False,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.004268437251477901,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0148613768284676,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02796339157893735,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,30,0.5,0.002768437251477901,0.5,0.002768437251477901,0.0,-0.0148613768284676,0.5,-0.02946339157893735
2025-07-17,KOSDAQ,2025,0.33822393909777226,0.2424023715314841,-0.20633065891355964,0.25738669106674766,0.21903301153714816,TOP2,EW8,True,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014129052882432613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017662666571243553,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,30,0.75,-0.01637905288243261,0.5,-0.019162666571243554,0.0,-0.014129052882432613,1.0,-0.020662666571243552
