universe,factor,strategy,phase,period,return_type,n_days,cagr,sharpe,mdd,calmar,annual_turnover,avg_missing_weight
KOSPI_ALL,PER12MF,BASE,6,NORMAL_2023_2024,GROSS,489,0.15138661199044723,0.8464394566511014,-0.13043931624068483,1.1605903523068974,3.4815675425006907,0.0
KOSPI_ALL,PER12MF,BASE,6,NORMAL_2023_2024,NET30,489,0.13942041567000696,0.7908488845061338,-0.13376581489142636,1.0422723906191598,3.4815675425006907,0.0
KOSPI_ALL,PER12MF,BASE,6,NORMAL_2023_2024,NET60,489,0.12757285654603323,0.7351222784268723,-0.1370810854767297,0.9306379220909324,3.4815675425006907,0.0
KOSPI_ALL,PER12MF,BASE,6,BULL_2025,GROSS,242,0.6293873168516346,2.3868194009868278,-0.13724562102860627,4.585846252394826,3.4434921636730684,0.0
KOSPI_ALL,PER12MF,BASE,6,BULL_2025,NET30,242,0.6126372920383814,2.338413677874043,-0.13800016683380745,4.4393952999794255,3.4434921636730684,0.0
KOSPI_ALL,PER12MF,BASE,6,BULL_2025,NET60,242,0.5960508947830874,2.289763977759114,-0.13875438958635966,4.295726402313996,3.4434921636730684,0.0
KOSPI_ALL,PER12MF,BASE,6,YTD_2026,GROSS,147,0.36264816415428647,1.016096150032444,-0.17303146190960117,2.0958510097068297,4.462290382747136,0.0
KOSPI_ALL,PER12MF,BASE,6,YTD_2026,NET30,147,0.34452273280400836,0.9806854957507171,-0.17382740805725772,1.9819816486622444,4.462290382747136,0.0
KOSPI_ALL,PER12MF,BASE,6,YTD_2026,NET60,147,0.326627748907222,0.9451676488302264,-0.17462298242120144,1.8704740027826101,4.462290382747136,0.0
KOSPI_ALL,PER12MF,BASE,7,FULL_2016_2026,GROSS,2592,0.1388212636157622,0.7065075155426659,-0.6085854564755879,0.22810479964423977,4.146200013382843,0.0
KOSPI_ALL,PER12MF,BASE,7,FULL_2016_2026,NET30,2592,0.12473934984976864,0.6492249748987667,-0.6178804248700376,0.20188266989685877,4.146200013382843,0.0
KOSPI_ALL,PER12MF,BASE,7,FULL_2016_2026,NET60,2592,0.11082304822966815,0.5918806732064646,-0.6269593708902079,0.17676272718009234,4.146200013382843,0.0
KOSPI_ALL,PER12MF,BASE,7,PRE_STRESS_2016_2024,GROSS,2203,0.08009236344250903,0.4807697227192428,-0.6085854564755879,0.1316041364286558,4.197720037400925,0.0
KOSPI_ALL,PER12MF,BASE,7,PRE_STRESS_2016_2024,NET30,2203,0.06657167965008837,0.4187942585442798,-0.6178804248700376,0.10774201118944783,4.197720037400925,0.0
KOSPI_ALL,PER12MF,BASE,7,PRE_STRESS_2016_2024,NET60,2203,0.05321195555571223,0.3567835362201218,-0.6269593708902079,0.08487305242787514,4.197720037400925,0.0
KOSPI_ALL,PER12MF,BASE,7,EARLY_2016_2019,GROSS,972,0.013133706424032221,0.16174397001718516,-0.33041288112381817,0.03974937774629472,4.530724757608125,0.0
KOSPI_ALL,PER12MF,BASE,7,EARLY_2016_2019,NET30,972,-0.0005487421872516496,0.0752053146031264,-0.3446312886946197,-0.001592258756685015,4.530724757608125,0.0
KOSPI_ALL,PER12MF,BASE,7,EARLY_2016_2019,NET60,972,-0.014056136875262415,-0.011184108323197155,-0.3585551663774308,-0.03920215964889016,4.530724757608125,0.0
KOSPI_ALL,PER12MF,BASE,7,LATE_2020_2022,GROSS,742,0.1293722931657757,0.5983510553170349,-0.42510917144234284,0.3043272219388528,4.072819776728484,0.0
KOSPI_ALL,PER12MF,BASE,7,LATE_2020_2022,NET30,742,0.11565334461717591,0.551313538339108,-0.4263224808617113,0.27128136518489404,4.072819776728484,0.0
KOSPI_ALL,PER12MF,BASE,7,LATE_2020_2022,NET60,742,0.10209369185725037,0.5042383592730932,-0.4275689463589545,0.2387771439592347,4.072819776728484,0.0
KOSPI_ALL,PER12MF,BASE,7,NORMAL_2023_2024,GROSS,489,0.14632290324721975,0.8238854252269279,-0.1257298659345708,1.1637879525248636,3.7253180034081934,0.0
KOSPI_ALL,PER12MF,BASE,7,NORMAL_2023_2024,NET30,489,0.133579725561624,0.7642455673658285,-0.13032215212890774,1.0249963139765683,3.7253180034081934,0.0
KOSPI_ALL,PER12MF,BASE,7,NORMAL_2023_2024,NET60,489,0.12097177822269845,0.7044656561710209,-0.13489264326326467,0.8968004132486498,3.7253180034081934,0.0
KOSPI_ALL,PER12MF,BASE,7,BULL_2025,GROSS,242,0.6175128014080717,2.340351219162112,-0.12737896449413055,4.847839703050231,3.443361194202123,0.0
KOSPI_ALL,PER12MF,BASE,7,BULL_2025,NET30,242,0.6008855041665788,2.291143500041055,-0.1278113312092678,4.701347669892727,3.443361194202123,0.0
KOSPI_ALL,PER12MF,BASE,7,BULL_2025,NET60,242,0.5844206863675778,2.2417569458813587,-0.12824369792440415,4.55711037521763,3.443361194202123,0.0
KOSPI_ALL,PER12MF,BASE,7,YTD_2026,GROSS,147,0.4131423363493625,1.1157923648649053,-0.169058982481046,2.4437763098194547,4.5311549884161595,0.0
KOSPI_ALL,PER12MF,BASE,7,YTD_2026,NET30,147,0.3940569635045903,1.0791818572233476,-0.17147257375813107,2.2980757497722255,4.5311549884161595,0.0
KOSPI_ALL,PER12MF,BASE,7,YTD_2026,NET60,147,0.37521780890364176,1.042517244040417,-0.17388047740338375,2.157906479823939,4.5311549884161595,0.0
KOSPI_ALL,PER12MF,BASE,8,FULL_2016_2026,GROSS,2591,0.15356682425608725,0.7605830046959564,-0.6088463186521196,0.25222592229194657,4.082161171994568,0.0
KOSPI_ALL,PER12MF,BASE,8,FULL_2016_2026,NET30,2591,0.13952154481841061,0.7048834602076542,-0.6164854588719603,0.22631765731134343,4.082161171994568,0.0
KOSPI_ALL,PER12MF,BASE,8,FULL_2016_2026,NET60,2591,0.12563877997151085,0.6490696688783794,-0.6242648623340836,0.2012587726013539,4.082161171994568,0.0
KOSPI_ALL,PER12MF,BASE,8,PRE_STRESS_2016_2024,GROSS,2202,0.09099001102143944,0.5285167261482329,-0.6088463186521196,0.14944659799023766,4.077696340748526,0.0
KOSPI_ALL,PER12MF,BASE,8,PRE_STRESS_2016_2024,NET30,2202,0.07772107082308577,0.46871353961188106,-0.6164854588719603,0.1260712149890755,4.077696340748526,0.0
KOSPI_ALL,PER12MF,BASE,8,PRE_STRESS_2016_2024,NET60,2202,0.06460547432401498,0.40880937858440497,-0.6242648623340836,0.10349048652595876,4.077696340748526,0.0
KOSPI_ALL,PER12MF,BASE,8,EARLY_2016_2019,GROSS,971,0.014193099468553294,0.1685778450015708,-0.3379954680389965,0.04199198158158663,4.424173712074965,0.0
KOSPI_ALL,PER12MF,BASE,8,EARLY_2016_2019,NET30,971,0.000816343210340742,0.08267864578184349,-0.3490472190153435,0.0023387758614540257,4.424173712074965,0.0
KOSPI_ALL,PER12MF,BASE,8,EARLY_2016_2019,NET60,971,-0.012393454691592365,-0.00338574504445475,-0.3604063469002783,-0.03438744849579894,4.424173712074965,0.0
KOSPI_ALL,PER12MF,BASE,8,LATE_2020_2022,GROSS,742,0.1489149627403119,0.6594443621865343,-0.42234056802769937,0.3525945031417045,4.046989286331954,0.0
KOSPI_ALL,PER12MF,BASE,8,LATE_2020_2022,NET30,742,0.13504668835902534,0.613254784346096,-0.4235196625011476,0.3188675764461335,4.046989286331954,0.0
KOSPI_ALL,PER12MF,BASE,8,LATE_2020_2022,NET60,742,0.12133855778320224,0.5670241700506256,-0.42486471793944214,0.28559339634433273,4.046989286331954,0.0
KOSPI_ALL,PER12MF,BASE,8,NORMAL_2023_2024,GROSS,489,0.16593955393508586,0.9078703517202943,-0.12890826111434117,1.2872685776739945,3.4362957411966293,0.0
KOSPI_ALL,PER12MF,BASE,8,NORMAL_2023_2024,NET30,489,0.1539788016978254,0.8535000796380192,-0.13281152781084193,1.1593782876824605,3.4362957411966293,0.0
KOSPI_ALL,PER12MF,BASE,8,NORMAL_2023_2024,NET60,489,0.1421348954694166,0.7989778404180258,-0.13669905965767726,1.0397649832072862,3.4362957411966293,0.0
KOSPI_ALL,PER12MF,BASE,8,BULL_2025,GROSS,242,0.7044837889717022,2.5764239164100595,-0.1316831438960273,5.349840291844334,3.8813601507888174,0.0
KOSPI_ALL,PER12MF,BASE,8,BULL_2025,NET30,242,0.6847461160759216,2.523899339678917,-0.1329412550456749,5.1507420765710545,3.8813601507888174,0.0
KOSPI_ALL,PER12MF,BASE,8,BULL_2025,NET60,242,0.6652258629092194,2.4709793528981,-0.13419821910186858,4.957039425420786,3.8813601507888174,0.0
KOSPI_ALL,PER12MF,BASE,8,YTD_2026,GROSS,147,0.3987975346596646,1.0663453986281288,-0.1793822586284507,2.2231715539142725,4.479612910331825,0.0
KOSPI_ALL,PER12MF,BASE,8,YTD_2026,NET30,147,0.3801189305533714,1.0310277544245336,-0.1804224115664902,2.106827678740388,4.479612910331825,0.0
KOSPI_ALL,PER12MF,BASE,8,YTD_2026,NET60,147,0.3616776213002013,0.9956855155024016,-0.18146256450452958,1.9931252613327488,4.479612910331825,0.0
KOSPI_ALL,PER12MF,BASE,9,FULL_2016_2026,GROSS,2590,0.15854116572649257,0.7783019567861157,-0.6077994878337083,0.2608445201090213,4.0581476481814045,0.0
KOSPI_ALL,PER12MF,BASE,9,FULL_2016_2026,NET30,2590,0.14451775876863993,0.722926535040126,-0.6156098259780272,0.23475544520271865,4.0581476481814045,0.0
KOSPI_ALL,PER12MF,BASE,9,FULL_2016_2026,NET60,2590,0.13065554231887688,0.6674784202708893,-0.6243536026318424,0.20926529737014987,4.0581476481814045,0.0
KOSPI_ALL,PER12MF,BASE,9,PRE_STRESS_2016_2024,GROSS,2201,0.09475889198588838,0.54471145723275,-0.6077994878337083,0.15590485658950418,4.078032355063552,0.0
KOSPI_ALL,PER12MF,BASE,9,PRE_STRESS_2016_2024,NET30,2201,0.08144297810686041,0.4848952653483309,-0.6156098259780272,0.13229642327016292,4.078032355063552,0.0
KOSPI_ALL,PER12MF,BASE,9,PRE_STRESS_2016_2024,NET60,2201,0.06828087553188134,0.425035033287999,-0.6243536026318424,0.10936250747021632,4.078032355063552,0.0
KOSPI_ALL,PER12MF,BASE,9,EARLY_2016_2019,GROSS,970,0.032412693294610495,0.2842139879005338,-0.32615206013138176,0.09937908496286639,4.391782225862965,0.0
KOSPI_ALL,PER12MF,BASE,9,EARLY_2016_2019,NET30,970,0.018894628774762223,0.19864947364194668,-0.33756448884090806,0.05597338997250726,4.391782225862965,0.0
KOSPI_ALL,PER12MF,BASE,9,EARLY_2016_2019,NET60,970,0.005543906616206407,0.1131022182024791,-0.3506648899660624,0.015809699729969973,4.391782225862965,0.0
KOSPI_ALL,PER12MF,BASE,9,LATE_2020_2022,GROSS,742,0.14604440679444997,0.6478277701972842,-0.4292027683804599,0.3402690232999412,4.078729419104818,0.0
KOSPI_ALL,PER12MF,BASE,9,LATE_2020_2022,NET30,742,0.1321028256506045,0.6015496924123067,-0.430709890619291,0.30670952427087766,4.078729419104818,0.0
KOSPI_ALL,PER12MF,BASE,9,LATE_2020_2022,NET60,742,0.11832330491189746,0.5552286626789701,-0.4322139711195693,0.27376094438919485,4.078729419104818,0.0
KOSPI_ALL,PER12MF,BASE,9,NORMAL_2023_2024,GROSS,489,0.14726066776194546,0.8225418024583468,-0.12742957213421924,1.1556239677775775,3.4546078229693786,0.0
KOSPI_ALL,PER12MF,BASE,9,NORMAL_2023_2024,NET30,489,0.13542918183763386,0.767270546949041,-0.1314712307273076,1.030105073850991,3.4546078229693786,0.0
KOSPI_ALL,PER12MF,BASE,9,NORMAL_2023_2024,NET60,489,0.12371400790876685,0.7119653018894848,-0.13549609059586076,0.9130448514397667,3.4546078229693786,0.0
KOSPI_ALL,PER12MF,BASE,9,BULL_2025,GROSS,242,0.7416995818871615,2.638869415882931,-0.1313423719219644,5.647070104138472,3.8343595082887325,0.0
KOSPI_ALL,PER12MF,BASE,9,BULL_2025,NET30,242,0.721773875924592,2.5864058418091114,-0.13274890659178273,5.437136127562427,3.8343595082887325,0.0
KOSPI_ALL,PER12MF,BASE,9,BULL_2025,NET60,242,0.7020650658847494,2.5336214856158925,-0.13415396832099014,5.233278408916825,3.8343595082887325,0.0
KOSPI_ALL,PER12MF,BASE,9,YTD_2026,GROSS,147,0.38244430645475047,1.0343080875430153,-0.17444114844739134,2.192397320578806,4.128831253667264,0.0
KOSPI_ALL,PER12MF,BASE,9,YTD_2026,NET30,147,0.3654206195529943,1.0019442982691118,-0.1755932355242361,2.081063193932419,4.128831253667264,0.0
KOSPI_ALL,PER12MF,BASE,9,YTD_2026,NET60,147,0.348595365460848,0.9695461059017713,-0.17963251514079626,1.9406028200830925,4.128831253667264,0.0
KOSPI_ALL,PER12MF,CF20,0,FULL_2016_2026,GROSS,2599,0.1699633501707012,0.813064616089386,-0.5971461029057037,0.28462607282147895,5.753686476463737,0.0
KOSPI_ALL,PER12MF,CF20,0,FULL_2016_2026,NET30,2599,0.14993426311835645,0.7360188254458361,-0.6092880187017741,0.24608109550196852,5.753686476463737,0.0
KOSPI_ALL,PER12MF,CF20,0,FULL_2016_2026,NET60,2599,0.13023315652807232,0.6588009810746241,-0.6244077451521921,0.2085706936519974,5.753686476463737,0.0
KOSPI_ALL,PER12MF,CF20,0,PRE_STRESS_2016_2024,GROSS,2210,0.09504926709546768,0.5439602935564816,-0.5971461029057037,0.15917254861575655,5.726252082637331,0.0
KOSPI_ALL,PER12MF,CF20,0,PRE_STRESS_2016_2024,NET30,2210,0.07639128941204865,0.460560808089292,-0.6092880187017741,0.12537796094336068,5.726252082637331,0.0
KOSPI_ALL,PER12MF,CF20,0,PRE_STRESS_2016_2024,NET60,2210,0.058037334957310005,0.3770526036888193,-0.6244077451521921,0.09294781400119258,5.726252082637331,0.0
KOSPI_ALL,PER12MF,CF20,0,EARLY_2016_2019,GROSS,979,0.003521807950314315,0.10065410706034018,-0.31952202391172113,0.011022113302860572,6.041088620585057,0.0
KOSPI_ALL,PER12MF,CF20,0,EARLY_2016_2019,NET30,979,-0.01450896871684293,-0.015439390271513418,-0.3368385362410071,-0.04307395726972819,6.041088620585057,0.0
KOSPI_ALL,PER12MF,CF20,0,EARLY_2016_2019,NET60,979,-0.03223052551343786,-0.13134308371341238,-0.35941502104186585,-0.08967495409626616,6.041088620585057,0.0
KOSPI_ALL,PER12MF,CF20,0,LATE_2020_2022,GROSS,742,0.17607066712560004,0.7444971313532752,-0.42961264578684766,0.4098358576087109,5.596606586430911,0.0
KOSPI_ALL,PER12MF,CF20,0,LATE_2020_2022,NET30,742,0.15648271819747506,0.6811475969381496,-0.43171020163880736,0.3624716710502875,5.596606586430911,0.0
KOSPI_ALL,PER12MF,CF20,0,LATE_2020_2022,NET60,742,0.1372076744665276,0.6177097760467413,-0.43380165338749666,0.31629126674620067,5.596606586430911,0.0
KOSPI_ALL,PER12MF,CF20,0,NORMAL_2023_2024,GROSS,489,0.1702708206230874,0.9192128861540879,-0.13929464291762395,1.22237881555705,5.292656965120648,0.0
KOSPI_ALL,PER12MF,CF20,0,NORMAL_2023_2024,NET30,489,0.1518297176823591,0.8365508560468796,-0.14420084991320103,1.052904457732046,5.292656965120648,0.0
KOSPI_ALL,PER12MF,CF20,0,NORMAL_2023_2024,NET60,489,0.13366676078983186,0.7535326179444666,-0.1501256541322581,0.8903658842483628,5.292656965120648,0.0
KOSPI_ALL,PER12MF,CF20,0,BULL_2025,GROSS,242,0.8700777455254076,2.8864950417078177,-0.1313361624471432,6.624814744953236,5.797661079778795,0.0
KOSPI_ALL,PER12MF,CF20,0,BULL_2025,NET30,242,0.8378211954702528,2.809462047047228,-0.13312303707525308,6.293585346889593,5.797661079778795,0.0
KOSPI_ALL,PER12MF,CF20,0,BULL_2025,NET60,242,0.8060983059444364,2.731801628419229,-0.13490763810463824,5.975186559260666,5.797661079778795,0.0
KOSPI_ALL,PER12MF,CF20,0,YTD_2026,GROSS,147,0.46186280864102014,1.1398775860850592,-0.18120579635731404,2.5488302136333836,6.093741961865829,0.0
KOSPI_ALL,PER12MF,CF20,0,YTD_2026,NET30,147,0.4353700477257001,1.095025947306745,-0.18202624901355569,2.391798161446911,6.093741961865829,0.0
KOSPI_ALL,PER12MF,CF20,0,YTD_2026,NET60,147,0.4093359461573809,1.0500485525758645,-0.18284670166979766,2.238683784936955,6.093741961865829,0.0
KOSPI_ALL,PER12MF,CF20,1,FULL_2016_2026,GROSS,2598,0.15104653187250383,0.7383429943863116,-0.5916917817856111,0.2552790769151376,5.859247379599169,0.0
KOSPI_ALL,PER12MF,CF20,1,FULL_2016_2026,NET30,2598,0.1309826984030409,0.6598712058984936,-0.6043241423765793,0.2167424552789423,5.859247379599169,0.0
KOSPI_ALL,PER12MF,CF20,1,FULL_2016_2026,NET60,2598,0.11125320906365221,0.5813481494699368,-0.6194168873524653,0.17960958336020644,5.859247379599169,0.0
KOSPI_ALL,PER12MF,CF20,1,PRE_STRESS_2016_2024,GROSS,2209,0.07218323282746164,0.4406472535451788,-0.5916917817856111,0.12199465169116704,5.850309162407562,0.0
KOSPI_ALL,PER12MF,CF20,1,PRE_STRESS_2016_2024,NET30,2209,0.05352228291368899,0.3556762106322123,-0.6043241423765793,0.08856552164738282,5.850309162407562,0.0
KOSPI_ALL,PER12MF,CF20,1,PRE_STRESS_2016_2024,NET60,2209,0.03517173025097131,0.27070297389035114,-0.6194168873524653,0.056782000893297616,5.850309162407562,0.0
KOSPI_ALL,PER12MF,CF20,1,EARLY_2016_2019,GROSS,978,0.0019024897625838921,0.09016920805582053,-0.2997309054521359,0.006347325977993622,6.308432717633,0.0
KOSPI_ALL,PER12MF,CF20,1,EARLY_2016_2019,NET30,978,-0.01688866521037935,-0.03143455827454258,-0.3183164288521605,-0.05305621601523795,6.308432717633,0.0
KOSPI_ALL,PER12MF,CF20,1,EARLY_2016_2019,NET60,978,-0.03534340030715577,-0.15296108110470039,-0.3413409381956296,-0.10354281116699729,6.308432717633,0.0
KOSPI_ALL,PER12MF,CF20,1,LATE_2020_2022,GROSS,742,0.12839496282206841,0.586438388126132,-0.42937987825763935,0.29902417258832986,5.467141785640095,0.0
KOSPI_ALL,PER12MF,CF20,1,LATE_2020_2022,NET30,742,0.11003224282176349,0.524820626862012,-0.43123521486669736,0.2551559775928236,5.467141785640095,0.0
KOSPI_ALL,PER12MF,CF20,1,LATE_2020_2022,NET60,742,0.09195577875932859,0.46318995926457224,-0.4330859479459658,0.21232685843411733,5.467141785640095,0.0
KOSPI_ALL,PER12MF,CF20,1,NORMAL_2023_2024,GROSS,489,0.13627166850434413,0.7619105367121948,-0.14661543999917637,0.9294496439468426,5.515473490732681,0.0
KOSPI_ALL,PER12MF,CF20,1,NORMAL_2023_2024,NET30,489,0.11761836359444988,0.6750414519704963,-0.15167474617855725,0.7754643838730088,5.515473490732681,0.0
KOSPI_ALL,PER12MF,CF20,1,NORMAL_2023_2024,NET60,489,0.09925794741810567,0.5881993299547554,-0.15756965923665656,0.6299305837110968,5.515473490732681,0.0
KOSPI_ALL,PER12MF,CF20,1,BULL_2025,GROSS,242,0.822271234761337,2.779873779157851,-0.14063533872348377,5.846832255853424,5.407256466549073,0.0
KOSPI_ALL,PER12MF,CF20,1,BULL_2025,NET30,242,0.7929396352288411,2.7059251753452482,-0.14199571987131043,5.584250257313924,5.407256466549073,0.0
KOSPI_ALL,PER12MF,CF20,1,BULL_2025,NET60,242,0.7640612419974737,2.6315759483118417,-0.1433547059307776,5.329865085603955,5.407256466549073,0.0
KOSPI_ALL,PER12MF,CF20,1,YTD_2026,GROSS,147,0.5697407772709011,1.3093722363407236,-0.1814721873456986,3.1395487407971974,6.737657738336457,0.0
KOSPI_ALL,PER12MF,CF20,1,YTD_2026,NET30,147,0.538316204580658,1.2589325086365188,-0.18226804063416946,2.9534316751729035,6.737657738336457,0.0
KOSPI_ALL,PER12MF,CF20,1,YTD_2026,NET60,147,0.5074933146929994,1.2084838499959434,-0.18306389392264055,2.77221959949927,6.737657738336457,0.0
KOSPI_ALL,PER12MF,CF20,2,FULL_2016_2026,GROSS,2597,0.14316537446661903,0.7089195693567818,-0.5711798734509679,0.2506484929198207,5.797571132845978,0.0
KOSPI_ALL,PER12MF,CF20,2,FULL_2016_2026,NET30,2597,0.12344692245370914,0.631284100855444,-0.5847261640439086,0.21111920424419248,5.797571132845978,0.0
KOSPI_ALL,PER12MF,CF20,2,FULL_2016_2026,NET60,2597,0.10405361061240415,0.5535362110909137,-0.5982170323001239,0.17393956539873429,5.797571132845978,0.0
KOSPI_ALL,PER12MF,CF20,2,PRE_STRESS_2016_2024,GROSS,2208,0.06562948635532306,0.4117028802866404,-0.5711798734509679,0.11490160876783229,5.757565570860353,0.0
KOSPI_ALL,PER12MF,CF20,2,PRE_STRESS_2016_2024,NET30,2208,0.04737417781306119,0.3278442097574649,-0.5847261640439086,0.08101942537584779,5.757565570860353,0.0
KOSPI_ALL,PER12MF,CF20,2,PRE_STRESS_2016_2024,NET60,2208,0.029417694527476224,0.24393802592473077,-0.5982170323001239,0.049175621787908984,5.757565570860353,0.0
KOSPI_ALL,PER12MF,CF20,2,EARLY_2016_2019,GROSS,977,-0.0045057345230714585,0.049703606790513964,-0.2828878017897296,-0.0159276380761747,6.118528035764256,0.0
KOSPI_ALL,PER12MF,CF20,2,EARLY_2016_2019,NET30,977,-0.022619583706323998,-0.06760733008663573,-0.2990767107151727,-0.07563137782355069,6.118528035764256,0.0
KOSPI_ALL,PER12MF,CF20,2,EARLY_2016_2019,NET60,977,-0.04041888780549463,-0.185019126335309,-0.31676137594290665,-0.12760043008772562,6.118528035764256,0.0
KOSPI_ALL,PER12MF,CF20,2,LATE_2020_2022,GROSS,742,0.12898543418887942,0.5904786120238609,-0.4226478657195998,0.3051841607416353,5.481829340315837,0.0
KOSPI_ALL,PER12MF,CF20,2,LATE_2020_2022,NET30,742,0.11056408926912153,0.5283587795744037,-0.42450302694090136,0.26045536133365216,5.481829340315837,0.0
KOSPI_ALL,PER12MF,CF20,2,LATE_2020_2022,NET60,742,0.09243058982686447,0.4661940842643085,-0.4263537393054979,0.21679319613199077,5.481829340315837,0.0
KOSPI_ALL,PER12MF,CF20,2,NORMAL_2023_2024,GROSS,489,0.1184628013572131,0.6839833471930529,-0.13736135899320023,0.8624172199918125,5.454776112481864,0.0
KOSPI_ALL,PER12MF,CF20,2,NORMAL_2023_2024,NET30,489,0.10030227057927954,0.5973346771943465,-0.14409613324887538,0.6960788490142387,5.454776112481864,0.0
KOSPI_ALL,PER12MF,CF20,2,NORMAL_2023_2024,NET60,489,0.08242364903295507,0.510761276935803,-0.15078373659014688,0.546634875198743,5.454776112481864,0.0
KOSPI_ALL,PER12MF,CF20,2,BULL_2025,GROSS,242,0.8205083626481318,2.787370411590496,-0.13837384231675398,5.929649339142378,5.597285192907749,0.0
KOSPI_ALL,PER12MF,CF20,2,BULL_2025,NET30,242,0.7901830558612839,2.7095137190945433,-0.14024349439876327,5.634365139351891,5.597285192907749,0.0
KOSPI_ALL,PER12MF,CF20,2,BULL_2025,NET60,242,0.760341587592346,2.6312578082613967,-0.1421105358856194,5.350353391139998,5.597285192907749,0.0
KOSPI_ALL,PER12MF,CF20,2,YTD_2026,GROSS,147,0.5261322968785651,1.2378048933690535,-0.1809662172250801,2.90735091303908,6.728193434405907,0.0
KOSPI_ALL,PER12MF,CF20,2,YTD_2026,NET30,147,0.49562412711765913,1.1886418562169863,-0.1809662172250801,2.7387660233910807,6.728193434405907,0.0
KOSPI_ALL,PER12MF,CF20,2,YTD_2026,NET60,147,0.46570103768087434,1.139348304418896,-0.18096621722508,2.573414225162536,6.728193434405907,0.0
KOSPI_ALL,PER12MF,CF20,3,FULL_2016_2026,GROSS,2596,0.17467255666108805,0.8346713059289288,-0.5445736725991226,0.32075101212186197,5.778622571317301,0.0
KOSPI_ALL,PER12MF,CF20,3,FULL_2016_2026,NET30,2596,0.15447625842030166,0.7570737352193663,-0.5582475841977781,0.2767163939317169,5.778622571317301,0.0
KOSPI_ALL,PER12MF,CF20,3,FULL_2016_2026,NET60,2596,0.1346117914146565,0.679216355570149,-0.571520773874653,0.23553263077744188,5.778622571317301,0.0
KOSPI_ALL,PER12MF,CF20,3,PRE_STRESS_2016_2024,GROSS,2207,0.09878312408508139,0.5629241613510441,-0.5445736725991226,0.18139533557252716,5.762002715299903,0.0
KOSPI_ALL,PER12MF,CF20,3,PRE_STRESS_2016_2024,NET30,2207,0.0799454422597945,0.47857834760702017,-0.5582475841977781,0.14320786067472013,5.762002715299903,0.0
KOSPI_ALL,PER12MF,CF20,3,PRE_STRESS_2016_2024,NET60,2207,0.06141629393950376,0.39400909099249487,-0.571520773874653,0.10746117507353056,5.762002715299903,0.0
KOSPI_ALL,PER12MF,CF20,3,EARLY_2016_2019,GROSS,976,0.03504913001589749,0.2994689392551357,-0.2402492350189368,0.14588654158725986,6.133692688406537,0.0
