universe,factor,family,overlay,sample,n,ann_return,sharpe,mdd,hit_rate,avg_turnover,mean_delta_vs_base,beat_base_rate,median_delta_vs_base
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.27473998337902283,-0.3850401173230899,-0.36876690852556926,0.5384615384615384,0.7192307692307693,0.004566472034172953,0.38461538461538464,-0.023471532684043707
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,BULL_2025,25,1.4280127686853668,3.2465699086556095,-0.08552332387042805,0.68,0.6899999999999998,0.0009056904730717168,0.64,0.002436994299890416
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.06327474163226021,-0.20317486367626808,-0.4215698418878818,0.5102040816326531,0.6627551020408163,0.002118245353712508,0.5612244897959183,0.003337135075815569
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,0.029334510623245214,0.25205280801823754,-0.4047627187414383,0.5466666666666666,0.7106666666666667,0.003769567644743065,0.52,0.0009521717651586672
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.04469889616589606,0.3049392989512179,-0.29850283098229835,0.5625,0.7395833333333334,0.00012873086712666902,0.4791666666666667,-0.002776203328269413
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,YTD_2026,13,0.06972865990235899,0.3867262752136592,-0.3927702186297817,0.5384615384615384,0.75,0.021066531455897375,0.6923076923076923,0.03070327051130482
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,BULL_2025,25,0.6030295721574586,1.9052813111940188,-0.08280284786658276,0.56,0.272,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,EARLY_2016_2019,98,-0.07096603021602965,-0.04839218804547465,-0.39085873426985507,0.4897959183673469,0.22857142857142856,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,LATE_2020_2022,75,-0.31841259877640704,-0.7711326001835586,-0.8219250333382774,0.4266666666666667,0.23799999999999996,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.13606876735684514,-0.13854847753697572,-0.5051450154907922,0.5833333333333334,0.20833333333333334,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,YTD_2026,13,-0.6986685609760457,-1.3935776619346154,-0.6010739162943491,0.46153846153846156,0.25,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,1.0924124478727633,2.769123716302697,-0.07163676331989788,0.68,0.31200000000000006,0.010973964822996018,0.64,0.006661354386646598
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.07074927664932606,-0.06579855892235999,-0.4109165129766853,0.5,0.2989795918367347,-0.00019103341030434149,0.47959183673469385,-0.0013866953516174898
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.26358958890635453,-0.6558915534672769,-0.7556444288046751,0.41333333333333333,0.352,0.0025677607730699116,0.49333333333333335,-0.00019119314302570856
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.18457798055600616,-0.34728550315241496,-0.5433363731485186,0.5416666666666666,0.3458333333333334,-0.0029099071465820948,0.4166666666666667,-0.002433567687915244
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,-0.5361643516270305,-0.8529468183053277,-0.546610407167484,0.5384615384615384,0.4076923076923077,0.015720814801730824,0.8461538461538461,0.012490608334058531
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,1.2551801647759904,2.6648525536186853,-0.08391755220428965,0.64,0.41,0.014517292831530682,0.56,0.004108641629999549
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.049916903738239315,-0.026599942255173172,-0.43019872278648963,0.5306122448979592,0.3913265306122449,0.00034052819215331186,0.5408163265306123,0.0017753781260033815
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.16247226427896122,-0.32676528569241686,-0.6418859063198193,0.41333333333333333,0.45866666666666667,0.0074583159652185475,0.6133333333333333,0.004841387303319735
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.02182421279753244,0.09449586124682714,-0.41799785303076586,0.5416666666666666,0.4760416666666667,0.0035304772261681807,0.5,1.1978106074811423e-05
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,-0.2091396840919587,-0.018467738551512288,-0.487466759264777,0.6153846153846154,0.49230769230769234,0.03719296675887511,0.8461538461538461,0.035763307228986296
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,0.9994660659190169,2.581277251209639,-0.10992435186889005,0.72,0.6419999999999999,0.009148629348110442,0.56,0.022933557758927477
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03946932394698788,-0.07746392054391855,-0.4043530384172668,0.5612244897959183,0.6301020408163265,-1.0568790151359472e-05,0.5,0.00025928879598346305
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.06642495045483776,0.36535617680418964,-0.3177317510699741,0.5333333333333333,0.6699999999999999,0.01639452851190651,0.5866666666666667,0.01598722722501003
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.08097079802963869,-0.21982542930532434,-0.421494428841651,0.4583333333333333,0.6833333333333335,0.00012006109770247113,0.4375,-0.008158965649221094
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,-0.27473998337902283,-0.3850401173230899,-0.36876690852556926,0.5384615384615384,0.7192307692307693,0.029911044258306905,0.6153846153846154,0.0047777266130686336
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,BULL_2025,25,1.0015751141074847,2.6293143786832536,-0.14018414976438642,0.8,0.44400000000000006,0.00919638366130517,0.6,0.010147972791475526
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.1070175206125672,-0.22682143168304233,-0.4961789650279893,0.5,0.47908163265306125,-0.0020445494357591793,0.46938775510204084,-0.0024848607166438326
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,-0.06904194771231731,-0.05342229749059512,-0.5153232233172499,0.48,0.47666666666666657,0.011330035431114951,0.5733333333333334,0.010457819965190483
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.17960055337433767,0.5875557533135517,-0.35894192192753827,0.4791666666666667,0.4833333333333334,0.012408665244009638,0.5625,0.006055522397355247
KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,YTD_2026,13,0.26855727064687596,0.6781296351354272,-0.4010804390630026,0.6923076923076923,0.42692307692307685,0.055992053130493775,0.6923076923076923,0.07312283081353788
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,BULL_2025,25,0.5146562389391915,1.4437959381276269,-0.18606292215104459,0.44,0.68,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,EARLY_2016_2019,98,-0.1508557728638249,-0.3918674698060847,-0.5290539608819385,0.41836734693877553,0.689795918367347,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,LATE_2020_2022,75,-0.02450463423546445,0.12459441148749179,-0.49592608342242406,0.44,0.666,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.1843648902266205,-0.3035462693044265,-0.5900894549877469,0.4583333333333333,0.6802083333333334,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,YTD_2026,13,0.18421431693535606,0.549302538449916,-0.43298081939551436,0.5384615384615384,0.7,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.9168283934791102,2.2490649168290116,-0.19255420435605697,0.68,0.696,0.009475733888145944,0.48,-0.001319952920098278
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.0867970259542512,-0.19170122376960558,-0.4736207695016129,0.5204081632653061,0.7045918367346938,0.00259021795804789,0.6122448979591837,0.0027687888137938113
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.0838812249527795,-0.07363401641529876,-0.5341592820980218,0.4533333333333333,0.7346666666666667,-0.0029986590009921195,0.44,-0.0028904747306669858
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.16367927979436292,-0.3875134918937012,-0.5396526677610531,0.3958333333333333,0.7229166666666668,-0.00014104536817110698,0.5833333333333334,0.005492157344151688
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,0.2430393776183386,0.6615431380969568,-0.3645053162668047,0.5384615384615384,0.7384615384615386,-6.636305319947459e-05,0.6153846153846154,0.012535648130281518
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,0.9773278186881256,2.259624198740368,-0.18627217918975458,0.68,0.706,0.010866854475331611,0.52,4.335426366305212e-05
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.014342265815994626,0.06481467236235741,-0.4376300491015468,0.5714285714285714,0.7209183673469389,0.005322963536799071,0.5918367346938775,0.004946267538060276
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.10146049530625278,-0.15171977215774304,-0.49917131755837907,0.4533333333333333,0.7460000000000001,-0.0039832053519919695,0.4533333333333333,-0.003388471576598672
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.13944399495324733,-0.31903399924325804,-0.5058097220883142,0.4375,0.7322916666666668,0.0008693088295241321,0.5625,0.004152551878055494
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,0.2680654158650071,0.7418529003107113,-0.2938622757963696,0.5384615384615384,0.7461538461538461,-0.000511249423149327,0.6923076923076923,0.023550550315679958
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,0.9994660659190169,2.581277251209639,-0.10992435186889005,0.72,0.6419999999999999,0.010829965081784264,0.52,0.020892979739731705
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03946932394698788,-0.07746392054391855,-0.4043530384172668,0.5612244897959183,0.6301020408163265,0.004025478282860775,0.5816326530612245,0.013954441168770069
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.06642495045483776,0.36535617680418964,-0.3177317510699741,0.5333333333333333,0.6699999999999999,0.0024176862857262604,0.5466666666666666,0.004072328253376273
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.08097079802963869,-0.21982542930532434,-0.421494428841651,0.4583333333333333,0.6833333333333335,0.0027324739257604674,0.4791666666666667,-0.001636645794407512
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,-0.27473998337902283,-0.3850401173230899,-0.36876690852556926,0.5384615384615384,0.7192307692307693,-0.02104972470593136,0.46153846153846156,-0.03252942964508164
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,BULL_2025,25,0.9400161270141363,2.3612825050582513,-0.14926520522740105,0.72,0.5660000000000001,0.009770901547479704,0.56,0.01044079355128455
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.0760832407177855,-0.11165913219282532,-0.5027961461244509,0.5,0.6183673469387755,0.003351978912907644,0.5918367346938775,0.006461604895582892
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,0.0769213964079396,0.38977487800517274,-0.41762681260136725,0.5066666666666667,0.5926666666666666,0.0029736464134288167,0.5466666666666666,0.0047899632361141226
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.11865953047110134,0.4602337916555669,-0.4577687531440816,0.5208333333333334,0.6052083333333332,0.012912017247594052,0.5625,0.012711129346957568
KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,YTD_2026,13,1.4031663740589329,1.6203200179961972,-0.334392398602947,0.6153846153846154,0.5615384615384615,0.03026878234369377,0.6153846153846154,0.02169013699218908
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,BULL_2025,25,0.7860628174898656,2.529279763720558,-0.16647257111073888,0.68,0.4539999999999999,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,EARLY_2016_2019,98,0.041853768959857485,0.31124870937831184,-0.30368189958654723,0.6122448979591837,0.5040816326530613,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,LATE_2020_2022,75,0.10165141868313254,0.4969409443605943,-0.3212955657317035,0.6,0.5059999999999999,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,NORMAL_2023_2024,48,0.03119941862285902,0.25653860790771543,-0.15273049176627806,0.5416666666666666,0.4875,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,YTD_2026,13,-0.3132614471175891,-0.4727317182484074,-0.4566262242610738,0.46153846153846156,0.4423076923076923,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,BULL_2025,25,0.850155600232708,2.8870948212466536,-0.1254656213467058,0.68,0.504,0.001255941832652826,0.56,0.0042731264622733744
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,EARLY_2016_2019,98,0.07147900684880293,0.4564471812898157,-0.2846414343639282,0.6224489795918368,0.5117346938775511,0.0011249279391390636,0.47959183673469385,-2.9229334600023443e-05
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,LATE_2020_2022,75,0.13890289527171285,0.6227827835019955,-0.3287630278469509,0.6266666666666667,0.5193333333333334,0.0013101657011649426,0.5333333333333333,0.0007639693237986964
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.05109062785759377,-0.2294066544758597,-0.2009604002153279,0.5625,0.5177083333333333,-0.0034037552948359955,0.4166666666666667,-0.0034832194864934767
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,YTD_2026,13,-0.06089369770102426,0.1173497880134152,-0.40382855374707904,0.38461538461538464,0.45769230769230773,0.012295329820644322,0.7692307692307693,0.017381383286774126
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,BULL_2025,25,1.0058205291925542,3.46068113661392,-0.09924593385208769,0.76,0.558,0.004423862261177873,0.56,0.003560506495363616
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.05450329936144871,0.3759938654280964,-0.33342727598172717,0.6224489795918368,0.5357142857142857,0.0004699945717636019,0.5306122448979592,0.00015698831912910188
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,LATE_2020_2022,75,0.1527789014055636,0.6693816893353782,-0.3290285922335652,0.6533333333333333,0.55,0.0017747932320552747,0.48,-0.00038326262685434154
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.021076736402854568,-0.0616883922980602,-0.17933099088682103,0.5208333333333334,0.5583333333333333,-0.0022534846086447284,0.4583333333333333,-0.0026559429760616912
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,YTD_2026,13,-0.0500379026374973,0.13051942235495623,-0.3840385218483269,0.38461538461538464,0.5115384615384616,0.012524580247063915,0.7692307692307693,0.011714496212356831
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,BULL_2025,25,0.9994660659190169,2.581277251209639,-0.10992435186889005,0.72,0.6419999999999999,0.004971079695190137,0.56,0.012374660242869298
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03946932394698788,-0.07746392054391855,-0.4043530384172668,0.5612244897959183,0.6301020408163265,-0.0030203186543568215,0.42857142857142855,-0.004521900573646894
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,LATE_2020_2022,75,0.06642495045483776,0.36535617680418964,-0.3177317510699741,0.5333333333333333,0.6699999999999999,-0.0010132681660046563,0.48,-0.0037788031567794478
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.08097079802963869,-0.21982542930532434,-0.421494428841651,0.4583333333333333,0.6833333333333335,-0.004041481601895242,0.4791666666666667,-0.0037166443650828596
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,YTD_2026,13,-0.27473998337902283,-0.3850401173230899,-0.36876690852556926,0.5384615384615384,0.7192307692307693,0.0020623909032047947,0.5384615384615384,0.015792885622590805
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,BULL_2025,25,0.9008335878669937,3.4446080018601672,-0.10475832543803476,0.72,0.5660000000000001,0.0021144343138202104,0.56,0.003859088256419719
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,EARLY_2016_2019,98,0.08637125436991555,0.5449420178784782,-0.2011566402404633,0.6020408163265306,0.5290816326530612,0.0016012832254552196,0.5306122448979592,0.0010891302259102772
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,LATE_2020_2022,75,0.1166401778896351,0.5423780024927968,-0.3254096615869656,0.6266666666666667,0.5506666666666666,0.0006054030662661163,0.48,-0.001625739102849355
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,NORMAL_2023_2024,48,-0.026779936815307548,-0.07828363064222171,-0.18181064162917926,0.5,0.5708333333333333,-0.00239858675599167,0.5,0.0008589038092606492
KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,YTD_2026,13,-0.32455205691557343,-0.5202764877407617,-0.4445374725089871,0.38461538461538464,0.55,-0.0007581169866331896,0.5384615384615384,0.0042563911500187596
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,BULL_2025,25,0.7819988185956852,3.3526349471711883,-0.09936369541783674,0.76,0.578,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,EARLY_2016_2019,98,0.0771441434763267,0.4921968981493082,-0.20127621341039947,0.5612244897959183,0.5326530612244896,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,LATE_2020_2022,75,0.1027353017607795,0.5003518922540741,-0.306745674195148,0.6266666666666667,0.5666666666666667,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,NORMAL_2023_2024,48,0.0371370271364968,0.2837523221941715,-0.1570495016302802,0.5208333333333334,0.5895833333333333,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,YTD_2026,13,-0.27252011843594404,-0.46058695987818266,-0.3975791212062041,0.46153846153846156,0.5807692307692307,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,BULL_2025,25,0.8687085971092976,3.465531853010568,-0.07010392682523414,0.72,0.5779999999999998,0.001985850382702901,0.64,0.004840668067229277
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,EARLY_2016_2019,98,0.07917505628365706,0.5184762596204249,-0.18767416213013022,0.5816326530612245,0.5352040816326531,9.035484674969425e-06,0.45918367346938777,-0.00026664678015699515
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,LATE_2020_2022,75,0.19634744332894782,0.8101259404102363,-0.29792379679123915,0.6666666666666666,0.5733333333333333,0.003199753734638176,0.5733333333333334,0.001101049443235795
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.05141702104433721,0.36894142652412665,-0.16098525791632134,0.5,0.59375,0.0004567473842641987,0.5416666666666666,0.0010632508563369805
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,YTD_2026,13,-0.1319164426846584,-0.08425362358105729,-0.3753229533141358,0.46153846153846156,0.6038461538461539,0.0069841523879828876,0.8461538461538461,0.0051547274024388995
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,BULL_2025,25,0.9859373605029884,3.4774911711789485,-0.07134129217966378,0.68,0.588,0.004593940594623747,0.68,0.005218924491743618
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.08013832106024421,0.5295821073487647,-0.18165336340671012,0.6122448979591837,0.5454081632653062,2.526289426482692e-05,0.5,-3.129592321170216e-05
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,LATE_2020_2022,75,0.17625298861734162,0.757242449986162,-0.28342203607601746,0.64,0.578,0.0024499253666640727,0.5066666666666667,0.0006490665081829612
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.053910132928584265,-0.28420256810287375,-0.17652880841514218,0.4375,0.6166666666666667,-0.003880353478716274,0.4791666666666667,-0.001567986777602859
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,YTD_2026,13,0.021979902698209708,0.26813589826835527,-0.3386711526467071,0.46153846153846156,0.5923076923076923,0.013840008379257264,0.6923076923076923,0.01657337684288495
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,BULL_2025,25,0.9994660659190169,2.581277251209639,-0.10992435186889005,0.72,0.6419999999999999,0.00558122045776413,0.56,0.004649599819773361
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03946932394698788,-0.07746392054391855,-0.4043530384172668,0.5612244897959183,0.6301020408163265,-0.004309752172402167,0.40816326530612246,-0.0061967587043425315
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,LATE_2020_2022,75,0.06642495045483776,0.36535617680418964,-0.3177317510699741,0.5333333333333333,0.6699999999999999,-0.0010331287631400495,0.52,0.0027288127314663187
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.08097079802963869,-0.21982542930532434,-0.421494428841651,0.4583333333333333,0.6833333333333335,-0.00431020288471955,0.4166666666666667,-0.009119936805958337
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,YTD_2026,13,-0.27473998337902283,-0.3850401173230899,-0.36876690852556926,0.5384615384615384,0.7192307692307693,0.0007839670313994543,0.46153846153846156,-0.0031335666384673076
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,SIBLING_W20,BULL_2025,25,0.7742958471855919,3.2378500248824187,-0.1100943623085664,0.76,0.5720000000000001,-0.00014468980878341503,0.52,1.734723475976807e-18
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,SIBLING_W20,EARLY_2016_2019,98,0.11036436903627722,0.6564833492367718,-0.18562667166421765,0.6122448979591837,0.5408163265306123,0.0012065052600530744,0.6122448979591837,0.001151489540819721
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,SIBLING_W20,LATE_2020_2022,75,0.07720839711463667,0.4147450243863587,-0.3400286984447952,0.5866666666666667,0.5673333333333332,-0.0008715936566431959,0.5066666666666667,6.938893903907228e-18
KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,SIBLING_W20,NORMAL_2023_2024,48,-0.011119040016564607,0.008597693563480287,-0.15132535223549481,0.5208333333333334,0.609375,-0.002088815010032219,0.4791666666666667,-4.9820949355499494e-05
