universe,overlay,sample,date,net_delta,gross_delta,turnover_delta
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-11-22,0.0046896952411136375,0.004745945241113637,0.01874999999999999
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-06,-0.0015510930479844375,-0.0015323430479844376,0.006249999999999987
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-20,-0.0029057242059943133,-0.0029057242059943146,0.0
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-08,0.0013835644817377735,0.0013835644817377733,1.3010426069826053e-17
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-22,-0.00196533668440665,-0.00196533668440665,0.0
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-05,0.0022773137013012623,0.002296063701301268,0.0062499999999999865
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-21,0.0041115103549817745,0.004149010354981775,0.0125
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-07,0.0061246424674668495,0.00610589246746685,-0.00625
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-21,-0.0003788048223946845,-0.0003975548223946841,-0.006249999999999988
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-04,2.471305199049881e-06,5.872130519903859e-05,0.01874999999999999
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-19,0.0009568450779718107,0.000975595077971811,0.0062499999999999865
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-07,0.006982095123122275,0.007038345123122274,0.018749999999999975
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-22,-0.0008992684214313125,-0.0008805184214313241,0.006250000000000012
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-05,0.004243194412966945,0.004205694412966938,-0.012499999999999987
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-20,-0.0012434578242126498,-0.0012247078242126376,0.00625
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-04,0.001333375689720925,0.0013708756897209253,0.012499999999999975
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-18,0.006417284704871814,0.006361034704871814,-0.01874999999999996
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-01,0.0015005985777209368,0.0014818485777209366,-0.006249999999999987
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-16,0.0013051365819498127,0.0011738865819498126,-0.04374999999999999
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-30,0.005074585710138588,0.005074585710138573,2.6020852139652106e-17
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-09-13,-0.0019570184785326484,-0.002032018478532648,-0.024999999999999974
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-04,-0.0010371337795120877,-0.0009996337795121115,0.012499999999999987
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-21,-0.0007737326721335866,-0.0007362326721335867,0.012499999999999975
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-04,-0.0007076618559463982,-0.0006326618559463875,0.024999999999999974
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-18,-0.00216418762544155,-0.0021641876254415385,-1.3010426069826053e-17
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-02,-0.0004007235617959501,-0.0004007235617959501,0.0
K200,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-16,0.0001481857982525243,0.0001481857982525243,0.0
K200,CROSS_FAMILY_W10,YTD_2026,2026-01-14,-0.003114996027473494,-0.003133746027473487,-0.00625
K200,CROSS_FAMILY_W10,YTD_2026,2026-01-28,-0.0011430078126521692,-0.001068007812652175,0.024999999999999963
K200,CROSS_FAMILY_W10,YTD_2026,2026-02-11,-0.0020279558597203124,-0.0021029558597203124,-0.024999999999999974
K200,CROSS_FAMILY_W10,YTD_2026,2026-03-03,0.00590527273044735,0.00590527273044735,-8.673617379884035e-19
K200,CROSS_FAMILY_W10,YTD_2026,2026-03-17,-0.0012180308072421374,-0.0012555308072421379,-0.012499999999999975
K200,CROSS_FAMILY_W10,YTD_2026,2026-03-31,-0.0009590390437593001,-0.0009215390437593126,0.012499999999999963
K200,CROSS_FAMILY_W10,YTD_2026,2026-04-14,-0.0035485021144081876,-0.003548502114408188,-1.3010426069826053e-17
K200,CROSS_FAMILY_W10,YTD_2026,2026-04-28,0.003591530275569962,0.0035352802755699627,-0.018750000000000003
K200,CROSS_FAMILY_W10,YTD_2026,2026-05-14,-0.002889248173947875,-0.002851748173947875,0.012500000000000013
K200,CROSS_FAMILY_W10,YTD_2026,2026-05-29,-0.00220914231874395,-0.002096642318743951,0.03749999999999998
K200,CROSS_FAMILY_W10,YTD_2026,2026-06-15,0.008483227232091562,0.008558227232091563,0.025
K200,CROSS_FAMILY_W10,YTD_2026,2026-06-29,0.002873595546213663,0.00294859554621365,0.024999999999999974
K200,CROSS_FAMILY_W10,YTD_2026,2026-07-13,-0.0028153712599904143,-0.0027403712599904178,0.024999999999999974
K200,CROSS_FAMILY_W20,BULL_2025,2025-01-02,0.00093592036892625,0.0010484203689262376,0.037499999999999985
K200,CROSS_FAMILY_W20,BULL_2025,2025-01-16,0.0003903430879646651,0.00042784308796467495,0.012499999999999989
K200,CROSS_FAMILY_W20,BULL_2025,2025-02-05,-0.008808653745610413,-0.0086774037456104,0.04374999999999996
K200,CROSS_FAMILY_W20,BULL_2025,2025-02-19,0.0057671597875189745,0.005898409787518975,0.04375
K200,CROSS_FAMILY_W20,BULL_2025,2025-03-06,-0.0007465643727213499,-0.0006340643727213499,0.03749999999999998
K200,CROSS_FAMILY_W20,BULL_2025,2025-03-20,0.002823558856394187,0.0028798088563941867,0.01875
K200,CROSS_FAMILY_W20,BULL_2025,2025-04-03,-0.0022658244894440877,-0.0021720744894440872,0.031249999999999986
K200,CROSS_FAMILY_W20,BULL_2025,2025-04-17,0.0063523119834682125,0.006371061983468212,0.0062500000000000125
K200,CROSS_FAMILY_W20,BULL_2025,2025-05-02,0.014771262676056163,0.014808762676056164,0.012499999999999987
K200,CROSS_FAMILY_W20,BULL_2025,2025-05-20,0.022120155920345674,0.022120155920345674,3.8163916471489756e-17
K200,CROSS_FAMILY_W20,BULL_2025,2025-06-04,0.003205368089699825,0.0031491180896998125,-0.01874999999999996
K200,CROSS_FAMILY_W20,BULL_2025,2025-06-19,0.003549564041587475,0.0036995640415874755,0.049999999999999975
K200,CROSS_FAMILY_W20,BULL_2025,2025-07-03,0.004388895957460249,0.004407645957460249,0.00625
K200,CROSS_FAMILY_W20,BULL_2025,2025-07-17,-0.01017514202690675,-0.00998764202690675,0.06249999999999997
K200,CROSS_FAMILY_W20,BULL_2025,2025-07-31,-0.004009878130793938,-0.003859878130793937,0.04999999999999996
K200,CROSS_FAMILY_W20,BULL_2025,2025-08-14,0.0025656325861775748,0.002528132586177563,-0.012500000000000013
K200,CROSS_FAMILY_W20,BULL_2025,2025-08-29,0.001585055534228475,0.0016038055342284627,0.006250000000000002
K200,CROSS_FAMILY_W20,BULL_2025,2025-09-12,0.0026689752312741,0.0028189752312741127,0.04999999999999996
K200,CROSS_FAMILY_W20,BULL_2025,2025-09-26,-0.0028982232554040756,-0.002691973255404075,0.06874999999999998
K200,CROSS_FAMILY_W20,BULL_2025,2025-10-17,-0.0020899844923551614,-0.0019399844923551613,0.04999999999999993
K200,CROSS_FAMILY_W20,BULL_2025,2025-10-31,0.010065153475456763,0.009971403475456763,-0.03125
K200,CROSS_FAMILY_W20,BULL_2025,2025-11-14,0.007904857894240551,0.00797985789424055,0.025
K200,CROSS_FAMILY_W20,BULL_2025,2025-11-28,-0.0051101042030302374,-0.005091354203030238,0.006250000000000026
K200,CROSS_FAMILY_W20,BULL_2025,2025-12-12,-0.00201074923769525,-0.00199199923769525,0.0062499999999999865
K200,CROSS_FAMILY_W20,BULL_2025,2025-12-29,0.008611035028906824,0.008723535028906824,0.0375
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-01-04,0.0046233015774438,0.0046233015774438,0.0
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-01-18,-0.0003996523958071003,-0.00024965239580710026,0.04999999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-02-01,-0.001477998012656225,-0.001384248012656225,0.031250000000000014
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-02-18,0.0037118800246269622,0.0037868800246269626,0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-03-04,-0.002727734694395625,-0.002765234694395625,-0.012499999999999975
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-03-18,-0.0006415352913174003,-0.0007165352913174,-0.025
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-04-01,-0.002346348846407775,-0.0023275988464077626,0.0062499999999999865
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-04-18,-0.0042124371328049245,-0.004099937132804925,0.037500000000000006
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-05-02,-0.006836269623162725,-0.006911269623162717,-0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-05-18,-8.201602124493758e-05,-8.201602124493758e-05,-1.3010426069826053e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-01,0.00346282345543855,0.00353782345543855,0.024999999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-16,-0.002245096372322801,-0.002170096372322812,0.024999999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-30,0.0024820781457278,0.0025570781457277874,0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-07-14,-0.0007079532917608001,-0.0006892032917607998,0.006249999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-07-28,0.0033307662365457246,0.003480766236545724,0.04999999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-08-11,0.0022116849588825877,0.0022304349588825874,0.006250000000000014
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-08-26,0.00550718761232245,0.00545093761232245,-0.01874999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-09-09,-0.0040176523146521126,-0.003961402314652113,0.01874999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-09-28,0.005059455396159225,0.005246955396159225,0.062499999999999986
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-10-13,0.00013340393741588736,0.00032090393741588796,0.06249999999999997
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-10-27,-0.0016480856031613502,-0.0015168356031613596,0.04374999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-11-10,0.0080262576677895,0.008026257667789503,1.0408340855860843e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-11-24,0.0069603578903896625,0.006997857890389662,0.012499999999999997
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-12-08,-0.004470988788525525,-0.004508488788525525,-0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2016-12-22,-0.0025466810309767245,-0.0026029310309767253,-0.018749999999999975
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-01-06,0.003999941647132887,0.003962441647132888,-0.012499999999999973
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-01-20,0.0005233415793842126,0.0005983415793842121,0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-02-07,-0.0020239618298864034,-0.002042711829886391,-0.006250000000000013
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-02-21,0.0014244541073259267,0.001499454107325914,0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-03-08,-5.659895797953743e-05,-3.489579795375522e-07,0.018750000000000003
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-03-22,-0.0023684113294081626,-0.002443411329408175,-0.024999999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-04-05,-0.00203836264209265,-0.00209461264209265,-0.01874999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-04-19,-0.00019496147326288744,-0.00013871147326288756,0.018749999999999985
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-05-08,-0.0013590184264819375,-0.0011902684264819374,0.056249999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-05-23,-0.001248036648428025,-0.0011542866484280372,0.031249999999999972
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-06-07,0.00124695165462485,0.0011907016546248502,-0.018749999999999975
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-06-21,-0.001307737739090725,-0.001363987739090725,-0.01874999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-07-05,-0.0007786083650415752,-0.0007411083650415752,0.012499999999999935
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-07-19,0.007678593762326413,0.007603593762326413,-0.024999999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-02,-0.00012898957105728754,-0.0002039895710572874,-0.025
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-17,-0.00126489517087345,-0.00122739517087345,0.01249999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-31,0.0009996302194369745,0.0009996302194369752,-3.8163916471489756e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-09-14,0.0034842500821063503,0.0034655000821063628,-0.006250000000000014
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-09-28,-0.001335166675540525,-0.001372666675540525,-0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-10-20,-0.0032794257149274,-0.0032606757149273996,0.006250000000000014
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-11-03,0.0016793686790120125,0.0016793686790120125,-8.673617379884035e-19
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-11-17,0.003199076865630096,0.0031803268656300965,-0.006250000000000011
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-12-01,-0.0011969129646514248,-0.00123441296465143,-0.0125
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2017-12-15,-0.00785199562618445,-0.00788949562618445,-0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-03,0.0030615359379815997,0.0030615359379815997,1.3010426069826053e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-17,-0.0005569765153060252,-0.0005007265153060184,0.01875
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-31,0.00113186675162435,0.0011131167516243497,-0.006250000000000013
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-02-14,6.722847759185017e-05,0.00012347847759185026,0.01874999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-03-05,-0.0078445090150389,-0.0075820090150389,0.08749999999999997
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-03-19,0.0019064029143501253,0.0020001529143501375,0.031249999999999962
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-02,0.0020181034194108626,0.0021118534194108627,0.031249999999999938
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-16,0.00581854885589805,0.00587479885589805,0.01874999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-30,0.00288099479975455,0.0028247447997545513,-0.018750000000000003
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-05-16,-0.0032752134016243127,-0.003256463401624325,0.0062499999999999735
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-05-31,0.0056705002686818625,0.0056705002686818625,-1.3010426069826053e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-06-18,0.0026707528698752996,0.002633252869875313,-0.012499999999999975
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-02,-0.0017961915800679376,-0.0016274415800679371,0.05624999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-16,0.00164536736176945,0.00179536736176945,0.04999999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-30,-0.0033773556099591126,-0.0031711056099591123,0.06875000000000002
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-08-13,-0.00017814929855108734,-0.00010314929855108741,0.024999999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-08-28,0.0068052292147183875,0.006823979214718388,0.006249999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-09-11,-0.0023825674459671624,-0.0024013174459671625,-0.006249999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-09-28,0.0027369291299488,0.0028119291299488,0.024999999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-10-16,-0.00023569728484766232,-4.819728484766256e-05,0.06249999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-10-30,-0.0006672820363438001,-0.0006860320363438124,-0.006249999999999975
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-11-13,-0.003797483044870937,-0.0038162330448709377,-0.006249999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-11-27,0.0017584669070215167,0.0018522169070215168,0.031249999999999962
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-12-11,-0.0012799708793924751,-0.0012799708793924751,0.0
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2018-12-26,-0.0004511651657100749,-0.0003574151657100874,0.031249999999999986
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-01-11,0.003886259582286275,0.0038862595822862756,0.0
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-01-25,-0.002597316918051825,-0.0024848169180518125,0.03749999999999998
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-02-13,-5.798793092317493e-05,5.45120690768284e-05,0.037499999999999964
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-02-27,0.004534113942781724,0.004534113942781724,2.5153490401663703e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-03-14,0.0010289679293852627,0.0010664679293852627,0.012499999999999989
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-03-28,-0.007462845258561062,-0.007444095258561063,0.006250000000000012
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-04-11,0.0002712103792979249,0.00025246037929791234,-0.006249999999999999
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-04-25,0.0051632708942667875,0.005144520894266787,-0.006249999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-05-13,0.0010968836097086751,0.0010781336097086805,-0.006250000000000014
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-05-27,0.0030442739641069754,0.002988023964106975,-0.018750000000000003
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-06-11,0.00246785634573485,0.0023178563457348375,-0.04999999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-06-25,-0.0010839718364260625,-0.0011214718364260716,-0.012499999999999997
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-07-09,-0.001266176695700525,-0.001266176695700525,-1.3010426069826053e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-07-23,0.008691783311432,0.008673033311432,-0.006249999999999988
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-08-06,-0.007183957513051038,-0.007221457513051038,-0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-08-21,-0.002222278842444662,-0.002316028842444662,-0.031249999999999948
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-09-04,8.430875677230005e-05,0.00014055875677230014,0.01874999999999996
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-09-20,-0.0012657146102255878,-0.0012657146102255875,1.3010426069826053e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-10-07,-0.0021417978429591877,-0.0021230478429592,0.006249999999999974
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-10-22,-0.0023109947084024125,-0.0022734947084024123,0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-11-05,0.0020838413512113997,0.0021213413512114,0.012499999999999987
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-11-19,-0.0021990363656634376,-0.0021990363656634376,-1.734723475976807e-18
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-12-03,0.0023793717825850813,0.0023793717825850813,-1.3877787807814457e-17
K200,CROSS_FAMILY_W20,EARLY_2016_2019,2019-12-17,-0.0024863418451549126,-0.0024300918451549127,0.018750000000000013
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-01-03,0.0004347983286619878,0.0004722983286619751,0.012499999999999975
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-01-17,0.0034055400944672624,0.0034430400944672752,0.012499999999999963
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-02-04,0.00032862551212197756,0.00034737551212199995,0.006250000000000013
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-02-18,-0.004085421474424462,-0.003935421474424463,0.049999999999999975
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-03,-0.0037931651901412502,-0.0038306651901412374,-0.012500000000000011
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-17,-0.006185314988113725,-0.006110314988113725,0.024999999999999988
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-31,-0.0037834038424475,-0.0036334038424474984,0.049999999999999975
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-04-14,-0.004280763671272936,-0.004299513671272935,-0.00625
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-04-29,0.0012141252479829128,0.0011953752479829127,-0.00625
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-05-18,-0.00045152635353609997,-0.0004702763535361001,-0.0062500000000000125
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-06-01,-0.000667921263679375,-0.0006491712636793747,0.006250000000000016
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-06-15,0.005320530995335912,0.005395530995335913,0.024999999999999963
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-06-29,0.005498818823057829,0.005536318823057825,0.0125
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-07-13,0.008594281066798276,0.008650531066798275,0.018750000000000013
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-07-27,-1.6144856591687826e-05,2.605143408312277e-06,0.006249999999999976
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-08-10,-0.0065287888911896375,-0.006510038891189638,0.006249999999999999
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-08-25,-3.774288512238197e-07,0.00011212257114877507,0.037499999999999964
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-09-08,-0.00530114991342805,-0.005244899913428075,0.018750000000000013
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-09-22,-0.0003402381539872124,-0.00015273815398721239,0.06249999999999995
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-10-12,0.00132850804216215,0.00155350804216215,0.07499999999999997
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-10-26,-0.0032704677935400626,-0.003176717793540075,0.03124999999999996
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-11-09,0.0033496385065553626,0.00342463850655535,0.024999999999999974
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-11-23,-0.000597217568687575,-0.0005034675686875775,0.031249999999999986
K200,CROSS_FAMILY_W20,LATE_2020_2022,2020-12-07,-0.009220425797649688,-0.009182925797649687,0.012499999999999973
