date,universe,eligible,valid_all8,coverage
2024-07-25,KOSPI_ALL,793,280,0.3530895334174023
2024-07-25,KOSPI_KOSDAQ_ALL,2391,432,0.1806775407779172
2024-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,2193,258,0.11764705882352941
2024-08-01,K200,198,172,0.8686868686868687
2024-08-01,KOSPI_EX_K200,597,108,0.18090452261306533
2024-08-01,KOSDAQ,1599,152,0.09505941213258287
2024-08-01,KOSPI_ALL,795,280,0.3522012578616352
2024-08-01,KOSPI_KOSDAQ_ALL,2394,432,0.18045112781954886
2024-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,2196,260,0.11839708561020036
2024-08-08,K200,198,173,0.8737373737373737
2024-08-08,KOSPI_EX_K200,597,104,0.17420435510887772
2024-08-08,KOSDAQ,1600,140,0.0875
2024-08-08,KOSPI_ALL,795,277,0.3484276729559748
2024-08-08,KOSPI_KOSDAQ_ALL,2395,417,0.17411273486430062
2024-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,2197,244,0.11106053709604005
2024-08-16,K200,198,173,0.8737373737373737
2024-08-16,KOSPI_EX_K200,597,103,0.17252931323283083
2024-08-16,KOSDAQ,1602,148,0.09238451935081149
2024-08-16,KOSPI_ALL,795,276,0.3471698113207547
2024-08-16,KOSPI_KOSDAQ_ALL,2397,424,0.1768877763871506
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,2199,251,0.11414279217826284
2024-08-23,K200,198,172,0.8686868686868687
2024-08-23,KOSPI_EX_K200,598,101,0.1688963210702341
2024-08-23,KOSDAQ,1607,145,0.09023024268823895
2024-08-23,KOSPI_ALL,796,273,0.34296482412060303
2024-08-23,KOSPI_KOSDAQ_ALL,2403,418,0.1739492301290054
2024-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,2205,246,0.11156462585034013
2024-08-30,K200,198,166,0.8383838383838383
2024-08-30,KOSPI_EX_K200,598,102,0.1705685618729097
2024-08-30,KOSDAQ,1608,135,0.08395522388059702
2024-08-30,KOSPI_ALL,796,268,0.33668341708542715
2024-08-30,KOSPI_KOSDAQ_ALL,2404,403,0.16763727121464225
2024-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,2206,237,0.10743427017225748
2024-09-06,K200,198,169,0.8535353535353535
2024-09-06,KOSPI_EX_K200,598,97,0.16220735785953178
2024-09-06,KOSDAQ,1609,134,0.08328154133001865
2024-09-06,KOSPI_ALL,796,266,0.3341708542713568
2024-09-06,KOSPI_KOSDAQ_ALL,2405,400,0.16632016632016633
2024-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,2207,231,0.10466696873584051
2024-09-13,K200,198,169,0.8535353535353535
2024-09-13,KOSPI_EX_K200,598,94,0.15719063545150502
2024-09-13,KOSDAQ,1609,131,0.08141702921068987
2024-09-13,KOSPI_ALL,796,263,0.33040201005025127
2024-09-13,KOSPI_KOSDAQ_ALL,2405,394,0.16382536382536383
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,2207,225,0.10194834617127323
2024-09-25,K200,198,169,0.8535353535353535
2024-09-25,KOSPI_EX_K200,598,99,0.16555183946488294
2024-09-25,KOSDAQ,1610,129,0.08012422360248447
2024-09-25,KOSPI_ALL,796,268,0.33668341708542715
2024-09-25,KOSPI_KOSDAQ_ALL,2406,397,0.16500415627597673
2024-09-25,KOSDAQ_PLUS_KOSPI_EX_K200,2208,228,0.10326086956521739
2024-10-04,K200,199,170,0.8542713567839196
2024-10-04,KOSPI_EX_K200,598,100,0.16722408026755853
2024-10-04,KOSDAQ,1612,128,0.0794044665012407
2024-10-04,KOSPI_ALL,797,270,0.33877038895859474
2024-10-04,KOSPI_KOSDAQ_ALL,2409,398,0.16521378165213782
2024-10-04,KOSDAQ_PLUS_KOSPI_EX_K200,2210,228,0.10316742081447963
2024-10-14,K200,199,171,0.8592964824120602
2024-10-14,KOSPI_EX_K200,598,101,0.1688963210702341
2024-10-14,KOSDAQ,1612,131,0.08126550868486353
2024-10-14,KOSPI_ALL,797,272,0.34127979924717694
2024-10-14,KOSPI_KOSDAQ_ALL,2409,403,0.1672893316728933
2024-10-14,KOSDAQ_PLUS_KOSPI_EX_K200,2210,232,0.10497737556561086
2024-10-21,K200,199,171,0.8592964824120602
2024-10-21,KOSPI_EX_K200,598,98,0.16387959866220736
2024-10-21,KOSDAQ,1616,133,0.0823019801980198
2024-10-21,KOSPI_ALL,797,269,0.33751568381430364
2024-10-21,KOSPI_KOSDAQ_ALL,2413,402,0.16659759635308743
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,2214,231,0.1043360433604336
2024-10-28,K200,199,172,0.864321608040201
2024-10-28,KOSPI_EX_K200,598,99,0.16555183946488294
2024-10-28,KOSDAQ,1621,128,0.07896360271437385
2024-10-28,KOSPI_ALL,797,271,0.34002509410288584
2024-10-28,KOSPI_KOSDAQ_ALL,2418,399,0.16501240694789082
2024-10-28,KOSDAQ_PLUS_KOSPI_EX_K200,2219,227,0.10229833258224426
2024-11-04,K200,199,172,0.864321608040201
2024-11-04,KOSPI_EX_K200,598,102,0.1705685618729097
2024-11-04,KOSDAQ,1624,130,0.08004926108374384
2024-11-04,KOSPI_ALL,797,274,0.3437892095357591
2024-11-04,KOSPI_KOSDAQ_ALL,2421,404,0.16687319289549774
2024-11-04,KOSDAQ_PLUS_KOSPI_EX_K200,2222,232,0.10441044104410441
2024-11-11,K200,199,170,0.8542713567839196
2024-11-11,KOSPI_EX_K200,599,101,0.1686143572621035
2024-11-11,KOSDAQ,1627,132,0.08113091579594345
2024-11-11,KOSPI_ALL,798,271,0.33959899749373434
2024-11-11,KOSPI_KOSDAQ_ALL,2425,403,0.1661855670103093
2024-11-11,KOSDAQ_PLUS_KOSPI_EX_K200,2226,233,0.10467205750224619
2024-11-18,K200,199,171,0.8592964824120602
2024-11-18,KOSPI_EX_K200,599,100,0.1669449081803005
2024-11-18,KOSDAQ,1632,123,0.07536764705882353
2024-11-18,KOSPI_ALL,798,271,0.33959899749373434
2024-11-18,KOSPI_KOSDAQ_ALL,2430,394,0.16213991769547326
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,2231,223,0.09995517705064993
2024-11-25,K200,199,173,0.8693467336683417
2024-11-25,KOSPI_EX_K200,599,100,0.1669449081803005
2024-11-25,KOSDAQ,1636,123,0.07518337408312958
2024-11-25,KOSPI_ALL,798,273,0.34210526315789475
2024-11-25,KOSPI_KOSDAQ_ALL,2434,396,0.16269515201314708
2024-11-25,KOSDAQ_PLUS_KOSPI_EX_K200,2235,223,0.09977628635346757
2024-12-02,K200,199,176,0.8844221105527639
2024-12-02,KOSPI_EX_K200,599,103,0.17195325542570952
2024-12-02,KOSDAQ,1636,122,0.0745721271393643
2024-12-02,KOSPI_ALL,798,279,0.34962406015037595
2024-12-02,KOSPI_KOSDAQ_ALL,2434,401,0.1647493837304848
2024-12-02,KOSDAQ_PLUS_KOSPI_EX_K200,2235,225,0.10067114093959731
2024-12-09,K200,199,174,0.8743718592964824
2024-12-09,KOSPI_EX_K200,599,97,0.16193656093489148
2024-12-09,KOSDAQ,1636,121,0.07396088019559902
2024-12-09,KOSPI_ALL,798,271,0.33959899749373434
2024-12-09,KOSPI_KOSDAQ_ALL,2434,392,0.16105176663927692
2024-12-09,KOSDAQ_PLUS_KOSPI_EX_K200,2235,218,0.09753914988814318
2024-12-16,K200,198,171,0.8636363636363636
2024-12-16,KOSPI_EX_K200,601,104,0.17304492512479203
2024-12-16,KOSDAQ,1638,127,0.07753357753357754
2024-12-16,KOSPI_ALL,799,275,0.344180225281602
2024-12-16,KOSPI_KOSDAQ_ALL,2437,402,0.16495691423881823
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,2239,231,0.10317105850826262
2024-12-23,K200,198,171,0.8636363636363636
2024-12-23,KOSPI_EX_K200,602,107,0.1777408637873754
2024-12-23,KOSDAQ,1642,133,0.08099878197320341
2024-12-23,KOSPI_ALL,800,278,0.3475
2024-12-23,KOSPI_KOSDAQ_ALL,2442,411,0.1683046683046683
2024-12-23,KOSDAQ_PLUS_KOSPI_EX_K200,2244,240,0.10695187165775401
2025-01-02,K200,198,173,0.8737373737373737
2025-01-02,KOSPI_EX_K200,602,103,0.17109634551495018
2025-01-02,KOSDAQ,1645,128,0.07781155015197569
2025-01-02,KOSPI_ALL,800,276,0.345
2025-01-02,KOSPI_KOSDAQ_ALL,2445,404,0.1652351738241309
2025-01-02,KOSDAQ_PLUS_KOSPI_EX_K200,2247,231,0.102803738317757
2025-01-09,K200,198,171,0.8636363636363636
2025-01-09,KOSPI_EX_K200,602,103,0.17109634551495018
2025-01-09,KOSDAQ,1645,129,0.07841945288753799
2025-01-09,KOSPI_ALL,800,274,0.3425
2025-01-09,KOSPI_KOSDAQ_ALL,2445,403,0.16482617586912066
2025-01-09,KOSDAQ_PLUS_KOSPI_EX_K200,2247,232,0.1032487761459724
2025-01-16,K200,198,172,0.8686868686868687
2025-01-16,KOSPI_EX_K200,602,103,0.17109634551495018
2025-01-16,KOSDAQ,1645,130,0.0790273556231003
2025-01-16,KOSPI_ALL,800,275,0.34375
2025-01-16,KOSPI_KOSDAQ_ALL,2445,405,0.1656441717791411
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,2247,233,0.10369381397418781
2025-01-23,K200,198,171,0.8636363636363636
2025-01-23,KOSPI_EX_K200,602,103,0.17109634551495018
2025-01-23,KOSDAQ,1647,128,0.0777170613236187
2025-01-23,KOSPI_ALL,800,274,0.3425
2025-01-23,KOSPI_KOSDAQ_ALL,2447,402,0.16428279525950143
2025-01-23,KOSDAQ_PLUS_KOSPI_EX_K200,2249,231,0.10271231658514896
2025-02-05,K200,198,171,0.8636363636363636
2025-02-05,KOSPI_EX_K200,603,98,0.1625207296849088
2025-02-05,KOSDAQ,1653,125,0.07562008469449485
2025-02-05,KOSPI_ALL,801,269,0.3358302122347066
2025-02-05,KOSPI_KOSDAQ_ALL,2454,394,0.16055419722901385
2025-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,2256,223,0.09884751773049645
2025-02-12,K200,198,167,0.8434343434343434
2025-02-12,KOSPI_EX_K200,603,99,0.16417910447761194
2025-02-12,KOSDAQ,1654,126,0.0761789600967352
2025-02-12,KOSPI_ALL,801,266,0.33208489388264667
2025-02-12,KOSPI_KOSDAQ_ALL,2455,392,0.15967413441955194
2025-02-12,KOSDAQ_PLUS_KOSPI_EX_K200,2257,225,0.09968985378821445
2025-02-19,K200,198,167,0.8434343434343434
2025-02-19,KOSPI_EX_K200,603,100,0.16583747927031509
2025-02-19,KOSDAQ,1657,125,0.07543753771876886
2025-02-19,KOSPI_ALL,801,267,0.3333333333333333
2025-02-19,KOSPI_KOSDAQ_ALL,2458,392,0.1594792514239219
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,2260,225,0.09955752212389381
2025-02-26,K200,198,167,0.8434343434343434
2025-02-26,KOSPI_EX_K200,603,97,0.16086235489220563
2025-02-26,KOSDAQ,1660,118,0.07108433734939759
2025-02-26,KOSPI_ALL,801,264,0.3295880149812734
2025-02-26,KOSPI_KOSDAQ_ALL,2461,382,0.15522145469321413
2025-02-26,KOSDAQ_PLUS_KOSPI_EX_K200,2263,215,0.09500662836942113
2025-03-06,K200,198,166,0.8383838383838383
2025-03-06,KOSPI_EX_K200,603,94,0.1558872305140962
2025-03-06,KOSDAQ,1662,121,0.07280385078219014
2025-03-06,KOSPI_ALL,801,260,0.32459425717852686
2025-03-06,KOSPI_KOSDAQ_ALL,2463,381,0.15468940316686966
2025-03-06,KOSDAQ_PLUS_KOSPI_EX_K200,2265,215,0.09492273730684327
2025-03-13,K200,198,167,0.8434343434343434
2025-03-13,KOSPI_EX_K200,603,94,0.1558872305140962
2025-03-13,KOSDAQ,1664,116,0.06971153846153846
2025-03-13,KOSPI_ALL,801,261,0.3258426966292135
2025-03-13,KOSPI_KOSDAQ_ALL,2465,377,0.15294117647058825
2025-03-13,KOSDAQ_PLUS_KOSPI_EX_K200,2267,210,0.09263343625937362
2025-03-20,K200,198,167,0.8434343434343434
2025-03-20,KOSPI_EX_K200,605,97,0.16033057851239668
2025-03-20,KOSDAQ,1666,116,0.06962785114045618
2025-03-20,KOSPI_ALL,803,264,0.3287671232876712
2025-03-20,KOSPI_KOSDAQ_ALL,2469,380,0.15390846496557312
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,2271,213,0.09379128137384413
2025-03-27,K200,198,167,0.8434343434343434
2025-03-27,KOSPI_EX_K200,605,98,0.16198347107438016
2025-03-27,KOSDAQ,1668,120,0.07194244604316546
2025-03-27,KOSPI_ALL,803,265,0.3300124533001245
2025-03-27,KOSPI_KOSDAQ_ALL,2471,385,0.1558073654390935
2025-03-27,KOSDAQ_PLUS_KOSPI_EX_K200,2273,218,0.09590849098108227
2025-04-03,K200,198,167,0.8434343434343434
2025-04-03,KOSPI_EX_K200,605,97,0.16033057851239668
2025-04-03,KOSDAQ,1670,117,0.07005988023952096
2025-04-03,KOSPI_ALL,803,264,0.3287671232876712
2025-04-03,KOSPI_KOSDAQ_ALL,2473,381,0.15406389001213103
2025-04-03,KOSDAQ_PLUS_KOSPI_EX_K200,2275,214,0.09406593406593407
2025-04-10,K200,198,168,0.8484848484848485
2025-04-10,KOSPI_EX_K200,605,94,0.15537190082644628
2025-04-10,KOSDAQ,1671,111,0.06642728904847396
2025-04-10,KOSPI_ALL,803,262,0.32627646326276466
2025-04-10,KOSPI_KOSDAQ_ALL,2474,373,0.150767987065481
2025-04-10,KOSDAQ_PLUS_KOSPI_EX_K200,2276,205,0.09007029876977153
2025-04-17,K200,198,168,0.8484848484848485
2025-04-17,KOSPI_EX_K200,605,96,0.15867768595041323
2025-04-17,KOSDAQ,1671,123,0.07360861759425494
2025-04-17,KOSPI_ALL,803,264,0.3287671232876712
2025-04-17,KOSPI_KOSDAQ_ALL,2474,387,0.15642683912691996
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,2276,219,0.09622144112478032
2025-04-24,K200,198,168,0.8484848484848485
2025-04-24,KOSPI_EX_K200,605,96,0.15867768595041323
2025-04-24,KOSDAQ,1671,123,0.07360861759425494
2025-04-24,KOSPI_ALL,803,264,0.3287671232876712
2025-04-24,KOSPI_KOSDAQ_ALL,2474,387,0.15642683912691996
2025-04-24,KOSDAQ_PLUS_KOSPI_EX_K200,2276,219,0.09622144112478032
2025-05-02,K200,198,169,0.8535353535353535
2025-05-02,KOSPI_EX_K200,605,101,0.1669421487603306
2025-05-02,KOSDAQ,1673,132,0.07890017931858936
2025-05-02,KOSPI_ALL,803,270,0.33623910336239105
2025-05-02,KOSPI_KOSDAQ_ALL,2476,402,0.16235864297253635
2025-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,2278,233,0.10228270412642669
2025-05-13,K200,198,168,0.8484848484848485
2025-05-13,KOSPI_EX_K200,605,95,0.15702479338842976
2025-05-13,KOSDAQ,1677,128,0.0763267740011926
2025-05-13,KOSPI_ALL,803,263,0.3275217932752179
2025-05-13,KOSPI_KOSDAQ_ALL,2480,391,0.15766129032258064
2025-05-13,KOSDAQ_PLUS_KOSPI_EX_K200,2282,223,0.09772129710780017
2025-05-20,K200,198,170,0.8585858585858586
2025-05-20,KOSPI_EX_K200,605,99,0.16363636363636364
2025-05-20,KOSDAQ,1681,127,0.07555026769779893
2025-05-20,KOSPI_ALL,803,269,0.33499377334993774
2025-05-20,KOSPI_KOSDAQ_ALL,2484,396,0.15942028985507245
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2286,226,0.09886264216972879
2025-05-27,K200,198,170,0.8585858585858586
2025-05-27,KOSPI_EX_K200,606,100,0.16501650165016502
2025-05-27,KOSDAQ,1682,124,0.07372175980975029
2025-05-27,KOSPI_ALL,804,270,0.3358208955223881
2025-05-27,KOSPI_KOSDAQ_ALL,2486,394,0.1584875301689461
2025-05-27,KOSDAQ_PLUS_KOSPI_EX_K200,2288,224,0.0979020979020979
2025-06-04,K200,198,171,0.8636363636363636
2025-06-04,KOSPI_EX_K200,606,109,0.17986798679867988
2025-06-04,KOSDAQ,1683,138,0.08199643493761141
2025-06-04,KOSPI_ALL,804,280,0.3482587064676617
2025-06-04,KOSPI_KOSDAQ_ALL,2487,418,0.16807398472054685
2025-06-04,KOSDAQ_PLUS_KOSPI_EX_K200,2289,247,0.10790738313674093
2025-06-12,K200,198,170,0.8585858585858586
2025-06-12,KOSPI_EX_K200,606,107,0.17656765676567657
2025-06-12,KOSDAQ,1685,139,0.08249258160237388
2025-06-12,KOSPI_ALL,804,277,0.3445273631840796
2025-06-12,KOSPI_KOSDAQ_ALL,2489,416,0.16713539574126154
2025-06-12,KOSDAQ_PLUS_KOSPI_EX_K200,2291,246,0.10737669140113487
2025-06-19,K200,198,169,0.8535353535353535
2025-06-19,KOSPI_EX_K200,606,111,0.18316831683168316
2025-06-19,KOSDAQ,1686,143,0.08481613285883749
2025-06-19,KOSPI_ALL,804,280,0.3482587064676617
2025-06-19,KOSPI_KOSDAQ_ALL,2490,423,0.16987951807228915
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,2292,254,0.11082024432809773
2025-06-26,K200,198,169,0.8535353535353535
2025-06-26,KOSPI_EX_K200,606,111,0.18316831683168316
2025-06-26,KOSDAQ,1686,143,0.08481613285883749
2025-06-26,KOSPI_ALL,804,280,0.3482587064676617
2025-06-26,KOSPI_KOSDAQ_ALL,2490,423,0.16987951807228915
2025-06-26,KOSDAQ_PLUS_KOSPI_EX_K200,2292,254,0.11082024432809773
2025-07-03,K200,198,172,0.8686868686868687
2025-07-03,KOSPI_EX_K200,606,114,0.18811881188118812
2025-07-03,KOSDAQ,1687,150,0.08891523414344991
2025-07-03,KOSPI_ALL,804,286,0.35572139303482586
2025-07-03,KOSPI_KOSDAQ_ALL,2491,436,0.17503010839020475
2025-07-03,KOSDAQ_PLUS_KOSPI_EX_K200,2293,264,0.11513301351940688
2025-07-10,K200,198,172,0.8686868686868687
2025-07-10,KOSPI_EX_K200,606,116,0.19141914191419143
2025-07-10,KOSDAQ,1690,148,0.08757396449704143
2025-07-10,KOSPI_ALL,804,288,0.3582089552238806
2025-07-10,KOSPI_KOSDAQ_ALL,2494,436,0.1748195669607057
2025-07-10,KOSDAQ_PLUS_KOSPI_EX_K200,2296,264,0.11498257839721254
2025-07-17,K200,198,170,0.8585858585858586
2025-07-17,KOSPI_EX_K200,606,115,0.18976897689768976
2025-07-17,KOSDAQ,1691,156,0.09225310467179183
2025-07-17,KOSPI_ALL,804,285,0.35447761194029853
2025-07-17,KOSPI_KOSDAQ_ALL,2495,441,0.17675350701402806
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,2297,271,0.11797997387897258
2025-07-24,K200,198,168,0.8484848484848485
2025-07-24,KOSPI_EX_K200,606,113,0.18646864686468648
2025-07-24,KOSDAQ,1692,154,0.09101654846335698
2025-07-24,KOSPI_ALL,804,281,0.34950248756218905
2025-07-24,KOSPI_KOSDAQ_ALL,2496,435,0.17427884615384615
2025-07-24,KOSDAQ_PLUS_KOSPI_EX_K200,2298,267,0.11618798955613577
2025-07-31,K200,198,167,0.8434343434343434
2025-07-31,KOSPI_EX_K200,606,113,0.18646864686468648
2025-07-31,KOSDAQ,1695,155,0.09144542772861357
2025-07-31,KOSPI_ALL,804,280,0.3482587064676617
2025-07-31,KOSPI_KOSDAQ_ALL,2499,435,0.17406962785114047
2025-07-31,KOSDAQ_PLUS_KOSPI_EX_K200,2301,268,0.11647109952194698
2025-08-07,K200,198,168,0.8484848484848485
2025-08-07,KOSPI_EX_K200,607,115,0.18945634266886327
2025-08-07,KOSDAQ,1696,158,0.09316037735849056
2025-08-07,KOSPI_ALL,805,283,0.3515527950310559
2025-08-07,KOSPI_KOSDAQ_ALL,2501,441,0.17632946821271492
2025-08-07,KOSDAQ_PLUS_KOSPI_EX_K200,2303,273,0.11854103343465046
2025-08-14,K200,198,168,0.8484848484848485
2025-08-14,KOSPI_EX_K200,607,114,0.18780889621087316
2025-08-14,KOSDAQ,1697,158,0.09310548025928109
2025-08-14,KOSPI_ALL,805,282,0.35031055900621116
2025-08-14,KOSPI_KOSDAQ_ALL,2502,440,0.17585931254996004
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,2304,272,0.11805555555555555
2025-08-22,K200,198,168,0.8484848484848485
2025-08-22,KOSPI_EX_K200,607,110,0.1812191103789127
2025-08-22,KOSDAQ,1702,148,0.08695652173913043
2025-08-22,KOSPI_ALL,805,278,0.3453416149068323
2025-08-22,KOSPI_KOSDAQ_ALL,2507,426,0.16992421220582368
2025-08-22,KOSDAQ_PLUS_KOSPI_EX_K200,2309,258,0.11173668254655696
2025-08-29,K200,198,165,0.8333333333333334
2025-08-29,KOSPI_EX_K200,607,107,0.17627677100494235
2025-08-29,KOSDAQ,1703,144,0.08455666470933647
2025-08-29,KOSPI_ALL,805,272,0.337888198757764
2025-08-29,KOSPI_KOSDAQ_ALL,2508,416,0.16586921850079744
2025-08-29,KOSDAQ_PLUS_KOSPI_EX_K200,2310,251,0.10865800865800866
2025-09-05,K200,198,163,0.8232323232323232
2025-09-05,KOSPI_EX_K200,607,113,0.18616144975288304
2025-09-05,KOSDAQ,1703,142,0.08338226658837346
2025-09-05,KOSPI_ALL,805,276,0.34285714285714286
2025-09-05,KOSPI_KOSDAQ_ALL,2508,418,0.16666666666666666
2025-09-05,KOSDAQ_PLUS_KOSPI_EX_K200,2310,255,0.11038961038961038
2025-09-12,K200,198,163,0.8232323232323232
2025-09-12,KOSPI_EX_K200,607,113,0.18616144975288304
2025-09-12,KOSDAQ,1704,147,0.08626760563380281
2025-09-12,KOSPI_ALL,805,276,0.34285714285714286
2025-09-12,KOSPI_KOSDAQ_ALL,2509,423,0.16859306496612195
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,2311,260,0.11250540891389009
2025-09-19,K200,198,167,0.8434343434343434
2025-09-19,KOSPI_EX_K200,607,112,0.18451400329489293
2025-09-19,KOSDAQ,1705,150,0.08797653958944282
2025-09-19,KOSPI_ALL,805,279,0.34658385093167704
2025-09-19,KOSPI_KOSDAQ_ALL,2510,429,0.17091633466135459
2025-09-19,KOSDAQ_PLUS_KOSPI_EX_K200,2312,262,0.11332179930795848
2025-09-26,K200,198,167,0.8434343434343434
2025-09-26,KOSPI_EX_K200,607,113,0.18616144975288304
2025-09-26,KOSDAQ,1705,149,0.0873900293255132
2025-09-26,KOSPI_ALL,805,280,0.34782608695652173
2025-09-26,KOSPI_KOSDAQ_ALL,2510,429,0.17091633466135459
2025-09-26,KOSDAQ_PLUS_KOSPI_EX_K200,2312,262,0.11332179930795848
2025-10-10,K200,198,165,0.8333333333333334
2025-10-10,KOSPI_EX_K200,608,114,0.1875
2025-10-10,KOSDAQ,1705,148,0.08680351906158358
2025-10-10,KOSPI_ALL,806,279,0.34615384615384615
2025-10-10,KOSPI_KOSDAQ_ALL,2511,427,0.17005177220230983
2025-10-10,KOSDAQ_PLUS_KOSPI_EX_K200,2313,262,0.11327280587980977
2025-10-17,K200,198,166,0.8383838383838383
2025-10-17,KOSPI_EX_K200,608,112,0.18421052631578946
2025-10-17,KOSDAQ,1705,142,0.08328445747800586
2025-10-17,KOSPI_ALL,806,278,0.34491315136476425
2025-10-17,KOSPI_KOSDAQ_ALL,2511,420,0.16726403823178015
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,2313,254,0.10981409424989191
2025-10-24,K200,198,167,0.8434343434343434
2025-10-24,KOSPI_EX_K200,608,110,0.18092105263157895
2025-10-24,KOSDAQ,1705,148,0.08680351906158358
2025-10-24,KOSPI_ALL,806,277,0.3436724565756824
2025-10-24,KOSPI_KOSDAQ_ALL,2511,425,0.16925527678215851
2025-10-24,KOSDAQ_PLUS_KOSPI_EX_K200,2313,258,0.11154345006485085
2025-10-31,K200,198,166,0.8383838383838383
2025-10-31,KOSPI_EX_K200,608,108,0.17763157894736842
2025-10-31,KOSDAQ,1706,148,0.08675263774912075
2025-10-31,KOSPI_ALL,806,274,0.3399503722084367
2025-10-31,KOSPI_KOSDAQ_ALL,2512,422,0.1679936305732484
2025-10-31,KOSDAQ_PLUS_KOSPI_EX_K200,2314,256,0.11063094209161625
2025-11-07,K200,198,167,0.8434343434343434
2025-11-07,KOSPI_EX_K200,608,110,0.18092105263157895
2025-11-07,KOSDAQ,1708,151,0.08840749414519906
2025-11-07,KOSPI_ALL,806,277,0.3436724565756824
2025-11-07,KOSPI_KOSDAQ_ALL,2514,428,0.17024661893396978
2025-11-07,KOSDAQ_PLUS_KOSPI_EX_K200,2316,261,0.11269430051813471
2025-11-14,K200,198,168,0.8484848484848485
2025-11-14,KOSPI_EX_K200,608,107,0.17598684210526316
2025-11-14,KOSDAQ,1710,146,0.08538011695906433
2025-11-14,KOSPI_ALL,806,275,0.3411910669975186
2025-11-14,KOSPI_KOSDAQ_ALL,2516,421,0.16732909379968203
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,2318,253,0.1091458153580673
2025-11-21,K200,198,170,0.8585858585858586
2025-11-21,KOSPI_EX_K200,608,104,0.17105263157894737
2025-11-21,KOSDAQ,1715,141,0.08221574344023323
2025-11-21,KOSPI_ALL,806,274,0.3399503722084367
2025-11-21,KOSPI_KOSDAQ_ALL,2521,415,0.16461721539071797
2025-11-21,KOSDAQ_PLUS_KOSPI_EX_K200,2323,245,0.10546706844597503
2025-11-28,K200,199,170,0.8542713567839196
2025-11-28,KOSPI_EX_K200,609,99,0.1625615763546798
2025-11-28,KOSDAQ,1716,141,0.08216783216783216
2025-11-28,KOSPI_ALL,808,269,0.33292079207920794
2025-11-28,KOSPI_KOSDAQ_ALL,2524,410,0.1624405705229794
2025-11-28,KOSDAQ_PLUS_KOSPI_EX_K200,2325,240,0.1032258064516129
2025-12-05,K200,199,171,0.8592964824120602
2025-12-05,KOSPI_EX_K200,609,100,0.16420361247947454
2025-12-05,KOSDAQ,1717,153,0.0891089108910891
2025-12-05,KOSPI_ALL,808,271,0.3353960396039604
2025-12-05,KOSPI_KOSDAQ_ALL,2525,424,0.16792079207920793
2025-12-05,KOSDAQ_PLUS_KOSPI_EX_K200,2326,253,0.10877042132416165
2025-12-12,K200,199,173,0.8693467336683417
2025-12-12,KOSPI_EX_K200,609,101,0.16584564860426929
2025-12-12,KOSDAQ,1721,155,0.09006391632771645
2025-12-12,KOSPI_ALL,808,274,0.33910891089108913
2025-12-12,KOSPI_KOSDAQ_ALL,2529,429,0.16963226571767498
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,2330,256,0.10987124463519313
2025-12-19,K200,199,173,0.8693467336683417
2025-12-19,KOSPI_EX_K200,610,101,0.16557377049180327
2025-12-19,KOSDAQ,1724,156,0.09048723897911833
2025-12-19,KOSPI_ALL,809,274,0.33868974042027195
2025-12-19,KOSPI_KOSDAQ_ALL,2533,430,0.16975917883932096
2025-12-19,KOSDAQ_PLUS_KOSPI_EX_K200,2334,257,0.11011139674378749
2025-12-29,K200,200,176,0.88
2025-12-29,KOSPI_EX_K200,609,99,0.1625615763546798
2025-12-29,KOSDAQ,1728,162,0.09375
2025-12-29,KOSPI_ALL,809,275,0.3399258343634116
2025-12-29,KOSPI_KOSDAQ_ALL,2537,437,0.17225068979109184
2025-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,2337,261,0.1116816431322208
2026-01-07,K200,200,175,0.875
2026-01-07,KOSPI_EX_K200,609,93,0.15270935960591134
2026-01-07,KOSDAQ,1728,147,0.08506944444444445
2026-01-07,KOSPI_ALL,809,268,0.33127317676143386
2026-01-07,KOSPI_KOSDAQ_ALL,2537,415,0.16357903035080804
