sample,universe,factor,direction,overlay,top_n,cost_bps,state,high_minus_low,low_uplift,high_uplift
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_REL_ACT5,0.18425425274797533,-0.00582218432894758,0.17843206841902776
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1,0.005991017413379242,0.047843977085278586,0.05383499449865783
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1,-0.15284256660214102,0.13876302688896835,-0.014079539713172667
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5,-0.056643180505940756,0.08398617934085659,0.02734299883491583
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5,0.056767286696362246,-0.006781926249062949,0.049985360447299294
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,0.01510623134238142,0.05406246948388641,0.06916870082626783
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,-0.07018098414485825,0.10498505197244876,0.034804067827590504
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.05905297008632782,0.07029190231358054,0.011238932227252718
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.10429879048614761,0.025417149417597578,-0.07888164106855003
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,-0.06885803263787471,0.13173980785226513,0.06288177521439042
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,0.3601329898514083,-0.10614006998793857,0.2539929198634697
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.11290599147303981,0.17732399836595056,0.06441800689291075
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,0.035504463409381085,0.00872842920580524,0.04423289261518632
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,0.19611114013739145,-0.05792420294654223,0.13818693719084923
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,-0.3210755651309907,0.22209465483175292,-0.09898091029923779
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.008214488949099125,0.06973111640284137,0.07794560535194049
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.18810870729342993,-0.011051184328947599,0.17705752296448232
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT1,0.005327859518642369,0.043201871822120715,0.048529731340763084
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.15259383932941367,0.134410299616241,-0.01818353971317267
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT5,-0.05584739103225651,0.07941038986717235,0.02356299883491583
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT5,0.05746928669636231,-0.012073926249062995,0.04539536044729932
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT1_BREADTH,0.015703073447644537,0.049619311589149596,0.06532238503679413
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT1_BREADTH,-0.06970848414485817,0.09978755197244873,0.03007906782759056
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT5_BREADTH,-0.056334022717906766,0.06445611283989634,0.008122090121989575
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT5_BREADTH,-0.10308919048614759,0.02088114941759753,-0.08220804106855006
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,KOSDAQ_TA_SHARE,-0.06945487474313794,0.12762822890489675,0.058173354161758804
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,KOSDAQ_TA_SHARE,0.358544133546423,-0.11016394095568058,0.24838019259074245
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_ACT5_BREADTH,-0.11224283357830303,0.17254926152384537,0.06030642794554233
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_ACT5_BREADTH,0.035924463409381144,0.004528429205805181,0.04045289261518632
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_TA_SHARE,0.19790166645318097,-0.06349472926233174,0.13440693719084923
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_TA_SHARE,-0.3198605651309907,0.21709965483175284,-0.10276091029923784
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_REL_ACT5,0.007020804738572847,0.06522164271863085,0.07224244745720369
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_REL_ACT5,0.1919631618388844,-0.0162801843289476,0.1756829775099368
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT1,-0.33809431940900064,0.20544389080693026,-0.13265042860207038
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT1,0.168532956555002,-0.08733797028728403,0.08119498626771796
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT5,-0.29151854118586734,0.22377993462755702,-0.06773860655831032
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT5,0.17818923044846377,-0.05521159332570528,0.12297763712275848
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT1_BREADTH,-0.185099508592101,0.07151343080546209,-0.1135860777866389
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT1_BREADTH,-0.23339673924186993,0.05773182684927595,-0.175664912392594
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT5_BREADTH,-0.09234066161975579,0.05697818232866795,-0.03536247929108784
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,MKT_ACT5_BREADTH,-0.165709964217426,0.12500089763067987,-0.040709066586746154
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,KOSDAQ_TA_SHARE,0.03969978906691767,-0.0021991600155780553,0.037500629051339614
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,KOSDAQ_TA_SHARE,0.15478124603611754,-0.130226257853825,0.024554988182292528
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,-0.08541582574405732,0.0903470041440109,0.004931178399953583
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,-0.01659954216154391,-0.024879085030878625,-0.04147862719242253
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,-0.11094428083806043,0.08972154734684092,-0.02122273349121952
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,-0.08297028403556658,-0.036376904967275706,-0.11934718900284229
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,0.009080924593885306,0.0467222181462221,0.055803142740107406
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,-0.07158054706135136,-0.09531412029835945,-0.1668946673597108
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT1,-0.33676800361952697,0.19801652238587764,-0.13875148123364933
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT1,0.16920059291863832,-0.09902160665092039,0.07017898626771793
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT5,-0.28952906750165686,0.21648519778545183,-0.07304386971620505
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT5,0.18105123044846366,-0.06752359332570523,0.11352763712275844
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT1_BREADTH,-0.18417108753946942,0.06541237817388315,-0.11875870936558627
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT1_BREADTH,-0.23282973924186998,0.04582482684927595,-0.18700491239259404
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT5_BREADTH,-0.08875960898817684,0.049683445486562686,-0.03907616350161415
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,MKT_ACT5_BREADTH,-0.163463564217426,0.11247289763067987,-0.05099066658674613
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,KOSDAQ_TA_SHARE,0.03797557854060186,-0.006310738962946467,0.03166483957765539
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,KOSDAQ_TA_SHARE,0.15688001436456328,-0.14217593527317984,0.014704079091383432
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,-0.08412108890195204,0.0837470041440109,-0.0003740847579411346
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,-0.011820231816716306,-0.037479085030878614,-0.04929931684759492
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,-0.11001585978542885,0.08388575787315669,-0.02613010191227217
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,-0.08495975771977717,-0.045528483914644105,-0.13048824163442127
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,0.010274608804411632,0.039029586567274725,0.04930419537168636
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,-0.06837406430273069,-0.10816612029835945,-0.17654018460109014
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT1,-0.33544168783005335,0.19058915396482504,-0.14485253386522828
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT1,0.16986822928227463,-0.11070524301455668,0.059162986267717946
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT5,-0.2875395938174463,0.2091904609433465,-0.07834913287409978
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT5,0.1839132304484637,-0.07983559332570522,0.10407763712275848
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.1832426664868378,0.05931132554230419,-0.12393134094453359
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.23226273924187,0.03391782684927599,-0.198344912392594
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.08517855635659788,0.04238870864445744,-0.04278984771214044
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.16121716421742605,0.09994489763067994,-0.061272266586746095
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.036251368014286106,-0.010422317910314904,0.025829050103971206
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.1589787826930089,-0.15412561269253455,0.004853170000474359
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,-0.08282635205984676,0.07714700414401088,-0.005679347915835877
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,-0.007040921471888721,-0.05007908503087859,-0.05712000650276731
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,-0.10908743873279728,0.07804996839947247,-0.031037470333324803
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,-0.08694923140398765,-0.054680062862012505,-0.14162929426600016
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,0.011468293014937965,0.03133695498832735,0.042805248003265316
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,-0.06516758154410997,-0.12101812029835941,-0.18618570184246938
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT1,-0.07139779737006927,0.0725758678715823,0.0011780705015130277
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT1,0.12658980363122033,-0.028578605198209255,0.09801119843301107
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT5,-0.048515629790289005,0.04798069703981784,-0.0005349327504711653
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT5,0.16240642327699625,-0.01669571487198691,0.14571070840500935
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.009777554984313111,0.04063305370502363,0.03085549872071052
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT1_BREADTH,0.17382171432362117,-0.02377813818359061,0.15004357614003055
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.020760486235270017,0.02102881085537176,0.0002683246201017462
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,MKT_ACT5_BREADTH,0.07275162617579602,-0.004745037051962611,0.06800658912383341
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,KOSDAQ_TA_SHARE,0.022084038909670062,0.014516734777842757,0.03660077368751282
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,KOSDAQ_TA_SHARE,0.14647211022873752,-0.05546959167128205,0.09100251855745548
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,0.006253409600713251,0.03312215758374546,0.03937556718445871
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,0.05116553573534916,0.006329740708184867,0.05749527644353403
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,-0.005998240007906608,0.02270309200151263,0.016704851993606024
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,0.06161230873331858,0.0062832200291246375,0.06789552876244322
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.018286496751272023,0.03642035506628487,0.018133858315012845
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.0032456681797556654,0.02177978348029601,0.018534115300540343
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT1,-0.06934200789638507,0.06872955208210861,-0.0006124558142764573
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT1,0.12722143999485666,-0.033962241561845595,0.09325919843301107
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT5,-0.0468577350534469,0.04426701282929152,-0.0025907222241553776
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT5,0.16397242327699627,-0.022311714871986892,0.14166070840500938
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.00825229182641838,0.037383580020813115,0.029131288194394735
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT1_BREADTH,0.17330196432362113,-0.0291646381835906,0.14413732614003053
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.019832065182638445,0.017646705592213867,-0.0021853595904245777
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,MKT_ACT5_BREADTH,0.07329162617579597,-0.010577037051962614,0.06271458912383336
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,KOSDAQ_TA_SHARE,0.02380824943598584,0.010803050567316447,0.03461130000330229
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,KOSDAQ_TA_SHARE,0.14999345920234453,-0.06254184973579816,0.08745160946654638
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,0.007409199074397459,0.03024215758374546,0.03765135665814292
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,0.05290346676983193,2.9740708184845933e-05,0.052933207478016775
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,-0.006329818955274992,0.020050460422565242,0.01372064146729025
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,0.06111494031226596,0.0009116410817561965,0.06202658139402216
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.01868439148811412,0.03363509190839013,0.014950700420276011
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.0030197371452728855,0.01699178348029599,0.013972046335023105
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT1,-0.06728621842270081,0.0648832362926349,-0.002402982130065912
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT1,0.12785307635849308,-0.039345877925482,0.08850719843301108
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT5,-0.045199840316604775,0.0405533286187652,-0.004646511697839574
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT5,0.1655384232769963,-0.027927714871986926,0.13761070840500939
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.006727028668523625,0.03413410633660256,0.027407077668078938
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT1_BREADTH,0.17278221432362117,-0.03455113818359061,0.13823107614003055
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.018903644130006853,0.014264600329055969,-0.0046390438009508836
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,MKT_ACT5_BREADTH,0.07383162617579607,-0.016409037051962633,0.05742258912383343
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,KOSDAQ_TA_SHARE,0.025532459962301655,0.007089366356790127,0.03262182631909178
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,KOSDAQ_TA_SHARE,0.1535148081759516,-0.0696141078003143,0.08390070037563728
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,0.008564988548081649,0.027362157583745484,0.03592714613182713
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,0.05464139780431466,-0.006270259291815119,0.04837113851249954
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,-0.0066613979026434456,0.017397828843617895,0.01073643094097445
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,0.06061757189121332,-0.004459937865612199,0.05615763402560112
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.019082286224956252,0.030849828750495405,0.011767542525539153
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.002793806110790163,0.012203783480296016,0.009409977369505853
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1,-0.10166154642746388,0.02841706314909125,-0.07324448327837263
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1,0.09329059538666819,0.0353307894628825,0.12862138484955069
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5,-0.0755859059021037,0.043873830279753646,-0.03171207562235005
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.13691501548190096,0.0020023763602058965,0.13891739184210686
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,0.000424347344169608,-0.012249970775410504,-0.011825623431240896
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,-0.21916354851005637,0.13670739178970676,-0.08245615672034963
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,0.057946466970254615,-0.028697288809791076,0.02924917816046354
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,-0.11981244140082019,0.1341873351012413,0.014374893700421124
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,0.05596117226524642,-0.08114815105644821,-0.02518697879120179
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,0.06846774686713573,0.0041085186111416054,0.07257626547827734
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,-0.08993229183654305,0.08664127049603394,-0.003291021340509113
