universe,metric,strategy,sample,phase,family,n_dates,net_delta_30
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,5,FLOW,14,0.0008751981428169111
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,5,MOMENTUM,14,6.92201623620693e-05
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,5,REVISION,14,-0.00048386935343829653
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,5,VALUE,14,0.00041793499711352447
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,6,FLOW,14,8.131514832157068e-06
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,6,MOMENTUM,14,0.0023110395742949046
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,6,REVISION,14,-0.002705284086373407
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,6,VALUE,14,0.00042515778373572265
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,7,FLOW,14,0.0003456971703209732
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,7,MOMENTUM,14,0.0012618775047020172
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,7,REVISION,14,-0.0011142582482729908
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,7,VALUE,14,0.00024432482327341464
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,8,FLOW,14,0.0004027382593107982
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,8,MOMENTUM,14,0.003894632646329982
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,8,REVISION,14,-0.0017392652405254963
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,8,VALUE,14,0.00033978604498794394
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,9,FLOW,13,0.0015817134418460925
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,9,MOMENTUM,13,0.001707950375124724
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,9,REVISION,13,-0.00010478188530557151
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,9,VALUE,13,0.0008051230430433954
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,0,FLOW,25,9.05536813031799e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,0,MOMENTUM,25,0.00032567682085743476
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,0,REVISION,25,3.546480660478101e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,0,VALUE,25,0.0001925234904009427
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,1,FLOW,25,5.890311834582088e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,1,MOMENTUM,25,-0.0007236245192177002
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,1,REVISION,25,-0.0001406213898219706
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,1,VALUE,25,0.00013982492161775982
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,2,FLOW,24,-0.0003130798231464194
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,2,MOMENTUM,24,-0.0003914303413349467
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,2,REVISION,24,-0.000509663832045898
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,2,VALUE,24,8.94755163922335e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,3,FLOW,24,0.00018785749555110128
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,3,MOMENTUM,24,-0.00010055076612395321
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,3,REVISION,24,-0.0007593324578882961
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,3,VALUE,24,4.542685931511351e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,4,FLOW,24,3.585720239483299e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,4,MOMENTUM,24,-8.371940056672607e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,4,REVISION,24,-0.00037995477651567994
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,4,VALUE,24,3.180398409264556e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,5,FLOW,24,-2.932032906106136e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,5,MOMENTUM,24,0.0001057699756143078
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,5,REVISION,24,-0.00023326011055525974
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,5,VALUE,24,8.193441105336e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,6,FLOW,24,-0.0001126719759230497
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,6,MOMENTUM,24,0.00030817790122200916
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,6,REVISION,24,-0.00021501587399258004
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,6,VALUE,24,5.6749284283911314e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,7,FLOW,24,0.000380333252750679
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,7,MOMENTUM,24,0.00012530313178065472
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,7,REVISION,24,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,7,VALUE,24,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,8,FLOW,24,7.572855602864463e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,8,MOMENTUM,24,0.0001902976052336365
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,8,REVISION,24,-9.66031754900673e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,8,VALUE,24,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,9,FLOW,24,-8.174405849981327e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,9,MOMENTUM,24,0.00012957069093711318
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,9,REVISION,24,3.919669220097784e-05
KOSPI_EX_K200,AMIHUD20,TOP05,BULL_2025,9,VALUE,24,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,0,FLOW,96,8.201646669225169e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,0,MOMENTUM,96,0.00011332792732395555
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,0,REVISION,96,0.00022517701684156505
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,0,VALUE,96,9.536417776206253e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,1,FLOW,96,-3.7893902015066675e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,1,MOMENTUM,96,-9.728484629916818e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,1,REVISION,96,0.0002598223968493471
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,1,VALUE,96,9.95206829111964e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,2,FLOW,96,-5.4193888314086854e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,2,MOMENTUM,96,-0.0001371599252606961
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,2,REVISION,96,0.0002572696134899022
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,2,VALUE,96,-8.133105760834596e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,3,FLOW,96,3.253903309356057e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,3,MOMENTUM,96,-0.0002809398671585674
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,3,REVISION,96,0.0001218279765722815
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,3,VALUE,96,6.771029767737299e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,4,FLOW,97,1.3197545361267008e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,4,MOMENTUM,97,-0.00011380754736581185
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,4,REVISION,97,0.000283769461159966
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,4,VALUE,97,1.1754302409303594e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,5,FLOW,97,5.3137811143388544e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,5,MOMENTUM,97,-0.0003050052527446573
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,5,REVISION,97,0.00020379946923487703
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,5,VALUE,97,-2.278351394877418e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,6,FLOW,97,9.077580965431508e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,6,MOMENTUM,97,-0.00016459983554119035
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,6,REVISION,97,0.0003715663642051146
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,6,VALUE,97,8.98956454598989e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,7,FLOW,97,-0.00011334584140879639
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,7,MOMENTUM,97,-3.937960964031549e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,7,REVISION,97,0.0005175867305475991
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,7,VALUE,97,8.269619013143922e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,8,FLOW,97,-6.534816246559103e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,8,MOMENTUM,97,-0.00020632955459655905
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,8,REVISION,97,0.00021474312644837945
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,8,VALUE,97,7.783484030975769e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,9,FLOW,96,-6.4974540486426534e-06
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,9,MOMENTUM,96,4.60884589101099e-05
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,9,REVISION,96,0.0004689733528619332
KOSPI_EX_K200,AMIHUD20,TOP05,EARLY_2016_2019,9,VALUE,96,2.6735188195557334e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,0,FLOW,75,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,0,MOMENTUM,75,0.00011672275530198881
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,0,REVISION,75,0.0003200116737104932
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,0,VALUE,75,9.615379045900656e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,1,FLOW,74,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,1,MOMENTUM,74,-1.2015244783607959e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,1,REVISION,74,3.176175621403327e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,1,VALUE,74,-5.153880187655817e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,2,FLOW,74,9.082498216640758e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,2,MOMENTUM,74,1.441568907662199e-07
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,2,REVISION,74,9.980526279449214e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,2,VALUE,74,-5.287221750449232e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,3,FLOW,74,1.9899498099845346e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,3,MOMENTUM,74,5.53897973057592e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,3,REVISION,74,0.00020891351059271632
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,3,VALUE,74,-7.410300453565392e-06
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,4,FLOW,74,0.00013770509608993672
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,4,MOMENTUM,74,0.0005153475832843742
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,4,REVISION,74,0.0002874992153220115
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,4,VALUE,74,-5.1154678546366e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,5,FLOW,74,-8.510040555859817e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,5,MOMENTUM,74,0.00023573633466528085
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,5,REVISION,74,0.0003165767933605465
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,5,VALUE,74,-2.6560839783802373e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,6,FLOW,74,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,6,MOMENTUM,74,0.0002641776997507835
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,6,REVISION,74,-0.00010334185588870014
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,6,VALUE,74,0.00020056038172325028
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,7,FLOW,74,-1.7919410558503758e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,7,MOMENTUM,74,0.00017732651823800538
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,7,REVISION,74,0.00012539583138749313
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,7,VALUE,74,1.018362135468028e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,8,FLOW,74,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,8,MOMENTUM,74,0.0003298583613362758
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,8,REVISION,74,-8.720489262105316e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,8,VALUE,74,3.9608930780200714e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,9,FLOW,75,-1.38903170689515e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,9,MOMENTUM,75,5.200220806117322e-05
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,9,REVISION,75,0.0002484729986231938
KOSPI_EX_K200,AMIHUD20,TOP05,LATE_2020_2022,9,VALUE,75,0.00021891566830890268
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,0,FLOW,48,0.0004346865986427626
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,0,MOMENTUM,48,0.0010292955386095846
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,0,REVISION,48,-8.873568907608769e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,0,VALUE,48,-6.146976048792765e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,1,FLOW,49,0.0005478420426543785
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,1,MOMENTUM,49,0.001475338397819434
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,1,REVISION,49,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,1,VALUE,49,1.0122968194691923e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,2,FLOW,49,0.0001774388786446236
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,2,MOMENTUM,49,0.0010229099092371873
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,2,REVISION,49,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,2,VALUE,49,-0.00011642013752302208
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,3,FLOW,49,0.0002612827873543773
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,3,MOMENTUM,49,0.00037046881817111066
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,3,REVISION,49,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,3,VALUE,49,-0.0001026029033355408
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,4,FLOW,49,0.00074584952061053
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,4,MOMENTUM,49,0.0009550731378678023
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,4,REVISION,49,-6.629864484381795e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,4,VALUE,49,-7.945464508501474e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,5,FLOW,49,0.0008865843510880557
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,5,MOMENTUM,49,0.0010179687845544814
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,5,REVISION,49,0.0
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,5,VALUE,49,-0.00010770214954838169
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,6,FLOW,49,0.0005044212154631223
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,6,MOMENTUM,49,0.0005361629315444868
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,6,REVISION,49,2.5744228696672663e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,6,VALUE,49,-5.4498144621193926e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,7,FLOW,49,0.0005431694563194874
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,7,MOMENTUM,49,0.0013357786998012986
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,7,REVISION,49,8.923599420099542e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,7,VALUE,49,-2.193093261710916e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,8,FLOW,49,-5.2327730055372284e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,8,MOMENTUM,49,0.0005242721057986099
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,8,REVISION,49,-4.870951023727373e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,8,VALUE,49,0.00010678290468793302
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,9,FLOW,49,0.0001573469475896828
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,9,MOMENTUM,49,0.0009879529820183198
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,9,REVISION,49,-3.10705021533727e-05
KOSPI_EX_K200,AMIHUD20,TOP05,NORMAL_2023_2024,9,VALUE,49,-7.895072145728251e-05
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,0,FLOW,13,0.0017713273286208058
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,0,MOMENTUM,13,0.004700871519688347
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,0,REVISION,13,0.0003775399571039721
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,0,VALUE,13,0.00042098905990026046
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,1,FLOW,13,0.0005041226920732598
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,1,MOMENTUM,13,0.0016050476538420047
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,1,REVISION,13,-0.0009459339712974812
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,1,VALUE,13,0.0005068154632009662
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,2,FLOW,14,0.0005712575443105337
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,2,MOMENTUM,14,0.002049953319633107
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,2,REVISION,14,-5.7433248660018666e-05
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,2,VALUE,14,0.0002209680926320412
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,3,FLOW,14,0.0019032191716456708
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,3,MOMENTUM,14,0.0010017736121693186
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,3,REVISION,14,-0.0019018819744555748
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,3,VALUE,14,0.0003576430049359634
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,4,FLOW,14,0.0012173827802063732
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,4,MOMENTUM,14,0.0018214561925315753
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,4,REVISION,14,0.00043962697292939426
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,4,VALUE,14,0.00024271979485538476
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,5,FLOW,14,0.0008751981428169111
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,5,MOMENTUM,14,6.92201623620693e-05
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,5,REVISION,14,-0.0007563592442462315
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,5,VALUE,14,0.00041793499711352447
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,6,FLOW,14,8.131514832157068e-06
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,6,MOMENTUM,14,0.002173076209315949
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,6,REVISION,14,-0.0026877248177809587
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,6,VALUE,14,0.00042515778373572265
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,7,FLOW,14,0.0003456971703209732
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,7,MOMENTUM,14,0.0012618775047020172
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,7,REVISION,14,-0.0009547517735317093
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,7,VALUE,14,0.00024432482327341464
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,8,FLOW,14,0.0004027382593107977
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,8,MOMENTUM,14,0.003894632646329982
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,8,REVISION,14,-0.0015407855395327135
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,8,VALUE,14,0.00033978604498794394
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,9,FLOW,13,0.0015817134418460925
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,9,MOMENTUM,13,0.001707950375124724
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,9,REVISION,13,0.00011493573015866593
KOSPI_EX_K200,AMIHUD20,TOP05,YTD_2026,9,VALUE,13,0.0008051230430433954
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,0,FLOW,25,0.001005228967498701
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,0,MOMENTUM,25,0.0012567609315207976
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,0,REVISION,25,0.0002999225898097669
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,0,VALUE,25,0.0001925234904009427
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,1,FLOW,25,0.0009192590576011318
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,1,MOMENTUM,25,0.0022338830821242097
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,1,REVISION,25,-0.0001406213898219706
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,1,VALUE,25,0.00013982492161775982
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,2,FLOW,24,0.002103399587206511
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,2,MOMENTUM,24,0.001787703704554557
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,2,REVISION,24,-0.000509663832045898
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,2,VALUE,24,8.94755163922335e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,3,FLOW,24,0.0014999361204722729
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,3,MOMENTUM,24,0.001354137794664102
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,3,REVISION,24,-0.0007593324578882961
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,3,VALUE,24,4.542685931511351e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,4,FLOW,24,-1.8624023593193297e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,4,MOMENTUM,24,0.002148087283557919
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,4,REVISION,24,-0.00037995477651567994
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,4,VALUE,24,3.180398409264556e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,5,FLOW,24,0.0005082693467397715
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,5,MOMENTUM,24,0.0017958821922992513
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,5,REVISION,24,-0.00023326011055525974
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,5,VALUE,24,8.193441105336e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,6,FLOW,24,0.0005810810908446867
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,6,MOMENTUM,24,0.0019752698458375363
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,6,REVISION,24,-9.660994977327258e-06
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,6,VALUE,24,5.6749284283911314e-05
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,7,FLOW,24,0.001724217625635133
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,7,MOMENTUM,24,0.0018823087965254125
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,7,REVISION,24,-0.0001581615706635153
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,7,VALUE,24,0.0
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,8,FLOW,24,0.0009388717105451358
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,8,MOMENTUM,24,0.0024107941088480586
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,8,REVISION,24,-0.00025164982462960527
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,8,VALUE,24,0.0
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,9,FLOW,24,0.000738004271179709
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,9,MOMENTUM,24,0.0009714117031235455
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,9,REVISION,24,0.00013358219250369995
KOSPI_EX_K200,TURNOVER20,TOP01,BULL_2025,9,VALUE,24,0.0
